Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,8000,0,8000,0.0,0.0
0,8000,1,8000,496.0,8208.80861138
8000,16000,2,8000,989.0,6657.68950862
16000,24000,3,8000,1491.0,5230.23850301
24000,32000,4,8000,1991.0,5338.89155813
32000,40000,5,8000,2484.0,4868.36477277
40000,48000,6,8000,2980.0,4940.69553813
48000,56000,7,8000,3482.0,5047.4158496
56000,64000,8,8000,3981.0,5117.7107703
64000,72000,9,8000,4473.0,5550.53086115
72000,80000,10,8000,4969.0,5940.84567624
80000,88000,11,8000,5470.0,6304.28470073
88000,96000,12,8000,5962.0,6640.18193874
0,8000,13,8000,6458.0,5900.20129959
8000,16000,14,8000,6958.0,5630.71599774
16000,24000,15,8000,7453.0,5892.34767703
24000,32000,16,8000,7945.0,6138.93683796
32000,40000,17,8000,8436.0,6359.48804817
40000,48000,18,8000,8934.0,6539.25831737
48000,56000,19,8000,9423.0,6744.89849731
56000,64000,20,8000,9907.0,6942.84860475
64000,72000,21,8000,10402.0,7122.27654267
72000,80000,22,8000,10904.0,7258.34911253
80000,88000,23,8000,11390.0,7312.79952621
88000,96000,24,8000,11883.0,7437.52932197
96000,104000,25,8000,12368.0,7475.66857097
104000,112000,26,8000,12866.0,7599.29916676
112000,120000,27,8000,13370.0,7773.50028334
120000,128000,28,8000,13844.0,7902.34116927
128000,136000,29,8000,14354.0,8047.24965705
136000,144000,30,8000,14853.0,8154.06219014
144000,152000,31,8000,15349.0,8275.95494003
152000,160000,32,8000,15846.0,8400.26106947
160000,168000,33,8000,16344.0,8526.56472889
168000,176000,34,8000,16826.0,8653.41823228
176000,184000,35,8000,17320.0,8723.31431773
184000,192000,36,8000,17821.0,8794.19296196
192000,200000,37,8000,18320.0,8913.57576963
200000,208000,38,8000,18806.0,9020.06636497
208000,216000,39,8000,19310.0,9119.22254224
216000,224000,40,8000,19815.0,9214.24734322
224000,232000,41,8000,20321.0,9309.7221029
232000,240000,42,8000,20825.0,9369.78789182
240000,248000,43,8000,21316.0,9448.84101335
248000,256000,44,8000,21820.0,9547.58406663
256000,264000,45,8000,22304.0,9641.224563
264000,272000,46,8000,22784.0,9714.0940924
272000,280000,47,8000,23274.0,9789.43521055
280000,288000,48,8000,23789.0,9865.62897384
288000,296000,49,8000,24275.0,9931.81336526
296000,304000,50,8000,24773.0,9996.85226367
304000,312000,51,8000,25272.0,10063.9593608
312000,320000,52,8000,25770.0,10142.3668891
320000,328000,53,8000,26275.0,10204.5768181
328000,336000,54,8000,26768.0,10239.8765332
336000,344000,55,8000,27282.0,10302.9906781
344000,352000,56,8000,27794.0,10366.5829
352000,360000,57,8000,28299.0,10432.4723293
360000,368000,58,8000,28807.0,10493.0304859
368000,376000,59,8000,29312.0,10555.2303548
376000,384000,60,8000,29818.0,10609.3717407
384000,392000,61,8000,30327.0,10679.5964181
392000,400000,62,8000,30840.0,10749.082905
400000,408000,63,8000,31363.0,10777.7079467
408000,416000,64,8000,31865.0,10827.7367262
416000,424000,65,8000,32375.0,10877.8776704
424000,432000,66,8000,32884.0,10925.7339295
432000,440000,67,8000,33384.0,10950.043792
440000,448000,68,8000,33872.0,10992.5849554
448000,456000,69,8000,34369.0,11038.3689688
456000,464000,70,8000,34870.0,11095.7418029
464000,472000,71,8000,35373.0,11143.1593036
472000,480000,72,8000,35872.0,11185.0468065
480000,488000,73,8000,36353.0,11223.0826969
488000,496000,74,8000,36846.0,11259.1751257
496000,504000,75,8000,37336.0,11299.2778961
504000,512000,76,8000,37826.0,11338.9057949
512000,520000,77,8000,38318.0,11374.6127544
520000,528000,78,8000,38810.0,11381.6857747
528000,536000,79,8000,39315.0,11403.0760516
536000,544000,80,8000,39812.0,11439.2109958
544000,552000,81,8000,40298.0,11470.1248758
552000,560000,82,8000,40777.0,11515.3583353
560000,568000,83,8000,41259.0,11519.10088
568000,576000,84,8000,41755.0,11478.4636059
576000,584000,85,8000,42240.0,11523.4847186
584000,592000,86,8000,42735.0,11532.4428686
592000,600000,87,8000,43246.0,11568.9698779
600000,608000,88,8000,43760.0,11616.615337
608000,616000,89,8000,44265.0,11646.9678228
616000,624000,90,8000,44751.0,11676.0572068
624000,632000,91,8000,45245.0,11686.3766775
632000,640000,92,8000,45752.0,11693.4972202
640000,648000,93,8000,46250.0,11700.320991
648000,656000,94,8000,46739.0,11741.3318956
656000,664000,95,8000,47239.0,11770.9443405
664000,672000,96,8000,47735.0,11805.1684129
672000,680000,97,8000,48225.0,11805.0333709
680000,688000,98,8000,48722.0,11833.1383477
688000,696000,99,8000,49205.0,11856.6521179
696000,704000,100,8000,49684.0,11858.2577452
704000,712000,101,8000,50168.0,11858.8387455
712000,720000,102,8000,50659.0,11814.5736094
720000,728000,103,8000,51161.0,11805.80803
728000,736000,104,8000,51656.0,11807.4666402
736000,744000,105,8000,52154.0,11809.3501997
744000,752000,106,8000,52659.0,11770.9862136
752000,760000,107,8000,53169.0,11810.0922925
760000,768000,108,8000,53672.0,11844.2226227
768000,776000,109,8000,54170.0,11877.2685028
