Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171107-234146
5000,10000,1,5000,310.0,3735.66120784,20171107-234146
0,5000,2,5000,622.0,5139.43037257,20171107-234146
5000,10000,3,5000,931.0,4631.05584216,20171107-234146
10000,15000,4,5000,1244.0,5612.72665234,20171107-234146
15000,20000,5,5000,1550.0,6327.94989945,20171107-234146
20000,25000,6,5000,1862.0,6933.91568633,20171107-234146
25000,30000,7,5000,2172.0,7435.01586812,20171107-234146
30000,35000,8,5000,2479.0,7660.09834814,20171107-234146
35000,40000,9,5000,2787.0,7345.47653468,20171107-234146
40000,45000,10,5000,3096.0,7247.6143823,20171107-234146
45000,50000,11,5000,3411.0,7170.10615956,20171107-234146
50000,55000,12,5000,3723.0,7096.98366121,20171107-234146
55000,60000,13,5000,4037.0,7039.28061039,20171107-234146
60000,65000,14,5000,4345.0,6984.64192513,20171107-234146
65000,70000,15,5000,4658.0,7253.62040496,20171107-234146
70000,75000,16,5000,4969.0,7461.14916931,20171107-234146
75000,80000,17,5000,5279.0,7698.25304899,20171107-234146
80000,85000,18,5000,5596.0,7878.48324901,20171107-234146
85000,90000,19,5000,5906.0,8039.62876065,20171107-234146
90000,95000,20,5000,6216.0,8192.32433716,20171107-234146
95000,100000,21,5000,6524.0,8332.54595644,20171107-234146
0,5000,22,5000,6838.0,6988.6687088,20171107-234147
5000,10000,23,5000,7153.0,6448.16959872,20171107-234147
10000,15000,24,5000,7468.0,6021.98314048,20171107-234147
15000,20000,25,5000,7771.0,5670.28769433,20171107-234147
20000,25000,26,5000,8075.0,5811.64779727,20171107-234147
25000,30000,27,5000,8387.0,5922.75480347,20171107-234147
30000,35000,28,5000,8699.0,5937.99737197,20171107-234147
35000,40000,29,5000,9004.0,5956.25085025,20171107-234147
40000,45000,30,5000,9308.0,5972.97203592,20171107-234147
45000,50000,31,5000,9614.0,5987.19573051,20171107-234147
50000,55000,32,5000,9919.0,5998.96834238,20171107-234147
55000,60000,33,5000,10241.0,6016.37753733,20171107-234147
60000,65000,34,5000,10562.0,6036.10125662,20171107-234147
65000,70000,35,5000,10878.0,6106.61143182,20171107-234147
70000,75000,36,5000,11193.0,6119.47273738,20171107-234147
75000,80000,37,5000,11496.0,6223.81987191,20171107-234147
80000,85000,38,5000,11799.0,6321.79192142,20171107-234148
85000,90000,39,5000,12117.0,6408.61836411,20171107-234148
90000,95000,40,5000,12435.0,6509.84358378,20171107-234148
95000,100000,41,5000,12749.0,6567.01192038,20171107-234148
100000,105000,42,5000,13063.0,6648.79743252,20171107-234148
105000,110000,43,5000,13368.0,6722.97971684,20171107-234148
110000,115000,44,5000,13674.0,6715.5752211,20171107-234148
115000,120000,45,5000,13989.0,6714.44977659,20171107-234148
120000,125000,46,5000,14305.0,6714.16214138,20171107-234148
125000,130000,47,5000,14609.0,6684.02475533,20171107-234148
130000,135000,48,5000,14912.0,6762.95242602,20171107-234148
135000,140000,49,5000,15222.0,6804.84638854,20171107-234148
140000,145000,50,5000,15531.0,6869.57006263,20171107-234148
145000,150000,51,5000,15837.0,6908.4798287,20171107-234148
150000,155000,52,5000,16143.0,6945.25117539,20171107-234148
155000,160000,53,5000,16447.0,6981.62275299,20171107-234148
160000,165000,54,5000,16750.0,7017.56724388,20171107-234148
165000,170000,55,5000,17046.0,7051.21999003,20171107-234148
170000,175000,56,5000,17341.0,7106.8621876,20171107-234148
175000,180000,57,5000,17640.0,7136.79133432,20171107-234148
180000,185000,58,5000,17938.0,7190.80672564,20171107-234148
185000,190000,59,5000,18247.0,7223.13036353,20171107-234148
190000,195000,60,5000,18556.0,7277.73589851,20171107-234148
195000,200000,61,5000,18877.0,7334.95529159,20171107-234148
200000,205000,62,5000,19198.0,7391.55302658,20171107-234148
205000,210000,63,5000,19506.0,7440.45467934,20171107-234148
210000,215000,64,5000,19814.0,7467.49843706,20171107-234148
215000,220000,65,5000,20126.0,7495.11678858,20171107-234148
220000,225000,66,5000,20437.0,7502.52253391,20171107-234148
225000,230000,67,5000,20734.0,7548.48564832,20171107-234148
230000,235000,68,5000,21030.0,7569.8698795,20171107-234148
235000,240000,69,5000,21331.0,7593.94609518,20171107-234148
240000,245000,70,5000,21632.0,7617.33008786,20171107-234148
245000,250000,71,5000,21945.0,7664.47969363,20171107-234149
250000,255000,72,5000,22259.0,7690.56430353,20171107-234149
255000,260000,73,5000,22572.0,7735.5041673,20171107-234149
260000,265000,74,5000,22885.0,7781.71577788,20171107-234149
265000,270000,75,5000,23199.0,7806.00148204,20171107-234149
270000,275000,76,5000,23513.0,7849.58741808,20171107-234149
275000,280000,77,5000,23814.0,7888.46027348,20171107-234149
280000,285000,78,5000,24116.0,7928.74474981,20171107-234149
285000,290000,79,5000,24424.0,7968.87870179,20171107-234149
290000,295000,80,5000,24732.0,8009.69489358,20171107-234149
295000,300000,81,5000,25045.0,8053.24323404,20171107-234149
300000,305000,82,5000,25357.0,8072.40051263,20171107-234149
305000,310000,83,5000,25666.0,8091.25668135,20171107-234149
310000,315000,84,5000,25975.0,8109.28096826,20171107-234149
315000,320000,85,5000,26295.0,8114.8963572,20171107-234149
320000,325000,86,5000,26615.0,8135.12051786,20171107-234149
325000,330000,87,5000,26929.0,8153.88605566,20171107-234149
330000,335000,88,5000,27243.0,8175.4760434,20171107-234149
335000,340000,89,5000,27551.0,8212.91347723,20171107-234149
340000,345000,90,5000,27860.0,8229.83017591,20171107-234149
345000,350000,91,5000,28166.0,8264.51585142,20171107-234149
350000,355000,92,5000,28473.0,8295.66842727,20171107-234149
355000,360000,93,5000,28787.0,8331.38202412,20171107-234149
360000,365000,94,5000,29102.0,8366.85108218,20171107-234149
365000,370000,95,5000,29414.0,8382.89666359,20171107-234149
370000,375000,96,5000,29727.0,8399.87791391,20171107-234149
375000,380000,97,5000,30031.0,8412.874258,20171107-234149
380000,385000,98,5000,30335.0,8425.12251152,20171107-234149
385000,390000,99,5000,30642.0,8438.49320374,20171107-234149
390000,395000,100,5000,30949.0,8452.43344496,20171107-234149
395000,400000,101,5000,31251.0,8483.51115616,20171107-234149
400000,405000,102,5000,31554.0,8520.14945169,20171107-234149
405000,410000,103,5000,31871.0,8536.18754334,20171107-234149
410000,415000,104,5000,32188.0,8534.51727638,20171107-234149
415000,420000,105,5000,32503.0,8546.33190551,20171107-234149
420000,425000,106,5000,32817.0,8578.32498804,20171107-234149
425000,430000,107,5000,33129.0,8621.1941776,20171107-234149
430000,435000,108,5000,33442.0,8649.38480518,20171107-234150
435000,440000,109,5000,33739.0,8621.53956815,20171107-234150
440000,445000,110,5000,34037.0,8595.34269667,20171107-234150
445000,450000,111,5000,34351.0,8571.79961751,20171107-234150
450000,455000,112,5000,34666.0,8550.99098833,20171107-234150
455000,460000,113,5000,34966.0,8528.48183393,20171107-234150
460000,465000,114,5000,35267.0,8478.4876137,20171107-234150
465000,470000,115,5000,35574.0,8502.34739099,20171107-234150
470000,475000,116,5000,35881.0,8512.1777478,20171107-234150
475000,480000,117,5000,36197.0,8526.89842929,20171107-234150
480000,485000,118,5000,36513.0,8541.09054826,20171107-234150
485000,490000,119,5000,36833.0,8569.0800424,20171107-234150
490000,495000,120,5000,37153.0,8595.83772277,20171107-234150
495000,500000,121,5000,37472.0,8621.41330831,20171107-234150
500000,505000,122,5000,37790.0,8631.79529897,20171107-234150
505000,510000,123,5000,38103.0,8627.59950287,20171107-234150
510000,515000,124,5000,38415.0,8636.61312913,20171107-234150
515000,520000,125,5000,38722.0,8659.82267896,20171107-234150
520000,525000,126,5000,39029.0,8683.28020528,20171107-234150
525000,530000,127,5000,39342.0,8706.66714056,20171107-234150
530000,535000,128,5000,39656.0,8715.40674251,20171107-234150
535000,540000,129,5000,39966.0,8723.3210835,20171107-234150
540000,545000,130,5000,40276.0,8729.49391371,20171107-234150
545000,550000,131,5000,40586.0,8736.79240454,20171107-234150
550000,555000,132,5000,40895.0,8758.55327008,20171107-234150
555000,560000,133,5000,41208.0,8786.28996561,20171107-234150
560000,565000,134,5000,41520.0,8807.51478561,20171107-234150
565000,570000,135,5000,41821.0,8833.11467923,20171107-234150
570000,575000,136,5000,42123.0,8852.53878405,20171107-234150
575000,580000,137,5000,42423.0,8856.5648094,20171107-234150
580000,585000,138,5000,42723.0,8860.25529829,20171107-234150
585000,590000,139,5000,43027.0,8879.6403261,20171107-234150
590000,595000,140,5000,43331.0,8898.15690673,20171107-234151
595000,600000,141,5000,43647.0,8925.75405925,20171107-234151
600000,605000,142,5000,43963.0,8934.79524656,20171107-234151
605000,610000,143,5000,44275.0,8956.9169456,20171107-234151
610000,615000,144,5000,44587.0,8963.7585497,20171107-234151
615000,620000,145,5000,44903.0,8985.29540846,20171107-234151
620000,625000,146,5000,45218.0,8990.735989,20171107-234151
625000,630000,147,5000,45523.0,8993.56348646,20171107-234151
630000,635000,148,5000,45829.0,8979.10467609,20171107-234151
635000,640000,149,5000,46142.0,8985.82557439,20171107-234151
640000,645000,150,5000,46455.0,9007.22011608,20171107-234151
645000,650000,151,5000,46769.0,9014.33453648,20171107-234151
650000,655000,152,5000,47082.0,9020.17422991,20171107-234151
655000,660000,153,5000,47403.0,9026.57918865,20171107-234151
660000,665000,154,5000,47723.0,9045.74866912,20171107-234151
665000,670000,155,5000,48036.0,9041.88473694,20171107-234151
670000,675000,156,5000,48349.0,9039.07154608,20171107-234151
675000,680000,157,5000,48648.0,9033.10744092,20171107-234151
680000,685000,158,5000,48948.0,9048.5674123,20171107-234151
685000,690000,159,5000,49253.0,9069.36320788,20171107-234151
690000,695000,160,5000,49559.0,9085.60412862,20171107-234151
695000,700000,161,5000,49863.0,9073.86446858,20171107-234151
700000,705000,162,5000,50167.0,9078.14296615,20171107-234151
705000,710000,163,5000,50467.0,9099.48813346,20171107-234151
710000,715000,164,5000,50767.0,9115.26405962,20171107-234151
715000,720000,165,5000,51082.0,9118.85936829,20171107-234151
720000,725000,166,5000,51398.0,9122.79008198,20171107-234151
725000,730000,167,5000,51719.0,9140.63140543,20171107-234151
730000,735000,168,5000,52040.0,9158.32125708,20171107-234151
735000,740000,169,5000,52356.0,9176.40699212,20171107-234151
740000,745000,170,5000,52672.0,9181.02957945,20171107-234151
745000,750000,171,5000,52986.0,9185.35702548,20171107-234151
750000,755000,172,5000,53301.0,9189.68638055,20171107-234151
755000,760000,173,5000,53614.0,9194.45064865,20171107-234151
760000,765000,174,5000,53926.0,9196.32486585,20171107-234152
765000,770000,175,5000,54241.0,9220.56992134,20171107-234152
770000,775000,176,5000,54556.0,9224.47502196,20171107-234152
775000,780000,177,5000,54861.0,9153.75048265,20171107-234152
780000,785000,178,5000,55166.0,9083.35436702,20171107-234152
785000,790000,179,5000,55465.0,9014.98016691,20171107-234152
790000,795000,180,5000,55764.0,8939.15846497,20171107-234152
795000,800000,181,5000,56075.0,8920.45685276,20171107-234152
800000,805000,182,5000,56386.0,8903.58868964,20171107-234152
805000,810000,183,5000,56706.0,8888.45531461,20171107-234152
810000,815000,184,5000,57025.0,8873.01008862,20171107-234152
815000,820000,185,5000,57325.0,8811.88014917,20171107-234152
820000,825000,186,5000,57624.0,8795.00710976,20171107-234152
825000,830000,187,5000,57923.0,8777.426332,20171107-234152
830000,835000,188,5000,58223.0,8719.61272395,20171107-234152
835000,840000,189,5000,58535.0,8662.95529171,20171107-234152
840000,845000,190,5000,58847.0,8649.28592825,20171107-234152
845000,850000,191,5000,59163.0,8595.43393096,20171107-234153
850000,855000,192,5000,59479.0,8543.23950024,20171107-234153
855000,860000,193,5000,59787.0,8491.15085706,20171107-234153
860000,865000,194,5000,60094.0,8438.53993638,20171107-234153
865000,870000,195,5000,60407.0,8389.24684211,20171107-234153
870000,875000,196,5000,60720.0,8341.31800207,20171107-234153
875000,880000,197,5000,61019.0,8328.45948588,20171107-234153
880000,885000,198,5000,61318.0,8316.19264831,20171107-234153
885000,890000,199,5000,61630.0,8299.03790988,20171107-234153
890000,895000,200,5000,61943.0,8320.79026157,20171107-234153
895000,900000,201,5000,62254.0,8328.37995592,20171107-234153
900000,905000,202,5000,62564.0,8282.78157774,20171107-234153
905000,910000,203,5000,62880.0,8239.4730143,20171107-234153
910000,915000,204,5000,63196.0,8230.1084775,20171107-234153
915000,920000,205,5000,63508.0,8186.61889258,20171107-234153
920000,925000,206,5000,63820.0,8143.93866306,20171107-234153
925000,930000,207,5000,64120.0,8101.34091992,20171107-234154
930000,935000,208,5000,64421.0,8059.6639644,20171107-234154
935000,940000,209,5000,64737.0,8081.76701241,20171107-234154
940000,945000,210,5000,65053.0,8098.50203662,20171107-234154
945000,950000,211,5000,65362.0,8089.53649181,20171107-234154
950000,955000,212,5000,65672.0,8081.23366545,20171107-234154
955000,960000,213,5000,65969.0,8087.29062289,20171107-234154
960000,965000,214,5000,66267.0,8078.01070105,20171107-234154
965000,970000,215,5000,66579.0,8069.40503056,20171107-234154
970000,975000,216,5000,66892.0,8077.32942081,20171107-234154
975000,980000,217,5000,67200.0,8084.94585549,20171107-234154
980000,985000,218,5000,67508.0,8067.68783533,20171107-234154
985000,990000,219,5000,67811.0,8058.35484539,20171107-234154
990000,995000,220,5000,68114.0,8065.21210555,20171107-234154
995000,1000000,221,5000,68430.0,8057.73771895,20171107-234154
0,5000,222,5000,68746.0,6817.01115779,20171107-234156
5000,10000,223,5000,69052.0,6792.69527198,20171107-234156
10000,15000,224,5000,69359.0,6769.82801168,20171107-234156
15000,20000,225,5000,69665.0,6747.25332544,20171107-234156
20000,25000,226,5000,69971.0,6725.16318781,20171107-234156
25000,30000,227,5000,70278.0,6703.2832793,20171107-234156
30000,35000,228,5000,70584.0,6702.03846347,20171107-234156
35000,40000,229,5000,70890.0,6680.81611171,20171107-234156
40000,45000,230,5000,71197.0,6659.98134423,20171107-234156
45000,50000,231,5000,71503.0,6639.70653221,20171107-234156
50000,55000,232,5000,71810.0,6639.54684079,20171107-234156
55000,60000,233,5000,72116.0,6619.80284765,20171107-234157
60000,65000,234,5000,72422.0,6599.92068377,20171107-234157
65000,70000,235,5000,72728.0,6617.23925338,20171107-234157
70000,75000,236,5000,73034.0,6631.20587954,20171107-234157
75000,80000,237,5000,73341.0,6626.8793174,20171107-234157
80000,85000,238,5000,73647.0,6635.63414436,20171107-234157
85000,90000,239,5000,73953.0,6644.37042376,20171107-234157
90000,95000,240,5000,74260.0,6642.33053623,20171107-234157
95000,100000,241,5000,74566.0,6657.77250774,20171107-234157
100000,105000,242,5000,74873.0,6670.96520871,20171107-234157
105000,110000,243,5000,75175.0,6679.349811,20171107-234157
110000,115000,244,5000,75478.0,6692.66654239,20171107-234157
115000,120000,245,5000,75780.0,6701.28903633,20171107-234157
120000,125000,246,5000,76083.0,6709.94732663,20171107-234157
125000,130000,247,5000,76385.0,6718.63017431,20171107-234157
130000,135000,248,5000,76688.0,6735.48828741,20171107-234157
135000,140000,249,5000,76991.0,6743.57452227,20171107-234157
140000,145000,250,5000,77293.0,6742.71349419,20171107-234157
145000,150000,251,5000,77596.0,6722.84050384,20171107-234157
150000,155000,252,5000,77898.0,6721.49265275,20171107-234157
155000,160000,253,5000,78201.0,6720.77127336,20171107-234157
160000,165000,254,5000,78504.0,6701.53157275,20171107-234157
165000,170000,255,5000,78806.0,6682.57303526,20171107-234157
170000,175000,256,5000,79109.0,6660.09654032,20171107-234158
175000,180000,257,5000,79411.0,6641.68037651,20171107-234158
180000,185000,258,5000,79714.0,6623.05403863,20171107-234158
185000,190000,259,5000,80016.0,6622.49404783,20171107-234158
190000,195000,260,5000,80319.0,6604.40315057,20171107-234158
195000,200000,261,5000,80622.0,6586.44717051,20171107-234158
200000,205000,262,5000,80924.0,6586.18978333,20171107-234158
205000,210000,263,5000,81238.0,6586.83727633,20171107-234158
210000,215000,264,5000,81552.0,6570.41361246,20171107-234158
215000,220000,265,5000,81865.0,6570.6059023,20171107-234158
220000,225000,266,5000,82179.0,6554.30360125,20171107-234158
225000,230000,267,5000,82493.0,6538.03839589,20171107-234158
230000,235000,268,5000,82807.0,6538.52190728,20171107-234158
235000,240000,269,5000,83120.0,6522.19948283,20171107-234158
240000,245000,270,5000,83434.0,6506.10212188,20171107-234158
245000,250000,271,5000,83748.0,6507.01979467,20171107-234159
250000,255000,272,5000,84062.0,6507.91825495,20171107-234159
255000,260000,273,5000,84375.0,6508.66142928,20171107-234159
260000,265000,274,5000,84689.0,6509.4005122,20171107-234159
265000,270000,275,5000,85003.0,6491.32852067,20171107-234159
270000,275000,276,5000,85317.0,6476.32245247,20171107-234159
275000,280000,277,5000,85630.0,6461.38142762,20171107-234159
280000,285000,278,5000,85944.0,6462.3931566,20171107-234159
285000,290000,279,5000,86258.0,6447.95871023,20171107-234159
290000,295000,280,5000,86572.0,6433.23655416,20171107-234159
295000,300000,281,5000,86886.0,6418.5903863,20171107-234159
300000,305000,282,5000,87199.0,6404.43860673,20171107-234159
305000,310000,283,5000,87507.0,6390.28558177,20171107-234159
