Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.21426
100,1000,3,5000,120,48,0.69578
100,10000,3,5000,120,48,5.75983
100,100000,3,5000,120,48,61.75143
100,1000000,3,5000,120,48,632.33915
