Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,5000,0,5000,0.0,0.0
5000,10000,1,5000,311.0,3706.5315932
0,5000,2,5000,622.0,2673.31334609
5000,10000,3,5000,928.0,2559.52729635
10000,15000,4,5000,1242.0,2805.59380083
15000,20000,5,5000,1553.0,3352.71267135
20000,25000,6,5000,1857.0,3755.05733138
25000,30000,7,5000,2169.0,4182.75273725
30000,35000,8,5000,2480.0,4603.38532156
35000,40000,9,5000,2793.0,4833.32573019
40000,45000,10,5000,3105.0,5160.63599947
45000,50000,11,5000,3420.0,5399.14133276
50000,55000,12,5000,3732.0,5610.67058176
55000,60000,13,5000,4043.0,5867.72850118
60000,65000,14,5000,4356.0,6108.82240456
65000,70000,15,5000,4668.0,6263.18312195
70000,75000,16,5000,4977.0,6471.80640247
75000,80000,17,5000,5285.0,6702.25881114
80000,85000,18,5000,5594.0,6889.68012688
85000,90000,19,5000,5904.0,7097.70558383
90000,95000,20,5000,6215.0,7198.81874373
95000,100000,21,5000,6525.0,7353.58005558
0,5000,22,5000,6834.0,6338.50647199
5000,10000,23,5000,7153.0,5917.6741729
10000,15000,24,5000,7473.0,5581.38447033
15000,20000,25,5000,7789.0,5488.9489692
20000,25000,26,5000,8104.0,5632.82768363
25000,30000,27,5000,8418.0,5756.09411734
30000,35000,28,5000,8731.0,5849.4571869
35000,40000,29,5000,9044.0,5931.22306238
40000,45000,30,5000,9357.0,6056.33841828
45000,50000,31,5000,9662.0,6128.37352361
50000,55000,32,5000,9966.0,6243.80143543
55000,60000,33,5000,10273.0,6357.12504603
60000,65000,34,5000,10579.0,6451.27054005
65000,70000,35,5000,10891.0,6547.59464401
70000,75000,36,5000,11203.0,6642.62514045
75000,80000,37,5000,11521.0,6703.01755426
80000,85000,38,5000,11839.0,6792.88528691
85000,90000,39,5000,12147.0,6891.43367929
90000,95000,40,5000,12455.0,6986.67535453
95000,100000,41,5000,12769.0,7070.56012913
100000,105000,42,5000,13084.0,7152.75943007
105000,110000,43,5000,13403.0,7232.90122753
