CU, New, StageIn, Allocate, Exec, StageOut, Done
unit.000000,-37.3084211349,7.07147192955,7.08622503281,7.21030592918,280.360470057,281.487055063
unit.000001,-37.3078360558,7.08128595352,7.09251499176,7.21202087402,271.632250071,272.074241877
unit.000002,-37.3072659969,7.08947086334,7.09884500504,7.21374392509,277.954146862,279.410019875
unit.000003,-37.3066999912,7.1020860672,7.11159801483,7.21719408035,291.553668976,292.720922947
unit.000004,-37.306137085,7.11488199234,7.12465906143,7.22057294846,277.861214876,279.400542974
unit.000005,-37.3055770397,7.1278898716,7.13560986519,7.22395300865,260.85473609,261.942298889
unit.000006,-37.3049681187,7.14641594887,7.15412402153,7.23116993904,276.749218941,278.342171907
unit.000007,-37.3044009209,7.1587638855,7.16647005081,7.25519990921,270.903594017,272.012672901
unit.000008,-37.3038311005,7.17112708092,7.17741203308,7.27785897255,279.06250906,280.457002878
unit.000009,-37.3032701015,7.17880296707,7.18524193764,7.28948092461,270.907516956,272.043276072
unit.000010,-37.3027069569,7.18662500381,7.19129705429,7.30116009712,263.063896894,264.540585995
unit.000011,-37.3021450043,7.19267296791,7.19734787941,7.31213402748,271.635997057,272.123315096
unit.000012,-37.3015770912,7.05105304718,7.05991888046,7.07824993134,285.138352871,286.575704098
unit.000013,-37.3009860516,7.05504488945,7.06651186943,7.18376803398,274.409363031,276.251842976
unit.000014,-37.3004081249,7.05826687813,7.0730509758,7.20693397522,277.857811928,279.384542942
unit.000015,-37.2997450829,7.0649330616,7.07976388931,7.20862293243,277.850826979,279.369263887
unit.000016,-37.299036026,7.13413286209,7.14178299904,7.22608089447,275.746774912,277.275773048
unit.000017,-37.2983820438,7.19872808456,7.20342493057,7.32338905334,276.648454905,278.319684029
unit.000018,-37.2977490425,7.09576392174,7.10513496399,7.21547603607,270.899707079,271.978374958
unit.000019,-37.2971270084,7.10838198662,7.11788392067,7.21888494492,285.371438026,286.604413033
unit.000020,-37.2965180874,7.12108588219,7.13090705872,7.22226595879,285.170315981,286.594255924
unit.000021,-37.2959489822,7.14028596878,7.14789795876,7.22795009613,265.775414944,266.831378937
unit.000022,-37.2953760624,7.15263700485,7.16025996208,7.24303197861,275.750240088,277.298531055
unit.000023,-37.2948141098,7.16499400139,7.17261195183,7.2665040493,279.059051037,280.4489429

TTC,5.58361058235
