Produce_batch_Start,Produce_batch_Stop,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
496000,504000,75,8000,37061.0,4895.04221754
504000,512000,76,8000,37540.0,4898.5879828
512000,520000,77,8000,38025.0,4902.26296912
520000,528000,78,8000,38532.0,4887.90009305
528000,536000,79,8000,39025.0,4890.98652264
536000,544000,80,8000,39527.0,4895.73643598
544000,552000,81,8000,40025.0,4900.28403354
552000,560000,82,8000,40515.0,4918.94518101
560000,568000,83,8000,41001.0,4937.25453937
568000,576000,84,8000,41506.0,4954.07994272
576000,584000,85,8000,42010.0,4967.08738001
584000,592000,86,8000,42501.0,4962.26552499
592000,600000,87,8000,42988.0,4974.06520384
600000,608000,88,8000,43495.0,4988.24361055
608000,616000,89,8000,44004.0,5000.27046552
616000,624000,90,8000,44500.0,5011.18571692
624000,632000,91,8000,45003.0,5026.02537133
632000,640000,92,8000,45515.0,5041.8586636
640000,648000,93,8000,46025.0,5054.11617327
648000,656000,94,8000,46533.0,5072.70910365
656000,664000,95,8000,47033.0,5087.42778305
664000,672000,96,8000,47532.0,5097.80668764
672000,680000,97,8000,48033.0,5108.36933856
680000,688000,98,8000,48539.0,5093.65163773
688000,696000,99,8000,49034.0,5094.61154635
696000,704000,100,8000,49550.0,5097.53892891
704000,712000,101,8000,50056.0,5099.44301143
712000,720000,102,8000,50548.0,5099.91394431
720000,728000,103,8000,51048.0,5102.19993998
728000,736000,104,8000,51542.0,5103.26787053
736000,744000,105,8000,52028.0,5104.38894033
744000,752000,106,8000,52508.0,5089.10192726
752000,760000,107,8000,52990.0,5100.87398806
760000,768000,108,8000,53482.0,5109.1720308
768000,776000,109,8000,53988.0,5118.6526709
776000,784000,110,8000,54494.0,5114.84188103
784000,792000,111,8000,55000.0,5117.08972336
792000,800000,112,8000,55502.0,5125.87311699
800000,808000,113,8000,55991.0,5133.37462441
808000,816000,114,8000,56490.0,5141.86608826
816000,824000,115,8000,56980.0,5154.53853247
824000,832000,116,8000,57472.0,5165.71050313
832000,840000,117,8000,57971.0,5166.51271509
840000,848000,118,8000,58471.0,5167.26704054
848000,856000,119,8000,58981.0,5168.73115101
856000,864000,120,8000,59479.0,5163.9844427
864000,872000,121,8000,59972.0,5175.47038708
872000,880000,122,8000,60463.0,5169.49125157
880000,888000,123,8000,60947.0,5176.11596416
888000,896000,124,8000,61445.0,5187.8321574
896000,904000,125,8000,61940.0,5197.46334605
904000,912000,126,8000,62426.0,5204.37077426
912000,920000,127,8000,62907.0,5211.29490713
920000,928000,128,8000,63393.0,5217.83881019
928000,936000,129,8000,63898.0,5226.73754607
936000,944000,130,8000,64389.0,5226.14576584
944000,952000,131,8000,64874.0,5211.96663637
952000,960000,132,8000,65361.0,5198.07581297
960000,968000,133,8000,65858.0,5197.84908816
968000,976000,134,8000,66358.0,5184.17666793
976000,984000,135,8000,66846.0,5183.74512814
984000,992000,136,8000,67333.0,5178.7672491
992000,1000000,137,8000,67824.0,5178.95871881
0,8000,138,8000,68319.0,4029.97896647
8000,16000,139,8000,68823.0,4029.21068815
16000,24000,140,8000,69327.0,4029.16797489
24000,32000,141,8000,69830.0,4042.46707269
32000,40000,142,8000,70334.0,4053.56912184
40000,48000,143,8000,70837.0,4064.37271115
48000,56000,144,8000,71341.0,4074.79170331
56000,64000,145,8000,71844.0,4085.42733868
64000,72000,146,8000,72348.0,4085.67633183
72000,80000,147,8000,72851.0,4096.38619446
80000,88000,148,8000,73355.0,4109.21674477
88000,96000,149,8000,73858.0,4119.52435342
96000,104000,150,8000,74362.0,4129.8832747
104000,112000,151,8000,74863.0,4139.78009403
112000,120000,152,8000,75362.0,4149.25559989
120000,128000,153,8000,75861.0,4158.59808748
128000,136000,154,8000,76360.0,4167.75578861
136000,144000,155,8000,76859.0,4176.9506799
144000,152000,156,8000,77358.0,4186.05575263
152000,160000,157,8000,77857.0,4195.01415177
160000,168000,158,8000,78356.0,4203.92303043
168000,176000,159,8000,78855.0,4206.48437414
176000,184000,160,8000,79354.0,4211.74739816
184000,192000,161,8000,79853.0,4216.98519426
192000,200000,162,8000,80352.0,4222.04670149
200000,208000,163,8000,80851.0,4227.11052052
208000,216000,164,8000,81357.0,4237.99866902
216000,224000,165,8000,81862.0,4246.62728082
224000,232000,166,8000,82368.0,4255.23610032
232000,240000,167,8000,82873.0,4263.60657815
240000,248000,168,8000,83379.0,4271.99764933
248000,256000,169,8000,83885.0,4280.3214959
256000,264000,170,8000,84390.0,4285.20052181
264000,272000,171,8000,84896.0,4283.95556987
272000,280000,172,8000,85402.0,4288.8392535
280000,288000,173,8000,85907.0,4286.6999051
288000,296000,174,8000,86413.0,4291.45868543
296000,304000,175,8000,86918.0,4296.13765647
304000,312000,176,8000,87419.0,4300.54813678
312000,320000,177,8000,87914.0,4304.58317683
320000,328000,178,8000,88410.0,4308.63642845
328000,336000,179,8000,88905.0,4312.52580362
336000,344000,180,8000,89401.0,4321.46865688
344000,352000,181,8000,89896.0,4328.92243127
352000,360000,182,8000,90392.0,4336.27572623
360000,368000,183,8000,90887.0,4337.62468041
368000,376000,184,8000,91382.0,4344.81256348
376000,384000,185,8000,91878.0,4348.60522436
384000,392000,186,8000,92374.0,4352.40200867
392000,400000,187,8000,92869.0,4349.5508698
400000,408000,188,8000,93364.0,4346.70328895
408000,416000,189,8000,93867.0,4351.1739085
416000,424000,190,8000,94369.0,4355.51275688
424000,432000,191,8000,94871.0,4353.37407034
432000,440000,192,8000,95374.0,4351.49241283
440000,448000,193,8000,95876.0,4355.96044533
448000,456000,194,8000,96378.0,4360.38819961
456000,464000,195,8000,96880.0,4358.29211875
464000,472000,196,8000,97383.0,4360.82930395
472000,480000,197,8000,97885.0,4365.0905943
480000,488000,198,8000,98387.0,4369.32711045
488000,496000,199,8000,98889.0,4373.46992283
496000,504000,200,8000,99391.0,4377.5531648
504000,512000,201,8000,99892.0,4381.32397078
512000,520000,202,8000,100391.0,4389.76917347
520000,528000,203,8000,100890.0,4397.53990942
528000,536000,204,8000,101390.0,4401.12073275
536000,544000,205,8000,101889.0,4404.55411931
544000,552000,206,8000,102387.0,4401.8923904
552000,560000,207,8000,102886.0,4403.13300133
560000,568000,208,8000,103385.0,4410.77682923
568000,576000,209,8000,103884.0,4417.13104941
576000,584000,210,8000,104384.0,4423.42986105
584000,592000,211,8000,104883.0,4429.6572302
592000,600000,212,8000,105382.0,4432.81939782
600000,608000,213,8000,105881.0,4438.92152378
608000,616000,214,8000,106379.0,4446.14003545
616000,624000,215,8000,106878.0,4452.50681929
624000,632000,216,8000,107376.0,4458.73515671
632000,640000,217,8000,107875.0,4466.91073165
640000,648000,218,8000,108374.0,4474.28013709
648000,656000,219,8000,108872.0,4474.76286136
656000,664000,220,8000,109371.0,4477.82441867
664000,672000,221,8000,109870.0,4483.82403211
672000,680000,222,8000,110369.0,4489.71347001
680000,688000,223,8000,110867.0,4495.59551299
688000,696000,224,8000,111366.0,4501.45205165
696000,704000,225,8000,111865.0,4507.4059921
704000,712000,226,8000,112370.0,4513.64323457
712000,720000,227,8000,112882.0,4520.15835656
720000,728000,228,8000,113394.0,4528.27224453
728000,736000,229,8000,113906.0,4534.63159237
736000,744000,230,8000,114419.0,4538.08842151
744000,752000,231,8000,114931.0,4539.08778601
752000,760000,232,8000,115443.0,4545.2791796
760000,768000,233,8000,115955.0,4551.17767686
768000,776000,234,8000,116467.0,4559.10318563
776000,784000,235,8000,116979.0,4566.29349953
784000,792000,236,8000,117491.0,4572.48345858
792000,800000,237,8000,118003.0,4578.67309717
800000,808000,238,8000,118516.0,4584.79388474
808000,816000,239,8000,118998.0,4589.54704585
816000,824000,240,8000,119480.0,4594.28958842
824000,832000,241,8000,119963.0,4599.11313605
832000,840000,242,8000,120445.0,4603.8261573
840000,848000,243,8000,120927.0,4602.62609568
848000,856000,244,8000,121410.0,4606.92578791
856000,864000,245,8000,121892.0,4611.42313469
864000,872000,246,8000,122374.0,4615.81943595
872000,880000,247,8000,122857.0,4620.53540675
880000,888000,248,8000,123339.0,4625.18697179
888000,896000,249,8000,123821.0,4631.65076875
896000,904000,250,8000,124304.0,4636.07687869
904000,912000,251,8000,124803.0,4642.75253522
912000,920000,252,8000,125319.0,4648.18538035
920000,928000,253,8000,125836.0,4653.58605032
928000,936000,254,8000,126352.0,4656.96736047
936000,944000,255,8000,126869.0,4656.56883219
944000,952000,256,8000,127385.0,4661.93292726
952000,960000,257,8000,127901.0,4667.29272345
960000,968000,258,8000,128418.0,4674.5024145
968000,976000,259,8000,128934.0,4681.06959695
976000,984000,260,8000,129451.0,4686.48595905
984000,992000,261,8000,129967.0,4691.78400135
992000,1000000,262,8000,130484.0,4697.02594862
1000000,1008000,263,8000,131000.0,4702.17891438
1008000,1016000,264,8000,131478.0,4706.29657737
1016000,1024000,265,8000,131957.0,4712.02502377
1024000,1032000,266,8000,132435.0,4715.98779084
1032000,1040000,267,8000,132914.0,4716.80101986
1040000,1048000,268,8000,133392.0,4721.85844147
1048000,1056000,269,8000,133871.0,4725.93642172
1056000,1064000,270,8000,134350.0,4727.38822329
1064000,1072000,271,8000,134828.0,4728.74182163
1072000,1080000,272,8000,135307.0,4730.05807001
1080000,1088000,273,8000,135785.0,4731.33669086
1088000,1096000,274,8000,136264.0,4732.65014321
1096000,1104000,275,8000,136742.0,4728.63322631
1104000,1112000,276,8000,137221.0,4729.85722571
1112000,1120000,277,8000,137702.0,4730.59709854
1120000,1128000,278,8000,138182.0,4731.79521432
1128000,1136000,279,8000,138662.0,4732.55705703
1136000,1144000,280,8000,139142.0,4737.53550261
1144000,1152000,281,8000,139623.0,4741.46129104
1152000,1160000,282,8000,140103.0,4745.27337943
1160000,1168000,283,8000,140583.0,4749.05361265
1168000,1176000,284,8000,141063.0,4752.83638274
1176000,1184000,285,8000,141544.0,4756.54770504
1184000,1192000,286,8000,142024.0,4757.67462933
1192000,1200000,287,8000,142504.0,4758.78577632
1200000,1208000,288,8000,142985.0,4759.81661911
1208000,1216000,289,8000,143496.0,4756.53140895
1216000,1224000,290,8000,144008.0,4758.34817362
1224000,1232000,291,8000,144520.0,4759.84663351
1232000,1240000,292,8000,145031.0,4751.98143067
1240000,1248000,293,8000,145543.0,4753.9373789
1248000,1256000,294,8000,146055.0,4750.9190473
1256000,1264000,295,8000,146567.0,4752.86802783
1264000,1272000,296,8000,147078.0,4754.73949092
1272000,1280000,297,8000,147590.0,4756.63614164
1280000,1288000,298,8000,148102.0,4758.48632869
1288000,1296000,299,8000,148614.0,4764.2032983
1296000,1304000,300,8000,149125.0,4768.41706602
1304000,1312000,301,8000,149634.0,4772.56938369
1312000,1320000,302,8000,150138.0,4776.63084218
1320000,1328000,303,8000,150643.0,4778.41358722
1328000,1336000,304,8000,151148.0,4775.795779
1336000,1344000,305,8000,151653.0,4777.52908629
1344000,1352000,306,8000,152158.0,4774.3687485
1352000,1360000,307,8000,152662.0,4775.99274205
1360000,1368000,308,8000,153167.0,4777.66860675
1368000,1376000,309,8000,153672.0,4779.34560796
1376000,1384000,310,8000,154177.0,4780.88423354
1384000,1392000,311,8000,154681.0,4782.43540325
1392000,1400000,312,8000,155186.0,4784.00107872
1400000,1408000,313,8000,155691.0,4785.55508778
1408000,1416000,314,8000,156193.0,4782.76940305
1416000,1424000,315,8000,156695.0,4783.14040653
1424000,1432000,316,8000,157197.0,4779.95446822
1432000,1440000,317,8000,157699.0,4781.82797486
1440000,1448000,318,8000,158201.0,4783.6367647
1448000,1456000,319,8000,158703.0,4785.39783084
1456000,1464000,320,8000,159205.0,4787.1867931
1464000,1472000,321,8000,159707.0,4788.8958887
1472000,1480000,322,8000,160209.0,4790.63257376
1480000,1488000,323,8000,160711.0,4792.34596086
1488000,1496000,324,8000,161213.0,4794.02949832
1496000,1504000,325,8000,161715.0,4791.29022977
1504000,1512000,326,8000,162220.0,4792.95143429
1512000,1520000,327,8000,162727.0,4794.45597112
1520000,1528000,328,8000,163235.0,4791.68929207
1528000,1536000,329,8000,163742.0,4793.13740993
1536000,1544000,330,8000,164250.0,4794.55068728
1544000,1552000,331,8000,164757.0,4795.98291818
1552000,1560000,332,8000,165264.0,4797.35249186
1560000,1568000,333,8000,165772.0,4798.69353369
1568000,1576000,334,8000,166279.0,4800.04870367
1576000,1584000,335,8000,166786.0,4804.92334149
1584000,1592000,336,8000,167294.0,4808.60644878
1592000,1600000,337,8000,167801.0,4812.2603326
1600000,1608000,338,8000,168308.0,4815.86350907
1608000,1616000,339,8000,168820.0,4821.09737739
1616000,1624000,340,8000,169331.0,4818.60164953
1624000,1632000,341,8000,169843.0,4820.25704638
1632000,1640000,342,8000,170354.0,4821.77610228
1640000,1648000,343,8000,170866.0,4823.4098787
1648000,1656000,344,8000,171377.0,4828.5689969
1656000,1664000,345,8000,171889.0,4833.14817564
1664000,1672000,346,8000,172400.0,4836.88003349
1672000,1680000,347,8000,172912.0,4840.7612158
1680000,1688000,348,8000,173423.0,4844.61343836
1688000,1696000,349,8000,173935.0,4848.40509518
1696000,1704000,350,8000,174446.0,4852.1625429
1704000,1712000,351,8000,174954.0,4855.83131901
1712000,1720000,352,8000,175457.0,4854.5449056
1720000,1728000,353,8000,175960.0,4858.02654874
1728000,1736000,354,8000,176463.0,4861.52468761
1736000,1744000,355,8000,176966.0,4864.7765442
1744000,1752000,356,8000,177469.0,4868.16665643
1752000,1760000,357,8000,177972.0,4871.49149049
1760000,1768000,358,8000,178475.0,4874.97983722
1768000,1776000,359,8000,178978.0,4878.46631042
1776000,1784000,360,8000,179481.0,4881.89168275
1784000,1792000,361,8000,179984.0,4885.3129258
1792000,1800000,362,8000,180487.0,4888.68001611
1800000,1808000,363,8000,180990.0,4889.90899509
1808000,1816000,364,8000,181478.0,4885.59643099
1816000,1824000,365,8000,181967.0,4888.25467457
1824000,1832000,366,8000,182455.0,4890.89386435
1832000,1840000,367,8000,182944.0,4893.58675075
1840000,1848000,368,8000,183432.0,4894.08452912
1848000,1856000,369,8000,183920.0,4890.34897572
1856000,1864000,370,8000,184409.0,4886.87634258
1864000,1872000,371,8000,184897.0,4890.95493849
1872000,1880000,372,8000,185386.0,4894.4175536
1880000,1888000,373,8000,185874.0,4897.13036241
1888000,1896000,374,8000,186362.0,4897.73823025
1896000,1904000,375,8000,186851.0,4898.37133931
1904000,1912000,376,8000,187339.0,4894.01492942
1912000,1920000,377,8000,187827.0,4897.89910981
1920000,1928000,378,8000,188316.0,4901.75740792
1928000,1936000,379,8000,188804.0,4904.29733008
1936000,1944000,380,8000,189292.0,4907.03080856
1944000,1952000,381,8000,189780.0,4909.7458654
1952000,1960000,382,8000,190269.0,4912.43279666
1960000,1968000,383,8000,190757.0,4915.08337774
1968000,1976000,384,8000,191246.0,4917.70445565
1976000,1984000,385,8000,191734.0,4920.3063465
1984000,1992000,386,8000,192222.0,4920.85764061
1992000,2000000,387,8000,192710.0,4921.37534157
2000000,2008000,388,8000,193199.0,4918.16646548
2008000,2016000,389,8000,193691.0,4921.9313123
2016000,2024000,390,8000,194184.0,4924.45262404
2024000,2032000,391,8000,194677.0,4925.02965016
2032000,2040000,392,8000,195169.0,4925.68046528
2040000,2048000,393,8000,195662.0,4929.53019396
2048000,2056000,394,8000,196155.0,4930.15792506
2056000,2064000,395,8000,196647.0,4930.72446155
2064000,2072000,396,8000,197140.0,4934.6165869
2072000,2080000,397,8000,197633.0,4938.04872624
2080000,2088000,398,8000,198126.0,4940.57500413
2088000,2096000,399,8000,198618.0,4944.34026411
2096000,2104000,400,8000,199111.0,4943.95834187
2104000,2112000,401,8000,199602.0,4946.37916721
2112000,2120000,402,8000,200092.0,4946.94152673
2120000,2128000,403,8000,200581.0,4943.49257883
2128000,2136000,404,8000,201071.0,4944.04434782
2136000,2144000,405,8000,201560.0,4944.55152856
2144000,2152000,406,8000,202049.0,4948.32774148
2152000,2160000,407,8000,202539.0,4951.62681386
2160000,2168000,408,8000,203028.0,4954.00150158
2168000,2176000,409,8000,203518.0,4954.50634083
2176000,2184000,410,8000,204007.0,4954.94448469
2184000,2192000,411,8000,204497.0,4958.65849792
2192000,2200000,412,8000,204987.0,4958.89278
2200000,2208000,413,8000,205476.0,4962.18483639
2208000,2216000,414,8000,205979.0,4964.99049738
2216000,2224000,415,8000,206482.0,4965.84263271
2224000,2232000,416,8000,206985.0,4968.57486781
2232000,2240000,417,8000,207489.0,4971.35272119
2240000,2248000,418,8000,207992.0,4974.06298703
2248000,2256000,419,8000,208495.0,4976.75738985
2256000,2264000,420,8000,208998.0,4979.41185391
2264000,2272000,421,8000,209501.0,4982.06466066
2272000,2280000,422,8000,210004.0,4984.6823765
2280000,2288000,423,8000,210507.0,4987.2904277
2288000,2296000,424,8000,211010.0,4990.98177233
2296000,2304000,425,8000,211513.0,4991.5335604
2304000,2312000,426,8000,212004.0,4994.89000987
2312000,2320000,427,8000,212483.0,4998.51599413
2320000,2328000,428,8000,212961.0,5000.68062886
2328000,2336000,429,8000,213440.0,5001.08520958
2336000,2344000,430,8000,213919.0,5004.64100163
2344000,2352000,431,8000,214397.0,5007.70588367
2352000,2360000,432,8000,214875.0,5008.01248816
2360000,2368000,433,8000,215354.0,5004.62330922
2368000,2376000,434,8000,215833.0,5001.21802961
2376000,2384000,435,8000,216311.0,5004.62218185
2384000,2392000,436,8000,216790.0,5007.75094558
2392000,2400000,437,8000,217269.0,5004.90035037
2400000,2408000,438,8000,217747.0,5005.27222992
2408000,2416000,439,8000,218237.0,5005.68206251
2416000,2424000,440,8000,218728.0,5006.08768995
2424000,2432000,441,8000,219218.0,5006.44836463
2432000,2440000,442,8000,219708.0,5006.82083884
2440000,2448000,443,8000,220198.0,5010.26648193
2448000,2456000,444,8000,220689.0,5013.23442122
2456000,2464000,445,8000,221179.0,5015.38308906
2464000,2472000,446,8000,221669.0,5015.68181965
2472000,2480000,447,8000,222159.0,5016.08300966
2480000,2488000,448,8000,222650.0,5016.51939159
2488000,2496000,449,8000,223140.0,5013.68114167
2496000,2504000,450,8000,223630.0,5014.0340639
2504000,2512000,451,8000,224115.0,5014.3671889
2512000,2520000,452,8000,224594.0,5014.62005209
2520000,2528000,453,8000,225073.0,5014.85308312
2528000,2536000,454,8000,225551.0,5015.04507224
2536000,2544000,455,8000,226030.0,5015.24423159
2544000,2552000,456,8000,226509.0,5015.44298798
2552000,2560000,457,8000,226988.0,5015.42824757
2560000,2568000,458,8000,227467.0,5015.73606589
2568000,2576000,459,8000,227945.0,5012.50020633
2576000,2584000,460,8000,228424.0,5012.7887521
2584000,2592000,461,8000,228903.0,5009.81597554
2592000,2600000,462,8000,229382.0,5010.07915588
2600000,2608000,463,8000,229861.0,5010.31301564
2608000,2616000,464,8000,230364.0,5011.02261627
2616000,2624000,465,8000,230866.0,5011.72982003
2624000,2632000,466,8000,231369.0,5012.46374006
2632000,2640000,467,8000,231872.0,5009.69901651
2640000,2648000,468,8000,232375.0,5013.12819977
2648000,2656000,469,8000,232878.0,5015.68244648
2656000,2664000,470,8000,233381.0,5019.2467452
2664000,2672000,471,8000,233883.0,5020.00066747
2672000,2680000,472,8000,234386.0,5020.73297966
2680000,2688000,473,8000,234889.0,5018.37486908
2688000,2696000,474,8000,235392.0,5021.97286139
2696000,2704000,475,8000,235895.0,5025.1408412
2704000,2712000,476,8000,236392.0,5027.36476862
2712000,2720000,477,8000,236883.0,5027.61791011
2720000,2728000,478,8000,237374.0,5027.85895937
2728000,2736000,479,8000,237865.0,5028.04782359
2736000,2744000,480,8000,238356.0,5024.9906836
2744000,2752000,481,8000,238847.0,5021.92296912
2752000,2760000,482,8000,239338.0,5022.28108558
2760000,2768000,483,8000,239829.0,5022.61045102
2768000,2776000,484,8000,240320.0,5022.9227445
2776000,2784000,485,8000,240811.0,5022.75751278
2784000,2792000,486,8000,241302.0,5024.74873007
2792000,2800000,487,8000,241793.0,5026.71252625
2800000,2808000,488,8000,242284.0,5029.6411532
2808000,2816000,489,8000,242792.0,5032.04304023
2816000,2824000,490,8000,243300.0,5035.38722496
2824000,2832000,491,8000,243807.0,5037.9068013
2832000,2840000,492,8000,244315.0,5040.40380312
2840000,2848000,493,8000,244822.0,5042.85165123
2848000,2856000,494,8000,245330.0,5045.3314833
2856000,2864000,495,8000,245838.0,5047.77480204
2864000,2872000,496,8000,246345.0,5050.20603961
2872000,2880000,497,8000,246853.0,5049.54272785
2880000,2888000,498,8000,247360.0,5051.90107077
2888000,2896000,499,8000,247868.0,5055.34968163
2896000,2904000,500,8000,248375.0,5057.35288032
2904000,2912000,501,8000,248876.0,5060.36289844
2912000,2920000,502,8000,249369.0,5062.87682097
2920000,2928000,503,8000,249862.0,5064.77360731
2928000,2936000,504,8000,250355.0,5067.63084324
2936000,2944000,505,8000,250849.0,5069.54551532
2944000,2952000,506,8000,251342.0,5071.30972033
2952000,2960000,507,8000,251835.0,5073.14835234
2960000,2968000,508,8000,252328.0,5074.97540669
2968000,2976000,509,8000,252821.0,5073.25805279
2976000,2984000,510,8000,253315.0,5075.01808942
2984000,2992000,511,8000,253808.0,5076.78749581
2992000,3000000,512,8000,254301.0,5078.56294813
3000000,3008000,513,8000,254794.0,5081.11146433
3008000,3016000,514,8000,255270.0,5082.90086248
3016000,3024000,515,8000,255747.0,5083.07048849
3024000,3032000,516,8000,256224.0,5083.24230731
3032000,3040000,517,8000,256700.0,5083.3508316
3040000,3048000,518,8000,257177.0,5083.44727006
3048000,3056000,519,8000,257653.0,5080.32390092
3056000,3064000,520,8000,258130.0,5080.42195487
3064000,3072000,521,8000,258606.0,5077.53986666
3072000,3080000,522,8000,259083.0,5077.61002405
3080000,3088000,523,8000,259560.0,5077.70607144
3088000,3096000,524,8000,260036.0,5077.86463098
3096000,3104000,525,8000,260513.0,5078.03231962
3104000,3112000,526,8000,261003.0,5078.4226925
3112000,3120000,527,8000,261507.0,5079.02440084
3120000,3128000,528,8000,262010.0,5082.1492471
3128000,3136000,529,8000,262514.0,5084.30294735
3136000,3144000,530,8000,263018.0,5084.88096525
3144000,3152000,531,8000,263522.0,5087.86562841
3152000,3160000,532,8000,264026.0,5090.67863654
3160000,3168000,533,8000,264529.0,5087.87156833
3168000,3176000,534,8000,265033.0,5090.9808299
3176000,3184000,535,8000,265537.0,5093.02041516
3184000,3192000,536,8000,266041.0,5095.17068749
3192000,3200000,537,8000,266545.0,5097.30733661
3200000,3208000,538,8000,267048.0,5100.43805148
3208000,3216000,539,8000,267548.0,5102.98464971
3216000,3224000,540,8000,268048.0,5103.28435503
3224000,3232000,541,8000,268547.0,5100.40921717
3232000,3240000,542,8000,269047.0,5100.71471343
3240000,3248000,543,8000,269547.0,5100.98783492
3248000,3256000,544,8000,270046.0,5101.13834207
3256000,3264000,545,8000,270546.0,5098.24869161
3264000,3272000,546,8000,271045.0,5101.02609061
3272000,3280000,547,8000,271545.0,5102.91983969
3280000,3288000,548,8000,272045.0,5104.77468321
3288000,3296000,549,8000,272544.0,5106.60514328
3296000,3304000,550,8000,273044.0,5109.44568556
3304000,3312000,551,8000,273550.0,5112.35387764
3312000,3320000,552,8000,274060.0,5115.03157655
3320000,3328000,553,8000,274571.0,5118.1234459
3328000,3336000,554,8000,275081.0,5120.81930344
3336000,3344000,555,8000,275592.0,5123.88039612
3344000,3352000,556,8000,276103.0,5126.56918493
3352000,3360000,557,8000,276613.0,5129.50017078
3360000,3368000,558,8000,277124.0,5129.70839084
3368000,3376000,559,8000,277634.0,5131.78050741
3376000,3384000,560,8000,278145.0,5134.86563361
3384000,3392000,561,8000,278656.0,5137.55397634
3392000,3400000,562,8000,279166.0,5139.54856927
3400000,3408000,563,8000,279677.0,5141.48180615
3408000,3416000,564,8000,280167.0,5143.9955099
3416000,3424000,565,8000,280657.0,5146.12580485
3424000,3432000,566,8000,281148.0,5147.6399053
3432000,3440000,567,8000,281638.0,5147.61970924
3440000,3448000,568,8000,282128.0,5147.59008906
3448000,3456000,569,8000,282619.0,5147.66739643
3456000,3464000,570,8000,283109.0,5144.90058675
3464000,3472000,571,8000,283599.0,5144.97086821
3472000,3480000,572,8000,284090.0,5145.00870117
3480000,3488000,573,8000,284580.0,5145.02459895
3488000,3496000,574,8000,285070.0,5145.02038394
3496000,3504000,575,8000,285561.0,5145.00500505
3504000,3512000,576,8000,286059.0,5145.17083011
