CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,N/A,115.319201231,N/A,115.729689121,131.476923227,131.496793032
unit.000001,Euclidean_dist_1_1810,N/A,134.224761009,N/A,134.706217051,164.136982203,164.166261196
unit.000002,Euclidean_dist_1_3619,N/A,134.66031003,N/A,135.010123014,164.179875135,164.212144136
unit.000003,Euclidean_dist_1_5428,N/A,145.296975136,N/A,145.684431076,176.077209234,176.191282034
unit.000004,Euclidean_dist_1_7237,N/A,142.107238054,N/A,142.52466011,171.769148111,171.794348001
unit.000005,Euclidean_dist_1_9046,N/A,142.4998281,N/A,142.92287302,171.779831171,171.807168007
unit.000006,Euclidean_dist_1_10855,N/A,144.534632206,N/A,145.016949177,175.005996227,175.040298223
unit.000007,Euclidean_dist_1_12664,N/A,115.869856119,N/A,116.30728507,145.706495047,145.81936121
unit.000008,Euclidean_dist_1_14473,N/A,145.472502232,N/A,145.926488161,176.188921213,176.215453148
unit.000009,Euclidean_dist_1_16282,N/A,113.313324213,N/A,113.729685068,142.159156084,142.222801208
unit.000010,Euclidean_dist_1_18091,N/A,40.1609461308,N/A,40.5677480698,69.4590730667,69.4754931927
unit.000011,Euclidean_dist_1_19900,N/A,40.4085731506,N/A,40.8156340122,70.4993460178,70.5380311012
unit.000012,Euclidean_dist_1_21709,N/A,40.9562580585,N/A,41.3625040054,72.6394081116,72.6506371498
unit.000013,Euclidean_dist_1_23518,N/A,41.75198102,N/A,42.1584820747,71.5946240425,71.6120681763
unit.000014,Euclidean_dist_1_25327,N/A,42.1504311562,N/A,42.5571520329,73.6761701107,73.6932442188
unit.000015,Euclidean_dist_1_27136,N/A,42.7000911236,N/A,43.1068091393,72.6430420876,72.6548371315
unit.000016,Euclidean_dist_1_28945,N/A,42.9492862225,N/A,43.355738163,72.6602442265,72.6717710495
unit.000017,Euclidean_dist_1_30754,N/A,15.4433262348,N/A,15.849189043,44.6078400612,44.6385781765
unit.000018,Euclidean_dist_1_32563,N/A,16.2428641319,N/A,16.6497402191,47.7994132042,47.8129541874
unit.000019,Euclidean_dist_1_34372,N/A,16.6928441525,N/A,17.0986301899,54.1549050808,54.2082440853
unit.000020,Euclidean_dist_1_36181,N/A,17.5555272102,N/A,17.9170310497,51.9274461269,51.9509301186
unit.000021,Euclidean_dist_1_37990,N/A,18.3103840351,N/A,18.7160141468,54.2233080864,54.2358071804
unit.000022,Euclidean_dist_1_39799,N/A,6.80191707611,N/A,7.20844602585,37.1711871624,37.1827270985
unit.000023,Euclidean_dist_1_41608,N/A,46.7443342209,N/A,47.1532740593,76.0803461075,76.1101491451
unit.000024,Euclidean_dist_1_43417,N/A,21.122852087,N/A,21.5301570892,55.3425672054,55.3548951149
unit.000025,Euclidean_dist_1_45226,N/A,21.9405560493,N/A,22.3461771011,51.9858951569,52.0096950531
unit.000026,Euclidean_dist_1_47035,N/A,9.05007600784,N/A,9.45396018028,39.407130003,39.4208781719
unit.000027,Euclidean_dist_1_48844,N/A,9.43479204178,N/A,9.84351301193,40.4906291962,40.5020830631
unit.000028,Euclidean_dist_1810_1810,N/A,23.4026310444,N/A,23.8081550598,45.6786081791,45.6901221275
unit.000029,Euclidean_dist_1810_3619,N/A,24.356041193,N/A,24.7616801262,60.7135400772,60.7270600796
unit.000030,Euclidean_dist_1810_5428,N/A,110.574833155,N/A,111.061259031,140.008543015,140.027345181
unit.000031,Euclidean_dist_1810_7237,N/A,112.492422104,N/A,112.901536226,142.267086029,142.337500095
unit.000032,Euclidean_dist_1810_9046,N/A,112.752066135,N/A,113.164640188,144.415128231,144.473125219
unit.000033,Euclidean_dist_1810_10855,N/A,114.105222225,N/A,114.520828009,145.867752075,145.936194181
unit.000034,Euclidean_dist_1810_12664,N/A,114.357517004,N/A,114.787243128,144.473365068,144.509298086
unit.000035,Euclidean_dist_1810_14473,N/A,116.125828028,N/A,116.524154186,144.663668156,144.682810068
unit.000036,Euclidean_dist_1810_16282,N/A,117.068007231,N/A,117.480897188,145.982398033,146.045760155
unit.000037,Euclidean_dist_1810_18091,N/A,118.932649136,N/A,119.341016054,150.434808016,150.457144022
unit.000038,Euclidean_dist_1810_19900,N/A,150.345324039,N/A,150.806392193,180.759301186,180.772469044
unit.000039,Euclidean_dist_1810_21709,N/A,120.996872187,N/A,121.403439999,150.508178234,150.530979156
unit.000040,Euclidean_dist_1810_23518,N/A,170.77267909,N/A,171.203314066,199.825313091,199.942707062
unit.000041,Euclidean_dist_1810_25327,N/A,172.557570219,N/A,172.975159168,202.316461086,202.37916708
