CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,N/A,188.269747972,N/A,188.681926012,203.847689867,203.872479916
unit.000001,Euclidean_dist_1_1810,N/A,168.566936016,N/A,168.955636024,198.305218935,198.331706047
unit.000002,Euclidean_dist_1_3619,N/A,170.861341953,N/A,171.261404037,199.437186956,199.471091032
unit.000003,Euclidean_dist_1_5428,N/A,167.048162937,N/A,167.426411867,196.23457408,196.261132002
unit.000004,Euclidean_dist_1_7237,N/A,169.900371075,N/A,170.384094954,198.432025909,198.450484037
unit.000005,Euclidean_dist_1_9046,N/A,169.379122019,N/A,169.764292955,198.40092206,198.419720888
unit.000006,Euclidean_dist_1_10855,N/A,169.093818903,N/A,169.526907921,199.390387058,199.422571898
unit.000007,Euclidean_dist_1_12664,N/A,171.116838932,N/A,171.507233858,199.481694937,199.505461931
unit.000008,Euclidean_dist_1_14473,N/A,166.821671009,N/A,167.188819885,195.151463032,195.17523694
unit.000009,Euclidean_dist_1_16282,N/A,167.574356079,N/A,167.945151091,196.24356699,196.272031069
unit.000010,Euclidean_dist_1_18091,N/A,5.40239191055,N/A,5.81766605377,37.3051490784,37.3195300102
unit.000011,Euclidean_dist_1_19900,N/A,5.6075758934,N/A,6.0141479969,36.2404038906,36.2519230843
unit.000012,Euclidean_dist_1_21709,N/A,5.81136202812,N/A,6.22186303139,38.36541605,38.3767149448
unit.000013,Euclidean_dist_1_23518,N/A,6.02243995667,N/A,6.42551398277,37.3056030273,37.3191890717
unit.000014,Euclidean_dist_1_25327,N/A,6.22803092003,N/A,6.62931990623,38.368434906,38.3796789646
unit.000015,Euclidean_dist_1_27136,N/A,6.83948802948,N/A,7.24084186554,36.2608089447,36.2779569626
unit.000016,Euclidean_dist_1_28945,N/A,7.04305887222,N/A,7.44431686401,36.262139082,36.2783808708
unit.000017,Euclidean_dist_1_30754,N/A,21.5393190384,N/A,21.9462230206,53.4570059776,53.4766440392
unit.000018,Euclidean_dist_1_32563,N/A,7.45767688751,N/A,7.86452102661,37.3304560184,37.343957901
unit.000019,Euclidean_dist_1_34372,N/A,6.63233709335,N/A,7.03695702553,37.3299489021,37.3422448635
unit.000020,Euclidean_dist_1_36181,N/A,58.1126499176,N/A,58.5059440136,86.8075909615,86.8206670284
unit.000021,Euclidean_dist_1_37990,N/A,59.1438288689,N/A,59.5522360802,87.9288499355,87.9719259739
unit.000022,Euclidean_dist_1_39799,N/A,59.8459229469,N/A,60.2529809475,90.0663559437,90.0862150192
unit.000023,Euclidean_dist_1_41608,N/A,58.8957788944,N/A,59.3030629158,89.0232110023,89.0401520729
unit.000024,Euclidean_dist_1_43417,N/A,57.1468770504,N/A,57.554074049,89.0226659775,89.0380969048
unit.000025,Euclidean_dist_1_45226,N/A,56.552492857,N/A,56.964840889,85.6992518902,85.7332010269
unit.000026,Euclidean_dist_1_47035,N/A,58.3120439053,N/A,58.7073969841,87.894562006,87.9157788754
unit.000027,Euclidean_dist_1_48844,N/A,57.3976349831,N/A,57.8050990105,87.8427889347,87.8638749123
unit.000028,Euclidean_dist_1810_1810,N/A,56.3537900448,N/A,56.7556290627,71.6315600872,71.6494688988
unit.000029,Euclidean_dist_1810_3619,N/A,55.7136590481,N/A,56.1276259422,84.658700943,84.6707649231
unit.000030,Euclidean_dist_1810_5428,N/A,128.242779016,N/A,128.656849861,157.873533964,157.925181866
unit.000031,Euclidean_dist_1810_7237,N/A,128.488605022,N/A,128.903493881,159.02620697,159.053543091
unit.000032,Euclidean_dist_1810_9046,N/A,127.729749918,N/A,128.095522881,157.898052931,157.936668873
unit.000033,Euclidean_dist_1810_10855,N/A,129.042037964,N/A,129.497876883,160.100404978,160.14745307
unit.000034,Euclidean_dist_1810_12664,N/A,129.850260019,N/A,130.286947966,161.304475069,161.335241079
unit.000035,Euclidean_dist_1810_14473,N/A,130.266088963,N/A,130.677742958,161.32701993,161.340775013
unit.000036,Euclidean_dist_1810_16282,N/A,130.812896967,N/A,131.222485065,162.389682055,162.413112879
unit.000037,Euclidean_dist_1810_18091,N/A,131.062078953,N/A,131.47332406,161.349816084,161.366174936
unit.000038,Euclidean_dist_1810_19900,N/A,131.61588788,N/A,132.027342081,161.356848955,161.390938997
unit.000039,Euclidean_dist_1810_21709,N/A,133.87437892,N/A,134.303636074,162.424206018,162.438658953
unit.000040,Euclidean_dist_1810_23518,N/A,196.883881092,N/A,197.350383997,226.393166065,226.424851894
unit.000041,Euclidean_dist_1810_25327,N/A,196.480957031,N/A,196.916209936,226.425841093,226.45007205
unit.000042,Euclidean_dist_1810_27136,N/A,197.486727953,N/A,197.898514032,227.480165958,227.512554884
unit.000043,Euclidean_dist_1810_28945,N/A,197.758770943,N/A,198.150233984,227.495679855,227.524203062
unit.000044,Euclidean_dist_1810_30754,N/A,194.612187862,N/A,195.034374952,224.159681082,224.221937895
unit.000045,Euclidean_dist_1810_32563,N/A,194.86284399,N/A,195.289221048,226.439099073,226.470788002
unit.000046,Euclidean_dist_1810_34372,N/A,10.6446709633,N/A,11.0509359837,44.7436699867,44.7598779202
unit.000047,Euclidean_dist_1810_36181,N/A,11.0421209335,N/A,11.4490180016,45.904435873,45.9172589779
unit.000048,Euclidean_dist_1810_37990,N/A,201.753426075,N/A,202.277884007,233.009522915,233.088914871
unit.000049,Euclidean_dist_1810_39799,N/A,199.126251936,N/A,199.553335905,228.736763,228.789448977
unit.000050,Euclidean_dist_1810_41608,N/A,175.79618907,N/A,176.265810013,205.924128056,205.939821959
unit.000051,Euclidean_dist_1810_43417,N/A,176.130584002,N/A,176.378113031,204.908695936,204.938951969
unit.000052,Euclidean_dist_1810_45226,N/A,11.5892839432,N/A,11.9948298931,44.7758040428,44.8038699627
unit.000053,Euclidean_dist_1810_47035,N/A,11.8362698555,N/A,12.2422089577,47.0757899284,47.0872528553
unit.000054,Euclidean_dist_1810_48844,N/A,12.3898310661,N/A,12.7957079411,45.9501428604,45.9612350464
unit.000055,Euclidean_dist_3619_3619,N/A,12.6389920712,N/A,13.0446360111,30.10242486,30.1188049316
unit.000056,Euclidean_dist_3619_5428,N/A,13.5973448753,N/A,13.988918066,44.8161978722,44.8335199356
unit.000057,Euclidean_dist_3619_7237,N/A,13.1855509281,N/A,13.6006019115,43.693680048,43.7103440762
unit.000058,Euclidean_dist_3619_9046,N/A,13.9805779457,N/A,14.3863730431,47.0972418785,47.110820055
unit.000059,Euclidean_dist_3619_10855,N/A,9.05306196213,N/A,9.45909190178,38.4876389503,38.4987530708
unit.000060,Euclidean_dist_3619_12664,N/A,97.2917158604,N/A,97.7086470127,128.31489706,128.334044933
unit.000061,Euclidean_dist_3619_14473,N/A,97.0547969341,N/A,97.4572460651,127.188708067,127.203645945
unit.000062,Euclidean_dist_3619_16282,N/A,98.6520500183,N/A,99.0801129341,128.326366901,128.342375994
unit.000063,Euclidean_dist_3619_18091,N/A,97.8445529938,N/A,98.2692248821,127.214662075,127.22840786
unit.000064,Euclidean_dist_3619_19900,N/A,176.998054028,N/A,177.409645081,205.979569912,205.996404886
unit.000065,Euclidean_dist_3619_21709,N/A,99.0600168705,N/A,99.4641239643,129.36894989,129.388495922
unit.000066,Euclidean_dist_3619_23518,N/A,102.316190004,N/A,102.742409945,131.447896957,131.554606915
unit.000067,Euclidean_dist_3619_25327,N/A,99.7716190815,N/A,100.174635887,130.411884069,130.424692869
unit.000068,Euclidean_dist_3619_27136,N/A,98.2528970242,N/A,98.6827769279,128.352483988,128.367080927
unit.000069,Euclidean_dist_3619_28945,N/A,100.158776999,N/A,100.574471951,131.445932865,131.547019958
unit.000070,Euclidean_dist_3619_30754,N/A,175.043863058,N/A,175.692596912,203.83670187,203.869199991
unit.000071,Euclidean_dist_3619_32563,N/A,177.284053087,N/A,177.767019987,205.989665985,206.010437012
unit.000072,Euclidean_dist_3619_34372,N/A,173.008158922,N/A,173.417366982,201.683129072,201.714571953
