CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,N/A,323.734797001,N/A,324.13587904,339.664265871,339.702399015
unit.000001,Euclidean_dist_1_1810,N/A,322.513604879,N/A,322.974113941,354.467375994,354.482287884
unit.000002,Euclidean_dist_1_3619,N/A,323.469548941,N/A,323.882959843,353.447993994,353.479305983
unit.000003,Euclidean_dist_1_5428,N/A,320.661947966,N/A,321.136395931,351.311086893,351.399626017
unit.000004,Euclidean_dist_1_7237,N/A,326.16799593,N/A,326.641152859,355.548014879,355.577864885
unit.000005,Euclidean_dist_1_9046,N/A,325.344262838,N/A,325.766923904,356.605083942,356.636869907
unit.000006,Euclidean_dist_1_10855,N/A,326.491202831,N/A,326.821415901,355.583585978,355.600143909
unit.000007,Euclidean_dist_1_12664,N/A,322.915877819,N/A,323.329547882,354.495373964,354.524407864
unit.000008,Euclidean_dist_1_14473,N/A,319.844345808,N/A,320.276013851,351.262625933,351.299474955
unit.000009,Euclidean_dist_1_16282,N/A,320.245946884,N/A,320.692127943,351.286442995,351.326510906
unit.000010,Euclidean_dist_1_18091,N/A,8.43838000298,N/A,8.84009099007,42.010021925,42.0424208641
unit.000011,Euclidean_dist_1_19900,N/A,6.39475703239,N/A,6.80957794189,41.8851418495,41.9155240059
unit.000012,Euclidean_dist_1_21709,N/A,6.59952187538,N/A,7.00577902794,41.8937389851,41.9347369671
unit.000013,Euclidean_dist_1_23518,N/A,6.80325198174,N/A,7.20942687988,40.686686039,40.7075309753
unit.000014,Euclidean_dist_1_25327,N/A,7.0087788105,N/A,7.41314291954,39.6124458313,39.6268918514
unit.000015,Euclidean_dist_1_27136,N/A,7.21552085876,N/A,7.61656093597,39.6194310188,39.63667202
unit.000016,Euclidean_dist_1_28945,N/A,9.25397181511,N/A,9.65502786636,40.788823843,40.8646008968
unit.000017,Euclidean_dist_1_30754,N/A,7.41923689842,N/A,7.82034993172,41.9631989002,41.9880049229
unit.000018,Euclidean_dist_1_32563,N/A,9.66115498543,N/A,10.0624790192,45.3790249825,45.3925628662
unit.000019,Euclidean_dist_1_34372,N/A,9.86504483223,N/A,10.2661600113,46.4887158871,46.500800848
unit.000020,Euclidean_dist_1_36181,N/A,110.341112852,N/A,110.749145031,141.167611837,141.201550007
unit.000021,Euclidean_dist_1_37990,N/A,110.590245962,N/A,110.998142958,141.217088938,141.245142937
