CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,N/A,117.095630169,N/A,117.579897165,133.18158412,133.237653017
unit.000001,Euclidean_dist_1_1810,N/A,139.311817169,N/A,139.726035118,170.327579021,170.364705086
unit.000002,Euclidean_dist_1_3619,N/A,140.2662251,N/A,140.677304983,170.371589184,170.406949043
unit.000003,Euclidean_dist_1_5428,N/A,141.068133116,N/A,141.508723974,171.483185053,171.715358019
unit.000004,Euclidean_dist_1_7237,N/A,142.148672104,N/A,142.530693054,174.866816044,174.899438143
unit.000005,Euclidean_dist_1_9046,N/A,142.851653099,N/A,143.249833107,172.671658039,172.700781107
unit.000006,Euclidean_dist_1_10855,N/A,147.876574039,N/A,148.328077078,178.254955053,178.303101063
unit.000007,Euclidean_dist_1_12664,N/A,144.993658066,N/A,145.418149948,175.932768106,176.108247995
unit.000008,Euclidean_dist_1_14473,N/A,146.350372076,N/A,146.780362129,176.142729998,176.160156012
unit.000009,Euclidean_dist_1_16282,N/A,146.758442163,N/A,147.188385963,177.208556175,177.235223055
unit.000010,Euclidean_dist_1_18091,N/A,56.4129040241,N/A,56.8239080906,87.0325651169,87.0638241768
unit.000011,Euclidean_dist_1_19900,N/A,57.0114560127,N/A,57.4172170162,85.8997299671,85.934623003
unit.000012,Euclidean_dist_1_21709,N/A,57.4095189571,N/A,57.8157491684,87.0332100391,87.0632891655
unit.000013,Euclidean_dist_1_23518,N/A,58.0138189793,N/A,58.3712661266,88.1191270351,88.1464149952
unit.000014,Euclidean_dist_1_25327,N/A,58.2101869583,N/A,58.6167051792,88.157405138,88.170114994
unit.000015,Euclidean_dist_1_27136,N/A,59.1671910286,N/A,59.5740439892,89.194617033,89.211534977
unit.000016,Euclidean_dist_1_28945,N/A,56.1645720005,N/A,56.570472002,86.9857029915,87.0125329494
unit.000017,Euclidean_dist_1_30754,N/A,59.7091870308,N/A,60.1155309677,90.2334661484,90.2616181374
unit.000018,Euclidean_dist_1_32563,N/A,33.3300721645,N/A,33.736289978,67.2607710361,67.2916460037
unit.000019,Euclidean_dist_1_34372,N/A,22.7640051842,N/A,23.1701850891,54.3814849854,54.3949451447
unit.000020,Euclidean_dist_1_36181,N/A,49.3184211254,N/A,49.7284510136,78.4276239872,78.445743084
unit.000021,Euclidean_dist_1_37990,N/A,50.1165959835,N/A,50.5225629807,79.5024199486,79.5153341293
unit.000022,Euclidean_dist_1_39799,N/A,50.9163320065,N/A,51.3297531605,81.5978591442,81.6277840137
unit.000023,Euclidean_dist_1_41608,N/A,51.3144190311,N/A,51.7309119701,80.5577969551,80.5725591183
unit.000024,Euclidean_dist_1_43417,N/A,51.8628370762,N/A,52.2751040459,80.5585391521,80.5741741657
unit.000025,Euclidean_dist_1_45226,N/A,52.6664700508,N/A,53.0725519657,81.6188690662,81.6460101604
unit.000026,Euclidean_dist_1_47035,N/A,53.6175220013,N/A,54.0240421295,82.6978311539,82.7099661827
unit.000027,Euclidean_dist_1_48844,N/A,53.8846161366,N/A,54.2721669674,82.7178640366,82.7347950935
unit.000028,Euclidean_dist_1810_1810,N/A,54.4144721031,N/A,54.8222429752,70.7502250671,70.767054081
