BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1506106680000 ms, 2017-09-22T13:58:13, 5, 33283, 1834,1_Producer_Count
1506106740000 ms, 2017-09-22T13:59:26, 0, 118903, 4814,1_Producer_Count
1506106800000 ms, 2017-09-22T14:00:48, 36929, 189021, 5829,1_Producer_Count
1506106860000 ms, 2017-09-22T14:01:59, 117109, 290818, 5976,1_Producer_Count
1506106920000 ms, 2017-09-22T14:03:19, 211337, 357397, 5942,1_Producer_Count
1506106980000 ms, 2017-09-22T14:04:39, 277610, 411544, 8015,1_Producer_Count
1506107040000 ms, 2017-09-22T14:06:08, 321852, 454720, 8045,1_Producer_Count
1506107100000 ms, 2017-09-22T14:07:35, 367781, 521942, 9186,1_Producer_Count
1506107160000 ms, 2017-09-22T14:08:46, 450830, 546860, 5795,1_Producer_Count
1506107220000 ms, 2017-09-22T14:08:53, 540059, 541354, 0,1_Producer_Count
1506107280000 ms, 2017-09-22T14:08:56, 538681, 539996, 0,1_Producer_Count
1506107340000 ms, 2017-09-22T14:09:00, 535574, 536862, 0,1_Producer_Count
1506107400000 ms, 2017-09-22T14:10:05, 471703, 472998, 0,1_Producer_Count
1506107460000 ms, 2017-09-22T14:11:15, 403179, 404531, 0,1_Producer_Count
1506107520000 ms, 2017-09-22T14:12:21, 338840, 340130, 0,1_Producer_Count
1506107580000 ms, 2017-09-22T14:13:30, 270708, 271952, 0,1_Producer_Count
1506107640000 ms, 2017-09-22T14:14:37, 205329, 206592, 0,1_Producer_Count
1506107700000 ms, 2017-09-22T14:15:55, 128316, 129594, 0,1_Producer_Count
1506107760000 ms, 2017-09-22T14:16:02, 123321, 124600, 0,1_Producer_Count
1506107820000 ms, 2017-09-22T14:17:00, 66498, 67793, 0,1_Producer_Count
1506107880000 ms, 2017-09-22T14:18:00, 7817, 9110, 0,1_Producer_Count
1506107940000 ms, 2017-09-22T14:19:00, 0, 1296, 0,1_Producer_Count
1506108000000 ms, 2017-09-22T14:20:00, 0, 1298, 0,1_Producer_Count
1506108060000 ms, 2017-09-22T14:21:00, 0, 1264, 0,1_Producer_Count
1506108120000 ms, 2017-09-22T14:22:00, 1, 1275, 0,1_Producer_Count
1506108180000 ms, 2017-09-22T14:23:00, 1, 1267, 0,1_Producer_Count
1506108240000 ms, 2017-09-22T14:24:00, 0, 1249, 0,1_Producer_Count
1506108300000 ms, 2017-09-22T14:25:00, 0, 1293, 0,1_Producer_Count
1506108360000 ms, 2017-09-22T14:26:00, 0, 1253, 0,1_Producer_Count
1506108420000 ms, 2017-09-22T14:27:00, 0, 1248, 0,1_Producer_Count
1506108480000 ms, 2017-09-22T14:28:00, 0, 1268, 0,1_Producer_Count
1506108540000 ms, 2017-09-22T14:29:00, 1, 1234, 0,1_Producer_Count
1506108600000 ms, 2017-09-22T14:30:00, 1, 1253, 0,1_Producer_Count
1506108660000 ms, 2017-09-22T14:31:00, 0, 1265, 0,1_Producer_Count
1506108720000 ms, 2017-09-22T14:32:00, 0, 1253, 0,1_Producer_Count
1506108780000 ms, 2017-09-22T14:33:00, 0, 1255, 0,1_Producer_Count
1506108840000 ms, 2017-09-22T14:34:00, 0, 1241, 0,1_Producer_Count
1506108900000 ms, 2017-09-22T14:35:00, 0, 1268, 0,1_Producer_Count
1506108960000 ms, 2017-09-22T14:36:00, 0, 1248, 0,1_Producer_Count
1506109020000 ms, 2017-09-22T14:37:00, 0, 1265, 0,1_Producer_Count
1506109080000 ms, 2017-09-22T14:38:00, 0, 1258, 0,1_Producer_Count
1506109140000 ms, 2017-09-22T14:39:00, 0, 1254, 0,1_Producer_Count
1506109200000 ms, 2017-09-22T14:40:00, 0, 1249, 0,1_Producer_Count
1506109260000 ms, 2017-09-22T14:41:00, 0, 1242, 0,1_Producer_Count
1506109320000 ms, 2017-09-22T14:42:00, 0, 1252, 0,1_Producer_Count
1506109380000 ms, 2017-09-22T14:43:00, 0, 1260, 0,1_Producer_Count
1506109440000 ms, 2017-09-22T14:44:00, 0, 1248, 0,1_Producer_Count
1506109500000 ms, 2017-09-22T14:45:00, 1, 1242, 0,1_Producer_Count
1506109560000 ms, 2017-09-22T14:46:00, 0, 1238, 0,1_Producer_Count
1506109620000 ms, 2017-09-22T14:47:00, 1, 1259, 0,1_Producer_Count
1506109680000 ms, 2017-09-22T14:48:00, 1, 1268, 0,1_Producer_Count
1506109740000 ms, 2017-09-22T14:49:00, 0, 1247, 0,1_Producer_Count
1506109800000 ms, 2017-09-22T14:50:00, 0, 1247, 0,1_Producer_Count
1506109860000 ms, 2017-09-22T14:51:00, 0, 1268, 0,1_Producer_Count
1506109920000 ms, 2017-09-22T14:52:00, 0, 1271, 0,1_Producer_Count
1506109980000 ms, 2017-09-22T14:53:00, 0, 1299, 0,1_Producer_Count
1506110040000 ms, 2017-09-22T14:54:00, 0, 1254, 0,1_Producer_Count
1506110100000 ms, 2017-09-22T14:55:00, 0, 1250, 0,1_Producer_Count
1506110160000 ms, 2017-09-22T14:56:00, 0, 1309, 0,1_Producer_Count
1506110220000 ms, 2017-09-22T14:57:00, 0, 1287, 0,1_Producer_Count
1506110280000 ms, 2017-09-22T14:58:00, 1, 1297, 0,1_Producer_Count
1506110340000 ms, 2017-09-22T14:59:00, 0, 1280, 0,1_Producer_Count
1506110400000 ms, 2017-09-22T15:00:00, 0, 1241, 0,1_Producer_Count
1506110460000 ms, 2017-09-22T15:01:00, 0, 1249, 0,1_Producer_Count
1506110520000 ms, 2017-09-22T15:02:00, 0, 1274, 0,1_Producer_Count
1506110580000 ms, 2017-09-22T15:03:00, 0, 1266, 0,1_Producer_Count
1506110640000 ms, 2017-09-22T15:04:00, 0, 1263, 0,1_Producer_Count
1506110700000 ms, 2017-09-22T15:05:00, 1, 1279, 0,1_Producer_Count
