CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,N/A,0.415,N/A,2.345,50.32,51.483
unit.000001,N/A,0.419,N/A,4.418,51.487,53.404
unit.000002,N/A,0.423,N/A,6.492,54.411,55.308
unit.000003,N/A,0.429,N/A,10.451,57.211,59.109
unit.000004,N/A,0.439,N/A,16.477,64.931,65.824
unit.000005,N/A,0.417,N/A,3.476,52.113,54.409
unit.000006,N/A,0.424,N/A,7.433,55.012,56.202
unit.000007,N/A,0.441,N/A,17.418,65.499,66.83
unit.000008,N/A,0.436,N/A,14.403,62.02,63.922
unit.000009,N/A,0.421,N/A,5.361,51.218,52.398
unit.000010,N/A,0.437,N/A,15.535,62.603,64.929
unit.000011,N/A,0.431,N/A,11.392,59.81,61.01
unit.000012,N/A,0.427,N/A,9.507,56.91,58.104
unit.000013,N/A,0.432,N/A,12.52,60.114,62.018
unit.000014,N/A,0.426,N/A,8.375,55.31,57.206
unit.000015,N/A,0.434,N/A,13.462,60.705,62.914
unit.000016,N/A,78.216,N/A,86.996,137.699,139.765
unit.000017,N/A,67.686,N/A,70.937,121.035,121.946
unit.000018,N/A,74.916,N/A,82.843,133.016,134.817
unit.000019,N/A,75.677,N/A,83.976,133.908,135.823
unit.000020,N/A,78.975,N/A,87.94,147.501,148.701
unit.000021,N/A,70.71,N/A,75.854,125.419,126.973
unit.000022,N/A,71.609,N/A,77.556,127.203,128.985
unit.000023,N/A,72.363,N/A,79.257,128.989,129.885
unit.000024,N/A,79.864,N/A,88.882,138.591,140.67
unit.000025,N/A,76.565,N/A,84.918,136.804,137.754
unit.000026,N/A,73.263,N/A,80.958,131.896,132.804
unit.000027,N/A,67.684,N/A,69.233,126.311,127.98
unit.000028,N/A,69.056,N/A,72.64,132.118,133.809
unit.000029,N/A,77.325,N/A,85.862,136.828,138.76
unit.000030,N/A,74.028,N/A,81.9,139.768,141.675
unit.000031,N/A,69.961,N/A,74.343,124.505,125.966
unit.000032,N/A,159.875,N/A,168.536,218.946,220.319
unit.000033,N/A,157.293,N/A,165.517,215.59,216.485
unit.000034,N/A,155.643,N/A,163.439,213.777,214.694
unit.000035,N/A,162.251,N/A,171.575,222.234,223.128
unit.000036,N/A,149.969,N/A,153.407,204.929,206.849
unit.000037,N/A,158.215,N/A,166.461,216.49,217.397
unit.000038,N/A,153.234,N/A,158.516,209.25,210.871
unit.000039,N/A,152.316,N/A,156.812,206.303,208.859
unit.000040,N/A,151.576,N/A,155.11,205.405,207.855
unit.000041,N/A,161.53,N/A,170.441,221.326,222.231
unit.000042,N/A,153.981,N/A,160.219,210.147,211.878
unit.000043,N/A,160.6,N/A,169.48,219.416,221.323
unit.000044,N/A,156.555,N/A,164.382,214.696,215.589
unit.000045,N/A,149.967,N/A,151.894,204.509,205.831
unit.000046,N/A,154.892,N/A,161.734,212.883,213.776
unit.000047,N/A,158.947,N/A,167.404,218.054,219.415
unit.000048,N/A,229.456,N/A,236.329,287.773,288.984
unit.000049,N/A,236.613,N/A,245.986,298.306,299.653
unit.000050,N/A,231.116,N/A,238.978,289.992,290.888
unit.000051,N/A,232.778,N/A,241.054,292.825,294.727
unit.000052,N/A,227.794,N/A,233.11,285.88,286.974
unit.000053,N/A,226.114,N/A,229.7,279.977,281.145
unit.000054,N/A,224.549,N/A,226.289,277.35,278.244
unit.000055,N/A,231.648,N/A,240.11,290.892,292.824
unit.000056,N/A,236.098,N/A,245.019,295.408,296.639
unit.000057,N/A,226.687,N/A,231.405,282.153,283.057
unit.000058,N/A,234.964,N/A,244.077,295.735,297.644
unit.000059,N/A,228.345,N/A,234.626,286.072,287.978
unit.000060,N/A,229.994,N/A,238.035,290.703,291.786
unit.000061,N/A,234.441,N/A,242.944,293.513,295.731
unit.000062,N/A,224.551,N/A,227.995,280.253,282.151
unit.000063,N/A,233.305,N/A,241.998,292.601,293.721
unit.000064,N/A,302.681,N/A,306.182,357.228,358.808
unit.000065,N/A,310.973,N/A,319.613,369.764,372.426
unit.000066,N/A,303.049,N/A,307.887,360.125,361.718
unit.000067,N/A,307.661,N/A,315.46,368.579,370.397
unit.000068,N/A,312.627,N/A,321.5,372.428,373.336
unit.000069,N/A,309.313,N/A,317.536,367.841,369.488
unit.000070,N/A,308.014,N/A,316.593,367.679,368.577
unit.000071,N/A,304.706,N/A,311.3,363.022,364.737
unit.000072,N/A,300.654,N/A,304.668,355.329,356.799
unit.000073,N/A,305.997,N/A,312.814,364.739,365.665
unit.000074,N/A,301.018,N/A,302.963,354.888,355.793
unit.000075,N/A,309.67,N/A,318.479,369.489,371.402
unit.000076,N/A,311.318,N/A,320.556,372.666,374.342
unit.000077,N/A,306.361,N/A,314.519,364.921,366.673
unit.000078,N/A,312.979,N/A,322.646,375.35,376.248
unit.000079,N/A,304.337,N/A,309.599,359.814,360.712
unit.000080,N/A,387.938,N/A,397.402,449.389,450.892
unit.000081,N/A,379.255,N/A,382.824,434.572,435.472
unit.000082,N/A,379.442,N/A,384.53,436.477,437.372
unit.000083,N/A,377.485,N/A,381.119,430.753,432.56
unit.000084,N/A,381.1,N/A,387.942,439.383,440.282
unit.000085,N/A,385.905,N/A,394.377,445.01,447.014
unit.000086,N/A,377.483,N/A,379.603,429.625,430.55
unit.000087,N/A,387.764,N/A,396.458,447.015,447.983
unit.000088,N/A,384.415,N/A,393.434,444.104,445.009
unit.000089,N/A,382.58,N/A,389.646,440.283,441.196
unit.000090,N/A,384.24,N/A,392.299,444.576,445.977
unit.000091,N/A,386.08,N/A,395.323,447.491,448.988
unit.000092,N/A,389.589,N/A,399.482,450.312,452.902
unit.000093,N/A,389.428,N/A,398.348,449.996,451.898
unit.000094,N/A,380.915,N/A,386.236,436.66,438.377
unit.000095,N/A,382.751,N/A,391.353,441.198,442.091
unit.000096,N/A,454.382,N/A,456.404,507.149,508.054
unit.000097,N/A,454.09,N/A,457.922,508.056,508.954
unit.000098,N/A,462.713,N/A,471.965,522.071,523.426
unit.000099,N/A,456.059,N/A,461.34,511.263,512.975
unit.000100,N/A,461.042,N/A,468.932,518.608,519.509
unit.000101,N/A,466.014,N/A,475.013,526.444,527.34
unit.000102,N/A,457.71,N/A,464.568,513.878,514.788
unit.000103,N/A,457.709,N/A,463.05,512.976,513.875
unit.000104,N/A,456.051,N/A,459.632,509.354,510.965
unit.000105,N/A,466.032,N/A,475.96,526.792,528.351
unit.000106,N/A,464.365,N/A,472.92,522.964,524.433
unit.000107,N/A,459.375,N/A,467.986,517.713,518.607
unit.000108,N/A,464.38,N/A,474.067,523.887,525.439
unit.000109,N/A,462.706,N/A,471.019,521.178,522.419
unit.000110,N/A,459.362,N/A,466.276,516.798,517.712
unit.000111,N/A,461.047,N/A,470.069,519.51,520.409
unit.000112,N/A,531.476,N/A,535.356,587.527,588.421
unit.000113,N/A,546.184,N/A,556.642,607.433,609.117
unit.000114,N/A,530.005,N/A,531.939,581.889,583.613
unit.000115,N/A,536.442,N/A,553.617,604.288,605.19
unit.000116,N/A,534.791,N/A,550.584,600.636,602.375
unit.000117,N/A,533.364,N/A,548.493,598.467,600.365
unit.000118,N/A,533.137,N/A,546.404,597.737,599.36
unit.000119,N/A,535.048,N/A,552.673,603.38,604.286
unit.000120,N/A,550.291,N/A,560.633,611.945,613.852
unit.000121,N/A,530.007,N/A,533.649,584.621,585.517
unit.000122,N/A,550.28,N/A,559.692,611.028,612.847
unit.000123,N/A,544.304,N/A,555.696,605.192,607.095
unit.000124,N/A,531.704,N/A,536.873,587.817,589.426
unit.000125,N/A,536.705,N/A,554.751,604.535,606.088
unit.000126,N/A,548.168,N/A,557.8,610.381,611.943
unit.000127,N/A,548.311,N/A,558.725,610.123,611.025
unit.000128,N/A,622.363,N/A,631.489,682.101,683.727
unit.000129,N/A,617.069,N/A,621.034,672.05,672.95
unit.000130,N/A,617.363,N/A,622.553,674.962,675.859
unit.000131,N/A,615.282,N/A,619.328,670.145,672.049
unit.000132,N/A,619.023,N/A,625.975,677.286,678.888
unit.000133,N/A,618.73,N/A,624.262,675.383,676.865
unit.000134,N/A,620.684,N/A,629.412,679.896,681.81
unit.000135,N/A,622.065,N/A,630.365,682.815,684.734
unit.000136,N/A,625.69,N/A,635.475,688.855,690.618
unit.000137,N/A,615.399,N/A,617.616,669.478,671.044
unit.000138,N/A,624.014,N/A,633.384,684.918,687.783
unit.000139,N/A,627.186,N/A,636.418,687.784,688.706
unit.000140,N/A,623.729,N/A,632.436,683.006,685.634
unit.000141,N/A,627.447,N/A,637.381,688.708,689.612
unit.000142,N/A,625.393,N/A,634.331,684.735,686.777
unit.000143,N/A,620.398,N/A,627.695,679.191,680.805
unit.000144,N/A,702.161,N/A,711.084,761.685,763.599
unit.000145,N/A,698.766,N/A,707.103,758.54,759.673
unit.000146,N/A,704.13,N/A,714.135,767.182,768.531
unit.000147,N/A,703.829,N/A,713.171,764.275,766.52
unit.000148,N/A,700.797,N/A,710.136,762.357,764.508
unit.000149,N/A,702.475,N/A,712.223,763.6,765.515
unit.000150,N/A,700.493,N/A,709.189,761.459,762.593
unit.000151,N/A,697.095,N/A,704.444,756.832,758.763
unit.000152,N/A,695.415,N/A,701.013,751.74,752.803
unit.000153,N/A,693.749,N/A,697.729,748.842,749.87
unit.000154,N/A,699.13,N/A,708.052,758.765,760.677
unit.000155,N/A,692.049,N/A,694.462,745.941,747.86
unit.000156,N/A,695.778,N/A,702.733,753.683,754.813
unit.000157,N/A,691.895,N/A,696.013,745.907,746.856
unit.000158,N/A,697.454,N/A,706.156,756.635,757.757
unit.000159,N/A,694.114,N/A,699.46,750.881,751.796
