CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,N/A,0.417,N/A,2.538,50.926,51.985
unit.000001,N/A,0.424,N/A,6.688,52.886,55.722
unit.000002,N/A,0.426,N/A,7.629,53.808,56.622
unit.000003,N/A,0.435,N/A,12.531,58.521,61.541
unit.000004,N/A,0.442,N/A,16.693,64.208,65.452
unit.000005,N/A,0.423,N/A,5.555,51.986,54.718
unit.000006,N/A,0.428,N/A,8.571,55.719,57.626
unit.000007,N/A,0.443,N/A,17.647,65.102,66.457
unit.000008,N/A,0.419,N/A,3.67,51.086,52.882
unit.000009,N/A,0.431,N/A,10.646,57.621,59.532
unit.000010,N/A,0.421,N/A,4.612,51.822,53.807
unit.000011,N/A,0.437,N/A,13.664,59.415,62.438
unit.000012,N/A,0.433,N/A,11.59,57.627,60.537
unit.000013,N/A,0.438,N/A,14.624,61.543,63.442
unit.000014,N/A,0.43,N/A,9.513,55.725,58.526
unit.000015,N/A,0.44,N/A,15.546,63.315,64.447
unit.000016,N/A,75.874,N/A,84.095,136.772,137.906
unit.000017,N/A,72.564,N/A,79.371,130.39,132.302
unit.000018,N/A,70.88,N/A,76.153,127.478,128.38
unit.000019,N/A,69.214,N/A,72.739,125.572,127.476
unit.000020,N/A,71.032,N/A,77.857,129.966,131.294
unit.000021,N/A,77.525,N/A,86.173,137.667,139.915
unit.000022,N/A,74.218,N/A,82.019,132.303,133.203
unit.000023,N/A,79.302,N/A,89.206,140.563,141.835
unit.000024,N/A,67.559,N/A,69.52,119.659,120.549
unit.000025,N/A,67.402,N/A,71.225,122.142,123.563
unit.000026,N/A,76.001,N/A,85.038,135.213,136.109
unit.000027,N/A,74.347,N/A,83.152,136.11,137.006
unit.000028,N/A,79.182,N/A,88.072,139.918,140.827
unit.000029,N/A,72.689,N/A,81.076,132.87,134.209
unit.000030,N/A,69.365,N/A,74.444,125.062,126.469
unit.000031,N/A,77.648,N/A,87.117,137.007,138.911
unit.000032,N/A,144.759,N/A,150.027,200.505,201.956
unit.000033,N/A,149.726,N/A,157.61,207.109,208.902
unit.000034,N/A,148.07,N/A,154.951,205.98,206.889
unit.000035,N/A,151.382,N/A,159.707,210.918,212.826
unit.000036,N/A,142.599,N/A,146.614,198.042,198.938
unit.000037,N/A,154.707,N/A,164.679,216.619,217.74
unit.000038,N/A,149.73,N/A,158.569,208.002,209.91
unit.000039,N/A,153.039,N/A,161.646,213.831,215.73
unit.000040,N/A,151.388,N/A,160.671,210.916,211.822
unit.000041,N/A,146.415,N/A,151.733,201.399,202.963
unit.000042,N/A,143.099,N/A,145.099,195.103,196.03
unit.000043,N/A,146.42,N/A,153.247,202.295,203.97
unit.000044,N/A,153.045,N/A,162.602,214.718,216.733
unit.000045,N/A,144.755,N/A,148.323,198.607,199.946
unit.000046,N/A,154.703,N/A,163.73,213.823,214.722
unit.000047,N/A,148.076,N/A,156.657,206.211,207.894
unit.000048,N/A,221.27,N/A,226.49,275.87,276.769
unit.000049,N/A,224.592,N/A,233.125,284.7,286.606
unit.000050,N/A,229.447,N/A,238.22,288.945,290.537
unit.000051,N/A,229.562,N/A,239.185,289.839,291.544
unit.000052,N/A,231.109,N/A,240.128,290.731,292.551
unit.000053,N/A,227.904,N/A,237.084,287.048,289.527
unit.000054,N/A,221.169,N/A,224.783,274.972,275.868
unit.000055,N/A,231.225,N/A,241.261,292.553,293.451
unit.000056,N/A,227.787,N/A,236.141,286.608,288.52
unit.000057,N/A,219.517,N/A,221.564,271.629,272.96
unit.000058,N/A,222.83,N/A,228.2,278.426,279.782
unit.000059,N/A,222.937,N/A,229.907,279.319,280.788
unit.000060,N/A,226.253,N/A,235.199,285.122,287.514
unit.000061,N/A,219.255,N/A,223.269,272.522,273.967
unit.000062,N/A,226.137,N/A,234.067,284.224,285.601
unit.000063,N/A,224.486,N/A,231.422,281.794,282.691
unit.000064,N/A,294.625,N/A,298.642,349.578,350.476
unit.000065,N/A,298.458,N/A,305.269,356.293,358.202
unit.000066,N/A,306.754,N/A,316.636,368.368,369.749
unit.000067,N/A,296.567,N/A,300.347,351.482,352.381
unit.000068,N/A,301.563,N/A,309.624,359.654,361.123
unit.000069,N/A,306.521,N/A,315.694,366.839,367.738
unit.000070,N/A,301.772,N/A,310.762,360.548,362.128
unit.000071,N/A,303.215,N/A,311.707,361.452,363.134
unit.000072,N/A,303.434,N/A,312.651,363.137,364.033
unit.000073,N/A,305.094,N/A,314.75,364.934,365.83
unit.000074,N/A,294.907,N/A,297.125,348.672,349.576
unit.000075,N/A,304.863,N/A,313.787,364.034,364.933
unit.000076,N/A,296.788,N/A,302.051,352.384,353.279
unit.000077,N/A,299.902,N/A,306.975,358.758,360.117
unit.000078,N/A,298.233,N/A,303.756,355.861,357.197
unit.000079,N/A,300.114,N/A,308.68,358.204,359.108
unit.000080,N/A,375.91,N/A,384.482,434.836,436.747
unit.000081,N/A,370.597,N/A,372.914,424.565,425.883
unit.000082,N/A,377.565,N/A,386.565,437.753,439.666
unit.000083,N/A,374.241,N/A,381.07,432.409,433.83
unit.000084,N/A,382.558,N/A,392.637,443.826,446.499
unit.000085,N/A,378.82,N/A,387.508,438.109,440.671
unit.000086,N/A,375.504,N/A,382.775,434.308,435.742
unit.000087,N/A,380.479,N/A,389.592,440.673,442.585
unit.000088,N/A,372.578,N/A,377.844,429.493,430.795
unit.000089,N/A,370.598,N/A,374.431,424.982,426.778
unit.000090,N/A,372.192,N/A,376.139,425.884,427.783
unit.000091,N/A,379.232,N/A,388.455,439.002,441.58
unit.000092,N/A,377.163,N/A,385.428,437.214,438.66
unit.000093,N/A,380.892,N/A,390.544,442.906,444.486
unit.000094,N/A,373.849,N/A,379.553,429.793,431.819
unit.000095,N/A,382.14,N/A,391.489,443.59,445.491
unit.000096,N/A,454.198,N/A,462.162,514.338,515.234
unit.000097,N/A,457.533,N/A,466.131,517.147,519.061
unit.000098,N/A,450.871,N/A,456.097,506.514,507.407
unit.000099,N/A,449.198,N/A,452.875,504.698,505.599
unit.000100,N/A,447.342,N/A,451.169,501.932,503.69
unit.000101,N/A,447.526,N/A,449.462,501.779,502.683
unit.000102,N/A,451.262,N/A,457.806,508.86,510.423
unit.000103,N/A,452.926,N/A,461.217,511.764,513.331
unit.000104,N/A,455.858,N/A,464.241,515.238,517.145
unit.000105,N/A,454.602,N/A,463.106,514.676,516.139
unit.000106,N/A,456.254,N/A,465.186,516.572,518.056
unit.000107,N/A,459.575,N/A,469.155,520.07,521.978
unit.000108,N/A,457.916,N/A,467.077,519.478,520.969
unit.000109,N/A,449.59,N/A,454.391,505.602,506.511
unit.000110,N/A,459.191,N/A,468.211,520.391,522.982
unit.000111,N/A,452.542,N/A,459.511,511.429,512.325
unit.000112,N/A,531.035,N/A,547.733,598.853,601.203
unit.000113,N/A,526.902,N/A,532.144,583.085,583.994
unit.000114,N/A,529.365,N/A,545.652,596.381,597.847
unit.000115,N/A,534.339,N/A,551.71,603.253,605.024
unit.000116,N/A,544.347,N/A,554.741,607.165,608.969
unit.000117,N/A,532.69,N/A,549.626,601.359,604.118
unit.000118,N/A,524.512,N/A,527.212,577.242,578.168
unit.000119,N/A,535.24,N/A,552.658,604.12,606.03
