Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.15435
100,1000,3,5000,120,48,0.73616
100,10000,3,5000,120,48,6.13203
100,100000,3,5000,120,48,61.58845
100,1000000,3,5000,120,48,720.45760
