t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1507776850,1,7.250105,7.250105,7.250105,0.000000,7.250105,7.250105,7.250105,7.250105,7.250105,7.250105,0.096088,0.184009,0.196694,0.198892,calls/second,milliseconds
1507776860,1,7.250105,7.250105,7.250105,0.000000,7.250105,7.250105,7.250105,7.250105,7.250105,7.250105,0.049160,0.155760,0.190246,0.196694,calls/second,milliseconds
1507776870,1,7.250105,7.250105,7.250105,0.000000,7.250105,7.250105,7.250105,7.250105,7.250105,7.250105,0.032959,0.131848,0.184009,0.194521,calls/second,milliseconds
1507776880,1,7.250105,7.250105,7.250105,0.000000,7.250105,7.250105,7.250105,7.250105,7.250105,7.250105,0.024790,0.111607,0.177976,0.192372,calls/second,milliseconds
1507776890,1,7.250105,7.250105,7.250105,0.000000,7.250105,7.250105,7.250105,7.250105,7.250105,7.250105,0.019865,0.094473,0.172142,0.190246,calls/second,milliseconds
1507776900,1,7.250105,7.250105,7.250105,0.000000,7.250105,7.250105,7.250105,7.250105,7.250105,7.250105,0.016570,0.079970,0.166498,0.188144,calls/second,milliseconds
1507776910,587,102.719913,0.493876,0.003246,4.374316,0.133434,0.257768,0.627319,4.050337,6.985336,102.719913,8.344264,8.873356,2.074035,0.832657,calls/second,milliseconds
1507776920,587,102.719913,0.493876,0.003246,4.374316,0.133434,0.257768,0.627319,4.050337,6.985336,102.719913,7.306504,7.511133,2.006040,0.823457,calls/second,milliseconds
1507776930,587,102.719913,0.493876,0.003246,4.374316,0.133434,0.257768,0.627319,4.050337,6.985336,102.719913,6.497708,6.358037,1.940274,0.814358,calls/second,milliseconds
1507776940,587,102.719913,0.493876,0.003246,4.374316,0.133434,0.257768,0.627319,4.050337,6.985336,102.719913,5.850151,5.381962,1.876665,0.805360,calls/second,milliseconds
1507776950,587,102.719913,0.493876,0.003246,4.374316,0.133434,0.257768,0.627319,4.050337,6.985336,102.719913,5.319881,4.555733,1.815140,0.796461,calls/second,milliseconds
1507776960,587,102.719913,0.493876,0.003246,4.374316,0.133434,0.257768,0.627319,4.050337,6.985336,102.719913,4.877903,3.856344,1.755633,0.787660,calls/second,milliseconds
1507776970,636,102.719913,0.432759,0.002250,4.015023,0.011484,0.238896,0.589141,4.050337,6.763369,102.719913,4.879223,3.985240,1.857379,0.832949,calls/second,milliseconds
1507776980,680,102.719913,0.422988,0.002250,3.682219,0.151614,0.303782,0.500921,1.063532,6.450974,102.719913,4.845416,4.071927,1.941719,0.872474,calls/second,milliseconds
1507776990,835,102.719913,0.367700,0.001435,2.951287,0.013881,0.290292,0.632596,4.931240,5.619977,23.468226,5.553504,5.727255,2.381978,1.033627,calls/second,milliseconds
1507777000,836,102.719913,0.367989,0.001435,2.946739,0.014133,0.290292,0.632596,4.050337,5.619977,23.468226,5.213893,4.864008,2.307193,1.023314,calls/second,milliseconds
1507777010,868,102.719913,0.370923,0.001435,2.793353,0.144862,0.342954,0.608680,1.656493,5.383918,23.468226,5.095703,4.577201,2.327256,1.044121,calls/second,milliseconds
1507777020,932,102.719913,0.344435,0.001048,2.568636,0.013454,0.325567,0.569939,1.656493,5.619977,23.468226,5.168014,4.860257,2.468781,1.106411,calls/second,milliseconds
1507777030,933,102.719913,0.378098,0.001048,2.633645,0.013454,0.325749,0.607723,4.931240,6.450974,23.468226,4.901722,4.128831,2.391096,1.095287,calls/second,milliseconds
1507777040,949,102.719913,0.375192,0.001048,2.555777,0.019789,0.333039,0.608680,3.709152,6.183900,16.575864,4.736696,3.748281,2.365489,1.100901,calls/second,milliseconds
1507777050,1015,102.719913,0.355965,0.001048,2.260338,0.025130,0.395157,0.651303,1.397483,5.619977,16.575864,4.825485,4.160482,2.497974,1.159479,calls/second,milliseconds
1507777060,1160,102.719913,0.361216,0.001048,2.055600,0.209727,0.394896,0.630742,0.999490,5.344696,18.635274,5.264589,5.829625,2.897567,1.308310,calls/second,milliseconds
1507777070,1324,23.468226,0.310246,0.001048,1.171395,0.024186,0.339880,0.626549,1.614628,5.573589,18.635274,5.748023,7.430005,3.341896,1.475992,calls/second,milliseconds
1507777080,1328,23.468226,0.310109,0.001048,1.162744,0.029036,0.343974,0.619559,1.614628,5.573589,18.635274,5.525461,6.304076,3.235587,1.460784,calls/second,milliseconds
1507777090,1419,23.468226,0.303935,0.001048,1.096072,0.025674,0.360496,0.618492,1.352826,5.573589,18.635274,5.668186,6.778078,3.437626,1.548503,calls/second,milliseconds
1507777100,1448,23.468226,0.336154,0.001048,1.302955,0.029036,0.365176,0.619559,1.397483,6.403211,18.635274,5.561096,6.101479,3.400794,1.556859,calls/second,milliseconds
1507777110,1508,23.468226,0.324745,0.001048,1.217274,0.037670,0.370993,0.611899,1.157097,5.573589,18.635274,5.578135,6.139636,3.498792,1.610337,calls/second,milliseconds
1507777120,1524,23.468226,0.325323,0.001048,1.193840,0.084717,0.375511,0.618492,1.039842,5.573589,18.635274,5.436012,5.474701,3.443154,1.612439,calls/second,milliseconds
1507777130,1711,23.468226,0.264753,0.001048,0.996439,0.027210,0.349355,0.566791,0.997505,5.068393,15.985769,5.893149,5.265577,3.464770,1.639935,calls/second,milliseconds
1507777140,1813,23.468226,0.271296,0.001152,0.952489,0.028991,0.346910,0.626549,1.039842,4.857545,15.985769,6.036452,8.105924,4.157446,1.895083,calls/second,milliseconds
1507777150,1818,23.468226,0.285346,0.001152,0.999651,0.028991,0.348713,0.626677,1.614628,5.068393,15.985769,5.857941,6.940194,4.037623,1.879678,calls/second,milliseconds
1507777160,1888,23.468226,0.278389,0.001152,0.934137,0.029831,0.365408,0.602138,0.999490,4.857545,15.985769,5.893514,6.899475,4.122120,1.931890,calls/second,milliseconds
1507777170,1921,23.468226,0.303425,0.001152,1.056126,0.030800,0.371209,0.602487,1.039842,5.068393,15.985769,5.815182,6.369283,4.101369,1.949178,calls/second,milliseconds
1507777180,1981,23.468226,0.290259,0.001152,0.986035,0.063836,0.372161,0.553091,0.850099,4.857545,15.985769,5.820669,6.285723,4.157221,1.991746,calls/second,milliseconds
1507777190,2007,23.468226,0.288386,0.001152,0.953693,0.063836,0.373105,0.593275,0.850099,4.857545,15.985769,5.728622,5.772355,4.118900,2.002844,calls/second,milliseconds
