t,value
1507776850,0
1507776860,0
1507776870,0
1507776880,0
1507776890,0
1507776900,0
1507776910,0
1507776920,0
1507776930,0
1507776940,0
1507776950,0
1507776960,0
1507776970,0
1507776980,0
1507776990,0
1507777000,0
1507777010,0
1507777020,0
1507777030,0
1507777040,0
1507777050,0
1507777060,0
1507777070,0
1507777080,0
1507777090,0
1507777100,0
1507777110,0
1507777120,1
1507777130,0
1507777140,0
1507777150,0
1507777160,0
1507777170,0
1507777180,0
1507777190,1
1507777200,1
1507777210,1
1507777220,0
1507777230,0
1507777240,1
1507777250,1
1507777260,1
1507777270,1
1507777280,1
1507777290,1
1507777300,0
1507777310,0
1507777320,1
1507777330,1
1507777340,1
1507777350,1
1507777360,1
1507777370,2
1507777380,2
1507777390,2
1507777400,1
1507777410,1
1507777420,1
1507777430,2
1507777440,2
1507777450,2
1507777460,2
1507777470,2
1507777480,2
1507777490,1
1507777500,1
1507777510,2
1507777520,2
1507777530,2
1507777540,2
1507777550,3
1507777560,3
1507777570,3
1507777580,2
1507777590,2
1507777600,2
1507777610,3
1507777620,3
1507777630,3
1507777640,3
1507777650,3
1507777660,3
1507777670,2
1507777680,3
1507777690,3
1507777700,3
1507777710,3
1507777720,3
1507777730,4
1507777740,4
1507777750,5
1507777760,4
1507777770,4
1507777780,4
1507777790,4
1507777800,4
1507777810,4
1507777820,4
1507777830,4
1507777840,4
1507777850,4
1507777860,4
1507777870,4
1507777880,4
1507777890,4
1507777900,4
1507777910,4
1507777920,4
1507777930,4
1507777940,4
1507777950,4
1507777960,4
1507777970,4
1507777980,4
1507777990,5
1507778000,5
1507778010,4
1507778020,4
1507778030,3
1507778040,2
1507778050,3
1507778060,2
1507778070,1
1507778080,0
1507778090,0
1507778100,0
1507778110,0
1507778120,0
1507778130,0
1507778140,0
1507778150,0
1507778160,0
1507778170,0
1507778180,0
1507778190,0
1507778200,0
1507778210,0
1507778220,0
1507778230,0
1507778240,0
1507778250,0
1507778260,0
1507778270,0
1507778280,0
1507778290,0
1507778300,0
1507778310,0
1507778320,0
1507778330,0
1507778340,0
1507778350,0
1507778360,0
1507778370,0
1507778380,0
1507778390,0
1507778400,0
1507778410,0
1507778420,0
1507778430,0
1507778440,0
1507778450,0
1507778460,0
1507778470,0
1507778480,0
1507778490,0
1507778500,0
1507778510,0
