#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1481672830 21407738 22772518 9787 0 21405138 22760105 12387 12414 15280.35 13007.82 1054.67 3376.15
1481672831 21407766 22772550 9787 0 21405166 22760137 12387 12414 15279.47 13007.57 1055.12 3375.69
1481672832 21407797 22772581 9787 0 21405197 22760167 12387 12414 15279.34 13007.59 1054.91 3376.44
1481672833 21407826 22772613 9787 0 21405226 22760200 12387 12414 15279.55 13007.83 1054.31 3375.80
1481672834 21407857 22772645 9787 0 21405256 22760231 12387 12414 15279.46 13007.34 1055.15 3376.32
1481672835 21407886 22772678 9787 0 21405286 22760264 12387 12414 15279.45 13007.98 1055.54 3375.90
1481672836 21407918 22772708 9787 0 21405318 22760294 12387 12414 15278.86 13007.85 1055.77 3376.51
1481672837 21407949 22772740 9787 0 21405348 22760327 12387 12414 15278.97 13007.90 1055.64 3376.48
1481672838 21407979 22772771 9787 0 21405379 22760358 12387 12414 15278.64 13007.52 1055.18 3376.48
1481672840 21408011 22772802 9787 0 21405411 22760388 12387 12414 15279.41 13007.64 1055.59 3376.73
1481672841 21408042 22772833 9787 0 21405442 22760419 12387 12414 15278.61 13007.17 1055.57 3376.85
1481672842 21408073 22772865 9787 0 21405472 22760451 12387 12414 15278.62 13007.02 1055.18 3376.20
1481672843 21408104 22772897 9787 0 21405503 22760483 12387 12414 15279.43 13008.30 1055.94 3376.07
1481672844 21408134 22772929 9787 0 21405533 22760516 12387 12414 15279.12 13007.96 1054.81 3375.67
1481672845 21408166 22772961 9787 0 21405565 22760548 12387 12414 15279.28 13008.30 1054.96 3375.72
1481672846 21408196 22772993 9787 0 21405596 22760579 12387 12414 15278.95 13007.14 1055.65 3377.23
1481672847 21408228 22773024 9787 0 21405628 22760611 12387 12414 15278.91 13007.70 1056.09 3376.30
1481672848 21408261 22773054 9787 0 21405661 22760640 12387 12414 15278.91 13007.49 1055.34 3376.92
1481672850 21408291 22773086 9787 0 21405691 22760673 12387 12414 15278.34 13007.34 1055.84 3376.65
