Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.21445
100,1000,3,5000,120,48,0.65220
100,10000,3,5000,120,48,6.39544
100,100000,3,5000,120,48,62.85565
100,1000000,3,5000,120,48,722.76884
