Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
90000,95000,40,5000,12369.0,6063.16100315,20171107-234148
95000,100000,41,5000,12682.0,6071.96305785,20171107-234148
100000,105000,42,5000,12995.0,6080.86074807,20171107-234148
105000,110000,43,5000,13313.0,6169.86952847,20171107-234148
110000,115000,44,5000,13631.0,6249.62441339,20171107-234148
115000,120000,45,5000,13940.0,6333.00395868,20171107-234148
120000,125000,46,5000,14250.0,6404.37044408,20171107-234148
125000,130000,47,5000,14552.0,6451.60699087,20171107-234148
130000,135000,48,5000,14853.0,6516.92570225,20171107-234148
135000,140000,49,5000,15157.0,6559.83897729,20171107-234148
140000,145000,50,5000,15460.0,6601.56718035,20171107-234148
145000,150000,51,5000,15777.0,6670.51408278,20171107-234148
150000,155000,52,5000,16093.0,6714.01574128,20171107-234148
155000,160000,53,5000,16409.0,6755.48238203,20171107-234148
160000,165000,54,5000,16724.0,6818.06885589,20171107-234148
165000,170000,55,5000,17040.0,6881.03401893,20171107-234148
170000,175000,56,5000,17355.0,6941.43863488,20171107-234148
175000,180000,57,5000,17665.0,6976.06682046,20171107-234148
180000,185000,58,5000,17975.0,7010.47270093,20171107-234148
185000,190000,59,5000,18276.0,7073.35162692,20171107-234148
190000,195000,60,5000,18578.0,7126.86254652,20171107-234148
195000,200000,61,5000,18892.0,7182.65823577,20171107-234148
200000,205000,62,5000,19205.0,7236.6644162,20171107-234148
205000,210000,63,5000,19517.0,7288.86773004,20171107-234148
210000,215000,64,5000,19829.0,7317.20645989,20171107-234148
215000,220000,65,5000,20145.0,7368.07108571,20171107-234148
220000,225000,66,5000,20461.0,7407.08793885,20171107-234148
225000,230000,67,5000,20777.0,7468.71418535,20171107-234148
230000,235000,68,5000,21092.0,7528.75122191,20171107-234148
235000,240000,69,5000,21393.0,7574.27165282,20171107-234148
240000,245000,70,5000,21694.0,7597.54759057,20171107-234149
245000,250000,71,5000,22004.0,7642.40324684,20171107-234149
250000,255000,72,5000,22313.0,7686.36378175,20171107-234149
255000,260000,73,5000,22644.0,7736.96767218,20171107-234149
260000,265000,74,5000,22976.0,7766.42275555,20171107-234149
265000,270000,75,5000,23289.0,7810.4196281,20171107-234149
270000,275000,76,5000,23602.0,7854.3130471,20171107-234149
275000,280000,77,5000,23903.0,7894.17932957,20171107-234149
280000,285000,78,5000,24204.0,7912.11767855,20171107-234149
285000,290000,79,5000,24517.0,7968.79916574,20171107-234149
290000,295000,80,5000,24830.0,7989.92153434,20171107-234149
295000,300000,81,5000,25142.0,7967.28917944,20171107-234149
300000,305000,82,5000,25454.0,7945.11844291,20171107-234149
305000,310000,83,5000,25760.0,7921.59085704,20171107-234149
310000,315000,84,5000,26066.0,7899.77423739,20171107-234149
315000,320000,85,5000,26381.0,7864.8743289,20171107-234149
320000,325000,86,5000,26696.0,7847.85229058,20171107-234149
325000,330000,87,5000,27010.0,7892.41059708,20171107-234149
330000,335000,88,5000,27325.0,7912.09297124,20171107-234149
335000,340000,89,5000,27638.0,7947.29094821,20171107-234149
340000,345000,90,5000,27952.0,7983.92209207,20171107-234149
345000,350000,91,5000,28259.0,7999.10084387,20171107-234149
350000,355000,92,5000,28565.0,8030.93734973,20171107-234149
355000,360000,93,5000,28861.0,8072.55304558,20171107-234149
360000,365000,94,5000,29156.0,8102.61589504,20171107-234149
365000,370000,95,5000,29458.0,8142.19077914,20171107-234149
370000,375000,96,5000,29760.0,8172.82456015,20171107-234149
375000,380000,97,5000,30070.0,8211.62682412,20171107-234149
380000,385000,98,5000,30381.0,8243.0995617,20171107-234149
385000,390000,99,5000,30699.0,8285.61952257,20171107-234149
390000,395000,100,5000,31016.0,8318.87865275,20171107-234149
395000,400000,101,5000,31323.0,8330.18844138,20171107-234149
400000,405000,102,5000,31629.0,8358.85134547,20171107-234149
405000,410000,103,5000,31937.0,8369.97166331,20171107-234149
410000,415000,104,5000,32244.0,8378.89291222,20171107-234149
415000,420000,105,5000,32546.0,8388.52449106,20171107-234150
420000,425000,106,5000,32848.0,8397.8935423,20171107-234150
425000,430000,107,5000,33161.0,8426.58799745,20171107-234150
430000,435000,108,5000,33474.0,8462.98487966,20171107-234150
435000,440000,109,5000,33774.0,8488.47818552,20171107-234150
440000,445000,110,5000,34073.0,8513.21632183,20171107-234150
445000,450000,111,5000,34374.0,8521.78474838,20171107-234150
450000,455000,112,5000,34675.0,8530.12267366,20171107-234150
455000,460000,113,5000,34989.0,8557.69268685,20171107-234150
460000,465000,114,5000,35304.0,8592.56159101,20171107-234150
465000,470000,115,5000,35622.0,8620.493516,20171107-234150
470000,475000,116,5000,35940.0,8647.77562764,20171107-234150
475000,480000,117,5000,36240.0,8682.72872712,20171107-234150
480000,485000,118,5000,36540.0,8706.01342918,20171107-234150
485000,490000,119,5000,36857.0,8715.56279554,20171107-234150
490000,495000,120,5000,37173.0,8724.92153451,20171107-234150
495000,500000,121,5000,37481.0,8731.91839471,20171107-234150
500000,505000,122,5000,37790.0,8706.90373864,20171107-234150
505000,510000,123,5000,38091.0,8698.41223592,20171107-234150
510000,515000,124,5000,38392.0,8731.38774575,20171107-234150
515000,520000,125,5000,38692.0,8753.78839595,20171107-234150
520000,525000,126,5000,38991.0,8759.92962408,20171107-234150
525000,530000,127,5000,39306.0,8791.72465771,20171107-234150
530000,535000,128,5000,39622.0,8816.52849754,20171107-234150
535000,540000,129,5000,39930.0,8838.76756079,20171107-234150
540000,545000,130,5000,40238.0,8860.41322344,20171107-234150
545000,550000,131,5000,40539.0,8880.37842398,20171107-234150
550000,555000,132,5000,40840.0,8885.04026204,20171107-234150
555000,560000,133,5000,41160.0,8907.93774035,20171107-234150
560000,565000,134,5000,41479.0,8937.4996303,20171107-234150
565000,570000,135,5000,41797.0,8970.12912912,20171107-234150
570000,575000,136,5000,42116.0,9000.43773742,20171107-234150
575000,580000,137,5000,42430.0,9029.69186138,20171107-234150
580000,585000,138,5000,42744.0,9050.84464967,20171107-234150
585000,590000,139,5000,43058.0,9079.16793599,20171107-234150
590000,595000,140,5000,43371.0,9099.09111628,20171107-234150
595000,600000,141,5000,43685.0,9120.98430954,20171107-234150
600000,605000,142,5000,43998.0,9139.53557461,20171107-234150
605000,610000,143,5000,44315.0,9168.06141709,20171107-234150
610000,615000,144,5000,44632.0,9173.24430434,20171107-234151
615000,620000,145,5000,44934.0,9197.22488427,20171107-234151
620000,625000,146,5000,45236.0,9215.01089404,20171107-234151
625000,630000,147,5000,45550.0,9218.7683066,20171107-234151
630000,635000,148,5000,45864.0,9237.46949265,20171107-234151
635000,640000,149,5000,46159.0,9261.27672361,20171107-234151
640000,645000,150,5000,46455.0,9262.97017254,20171107-234151
645000,650000,151,5000,46767.0,9291.76026289,20171107-234151
650000,655000,152,5000,47080.0,9317.9878267,20171107-234151
655000,660000,153,5000,47386.0,9341.31531653,20171107-234151
660000,665000,154,5000,47691.0,9342.61230938,20171107-234151
665000,670000,155,5000,47999.0,9359.45483805,20171107-234151
670000,675000,156,5000,48307.0,9361.69654027,20171107-234151
675000,680000,157,5000,48611.0,9377.99571119,20171107-234151
680000,685000,158,5000,48916.0,9379.43583214,20171107-234151
685000,690000,159,5000,49232.0,9397.16088823,20171107-234151
690000,695000,160,5000,49548.0,9400.90363267,20171107-234151
695000,700000,161,5000,49856.0,9410.97226392,20171107-234151
700000,705000,162,5000,50165.0,9434.32248433,20171107-234151
705000,710000,163,5000,50477.0,9450.55265552,20171107-234151
710000,715000,164,5000,50788.0,9452.44003684,20171107-234151
715000,720000,165,5000,51088.0,9453.05391933,20171107-234151
720000,725000,166,5000,51387.0,9474.23842737,20171107-234151
725000,730000,167,5000,51688.0,9488.64873967,20171107-234151
730000,735000,168,5000,51989.0,9487.15974766,20171107-234151
735000,740000,169,5000,52302.0,9512.26303064,20171107-234151
740000,745000,170,5000,52615.0,9528.02794708,20171107-234151
745000,750000,171,5000,52915.0,9500.42303675,20171107-234151
750000,755000,172,5000,53214.0,9500.557426,20171107-234151
755000,760000,173,5000,53519.0,9501.28983399,20171107-234151
760000,765000,174,5000,53824.0,9502.18043064,20171107-234151
765000,770000,175,5000,54138.0,9504.2776113,20171107-234151
770000,775000,176,5000,54452.0,9507.42514049,20171107-234151
775000,780000,177,5000,54762.0,9481.57753659,20171107-234151
780000,785000,178,5000,55071.0,9482.58425478,20171107-234151
785000,790000,179,5000,55390.0,9458.70229157,20171107-234152
790000,795000,180,5000,55708.0,9445.84737045,20171107-234152
795000,800000,181,5000,56019.0,9447.19087357,20171107-234152
800000,805000,182,5000,56330.0,9448.7609967,20171107-234152
805000,810000,183,5000,56636.0,9423.3917906,20171107-234152
810000,815000,184,5000,56943.0,9445.62377756,20171107-234152
815000,820000,185,5000,57254.0,9446.76181101,20171107-234152
820000,825000,186,5000,57565.0,9423.47130636,20171107-234152
825000,830000,187,5000,57874.0,9351.11561224,20171107-234152
830000,835000,188,5000,58184.0,9280.70967805,20171107-234152
835000,840000,189,5000,58483.0,9257.857901,20171107-234152
840000,845000,190,5000,58783.0,9277.03562749,20171107-234152
845000,850000,191,5000,59102.0,9292.68976529,20171107-234152
850000,855000,192,5000,59421.0,9312.80582897,20171107-234152
855000,860000,193,5000,59731.0,9332.7221122,20171107-234152
860000,865000,194,5000,60040.0,9352.19221486,20171107-234152
865000,870000,195,5000,60348.0,9354.05124136,20171107-234152
870000,875000,196,5000,60656.0,9367.33859627,20171107-234152
875000,880000,197,5000,60973.0,9370.23342629,20171107-234152
880000,885000,198,5000,61289.0,9392.81620378,20171107-234152
885000,890000,199,5000,61599.0,9384.37489622,20171107-234152
890000,895000,200,5000,61909.0,9318.10981048,20171107-234152
895000,900000,201,5000,62211.0,9338.05079881,20171107-234152
900000,905000,202,5000,62513.0,9350.84366346,20171107-234152
905000,910000,203,5000,62817.0,9352.16124614,20171107-234152
910000,915000,204,5000,63120.0,9368.57687406,20171107-234152
915000,920000,205,5000,63438.0,9383.39620835,20171107-234152
920000,925000,206,5000,63756.0,9386.66442614,20171107-234152
925000,930000,207,5000,64100.0,9403.58094166,20171107-234152
930000,935000,208,5000,64444.0,9420.55491669,20171107-234152
935000,940000,209,5000,64760.0,9423.4713286,20171107-234153
940000,945000,210,5000,65076.0,9445.04325829,20171107-234153
945000,950000,211,5000,65390.0,9458.68776032,20171107-234153
950000,955000,212,5000,65704.0,9461.03042899,20171107-234153
955000,960000,213,5000,66008.0,9461.43961768,20171107-234153
960000,965000,214,5000,66313.0,9462.32287465,20171107-234153
965000,970000,215,5000,66611.0,9440.87358853,20171107-234153
970000,975000,216,5000,66909.0,9440.6229087,20171107-234153
975000,980000,217,5000,67224.0,9421.52431071,20171107-234153
980000,985000,218,5000,67540.0,9433.49824536,20171107-234153
985000,990000,219,5000,67853.0,9435.24916417,20171107-234153
990000,995000,220,5000,68167.0,9373.95511403,20171107-234153
995000,1000000,221,5000,68482.0,9393.866379,20171107-234153
0,5000,222,5000,68798.0,7643.76702319,20171107-234155
5000,10000,223,5000,69099.0,7608.72227987,20171107-234155
10000,15000,224,5000,69400.0,7614.71048963,20171107-234155
15000,20000,225,5000,69702.0,7630.84501202,20171107-234155
20000,25000,226,5000,70003.0,7647.16697072,20171107-234155
25000,30000,227,5000,70304.0,7659.84038709,20171107-234155
30000,35000,228,5000,70605.0,7672.35743761,20171107-234155
35000,40000,229,5000,70906.0,7688.23242721,20171107-234155
40000,45000,230,5000,71207.0,7700.69549622,20171107-234155
45000,50000,231,5000,71508.0,7713.49549299,20171107-234155
50000,55000,232,5000,71809.0,7726.2728832,20171107-234155
55000,60000,233,5000,72111.0,7739.1092328,20171107-234155
60000,65000,234,5000,72412.0,7756.447661,20171107-234155
65000,70000,235,5000,72713.0,7762.2522226,20171107-234155
70000,75000,236,5000,73014.0,7754.77343006,20171107-234155
75000,80000,237,5000,73315.0,7739.85380264,20171107-234155
80000,85000,238,5000,73616.0,7732.16062881,20171107-234155
85000,90000,239,5000,73917.0,7747.36432415,20171107-234155
90000,95000,240,5000,74219.0,7759.5034772,20171107-234155
95000,100000,241,5000,74520.0,7771.79044431,20171107-234155
100000,105000,242,5000,74821.0,7783.96357519,20171107-234155
105000,110000,243,5000,75123.0,7796.54796738,20171107-234155
110000,115000,244,5000,75426.0,7808.53931183,20171107-234155
115000,120000,245,5000,75728.0,7820.36446416,20171107-234155
120000,125000,246,5000,76031.0,7836.78904088,20171107-234155
125000,130000,247,5000,76333.0,7848.63106636,20171107-234155
130000,135000,248,5000,76635.0,7854.4598395,20171107-234155
135000,140000,249,5000,76938.0,7870.00228373,20171107-234155
140000,145000,250,5000,77240.0,7875.72343371,20171107-234155
145000,150000,251,5000,77543.0,7887.7272015,20171107-234155
150000,155000,252,5000,77845.0,7899.82322071,20171107-234156
155000,160000,253,5000,78147.0,7905.39225164,20171107-234156
160000,165000,254,5000,78450.0,7917.32234794,20171107-234156
165000,170000,255,5000,78752.0,7929.27281365,20171107-234156
170000,175000,256,5000,79054.0,7935.38066179,20171107-234156
175000,180000,257,5000,79357.0,7947.24578738,20171107-234156
180000,185000,258,5000,79659.0,7958.7306408,20171107-234156
185000,190000,259,5000,79962.0,7970.02869525,20171107-234156
190000,195000,260,5000,80264.0,7981.1429306,20171107-234156
195000,200000,261,5000,80566.0,7985.69090976,20171107-234156
200000,205000,262,5000,80869.0,7997.373283,20171107-234156
205000,210000,263,5000,81186.0,8010.22402395,20171107-234156
210000,215000,264,5000,81504.0,8023.02562327,20171107-234156
215000,220000,265,5000,81821.0,8029.50095679,20171107-234156
220000,225000,266,5000,82138.0,8046.45695283,20171107-234156
225000,230000,267,5000,82456.0,8059.35552902,20171107-234156
230000,235000,268,5000,82773.0,8052.86259631,20171107-234156
235000,240000,269,5000,83090.0,8058.90238727,20171107-234156
240000,245000,270,5000,83408.0,8052.57258584,20171107-234156
245000,250000,271,5000,83725.0,8046.36848635,20171107-234156
250000,255000,272,5000,84043.0,8052.52077321,20171107-234156
255000,260000,273,5000,84360.0,8046.22400045,20171107-234156
260000,265000,274,5000,84677.0,8052.34470224,20171107-234156
265000,270000,275,5000,84995.0,8053.0280551,20171107-234156
270000,275000,276,5000,85312.0,8068.20060487,20171107-234156
275000,280000,277,5000,85629.0,8083.37167648,20171107-234156
280000,285000,278,5000,85947.0,8095.51743358,20171107-234156
285000,290000,279,5000,86264.0,8107.27564809,20171107-234156
290000,295000,280,5000,86581.0,8118.77085487,20171107-234156
295000,300000,281,5000,86899.0,8130.40760884,20171107-234156
300000,305000,282,5000,87216.0,8141.83993674,20171107-234156
305000,310000,283,5000,87519.0,8152.03948231,20171107-234156
310000,315000,284,5000,87821.0,8162.36274444,20171107-234156
315000,320000,285,5000,88124.0,8172.62638095,20171107-234156
320000,325000,286,5000,88427.0,8185.65771239,20171107-234156
325000,330000,287,5000,88729.0,8195.88314129,20171107-234156
330000,335000,288,5000,89032.0,8210.62541197,20171107-234156
335000,340000,289,5000,89334.0,8214.7784547,20171107-234157
340000,345000,290,5000,89637.0,8206.89464267,20171107-234157
345000,350000,291,5000,89940.0,8221.19220501,20171107-234157
350000,355000,292,5000,90243.0,8231.16609528,20171107-234157
355000,360000,293,5000,90545.0,8244.21402176,20171107-234157
360000,365000,294,5000,90848.0,8248.60810667,20171107-234157
365000,370000,295,5000,91151.0,8258.31094995,20171107-234157
370000,375000,296,5000,91453.0,8271.16582025,20171107-234157
375000,380000,297,5000,91756.0,8274.83150179,20171107-234157
380000,385000,298,5000,92058.0,8284.58319599,20171107-234157
385000,390000,299,5000,92361.0,8294.276622,20171107-234157
390000,395000,300,5000,92664.0,8308.27690387,20171107-234157
395000,400000,301,5000,92966.0,8320.93832663,20171107-234157
400000,405000,302,5000,93269.0,8330.68788518,20171107-234157
405000,410000,303,5000,93574.0,8340.26008965,20171107-234157
410000,415000,304,5000,93878.0,8352.52003847,20171107-234157
415000,420000,305,5000,94183.0,8362.0709457,20171107-234157
420000,425000,306,5000,94487.0,8374.43933531,20171107-234157
425000,430000,307,5000,94791.0,8383.78598091,20171107-234157
430000,435000,308,5000,95096.0,8393.01509194,20171107-234157
435000,440000,309,5000,95400.0,8405.39288235,20171107-234157
440000,445000,310,5000,95705.0,8408.87734382,20171107-234157
445000,450000,311,5000,96009.0,8417.99931981,20171107-234157
450000,455000,312,5000,96314.0,8427.34399785,20171107-234157
455000,460000,313,5000,96618.0,8431.3115309,20171107-234157
460000,465000,314,5000,96922.0,8440.55728661,20171107-234157
465000,470000,315,5000,97227.0,8449.68188735,20171107-234157
470000,475000,316,5000,97531.0,8462.7593375,20171107-234157
475000,480000,317,5000,97836.0,8472.01433864,20171107-234157
480000,485000,318,5000,98140.0,8485.10877727,20171107-234157
485000,490000,319,5000,98444.0,8494.19420598,20171107-234157
490000,495000,320,5000,98749.0,8506.22089569,20171107-234157
495000,500000,321,5000,99053.0,8509.31374907,20171107-234157
500000,505000,322,5000,99358.0,8512.3983784,20171107-234157
505000,510000,323,5000,99672.0,8521.77483906,20171107-234157
510000,515000,324,5000,99988.0,8533.81671038,20171107-234157
515000,520000,325,5000,100302.0,8537.34880235,20171107-234157
520000,525000,326,5000,100617.0,8540.98811729,20171107-234157
525000,530000,327,5000,100932.0,8550.36226438,20171107-234157
530000,535000,328,5000,101247.0,8553.96953687,20171107-234157
535000,540000,329,5000,101562.0,8557.53733601,20171107-234158
540000,545000,330,5000,101877.0,8566.69162226,20171107-234158
545000,550000,331,5000,102192.0,8570.21072501,20171107-234158
550000,555000,332,5000,102506.0,8568.37297661,20171107-234158
555000,560000,333,5000,102821.0,8571.70882398,20171107-234158
560000,565000,334,5000,103136.0,8583.55088031,20171107-234158
565000,570000,335,5000,103451.0,8595.64683891,20171107-234158
570000,575000,336,5000,103766.0,8604.79376177,20171107-234158
575000,580000,337,5000,104081.0,8616.53807852,20171107-234158
580000,585000,338,5000,104396.0,8628.53373845,20171107-234158
585000,590000,339,5000,104711.0,8637.49957409,20171107-234158
590000,595000,340,5000,105026.0,8650.41326058,20171107-234158
595000,600000,341,5000,105341.0,8653.5922134,20171107-234158
600000,605000,342,5000,105656.0,8622.57642414,20171107-234158
605000,610000,343,5000,105972.0,8591.98039984,20171107-234158
610000,615000,344,5000,106289.0,8603.55099309,20171107-234158
615000,620000,345,5000,106607.0,8607.10081275,20171107-234158
620000,625000,346,5000,106924.0,8616.05694756,20171107-234158
625000,630000,347,5000,107241.0,8628.87867242,20171107-234158
630000,635000,348,5000,107558.0,8637.90418864,20171107-234158
635000,640000,349,5000,107875.0,8630.00345669,20171107-234158
640000,645000,350,5000,108192.0,8641.16216156,20171107-234158
645000,650000,351,5000,108509.0,8645.46029174,20171107-234158
650000,655000,352,5000,108826.0,8648.84815825,20171107-234158
655000,660000,353,5000,109143.0,8651.97745007,20171107-234158
660000,665000,354,5000,109460.0,8660.82012427,20171107-234158
665000,670000,355,5000,109777.0,8669.3885655,20171107-234158
670000,675000,356,5000,110095.0,8672.54000406,20171107-234158
675000,680000,357,5000,110412.0,8681.13517704,20171107-234158
680000,685000,358,5000,110729.0,8689.74438212,20171107-234158
685000,690000,359,5000,111046.0,8698.41413822,20171107-234158
690000,695000,360,5000,111363.0,8701.5375207,20171107-234158
695000,700000,361,5000,111680.0,8711.67316022,20171107-234158
700000,705000,362,5000,111997.0,8720.2692794,20171107-234158
705000,710000,363,5000,112304.0,8730.78084724,20171107-234159
710000,715000,364,5000,112611.0,8738.59586073,20171107-234159
715000,720000,365,5000,112918.0,8740.84538243,20171107-234159
720000,725000,366,5000,113224.0,8748.554327,20171107-234159
725000,730000,367,5000,113531.0,8760.05868567,20171107-234159
730000,735000,368,5000,113838.0,8767.5728144,20171107-234159
735000,740000,369,5000,114145.0,8769.82980085,20171107-234159
740000,745000,370,5000,114452.0,8772.72379469,20171107-234159
745000,750000,371,5000,114759.0,8780.29360869,20171107-234159
750000,755000,372,5000,115065.0,8787.71466475,20171107-234159
755000,760000,373,5000,115372.0,8795.31900504,20171107-234159
760000,765000,374,5000,115679.0,8802.73330716,20171107-234159
765000,770000,375,5000,115986.0,8804.62879827,20171107-234159
770000,775000,376,5000,116293.0,8812.06367928,20171107-234159
775000,780000,377,5000,116600.0,8823.09917301,20171107-234159
780000,785000,378,5000,116907.0,8830.54940087,20171107-234159
785000,790000,379,5000,117213.0,8821.7237563,20171107-234159
790000,795000,380,5000,117520.0,8823.34672638,20171107-234159
795000,800000,381,5000,117827.0,8825.19191505,20171107-234159
800000,805000,382,5000,118134.0,8834.87611426,20171107-234159
805000,810000,383,5000,118443.0,8836.86615499,20171107-234159
810000,815000,384,5000,118751.0,8838.70579366,20171107-234159
815000,820000,385,5000,119060.0,8846.04496485,20171107-234159
820000,825000,386,5000,119369.0,8853.26258955,20171107-234159
825000,830000,387,5000,119678.0,8863.00892486,20171107-234159
830000,835000,388,5000,119986.0,8870.13917689,20171107-234159
835000,840000,389,5000,120295.0,8872.85157321,20171107-234159
840000,845000,390,5000,120604.0,8883.60833715,20171107-234159
845000,850000,391,5000,120912.0,8890.66591606,20171107-234159
850000,855000,392,5000,121221.0,8901.33116645,20171107-234159
855000,860000,393,5000,121529.0,8908.39814004,20171107-234159
860000,865000,394,5000,121838.0,8917.84979171,20171107-234159
865000,870000,395,5000,122147.0,8924.7321276,20171107-234159
870000,875000,396,5000,122455.0,8931.49792952,20171107-234159
875000,880000,397,5000,122764.0,8933.25060076,20171107-234159
880000,885000,398,5000,123073.0,8934.91334183,20171107-234159
885000,890000,399,5000,123381.0,8944.1539081,20171107-234159
890000,895000,400,5000,123690.0,8950.96679959,20171107-234159
895000,900000,401,5000,123999.0,8952.47987142,20171107-234159
900000,905000,402,5000,124308.0,8959.35266851,20171107-234200
905000,910000,403,5000,124610.0,8960.46961473,20171107-234200
910000,915000,404,5000,124912.0,8970.46478289,20171107-234200
915000,920000,405,5000,125214.0,8976.95125094,20171107-234200
920000,925000,406,5000,125516.0,8985.91581927,20171107-234200
925000,930000,407,5000,125818.0,8987.29080004,20171107-234200
930000,935000,408,5000,126120.0,8984.0360291,20171107-234200
935000,940000,409,5000,126423.0,8990.5901777,20171107-234200
940000,945000,410,5000,126725.0,8996.89112821,20171107-234200
945000,950000,411,5000,127027.0,8998.20027852,20171107-234200
950000,955000,412,5000,127329.0,9004.5244297,20171107-234200
955000,960000,413,5000,127631.0,9005.67546306,20171107-234200
960000,965000,414,5000,127933.0,9006.957118,20171107-234200
965000,970000,415,5000,128236.0,9008.06481992,20171107-234200
970000,975000,416,5000,128538.0,9014.21611382,20171107-234200
975000,980000,417,5000,128840.0,9023.02181847,20171107-234200
980000,985000,418,5000,129142.0,9029.06036183,20171107-234200
985000,990000,419,5000,129444.0,9035.29618064,20171107-234200
990000,995000,420,5000,129746.0,9041.38504578,20171107-234200
995000,1000000,421,5000,130049.0,9047.67372877,20171107-234200
1000000,1005000,422,5000,130351.0,9048.73056513,20171107-234200
1005000,1010000,423,5000,130663.0,9055.7645241,20171107-234200
1010000,1015000,424,5000,130976.0,9065.06224658,20171107-234200
1015000,1020000,425,5000,131289.0,9071.68742783,20171107-234200
1020000,1025000,426,5000,131602.0,9078.67415818,20171107-234200
1025000,1030000,427,5000,131915.0,9083.04703698,20171107-234200
1030000,1035000,428,5000,132227.0,9089.73601258,20171107-234200
1035000,1040000,429,5000,132540.0,9096.35953977,20171107-234200
1040000,1045000,430,5000,132853.0,9102.82002976,20171107-234200
1045000,1050000,431,5000,133166.0,9104.48351738,20171107-234200
1050000,1055000,432,5000,133478.0,9110.89120717,20171107-234200
1055000,1060000,433,5000,133791.0,9112.38016927,20171107-234200
1060000,1065000,434,5000,134104.0,9113.61679405,20171107-234200
1065000,1070000,435,5000,134417.0,9115.45988007,20171107-234200
1070000,1075000,436,5000,134729.0,9122.08132251,20171107-234200
1075000,1080000,437,5000,135042.0,9123.56426527,20171107-234200
1080000,1085000,438,5000,135355.0,9133.7415435,20171107-234200
1085000,1090000,439,5000,135668.0,9142.65711661,20171107-234200
1090000,1095000,440,5000,135980.0,9144.57167738,20171107-234201
1095000,1100000,441,5000,136293.0,9136.48288319,20171107-234201
1100000,1105000,442,5000,136606.0,9128.32959171,20171107-234201
1105000,1110000,443,5000,136921.0,9120.258401,20171107-234201
1110000,1115000,444,5000,137236.0,9092.9413708,20171107-234201
1115000,1120000,445,5000,137551.0,9085.18132427,20171107-234201
1120000,1125000,446,5000,137865.0,9090.99474599,20171107-234201
1125000,1130000,447,5000,138180.0,9093.09504507,20171107-234201
1130000,1135000,448,5000,138495.0,9102.28811624,20171107-234201
1135000,1140000,449,5000,138810.0,9104.26629526,20171107-234201
1140000,1145000,450,5000,139125.0,9106.27459737,20171107-234201
1145000,1150000,451,5000,139440.0,9114.80129292,20171107-234201
1150000,1155000,452,5000,139755.0,9121.49235111,20171107-234201
1155000,1160000,453,5000,140069.0,9130.38913203,20171107-234201
1160000,1165000,454,5000,140384.0,9137.05634398,20171107-234201
1165000,1170000,455,5000,140699.0,9143.67717154,20171107-234201
1170000,1175000,456,5000,141014.0,9145.07073599,20171107-234201
1175000,1180000,457,5000,141329.0,9151.60285478,20171107-234201
1180000,1185000,458,5000,141644.0,9158.05548,20171107-234201
1185000,1190000,459,5000,141959.0,9167.82303722,20171107-234201
1190000,1195000,460,5000,142273.0,9174.2616035,20171107-234201
