Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,5000,0,5000,0.0,0.0
5000,10000,1,5000,310.0,5404.35695582
0,5000,2,5000,623.0,5768.36356974
5000,10000,3,5000,930.0,4943.73110948
10000,15000,4,5000,1241.0,4468.65646127
15000,20000,5,5000,1550.0,3719.13102426
20000,25000,6,5000,1856.0,3737.46711208
25000,30000,7,5000,2168.0,3761.05571031
30000,35000,8,5000,2476.0,4148.7929478
35000,40000,9,5000,2785.0,4422.85356857
40000,45000,10,5000,3097.0,4742.39951166
45000,50000,11,5000,3406.0,4974.6231543
50000,55000,12,5000,3713.0,5243.24009325
55000,60000,13,5000,4025.0,5524.2170515
60000,65000,14,5000,4332.0,5787.47476199
65000,70000,15,5000,4645.0,6015.20217458
70000,75000,16,5000,4955.0,6162.55231984
75000,80000,17,5000,5262.0,6354.79563206
80000,85000,18,5000,5567.0,6475.1755858
85000,90000,19,5000,5876.0,6651.66350192
90000,95000,20,5000,6183.0,6817.16672384
95000,100000,21,5000,6494.0,6973.14538871
0,5000,22,5000,6799.0,6046.46308067
5000,10000,23,5000,7117.0,6056.83594504
10000,15000,24,5000,7435.0,6215.6092651
15000,20000,25,5000,7742.0,6344.99135231
20000,25000,26,5000,8050.0,6427.42314643
25000,30000,27,5000,8374.0,6519.15625513
30000,35000,28,5000,8698.0,6514.15037126
35000,40000,29,5000,9007.0,6588.02309726
40000,45000,30,5000,9316.0,6657.99067946
45000,50000,31,5000,9615.0,6757.58719605
50000,55000,32,5000,9914.0,6852.40677813
55000,60000,33,5000,10227.0,6951.81748329
60000,65000,34,5000,10539.0,7067.01175726
65000,70000,35,5000,10838.0,7153.18137203
70000,75000,36,5000,11136.0,7254.27878355
75000,80000,37,5000,11453.0,7364.45436455
80000,85000,38,5000,11769.0,7467.85775193
85000,90000,39,5000,12083.0,7515.12116882
90000,95000,40,5000,12398.0,7558.22609338
95000,100000,41,5000,12714.0,7601.08447255
100000,105000,42,5000,13030.0,7643.88798691
105000,110000,43,5000,13332.0,7677.37931211
110000,115000,44,5000,13634.0,7745.01508381
115000,120000,45,5000,13948.0,7814.2640726
120000,125000,46,5000,14263.0,7778.90704975
125000,130000,47,5000,14579.0,7835.89747081
130000,135000,48,5000,14896.0,7924.58060753
135000,140000,49,5000,15210.0,7991.09389742
140000,145000,50,5000,15524.0,7956.56216419
145000,150000,51,5000,15821.0,7978.39609937
150000,155000,52,5000,16118.0,8048.5045053
155000,160000,53,5000,16432.0,8106.54159559
160000,165000,54,5000,16746.0,8163.48856617
165000,170000,55,5000,17045.0,8230.50220148
170000,175000,56,5000,17345.0,8295.01422349
175000,180000,57,5000,17656.0,8346.24240548
180000,185000,58,5000,17967.0,8412.38761497
185000,190000,59,5000,18280.0,8430.99172074
190000,195000,60,5000,18593.0,8480.15333735
195000,200000,61,5000,18908.0,8497.90504528
200000,205000,62,5000,19223.0,8558.23404187
205000,210000,63,5000,19537.0,8604.8682424
