BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1507834740000 ms, 2017-10-12T13:59:00, 0, 1200, 0,1_Producer_Count
1507834800000 ms, 2017-10-12T14:00:00, 0, 1190, 0,1_Producer_Count
1507834860000 ms, 2017-10-12T14:01:00, 0, 1185, 0,1_Producer_Count
1507834920000 ms, 2017-10-12T14:02:00, 1, 1189, 0,1_Producer_Count
1507834980000 ms, 2017-10-12T14:03:00, 1, 1199, 0,1_Producer_Count
1507835040000 ms, 2017-10-12T14:04:00, 1, 1185, 0,1_Producer_Count
1507835100000 ms, 2017-10-12T14:05:00, 1, 1196, 0,1_Producer_Count
1507835160000 ms, 2017-10-12T14:06:00, 0, 1189, 0,1_Producer_Count
1507835220000 ms, 2017-10-12T14:07:00, 0, 1196, 0,1_Producer_Count
1507835280000 ms, 2017-10-12T14:08:00, 1, 1196, 0,1_Producer_Count
1507835340000 ms, 2017-10-12T14:09:00, 1, 1176, 0,1_Producer_Count
1507835400000 ms, 2017-10-12T14:10:00, 1, 1212, 0,1_Producer_Count
1507835460000 ms, 2017-10-12T14:11:00, 1, 1176, 0,1_Producer_Count
1507835520000 ms, 2017-10-12T14:12:00, 1, 1182, 0,1_Producer_Count
1507835580000 ms, 2017-10-12T14:13:00, 0, 1172, 0,1_Producer_Count
1507835640000 ms, 2017-10-12T14:14:00, 0, 1180, 0,1_Producer_Count
1507835700000 ms, 2017-10-12T14:15:00, 0, 1176, 0,1_Producer_Count
1507835760000 ms, 2017-10-12T14:16:00, 1, 1194, 0,1_Producer_Count
1507835820000 ms, 2017-10-12T14:17:00, 1, 1176, 0,1_Producer_Count
1507835880000 ms, 2017-10-12T14:18:00, 1, 1167, 0,1_Producer_Count
1507835940000 ms, 2017-10-12T14:19:00, 1, 1183, 0,1_Producer_Count
1507836000000 ms, 2017-10-12T14:20:00, 0, 1186, 0,1_Producer_Count
1507836060000 ms, 2017-10-12T14:21:00, 0, 1177, 0,1_Producer_Count
1507836120000 ms, 2017-10-12T14:22:00, 0, 1187, 0,1_Producer_Count
1507836180000 ms, 2017-10-12T14:23:00, 1, 1197, 0,1_Producer_Count
1507836240000 ms, 2017-10-12T14:24:00, 0, 1187, 0,1_Producer_Count
1507836300000 ms, 2017-10-12T14:25:00, 1, 1183, 0,1_Producer_Count
