Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,8000,120,48,0.06136
100,1000,3,8000,120,48,0.79495
100,10000,3,8000,120,48,5.37179
100,100000,3,8000,120,48,53.46498
100,1000000,3,8000,120,48,530.94145
