Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,8000,0,8000,0.0,0.0
0,8000,1,8000,496.0,6444.81931115
8000,16000,2,8000,997.0,4618.24193383
16000,24000,3,8000,1495.0,4946.36681536
24000,32000,4,8000,1995.0,5129.08878711
32000,40000,5,8000,2496.0,4743.87723628
40000,48000,6,8000,2994.0,4833.32846167
48000,56000,7,8000,3492.0,4944.10298607
56000,64000,8,8000,3997.0,5039.10784588
64000,72000,9,8000,4490.0,5102.15041901
72000,80000,10,8000,4984.0,5153.99453496
80000,88000,11,8000,5478.0,5199.33156435
88000,96000,12,8000,5971.0,5527.91576018
0,8000,13,8000,6468.0,5102.47131765
8000,16000,14,8000,6970.0,5385.05471575
16000,24000,15,8000,7465.0,5648.85809658
24000,32000,16,8000,7959.0,5903.30428632
32000,40000,17,8000,8451.0,6140.89826529
40000,48000,18,8000,8938.0,6336.89046955
48000,56000,19,8000,9418.0,6549.93031252
56000,64000,20,8000,9900.0,6722.41037687
64000,72000,21,8000,10380.0,6856.97943341
72000,80000,22,8000,10861.0,7021.52524518
80000,88000,23,8000,11350.0,7182.08482447
88000,96000,24,8000,11853.0,7342.67918669
96000,104000,25,8000,12360.0,7513.77808775
104000,112000,26,8000,12869.0,7680.27086393
112000,120000,27,8000,13375.0,7844.68043929
120000,128000,28,8000,13872.0,7983.02629759
128000,136000,29,8000,14365.0,8108.50801522
136000,144000,30,8000,14876.0,8226.3472272
144000,152000,31,8000,15387.0,8353.16608145
152000,160000,32,8000,15889.0,8489.27393751
160000,168000,33,8000,16383.0,8600.61367839
168000,176000,34,8000,16890.0,8676.35050882
176000,184000,35,8000,17388.0,8778.8614088
184000,192000,36,8000,17876.0,8889.34000733
192000,200000,37,8000,18361.0,8999.68257461
200000,208000,38,8000,18854.0,9090.13353515
208000,216000,39,8000,19350.0,9143.80398588
216000,224000,40,8000,19858.0,9199.95833942
224000,232000,41,8000,20366.0,9254.70697583
232000,240000,42,8000,20871.0,9336.86802959
240000,248000,43,8000,21374.0,9418.85460224
248000,256000,44,8000,21874.0,9464.3557309
256000,264000,45,8000,22364.0,9551.16267421
264000,272000,46,8000,22855.0,9641.37701747
272000,280000,47,8000,23352.0,9682.83270134
280000,288000,48,8000,23851.0,9658.30475449
288000,296000,49,8000,24330.0,9744.47685874
296000,304000,50,8000,24835.0,9790.28234947
304000,312000,51,8000,25345.0,9831.26428431
312000,320000,52,8000,25849.0,9913.63484788
320000,328000,53,8000,26348.0,9992.95699217
328000,336000,54,8000,26850.0,10059.5444092
336000,344000,55,8000,27344.0,10093.33651
344000,352000,56,8000,27838.0,10125.3503757
352000,360000,57,8000,28337.0,10155.0984271
360000,368000,58,8000,28837.0,10184.0997057
368000,376000,59,8000,29315.0,10251.1540433
376000,384000,60,8000,29809.0,10325.855422
384000,392000,61,8000,30298.0,10379.1059339
392000,400000,62,8000,30781.0,10429.2910187
400000,408000,63,8000,31283.0,10485.3008093
408000,416000,64,8000,31770.0,10531.7281591
416000,424000,65,8000,32269.0,10583.0710249
424000,432000,66,8000,32762.0,10631.3077036
432000,440000,67,8000,33246.0,10661.5337235
440000,448000,68,8000,33728.0,10679.200185
448000,456000,69,8000,34229.0,10739.3588734
456000,464000,70,8000,34728.0,10797.6314644
464000,472000,71,8000,35225.0,10840.7964691
472000,480000,72,8000,35723.0,10898.1091154
480000,488000,73,8000,36225.0,10916.2512973
488000,496000,74,8000,36732.0,10880.3058621
496000,504000,75,8000,37215.0,10928.1672424
504000,512000,76,8000,37700.0,10968.1217002
512000,520000,77,8000,38201.0,11019.8200095
520000,528000,78,8000,38721.0,11063.9741589
528000,536000,79,8000,39211.0,11094.153851
536000,544000,80,8000,39715.0,11135.5545885
544000,552000,81,8000,40225.0,11187.9532137
552000,560000,82,8000,40729.0,11227.9076302
560000,568000,83,8000,41210.0,11271.7740951
568000,576000,84,8000,41698.0,11304.811164
576000,584000,85,8000,42195.0,11340.4436417
584000,592000,86,8000,42697.0,11350.5225718
592000,600000,87,8000,43201.0,11361.4818274
600000,608000,88,8000,43707.0,11372.6254725
608000,616000,89,8000,44212.0,11386.6488821
616000,624000,90,8000,44711.0,11398.0078747
624000,632000,91,8000,45218.0,11351.7658249
632000,640000,92,8000,45729.0,11369.7621795
640000,648000,93,8000,46222.0,11412.1322158
648000,656000,94,8000,46769.0,11463.7319829
656000,664000,95,8000,47278.0,11509.1386716
664000,672000,96,8000,47777.0,11545.1010087
672000,680000,97,8000,48278.0,11585.5735699
680000,688000,98,8000,48777.0,11621.8951393
688000,696000,99,8000,49274.0,11654.3561304
696000,704000,100,8000,49774.0,11694.5712328
704000,712000,101,8000,50265.0,11722.4394667
712000,720000,102,8000,50746.0,11752.3471816
720000,728000,103,8000,51231.0,11770.4278394
728000,736000,104,8000,51748.0,11816.7921095
736000,744000,105,8000,52259.0,11846.3793082
744000,752000,106,8000,52767.0,11852.9079182
752000,760000,107,8000,53271.0,11892.6297972
760000,768000,108,8000,53771.0,11921.6937713
768000,776000,109,8000,54285.0,11948.4690913
776000,784000,110,8000,54789.0,11987.7935054
784000,792000,111,8000,55293.0,12018.5401103
792000,800000,112,8000,55795.0,12045.9607364
800000,808000,113,8000,56293.0,12073.7653496
808000,816000,114,8000,56797.0,12103.3752374
816000,824000,115,8000,57284.0,12114.8345036
824000,832000,116,8000,57774.0,12149.8893871
832000,840000,117,8000,58269.0,12186.9141524
840000,848000,118,8000,58758.0,12186.5377961
848000,856000,119,8000,59263.0,12193.6240254
856000,864000,120,8000,59766.0,12199.2842519
864000,872000,121,8000,60268.0,12200.0987791
872000,880000,122,8000,60770.0,12231.6909797
880000,888000,123,8000,61272.0,12253.4832465
888000,896000,124,8000,61761.0,12286.2131127
896000,904000,125,8000,62244.0,12309.0870212
904000,912000,126,8000,62724.0,12309.5208852
912000,920000,127,8000,63209.0,12329.5923148
920000,928000,128,8000,63714.0,12359.1998907
928000,936000,129,8000,64212.0,12320.9101821
936000,944000,130,8000,64712.0,12212.1291729
944000,952000,131,8000,65213.0,12243.7127366
952000,960000,132,8000,65712.0,12277.1573114
960000,968000,133,8000,66202.0,12276.7513115
968000,976000,134,8000,66709.0,12284.1520096
976000,984000,135,8000,67214.0,12287.7786215
984000,992000,136,8000,67718.0,12287.9083855
992000,1000000,137,8000,68223.0,12317.6091899
0,8000,138,8000,68726.0,9709.2702063
8000,16000,139,8000,69235.0,9651.23550213
16000,24000,140,8000,69743.0,9685.65469261
24000,32000,141,8000,70252.0,9720.75875708
32000,40000,142,8000,70761.0,9739.36826741
40000,48000,143,8000,71270.0,9773.98724165
48000,56000,144,8000,71779.0,9801.60416486
56000,64000,145,8000,72287.0,9830.63374053
64000,72000,146,8000,72796.0,9857.61721038
72000,80000,147,8000,73305.0,9890.33943884
80000,88000,148,8000,73814.0,9922.26891241
88000,96000,149,8000,74322.0,9949.14192862
96000,104000,150,8000,74831.0,9976.9360609
104000,112000,151,8000,75329.0,9994.61589249
112000,120000,152,8000,75815.0,10018.4327831
120000,128000,153,8000,76302.0,10045.5884655
128000,136000,154,8000,76788.0,10068.8116352
136000,144000,155,8000,77274.0,10079.7388851
144000,152000,156,8000,77761.0,10090.6788632
152000,160000,157,8000,78247.0,10080.4210359
160000,168000,158,8000,78734.0,10091.2962981
168000,176000,159,8000,79220.0,10117.4075658
176000,184000,160,8000,79706.0,10140.0700683
184000,192000,161,8000,80193.0,10166.9657881
192000,200000,162,8000,80679.0,10189.0863238
200000,208000,163,8000,81165.0,10192.6614889
208000,216000,164,8000,81662.0,10205.3427088
216000,224000,165,8000,82159.0,10232.1503396
224000,232000,166,8000,82656.0,10259.2733469
232000,240000,167,8000,83153.0,10270.4798582
240000,248000,168,8000,83649.0,10297.8076824
248000,256000,169,8000,84146.0,10319.999017
256000,264000,170,8000,84643.0,10347.3121493
264000,272000,171,8000,85140.0,10368.9780752
272000,280000,172,8000,85637.0,10388.8268724
280000,288000,173,8000,86134.0,10413.5774202
288000,296000,174,8000,86631.0,10434.7794697
296000,304000,175,8000,87127.0,10437.8688028
304000,312000,176,8000,87629.0,10463.8799958
312000,320000,177,8000,88135.0,10490.1251823
320000,328000,178,8000,88642.0,10501.4371641
328000,336000,179,8000,89148.0,10512.4916905
336000,344000,180,8000,89654.0,10525.0219217
344000,352000,181,8000,90161.0,10536.7045651
352000,360000,182,8000,90667.0,10562.1590776
360000,368000,183,8000,91173.0,10588.835736
368000,376000,184,8000,91680.0,10610.8568285
376000,384000,185,8000,92186.0,10632.1250073
384000,392000,186,8000,92692.0,10648.9969616
392000,400000,187,8000,93199.0,10664.2173513
400000,408000,188,8000,93705.0,10690.580362
408000,416000,189,8000,94208.0,10708.5905977
416000,424000,190,8000,94710.0,10716.6572314
424000,432000,191,8000,95213.0,10705.1998441
432000,440000,192,8000,95716.0,10695.4131613
440000,448000,193,8000,96219.0,10685.77243
448000,456000,194,8000,96721.0,10676.2597813
456000,464000,195,8000,97224.0,10665.9399951
464000,472000,196,8000,97727.0,10656.8522754
472000,480000,197,8000,98230.0,10646.0181759
480000,488000,198,8000,98732.0,10598.5762471
488000,496000,199,8000,99235.0,10589.7443316
496000,504000,200,8000,99738.0,10608.9053865
504000,512000,201,8000,100231.0,10626.9204728
512000,520000,202,8000,100716.0,10646.8786621
520000,528000,203,8000,101201.0,10663.8508722
528000,536000,204,8000,101685.0,10680.7398282
536000,544000,205,8000,102169.0,10697.0678977
544000,552000,206,8000,102654.0,10718.2996685
552000,560000,207,8000,103139.0,10733.0694253
560000,568000,208,8000,103623.0,10738.7066319
568000,576000,209,8000,104108.0,10758.3474109
576000,584000,210,8000,104593.0,10777.4337749
584000,592000,211,8000,105077.0,10792.0533395
592000,600000,212,8000,105562.0,10801.8437836
600000,608000,213,8000,106047.0,10821.6271963
608000,616000,214,8000,106521.0,10840.1484712
616000,624000,215,8000,106996.0,10854.1764403
624000,632000,216,8000,107471.0,10868.0439595
632000,640000,217,8000,107946.0,10881.5940364
640000,648000,218,8000,108421.0,10901.2622214
648000,656000,219,8000,108896.0,10914.8185858
656000,664000,220,8000,109371.0,10928.2733361
664000,672000,221,8000,109846.0,10941.4153238
672000,680000,222,8000,110321.0,10959.4226591
680000,688000,223,8000,110796.0,10973.9059731
688000,696000,224,8000,111271.0,10975.399261
696000,704000,225,8000,111745.0,10994.1531253
704000,712000,226,8000,112223.0,10999.8868174
712000,720000,227,8000,112703.0,11005.7784673
720000,728000,228,8000,113183.0,11011.3627883
728000,736000,229,8000,113663.0,11028.3699071
736000,744000,230,8000,114144.0,11042.4185708
744000,752000,231,8000,114624.0,11047.6556563
752000,760000,232,8000,115104.0,11061.5149069
760000,768000,233,8000,115584.0,11074.0509948
768000,776000,234,8000,116064.0,11091.4494788
776000,784000,235,8000,116544.0,11096.865771
784000,792000,236,8000,117025.0,11106.0390424
792000,800000,237,8000,117505.0,11119.624743
800000,808000,238,8000,117985.0,11131.6096518
808000,816000,239,8000,118480.0,11149.2707664
816000,824000,240,8000,118975.0,11163.3123024
824000,832000,241,8000,119470.0,11167.2187996
832000,840000,242,8000,119964.0,11170.8840917
840000,848000,243,8000,120459.0,11174.6122409
848000,856000,244,8000,120954.0,11162.3534372
856000,864000,245,8000,121449.0,11166.4508904
864000,872000,246,8000,121944.0,11172.032787
872000,880000,247,8000,122439.0,11188.2659843
880000,888000,248,8000,122933.0,11195.5127316
888000,896000,249,8000,123428.0,11209.0229603
896000,904000,250,8000,123923.0,11224.9734562
904000,912000,251,8000,124419.0,11236.7974236
912000,920000,252,8000,124917.0,11248.5820172
920000,928000,253,8000,125414.0,11265.87133
928000,936000,254,8000,125912.0,11278.8584835
936000,944000,255,8000,126409.0,11282.5388197
944000,952000,256,8000,126907.0,11287.777268
952000,960000,257,8000,127404.0,11292.7467908
960000,968000,258,8000,127901.0,11280.1504466
968000,976000,259,8000,128399.0,11285.0503505
