Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
155000,160000,53,5000,16415.0,7264.9489846,20171027-153754
160000,165000,54,5000,16727.0,7297.85619822,20171027-153754
165000,170000,55,5000,17040.0,7370.00345551,20171027-153754
170000,175000,56,5000,17352.0,7426.59135757,20171027-153754
175000,180000,57,5000,17667.0,7496.72856357,20171027-153754
180000,185000,58,5000,17983.0,7565.58448458,20171027-153754
185000,190000,59,5000,18287.0,7591.71196856,20171027-153754
190000,195000,60,5000,18591.0,7655.44371367,20171027-153754
195000,200000,61,5000,18905.0,7709.45122457,20171027-153754
200000,205000,62,5000,19218.0,7734.99637865,20171027-153754
205000,210000,63,5000,19537.0,7799.53158028,20171027-153754
210000,215000,64,5000,19856.0,7850.42750891,20171027-153754
215000,220000,65,5000,20174.0,7918.76988408,20171027-153754
220000,225000,66,5000,20492.0,7946.72333668,20171027-153754
225000,230000,67,5000,20809.0,8009.30216776,20171027-153754
230000,235000,68,5000,21126.0,8058.51408266,20171027-153754
235000,240000,69,5000,21441.0,8103.68601301,20171027-153754
240000,245000,70,5000,21756.0,8161.94556448,20171027-153754
245000,250000,71,5000,22060.0,8219.24461511,20171027-153754
250000,255000,72,5000,22364.0,8260.07016868,20171027-153754
255000,260000,73,5000,22666.0,8310.70095345,20171027-153754
260000,265000,74,5000,22969.0,8349.81040909,20171027-153754
265000,270000,75,5000,23269.0,8386.96297447,20171027-153754
270000,275000,76,5000,23569.0,8439.32775467,20171027-153754
275000,280000,77,5000,23874.0,8476.79665258,20171027-153754
280000,285000,78,5000,24180.0,8525.29047762,20171027-153754
285000,290000,79,5000,24490.0,8573.81357627,20171027-153754
290000,295000,80,5000,24801.0,8620.50982919,20171027-153754
295000,300000,81,5000,25120.0,8668.76152894,20171027-153754
300000,305000,82,5000,25439.0,8705.99079979,20171027-153754
305000,310000,83,5000,25736.0,8749.53374644,20171027-153754
310000,315000,84,5000,26032.0,8757.38149628,20171027-153755
315000,320000,85,5000,26332.0,8777.80421145,20171027-153755
320000,325000,86,5000,26631.0,8821.0421086,20171027-153755
325000,330000,87,5000,26933.0,8824.81803805,20171027-153755
330000,335000,88,5000,27234.0,8827.842602,20171027-153755
335000,340000,89,5000,27534.0,8837.29303671,20171027-153755
340000,345000,90,5000,27834.0,8843.76212799,20171027-153755
345000,350000,91,5000,28149.0,8875.84587054,20171027-153755
350000,355000,92,5000,28464.0,8884.89083283,20171027-153755
355000,360000,93,5000,28768.0,8890.82003791,20171027-153755
360000,365000,94,5000,29072.0,8918.5545747,20171027-153755
365000,370000,95,5000,29389.0,8947.17486943,20171027-153755
370000,375000,96,5000,29705.0,8978.35133217,20171027-153755
375000,380000,97,5000,30019.0,9008.45732458,20171027-153755
380000,385000,98,5000,30333.0,9038.59222889,20171027-153755
385000,390000,99,5000,30645.0,9066.45518308,20171027-153755
390000,395000,100,5000,30956.0,9071.96150056,20171027-153755
395000,400000,101,5000,31270.0,9111.26316107,20171027-153755
400000,405000,102,5000,31584.0,9138.9630471,20171027-153755
405000,410000,103,5000,31888.0,9164.14252894,20171027-153755
410000,415000,104,5000,32191.0,9176.11669576,20171027-153755
415000,420000,105,5000,32499.0,9180.32184884,20171027-153755
420000,425000,106,5000,32807.0,9142.77748005,20171027-153755
425000,430000,107,5000,33125.0,9107.85138037,20171027-153755
430000,435000,108,5000,33443.0,9074.3256153,20171027-153755
435000,440000,109,5000,33744.0,9037.72756984,20171027-153755
440000,445000,110,5000,34045.0,8926.86728804,20171027-153755
445000,450000,111,5000,34359.0,8895.1931185,20171027-153755
450000,455000,112,5000,34672.0,8866.01606425,20171027-153755
455000,460000,113,5000,34982.0,8835.78851458,20171027-153756
460000,465000,114,5000,35293.0,8806.39906185,20171027-153756
465000,470000,115,5000,35590.0,8775.31458863,20171027-153756
470000,475000,116,5000,35887.0,8808.50210614,20171027-153756
475000,480000,117,5000,36193.0,8831.74629358,20171027-153756
480000,485000,118,5000,36499.0,8837.59022276,20171027-153756
485000,490000,119,5000,36812.0,8844.77108607,20171027-153756
490000,495000,120,5000,37125.0,8818.18084001,20171027-153756
495000,500000,121,5000,37443.0,8791.97320163,20171027-153756
500000,505000,122,5000,37760.0,8799.06724295,20171027-153756
505000,510000,123,5000,38062.0,8756.44734564,20171027-153756
510000,515000,124,5000,38363.0,8785.64840531,20171027-153756
515000,520000,125,5000,38670.0,8815.00101985,20171027-153756
520000,525000,126,5000,38976.0,8847.05266289,20171027-153756
525000,530000,127,5000,39284.0,8875.84880943,20171027-153756
530000,535000,128,5000,39592.0,8896.92459117,20171027-153756
535000,540000,129,5000,39892.0,8901.45611601,20171027-153756
540000,545000,130,5000,40192.0,8932.12533775,20171027-153756
545000,550000,131,5000,40506.0,8938.74016616,20171027-153756
550000,555000,132,5000,40819.0,8913.83113446,20171027-153756
555000,560000,133,5000,41121.0,8941.16508799,20171027-153756
560000,565000,134,5000,41423.0,8961.36798383,20171027-153756
565000,570000,135,5000,41731.0,8989.08102501,20171027-153756
570000,575000,136,5000,42038.0,9008.80639457,20171027-153756
575000,580000,137,5000,42342.0,9028.09898438,20171027-153756
580000,585000,138,5000,42646.0,9046.57526628,20171027-153756
585000,590000,139,5000,42958.0,9067.99452837,20171027-153756
590000,595000,140,5000,43269.0,9088.70755759,20171027-153756
595000,600000,141,5000,43577.0,9107.62167803,20171027-153756
600000,605000,142,5000,43884.0,9113.28033605,20171027-153756
605000,610000,143,5000,44196.0,9139.58149576,20171027-153756
610000,615000,144,5000,44508.0,9158.28277623,20171027-153756
615000,620000,145,5000,44836.0,9164.42225155,20171027-153756
620000,625000,146,5000,45163.0,9185.92416994,20171027-153756
625000,630000,147,5000,45471.0,9203.6052488,20171027-153756
630000,635000,148,5000,45778.0,9220.3510145,20171027-153757
635000,640000,149,5000,46097.0,9224.19649843,20171027-153757
640000,645000,150,5000,46415.0,9243.16383757,20171027-153757
645000,650000,151,5000,46730.0,9247.01080297,20171027-153757
650000,655000,152,5000,47045.0,9262.63361227,20171027-153757
655000,660000,153,5000,47371.0,9281.27369807,20171027-153757
660000,665000,154,5000,47697.0,9300.48532167,20171027-153757
665000,670000,155,5000,48017.0,9327.06708274,20171027-153757
670000,675000,156,5000,48337.0,9331.05089706,20171027-153757
675000,680000,157,5000,48643.0,9345.64012826,20171027-153757
680000,685000,158,5000,48950.0,9361.08791712,20171027-153757
685000,690000,159,5000,49265.0,9364.98861557,20171027-153757
690000,695000,160,5000,49581.0,9380.94769619,20171027-153757
695000,700000,161,5000,49880.0,9379.77995354,20171027-153757
700000,705000,162,5000,50179.0,9394.96386108,20171027-153757
705000,710000,163,5000,50490.0,9410.62163975,20171027-153757
710000,715000,164,5000,50801.0,9425.27383318,20171027-153757
715000,720000,165,5000,51117.0,9442.05478473,20171027-153757
720000,725000,166,5000,51433.0,9465.60806176,20171027-153757
725000,730000,167,5000,51742.0,9480.34041804,20171027-153757
730000,735000,168,5000,52051.0,9493.89130955,20171027-153757
735000,740000,169,5000,52364.0,9495.15596721,20171027-153757
740000,745000,170,5000,52677.0,9495.67822147,20171027-153757
745000,750000,171,5000,52992.0,9469.78342386,20171027-153757
750000,755000,172,5000,53307.0,9491.59521457,20171027-153757
755000,760000,173,5000,53627.0,9507.76524376,20171027-153757
760000,765000,174,5000,53947.0,9524.08707958,20171027-153757
765000,770000,175,5000,54260.0,9538.65993322,20171027-153757
770000,775000,176,5000,54572.0,9559.79619918,20171027-153757
775000,780000,177,5000,54888.0,9575.28933594,20171027-153757
780000,785000,178,5000,55204.0,9589.55348257,20171027-153757
785000,790000,179,5000,55518.0,9603.7781014,20171027-153757
790000,795000,180,5000,55831.0,9606.29201633,20171027-153757
795000,800000,181,5000,56144.0,9602.19248023,20171027-153757
800000,805000,182,5000,56458.0,9586.52997255,20171027-153757
805000,810000,183,5000,56767.0,9568.37227147,20171027-153757
810000,815000,184,5000,57076.0,9570.26052155,20171027-153758
815000,820000,185,5000,57389.0,9573.2467872,20171027-153758
820000,825000,186,5000,57702.0,9574.02690454,20171027-153758
825000,830000,187,5000,58008.0,9594.775937,20171027-153758
830000,835000,188,5000,58314.0,9607.43523548,20171027-153758
835000,840000,189,5000,58624.0,9607.07271821,20171027-153758
840000,845000,190,5000,58933.0,9625.91497323,20171027-153758
845000,850000,191,5000,59243.0,9638.79761838,20171027-153758
850000,855000,192,5000,59553.0,9657.81889411,20171027-153758
855000,860000,193,5000,59872.0,9671.65276399,20171027-153758
860000,865000,194,5000,60192.0,9685.27058408,20171027-153758
865000,870000,195,5000,60506.0,9698.42348128,20171027-153758
870000,875000,196,5000,60820.0,9699.45727692,20171027-153758
875000,880000,197,5000,61122.0,9680.48798457,20171027-153758
880000,885000,198,5000,61423.0,9661.36074215,20171027-153758
885000,890000,199,5000,61724.0,9610.23331997,20171027-153758
890000,895000,200,5000,62025.0,9609.96347388,20171027-153758
895000,900000,201,5000,62324.0,9627.18512718,20171027-153758
900000,905000,202,5000,62623.0,9643.62342022,20171027-153758
905000,910000,203,5000,62931.0,9654.88574862,20171027-153758
910000,915000,204,5000,63239.0,9654.26243187,20171027-153758
915000,920000,205,5000,63554.0,9655.08525509,20171027-153758
920000,925000,206,5000,63869.0,9667.30890842,20171027-153758
925000,930000,207,5000,64179.0,9678.79695808,20171027-153758
930000,935000,208,5000,64489.0,9690.65178127,20171027-153758
935000,940000,209,5000,64799.0,9701.82301089,20171027-153758
940000,945000,210,5000,65110.0,9701.72164576,20171027-153758
945000,950000,211,5000,65418.0,9718.477799,20171027-153758
950000,955000,212,5000,65727.0,9729.2603113,20171027-153758
955000,960000,213,5000,66040.0,9740.57811859,20171027-153758
960000,965000,214,5000,66353.0,9739.67107521,20171027-153758
965000,970000,215,5000,66655.0,9749.69666372,20171027-153758
970000,975000,216,5000,66957.0,9748.40958689,20171027-153758
975000,980000,217,5000,67274.0,9749.33514291,20171027-153758
980000,985000,218,5000,67591.0,9751.01447371,20171027-153758
985000,990000,219,5000,67907.0,9763.7501113,20171027-153759
990000,995000,220,5000,68223.0,9776.21858322,20171027-153759
995000,1000000,221,5000,68537.0,9786.72166128,20171027-153759
0,5000,222,5000,68851.0,7905.09617003,20171027-153800
5000,10000,223,5000,69151.0,7821.97427894,20171027-153800
10000,15000,224,5000,69452.0,7838.66512363,20171027-153800
15000,20000,225,5000,69752.0,7856.59449986,20171027-153800
20000,25000,226,5000,70053.0,7862.80580126,20171027-153800
25000,30000,227,5000,70353.0,7826.29940631,20171027-153801
30000,35000,228,5000,70654.0,7783.7712728,20171027-153801
35000,40000,229,5000,70954.0,7793.13674333,20171027-153801
40000,45000,230,5000,71255.0,7804.07179633,20171027-153801
45000,50000,231,5000,71555.0,7807.76282154,20171027-153801
50000,55000,232,5000,71856.0,7813.19919539,20171027-153801
55000,60000,233,5000,72156.0,7818.39764091,20171027-153801
60000,65000,234,5000,72457.0,7831.02279252,20171027-153801
65000,70000,235,5000,72757.0,7836.61605378,20171027-153801
70000,75000,236,5000,73058.0,7852.73016117,20171027-153801
75000,80000,237,5000,73358.0,7862.09740453,20171027-153801
80000,85000,238,5000,73658.0,7874.27917306,20171027-153801
85000,90000,239,5000,73959.0,7891.12997244,20171027-153801
90000,95000,240,5000,74259.0,7902.95477878,20171027-153801
95000,100000,241,5000,74560.0,7894.76583195,20171027-153801
100000,105000,242,5000,74860.0,7899.73273374,20171027-153801
105000,110000,243,5000,75171.0,7906.21874704,20171027-153801
110000,115000,244,5000,75483.0,7912.25172504,20171027-153801
115000,120000,245,5000,75794.0,7918.22900836,20171027-153801
120000,125000,246,5000,76105.0,7924.47482585,20171027-153801
125000,130000,247,5000,76416.0,7930.54218328,20171027-153801
130000,135000,248,5000,76727.0,7936.58265385,20171027-153801
135000,140000,249,5000,77038.0,7929.23697384,20171027-153801
140000,145000,250,5000,77349.0,7934.74769479,20171027-153801
145000,150000,251,5000,77660.0,7940.74719945,20171027-153801
150000,155000,252,5000,77971.0,7946.40253627,20171027-153801
155000,160000,253,5000,78282.0,7952.10179163,20171027-153801
160000,165000,254,5000,78594.0,7957.35430633,20171027-153801
165000,170000,255,5000,78905.0,7950.40310168,20171027-153801
170000,175000,256,5000,79216.0,7955.48727455,20171027-153802
175000,180000,257,5000,79527.0,7957.09790353,20171027-153802
180000,185000,258,5000,79838.0,7967.52948562,20171027-153802
185000,190000,259,5000,80149.0,7975.34712291,20171027-153802
190000,195000,260,5000,80460.0,7981.75797552,20171027-153802
195000,200000,261,5000,80771.0,7996.0583681,20171027-153802
200000,205000,262,5000,81083.0,8011.50420572,20171027-153802
205000,210000,263,5000,81391.0,8023.0473986,20171027-153802
210000,215000,264,5000,81700.0,8034.88294874,20171027-153802
215000,220000,265,5000,82009.0,8050.05493896,20171027-153802
220000,225000,266,5000,82318.0,8064.92619711,20171027-153802
225000,230000,267,5000,82627.0,8076.58329424,20171027-153802
230000,235000,268,5000,82936.0,8087.79781877,20171027-153802
235000,240000,269,5000,83244.0,8099.17487331,20171027-153802
240000,245000,270,5000,83553.0,8110.85661599,20171027-153802
245000,250000,271,5000,83862.0,8125.17303565,20171027-153802
250000,255000,272,5000,84171.0,8139.67631125,20171027-153802
255000,260000,273,5000,84480.0,8144.57389099,20171027-153802
260000,265000,274,5000,84788.0,8155.72168846,20171027-153802
265000,270000,275,5000,85097.0,8161.16210781,20171027-153802
270000,275000,276,5000,85406.0,8172.48749355,20171027-153802
275000,280000,277,5000,85715.0,8183.7295737,20171027-153802
280000,285000,278,5000,86023.0,8197.87892386,20171027-153802
285000,290000,279,5000,86332.0,8208.9858952,20171027-153802
290000,295000,280,5000,86641.0,8213.45561581,20171027-153802
295000,300000,281,5000,86950.0,8227.38661107,20171027-153802
300000,305000,282,5000,87259.0,8232.16525566,20171027-153802
305000,310000,283,5000,87575.0,8243.42821566,20171027-153802
310000,315000,284,5000,87892.0,8254.80616877,20171027-153802
315000,320000,285,5000,88208.0,8259.17063142,20171027-153802
320000,325000,286,5000,88525.0,8269.94215396,20171027-153802
325000,330000,287,5000,88841.0,8284.06988418,20171027-153802
330000,335000,288,5000,89158.0,8299.54856948,20171027-153802
335000,340000,289,5000,89474.0,8310.54310091,20171027-153802
340000,345000,290,5000,89791.0,8315.07407842,20171027-153802
345000,350000,291,5000,90107.0,8319.33428728,20171027-153802
350000,355000,292,5000,90424.0,8323.89931171,20171027-153802
355000,360000,293,5000,90740.0,8328.49943711,20171027-153802
360000,365000,294,5000,91056.0,8315.37958355,20171027-153803
365000,370000,295,5000,91373.0,8307.80247603,20171027-153803
370000,375000,296,5000,91689.0,8311.87358516,20171027-153803
375000,380000,297,5000,92006.0,8315.93346971,20171027-153803
380000,385000,298,5000,92322.0,8329.22315243,20171027-153803
385000,390000,299,5000,92639.0,8339.61314412,20171027-153803
390000,395000,300,5000,92955.0,8353.2034654,20171027-153803
395000,400000,301,5000,93272.0,8363.67157582,20171027-153803
400000,405000,302,5000,93588.0,8377.07390386,20171027-153803
405000,410000,303,5000,93902.0,8381.14082142,20171027-153803
410000,415000,304,5000,94215.0,8390.85999051,20171027-153803
415000,420000,305,5000,94528.0,8400.59213857,20171027-153803
420000,425000,306,5000,94842.0,8413.03331314,20171027-153803
425000,430000,307,5000,95155.0,8425.69753893,20171027-153803
430000,435000,308,5000,95468.0,8429.16064347,20171027-153803
435000,440000,309,5000,95782.0,8441.74599806,20171027-153803
440000,445000,310,5000,96095.0,8445.27638016,20171027-153803
445000,450000,311,5000,96409.0,8454.89697411,20171027-153803
450000,455000,312,5000,96722.0,8464.53078575,20171027-153803
455000,460000,313,5000,97035.0,8468.53152812,20171027-153803
460000,465000,314,5000,97349.0,8481.18797853,20171027-153803
465000,470000,315,5000,97662.0,8490.67255761,20171027-153803
470000,475000,316,5000,97976.0,8498.57650587,20171027-153803
475000,480000,317,5000,98289.0,8502.01508421,20171027-153803
480000,485000,318,5000,98602.0,8493.33960653,20171027-153803
485000,490000,319,5000,98916.0,8484.73799886,20171027-153803
490000,495000,320,5000,99229.0,8475.71994094,20171027-153803
495000,500000,321,5000,99542.0,8487.63800371,20171027-153803
500000,505000,322,5000,99856.0,8499.82465091,20171027-153803
505000,510000,323,5000,100172.0,8509.26332616,20171027-153803
510000,515000,324,5000,100487.0,8512.81958262,20171027-153803
515000,520000,325,5000,100802.0,8516.14453424,20171027-153803
520000,525000,326,5000,101118.0,8528.38931122,20171027-153803
525000,530000,327,5000,101434.0,8537.59378391,20171027-153803
530000,535000,328,5000,101749.0,8546.60576073,20171027-153803
535000,540000,329,5000,102065.0,8550.18979076,20171027-153803
540000,545000,330,5000,102380.0,8561.83709596,20171027-153804
545000,550000,331,5000,102696.0,8565.28476335,20171027-153804
550000,555000,332,5000,103011.0,8561.342652,20171027-153804
555000,560000,333,5000,103327.0,8564.30323831,20171027-153804
560000,565000,334,5000,103642.0,8575.91717867,20171027-153804
565000,570000,335,5000,103958.0,8579.04618852,20171027-153804
570000,575000,336,5000,104273.0,8579.15941329,20171027-153804
575000,580000,337,5000,104589.0,8578.2710475,20171027-153804
580000,585000,338,5000,104904.0,8571.6848533,20171027-153804
585000,590000,339,5000,105220.0,8563.54190495,20171027-153804
590000,595000,340,5000,105535.0,8575.24435199,20171027-153804
595000,600000,341,5000,105851.0,8587.07355442,20171027-153804
600000,605000,342,5000,106167.0,8598.81873338,20171027-153804
605000,610000,343,5000,106470.0,8606.62421104,20171027-153804
610000,615000,344,5000,106774.0,8614.35635147,20171027-153804
615000,620000,345,5000,107078.0,8625.08522169,20171027-153804
620000,625000,346,5000,107382.0,8632.8381644,20171027-153804
625000,630000,347,5000,107686.0,8640.28860015,20171027-153804
630000,635000,348,5000,107989.0,8648.03016566,20171027-153804
635000,640000,349,5000,108293.0,8649.89764259,20171027-153804
640000,645000,350,5000,108597.0,8657.76674868,20171027-153804
645000,650000,351,5000,108901.0,8660.65652593,20171027-153804
650000,655000,352,5000,109204.0,8662.83965949,20171027-153804
655000,660000,353,5000,109508.0,8673.27301296,20171027-153804
660000,665000,354,5000,109812.0,8683.6372074,20171027-153804
665000,670000,355,5000,110116.0,8691.25345837,20171027-153804
670000,675000,356,5000,110419.0,8693.07202452,20171027-153804
675000,680000,357,5000,110723.0,8700.70186063,20171027-153804
680000,685000,358,5000,111027.0,8702.65756238,20171027-153804
685000,690000,359,5000,111331.0,8704.47088826,20171027-153804
690000,695000,360,5000,111635.0,8715.68846095,20171027-153804
695000,700000,361,5000,111938.0,8722.98223189,20171027-153804
700000,705000,362,5000,112242.0,8733.25335317,20171027-153804
705000,710000,363,5000,112547.0,8731.22157849,20171027-153804
710000,715000,364,5000,112851.0,8731.4954697,20171027-153804
715000,720000,365,5000,113155.0,8734.48094039,20171027-153805
720000,725000,366,5000,113459.0,8741.77368443,20171027-153805
725000,730000,367,5000,113763.0,8751.91618644,20171027-153805
730000,735000,368,5000,114067.0,8753.72442048,20171027-153805
735000,740000,369,5000,114372.0,8763.88402407,20171027-153805
740000,745000,370,5000,114676.0,8760.31562649,20171027-153805
745000,750000,371,5000,114980.0,8771.17303311,20171027-153805
750000,755000,372,5000,115284.0,8778.33344524,20171027-153805
755000,760000,373,5000,115588.0,8780.01220575,20171027-153805
760000,765000,374,5000,115893.0,8781.51171515,20171027-153805
765000,770000,375,5000,116197.0,8783.17535514,20171027-153805
770000,775000,376,5000,116501.0,8774.1991875,20171027-153805
775000,780000,377,5000,116805.0,8775.87829409,20171027-153805
780000,785000,378,5000,117110.0,8777.66693786,20171027-153805
785000,790000,379,5000,117414.0,8779.28631583,20171027-153805
790000,795000,380,5000,117718.0,8780.83702017,20171027-153805
795000,800000,381,5000,118022.0,8782.47890988,20171027-153805
800000,805000,382,5000,118326.0,8784.11561544,20171027-153805
805000,810000,383,5000,118637.0,8794.61051968,20171027-153805
810000,815000,384,5000,118948.0,8802.47732387,20171027-153805
815000,820000,385,5000,119259.0,8810.06150287,20171027-153805
820000,825000,386,5000,119570.0,8821.40577711,20171027-153805
825000,830000,387,5000,119881.0,8829.11562399,20171027-153805
830000,835000,388,5000,120192.0,8831.61559967,20171027-153805
835000,840000,389,5000,120503.0,8829.55665892,20171027-153805
840000,845000,390,5000,120814.0,8831.78718935,20171027-153805
845000,850000,391,5000,121124.0,8823.35115824,20171027-153805
850000,855000,392,5000,121435.0,8824.83514945,20171027-153805
855000,860000,393,5000,121746.0,8826.47072085,20171027-153805
860000,865000,394,5000,122057.0,8828.33802979,20171027-153805
865000,870000,395,5000,122368.0,8820.32608559,20171027-153805
870000,875000,396,5000,122679.0,8830.1649021,20171027-153805
875000,880000,397,5000,122990.0,8832.65158656,20171027-153805
880000,885000,398,5000,123301.0,8834.84336248,20171027-153806
885000,890000,399,5000,123612.0,8844.72044198,20171027-153806
890000,895000,400,5000,123923.0,8852.165211,20171027-153806
895000,900000,401,5000,124234.0,8859.04983065,20171027-153806
900000,905000,402,5000,124545.0,8865.7468414,20171027-153806
905000,910000,403,5000,124853.0,8872.53822028,20171027-153806
910000,915000,404,5000,125161.0,8879.15918028,20171027-153806
915000,920000,405,5000,125469.0,8885.93419505,20171027-153806
920000,925000,406,5000,125777.0,8892.6077523,20171027-153806
925000,930000,407,5000,126085.0,8899.36738759,20171027-153806
930000,935000,408,5000,126393.0,8901.41314852,20171027-153806
935000,940000,409,5000,126701.0,8910.61708547,20171027-153806
940000,945000,410,5000,127009.0,8919.7382449,20171027-153806
945000,950000,411,5000,127317.0,8926.29714546,20171027-153806
950000,955000,412,5000,127625.0,8932.99541467,20171027-153806
955000,960000,413,5000,127933.0,8939.4171922,20171027-153806
960000,965000,414,5000,128241.0,8945.95447617,20171027-153806
965000,970000,415,5000,128549.0,8947.40036404,20171027-153806
970000,975000,416,5000,128857.0,8953.9822443,20171027-153806
975000,980000,417,5000,129165.0,8960.33102053,20171027-153806
980000,985000,418,5000,129473.0,8966.69717862,20171027-153806
985000,990000,419,5000,129781.0,8968.26437857,20171027-153806
990000,995000,420,5000,130089.0,8974.73935602,20171027-153806
995000,1000000,421,5000,130397.0,8981.22032003,20171027-153806
1000000,1005000,422,5000,130706.0,8989.86979995,20171027-153806
1005000,1010000,423,5000,131020.0,8991.56894271,20171027-153806
1010000,1015000,424,5000,131334.0,9000.84296148,20171027-153806
1015000,1020000,425,5000,131648.0,9002.47874294,20171027-153806
1020000,1025000,426,5000,131962.0,9012.38258891,20171027-153806
1025000,1030000,427,5000,132276.0,9016.76403339,20171027-153806
1030000,1035000,428,5000,132590.0,9018.42489417,20171027-153806
1035000,1040000,429,5000,132905.0,9025.05497167,20171027-153806
1040000,1045000,430,5000,133219.0,9031.47632012,20171027-153806
1045000,1050000,431,5000,133533.0,9038.12244618,20171027-153806
1050000,1055000,432,5000,133847.0,9047.13087028,20171027-153806
1055000,1060000,433,5000,134161.0,9053.60082096,20171027-153806
1060000,1065000,434,5000,134475.0,9055.02134411,20171027-153806
1065000,1070000,435,5000,134789.0,9064.00098235,20171027-153806
1070000,1075000,436,5000,135103.0,9070.47432633,20171027-153806
1075000,1080000,437,5000,135417.0,9076.74972506,20171027-153806
1080000,1085000,438,5000,135731.0,9083.21688164,20171027-153807
1085000,1090000,439,5000,136045.0,9089.5540247,20171027-153807
1090000,1095000,440,5000,136359.0,9095.96479896,20171027-153807
1095000,1100000,441,5000,136674.0,9104.8302657,20171027-153807
1100000,1105000,442,5000,136988.0,9111.03799756,20171027-153807
1105000,1110000,443,5000,137291.0,9116.79856442,20171027-153807
1110000,1115000,444,5000,137595.0,9122.57947037,20171027-153807
1115000,1120000,445,5000,137898.0,9128.24399737,20171027-153807
1120000,1125000,446,5000,138201.0,9129.46003899,20171027-153807
1125000,1130000,447,5000,138505.0,9135.11347224,20171027-153807
1130000,1135000,448,5000,138808.0,9143.16909449,20171027-153807
1135000,1140000,449,5000,139112.0,9151.21126291,20171027-153807
1140000,1145000,450,5000,139415.0,9156.79516855,20171027-153807
1145000,1150000,451,5000,139718.0,9164.76933573,20171027-153807
1150000,1155000,452,5000,140022.0,9170.4490694,20171027-153807
1155000,1160000,453,5000,140325.0,9176.02462848,20171027-153807
1160000,1165000,454,5000,140629.0,9183.82787738,20171027-153807
1165000,1170000,455,5000,140932.0,9189.34949624,20171027-153807
1170000,1175000,456,5000,141236.0,9197.98338767,20171027-153807
1175000,1180000,457,5000,141539.0,9203.52767651,20171027-153807
1180000,1185000,458,5000,141843.0,9212.24975009,20171027-153807
1185000,1190000,459,5000,142146.0,9217.79419499,20171027-153807
1190000,1195000,460,5000,142450.0,9208.71260794,20171027-153807
