#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1483660953 105794410 115049111 29324 6 105786866 115033978 36868 15139 15211.38 12952.56 1123.24 3431.47
1483660954 105794439 115049144 29324 6 105786894 115034010 36868 15139 15211.27 12951.60 1123.67 3431.68
1483660955 105794468 115049177 29324 6 105786924 115034043 36868 15139 15210.98 12951.95 1123.98 3431.69
1483660956 105794498 115049208 29324 6 105786954 115034075 36868 15139 15210.30 12951.74 1123.52 3432.28
1483660957 105794531 115049243 29324 6 105786987 115034109 36868 15139 15207.67 12951.31 1126.97 3432.68
1483660959 105794598 115049285 29324 6 105787054 115034152 36868 15139 15185.20 12949.16 1149.80 3434.12
1483660960 105794631 115049343 29324 6 105787086 115034209 36868 15139 15183.18 12942.53 1151.45 3440.78
1483660961 105794660 115049433 29324 6 105787116 115034299 36868 15139 15182.19 12926.75 1151.63 3457.27
1483660962 105794691 115049467 29324 6 105787146 115034334 36868 15139 15182.92 12927.14 1151.37 3456.50
1483660963 105794731 115049562 29324 6 105787186 115034428 36868 15139 15182.42 12892.32 1152.41 3498.19
1483660964 105794778 115049811 29324 6 105787233 115034677 36868 15139 15181.18 12776.61 1153.06 3608.51
1483660965 105794810 115050000 29324 6 105787265 115034867 36868 15139 15181.79 12615.62 1152.88 3771.29
1483660966 105794842 115050177 29324 6 105787298 115035043 36868 15139 15182.33 12475.35 1152.28 3908.98
1483660968 105794875 115050364 29324 6 105787331 115035230 36868 15139 15181.82 12322.11 1152.83 4061.89
1483660969 105794909 115050537 29324 6 105787365 115035404 36868 15139 15181.73 12178.98 1152.89 4204.65
1483660970 105794939 115050700 29324 6 105787395 115035566 36868 15139 15181.74 12051.95 1153.23 4332.40
1483660971 105794969 115050840 29324 6 105787424 115035706 36868 15139 15181.30 11944.66 1152.97 4442.97
1483660972 105795000 115050985 29324 6 105787455 115035851 36868 15139 15181.71 11837.12 1152.91 4546.85
1483660973 105795033 115051161 29324 6 105787488 115036027 36868 15139 15182.12 11692.77 1152.88 4691.23
1483660974 105795066 115051312 29324 6 105787521 115036179 36868 15139 15181.78 11573.26 1152.85 4811.12
1483660975 105795095 115051479 29324 6 105787550 115036345 36868 15139 15181.29 11443.92 1152.54 4940.07
1483660977 105795126 115051626 29324 6 105787582 115036492 36868 15139 15181.72 11329.55 1153.25 5054.83
1483660978 105795158 115051786 29324 6 105787614 115036652 36868 15139 15181.58 11202.47 1152.99 5181.56
1483660979 105795189 115051915 29324 6 105787645 115036781 36868 15139 15182.73 11098.62 1152.25 5285.37
1483660980 105795222 115052059 29324 6 105787677 115036925 36868 15139 15182.21 10998.69 1152.79 5386.08
1483660981 105795254 115052197 29324 6 105787709 115037063 36868 15139 15181.91 10893.65 1152.71 5489.98
1483660982 105795286 115052347 29324 6 105787741 115037213 36868 15139 15182.47 10770.33 1152.14 5619.12
1483660983 105795318 115052516 29324 6 105787774 115037382 36868 15139 15182.27 10639.86 1152.75 5743.40
1483660985 105795350 115052682 29324 6 105787805 115037549 36868 15139 15182.61 10509.54 1152.02 5874.84
