Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,8000,120,48,0.09166
100,1000,3,8000,120,48,0.48693
100,10000,3,8000,120,48,5.60443
100,100000,3,8000,120,48,53.57433
100,1000000,3,8000,120,48,618.36379
