Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,8000,0,8000,0.0,0.0
0,8000,1,8000,498.0,4641.54170861
8000,16000,2,8000,994.0,5122.71018635
16000,24000,3,8000,1492.0,6613.85948551
24000,32000,4,8000,2003.0,7581.15277828
32000,40000,5,8000,2504.0,8241.36922459
40000,48000,6,8000,3005.0,8243.51662094
48000,56000,7,8000,3495.0,8928.25253049
56000,64000,8,8000,3989.0,9242.05591056
64000,72000,9,8000,4486.0,9777.19150113
72000,80000,10,8000,4977.0,10233.0136105
80000,88000,11,8000,5474.0,10592.7225021
88000,96000,12,8000,5970.0,10887.6643607
0,8000,13,8000,6467.0,8867.51699256
8000,16000,14,8000,6940.0,8505.21523621
16000,24000,15,8000,7440.0,8230.3268671
24000,32000,16,8000,7935.0,8524.16532502
32000,40000,17,8000,8423.0,8751.44327454
40000,48000,18,8000,8934.0,8865.81385438
48000,56000,19,8000,9443.0,8871.13260443
56000,64000,20,8000,9949.0,8865.32152937
64000,72000,21,8000,10450.0,8630.84994142
72000,80000,22,8000,10947.0,8640.59252557
80000,88000,23,8000,11451.0,8451.53358294
88000,96000,24,8000,11952.0,8470.94312913
96000,104000,25,8000,12464.0,8657.220779
104000,112000,26,8000,12965.0,8809.19348129
112000,120000,27,8000,13451.0,8898.31872676
120000,128000,28,8000,13932.0,8891.32797222
128000,136000,29,8000,14437.0,8897.13043216
136000,144000,30,8000,14958.0,8871.56062454
144000,152000,31,8000,15465.0,9021.79634482
152000,160000,32,8000,15957.0,9091.67101627
160000,168000,33,8000,16457.0,9089.25196903
168000,176000,34,8000,16952.0,9079.97828626
176000,184000,35,8000,17438.0,8920.26347877
184000,192000,36,8000,17928.0,9048.40357823
192000,200000,37,8000,18426.0,9165.79216166
200000,208000,38,8000,18927.0,9235.12985425
208000,216000,39,8000,19432.0,9101.08141914
216000,224000,40,8000,19925.0,9099.82373425
224000,232000,41,8000,20413.0,9210.41250394
232000,240000,42,8000,20904.0,9277.64557736
240000,248000,43,8000,21411.0,9374.78689225
248000,256000,44,8000,21903.0,9424.82883813
256000,264000,45,8000,22398.0,9529.77445123
264000,272000,46,8000,22890.0,9581.51546588
272000,280000,47,8000,23382.0,9630.65242692
280000,288000,48,8000,23880.0,9612.0099786
288000,296000,49,8000,24385.0,9665.46851317
296000,304000,50,8000,24871.0,9756.32915499
304000,312000,51,8000,25354.0,9828.71701296
312000,320000,52,8000,25844.0,9864.69080069
320000,328000,53,8000,26342.0,9907.83463656
328000,336000,54,8000,26854.0,9936.77308371
336000,344000,55,8000,27341.0,9976.16240176
344000,352000,56,8000,27833.0,10015.7978433
352000,360000,57,8000,28333.0,10056.4640217
360000,368000,58,8000,28814.0,10026.0905082
368000,376000,59,8000,29309.0,9999.64907813
376000,384000,60,8000,29811.0,10031.6013007
384000,392000,61,8000,30313.0,10061.3115901
392000,400000,62,8000,30817.0,10091.4014129
400000,408000,63,8000,31327.0,10120.2890545
408000,416000,64,8000,31832.0,10151.4265674
416000,424000,65,8000,32335.0,10219.6747209
424000,432000,66,8000,32833.0,10282.8711507
432000,440000,67,8000,33329.0,10301.558102
440000,448000,68,8000,33828.0,10358.4012398
448000,456000,69,8000,34315.0,10378.2910795
456000,464000,70,8000,34800.0,10422.0641176
464000,472000,71,8000,35294.0,10442.1573215
472000,480000,72,8000,35796.0,10465.3145421
480000,488000,73,8000,36297.0,10485.913835
488000,496000,74,8000,36795.0,10505.1078706
496000,504000,75,8000,37292.0,10479.4639475
504000,512000,76,8000,37791.0,10452.725118
512000,520000,77,8000,38294.0,10511.6809807
520000,528000,78,8000,38797.0,10554.3906071
528000,536000,79,8000,39305.0,10556.8559461
536000,544000,80,8000,39802.0,10530.4765594
544000,552000,81,8000,40302.0,10550.5490678
552000,560000,82,8000,40809.0,10570.3657942
560000,568000,83,8000,41317.0,10589.8178979
568000,576000,84,8000,41812.0,10605.5826397
576000,584000,85,8000,42310.0,10620.1452497
584000,592000,86,8000,42799.0,10635.4770964
592000,600000,87,8000,43281.0,10608.140505
600000,608000,88,8000,43775.0,10582.8484173
608000,616000,89,8000,44276.0,10601.0181791
616000,624000,90,8000,44779.0,10577.3578784
624000,632000,91,8000,45278.0,10536.1995129
632000,640000,92,8000,45775.0,10551.7722561
640000,648000,93,8000,46277.0,10571.2359709
648000,656000,94,8000,46765.0,10546.6465018
656000,664000,95,8000,47254.0,10560.5159782
664000,672000,96,8000,47741.0,10573.5491838
672000,680000,97,8000,48232.0,10586.7164975
680000,688000,98,8000,48744.0,10603.4647894
688000,696000,99,8000,49247.0,10642.2500438
696000,704000,100,8000,49747.0,10656.8393641
704000,712000,101,8000,50248.0,10670.3814032
712000,720000,102,8000,50750.0,10713.5118458
720000,728000,103,8000,51240.0,10728.6094235
728000,736000,104,8000,51764.0,10762.8273283
736000,744000,105,8000,52279.0,10779.2311082
744000,752000,106,8000,52777.0,10759.6418861
752000,760000,107,8000,53268.0,10735.8324615
760000,768000,108,8000,53775.0,10750.3797735
768000,776000,109,8000,54281.0,10765.3235389
776000,784000,110,8000,54769.0,10744.3053301
784000,792000,111,8000,55259.0,10780.0879659
792000,800000,112,8000,55753.0,10808.6468291
800000,808000,113,8000,56237.0,10834.6558789
808000,816000,114,8000,56739.0,10846.7021314
816000,824000,115,8000,57234.0,10864.6793112
824000,832000,116,8000,57731.0,10890.5766425
832000,840000,117,8000,58231.0,10915.7981316
840000,848000,118,8000,58732.0,10940.3847527
848000,856000,119,8000,59226.0,10965.0490594
856000,864000,120,8000,59727.0,10991.1448071
864000,872000,121,8000,60235.0,11001.6297715
872000,880000,122,8000,60744.0,11013.0964815
880000,888000,123,8000,61244.0,10990.0739166
888000,896000,124,8000,61723.0,10965.7475206
896000,904000,125,8000,62207.0,10972.529633
904000,912000,126,8000,62700.0,10980.1009567
912000,920000,127,8000,63201.0,10977.5244719
920000,928000,128,8000,63702.0,10954.8097621
928000,936000,129,8000,64202.0,10988.4976301
936000,944000,130,8000,64706.0,11000.1566396
944000,952000,131,8000,65211.0,11027.5540582
952000,960000,132,8000,65711.0,11051.9604209
960000,968000,133,8000,66200.0,11081.67896
968000,976000,134,8000,66710.0,11107.3093642
976000,984000,135,8000,67199.0,11115.3769023
984000,992000,136,8000,67698.0,11125.2825661
992000,1000000,137,8000,68211.0,11105.0206647
0,8000,138,8000,68707.0,8783.66893786
8000,16000,139,8000,69182.0,8803.90166572
16000,24000,140,8000,69657.0,8827.44093954
24000,32000,141,8000,70132.0,8842.12563147
32000,40000,142,8000,70607.0,8857.6397651
40000,48000,143,8000,71082.0,8872.63982318
48000,56000,144,8000,71557.0,8870.50303272
56000,64000,145,8000,72032.0,8868.28531891
64000,72000,146,8000,72508.0,8897.75811961
72000,80000,147,8000,72983.0,8924.51001174
80000,88000,148,8000,73458.0,8952.2739158
88000,96000,149,8000,73933.0,8966.51338937
96000,104000,150,8000,74408.0,8980.01838797
104000,112000,151,8000,74893.0,8997.33959958
112000,120000,152,8000,75389.0,9021.9671084
120000,128000,153,8000,75885.0,9048.77623556
128000,136000,154,8000,76381.0,9075.45095082
136000,144000,155,8000,76877.0,9090.61894848
144000,152000,156,8000,77373.0,9118.14235215
152000,160000,157,8000,77869.0,9140.86085433
160000,168000,158,8000,78365.0,9164.91520422
168000,176000,159,8000,78861.0,9177.99671973
176000,184000,160,8000,79357.0,9191.5242497
184000,192000,161,8000,79853.0,9187.64589561
192000,200000,162,8000,80349.0,9200.93656438
200000,208000,163,8000,80845.0,9187.52379442
208000,216000,164,8000,81349.0,9214.83237392
216000,224000,165,8000,81854.0,9237.20459743
224000,232000,166,8000,82358.0,9260.49412516
232000,240000,167,8000,82863.0,9282.32830912
240000,248000,168,8000,83368.0,9309.04309782
248000,256000,169,8000,83872.0,9331.61564758
256000,264000,170,8000,84376.0,9345.85451222
264000,272000,171,8000,84881.0,9359.75641547
272000,280000,172,8000,85385.0,9357.26443025
280000,288000,173,8000,85890.0,9370.95779163
288000,296000,174,8000,86394.0,9367.60599102
296000,304000,175,8000,86899.0,9373.40187745
304000,312000,176,8000,87396.0,9397.30111472
312000,320000,177,8000,87884.0,9408.15269145
320000,328000,178,8000,88373.0,9430.89685104
328000,336000,179,8000,88861.0,9449.7080987
336000,344000,180,8000,89350.0,9412.47406968
344000,352000,181,8000,89838.0,9375.73102367
352000,360000,182,8000,90326.0,9339.36269049
360000,368000,183,8000,90815.0,9303.27429454
368000,376000,184,8000,91303.0,9268.37373301
376000,384000,185,8000,91791.0,9290.81651847
384000,392000,186,8000,92280.0,9309.14885383
392000,400000,187,8000,92768.0,9313.221293
400000,408000,188,8000,93257.0,9331.74895569
408000,416000,189,8000,93773.0,9345.12382222
