TIMESTAMP        work-RQ          work-RD          work-WR          
1483743878 39061910 64370319957519 480093490123
1483743879 39061910 64370319957519 480093490123
1483743880 39061910 64370319957519 480093490123
1483743881 39061910 64370319957519 480093490123
1483743883 39061910 64370319957519 480093490123
1483743884 39061910 64370319957519 480093490123
1483743885 39061910 64370319957519 480093490123
1483743886 39061910 64370319957519 480093490123
1483743887 39061910 64370319957519 480093490123
1483743888 39061910 64370319957519 480093490123
1483743889 39061910 64370319957519 480093490123
1483743890 39061910 64370319957519 480093490123
1483743892 39061910 64370319957519 480093490123
1483743893 39061910 64370319957519 480093490123
1483743894 39061910 64370319957519 480093490123
1483743895 39061910 64370319957519 480093490123
1483743896 39061910 64370319957519 480093490123
1483743897 39061910 64370319957519 480093490123
1483743898 39061910 64370319957519 480093490123
1483743899 39061910 64370319957519 480093490123
1483743901 39061910 64370319957519 480093490123
1483743902 39061910 64370319957519 480093490123
1483743903 39061911 64370319957519 480093490123
1483743904 39061911 64370319957519 480093490123
1483743905 39061911 64370319957519 480093490123
1483743906 39061911 64370319957519 480093490123
1483743907 39061911 64370319957519 480093490123
1483743908 39061913 64370319957519 480093490123
1483743910 39061913 64370319957519 480093490123
1483743911 39061913 64370319957519 480093490123
1483743912 39061913 64370319957519 480093490123
1483743913 39061914 64370319957519 480093490123
1483743914 39061914 64370319957519 480093490123
1483743915 39061914 64370319957519 480093490123
1483743916 39061915 64370319957519 480093490123
1483743917 39061915 64370319957519 480093490123
1483743919 39061915 64370319957519 480093490123
1483743920 39061916 64370319957519 480093490123
1483743921 39061916 64370319957519 480093490123
1483743922 39061916 64370319957519 480093490123
1483743923 39061917 64370319957519 480093490123
1483743924 39061917 64370319957519 480093490123
1483743925 39061917 64370319957519 480093490123
1483743926 39061918 64370319957519 480093490123
1483743928 39061919 64370319957519 480093490123
1483743929 39061919 64370319957519 480093490123
1483743930 39061919 64370319957519 480093490123
1483743931 39061919 64370319957519 480093490123
1483743932 39061919 64370319957519 480093490123
1483743933 39061921 64370319957519 480093490123
1483743934 39061921 64370319957519 480093490123
1483743936 39061921 64370319957519 480093490123
1483743937 39061921 64370319957519 480093490123
1483743938 39061922 64370319957519 480093490123
1483743939 39061922 64370319957519 480093490123
1483743940 39061922 64370319957519 480093490123
1483743941 39061923 64370319957519 480093490123
1483743942 39061923 64370319957519 480093490123
1483743943 39061923 64370319957519 480093490123
1483743945 39061924 64370319957519 480093490123
1483743946 39061924 64370319957519 480093490123
1483743947 39061924 64370319957519 480093490123
1483743948 39061925 64370319957519 480093490123
1483743949 39061925 64370319957519 480093490123
1483743950 39061925 64370319957519 480093490123
1483743951 39061926 64370319957519 480093490123
1483743953 39061927 64370319957519 480093490123
1483743954 39061927 64370319957519 480093490123
1483743955 39061927 64370319957519 480093490123
1483743956 39061927 64370319957519 480093490123
1483743957 39061927 64370319957519 480093490123
1483743958 39061929 64370319957519 480093490123
1483743959 39061929 64370319957519 480093490123
1483743961 39061929 64370319957519 480093490123
1483743962 39061930 64370319957519 480093490123
1483743963 39061930 64370319957519 480093490123
1483743964 39061930 64370319957519 480093490123
1483743965 39061930 64370319957519 480093490123
1483743966 39061931 64370319957519 480093490123
1483743967 39061931 64370319957519 480093490123
1483743968 39061931 64370319957519 480093490123
1483743969 39061932 64370319957519 480093490123
1483743971 39061932 64370319957519 480093490123
1483743972 39061932 64370319957519 480093490123
1483743973 39061933 64370319957519 480093490123
1483743974 39061933 64370319957519 480093490123
