t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1506653029,2,10.907571,5.456290,0.005009,5.451281,10.907571,10.907571,10.907571,10.907571,10.907571,10.907571,0.192917,0.368018,0.393389,0.397784,calls/second,milliseconds
1506653039,2,10.907571,5.456290,0.005009,5.451281,10.907571,10.907571,10.907571,10.907571,10.907571,10.907571,0.098433,0.311520,0.380492,0.393389,calls/second,milliseconds
1506653049,588,117.812140,0.515020,0.002630,4.923828,0.148294,0.288437,0.560300,3.786772,7.507252,117.812140,19.392253,9.322518,2.291832,1.036850,calls/second,milliseconds
1506653059,588,117.812140,0.515020,0.002630,4.923828,0.148294,0.288437,0.560300,3.786772,7.507252,117.812140,14.584507,7.891341,2.216696,1.025393,calls/second,milliseconds
1506653069,588,117.812140,0.515020,0.002630,4.923828,0.148294,0.288437,0.560300,3.786772,7.507252,117.812140,11.685666,6.679876,2.144024,1.014063,calls/second,milliseconds
1506653079,588,117.812140,0.515020,0.002630,4.923828,0.148294,0.288437,0.560300,3.786772,7.507252,117.812140,9.748182,5.654393,2.073735,1.002858,calls/second,milliseconds
1506653089,588,117.812140,0.515020,0.002630,4.923828,0.148294,0.288437,0.560300,3.786772,7.507252,117.812140,8.362520,4.786340,2.005750,0.991777,calls/second,milliseconds
1506653099,588,117.812140,0.515020,0.002630,4.923828,0.148294,0.288437,0.560300,3.786772,7.507252,117.812140,7.321208,4.051549,1.939994,0.980818,calls/second,milliseconds
1506653109,1174,8.422790,0.187127,0.001285,0.658838,0.093150,0.186349,0.366236,0.693470,4.597586,8.175221,12.998686,12.051110,3.781520,1.615689,calls/second,milliseconds
1506653119,1174,8.422790,0.187127,0.001285,0.658838,0.093150,0.186349,0.366236,0.693470,4.597586,8.175221,11.703158,10.201044,3.657547,1.597836,calls/second,milliseconds
1506653129,1174,8.422790,0.187127,0.001285,0.658838,0.093150,0.186349,0.366236,0.693470,4.597586,8.175221,10.642209,8.634997,3.537639,1.580181,calls/second,milliseconds
1506653139,1174,8.422790,0.187127,0.001285,0.658838,0.093150,0.186349,0.366236,0.693470,4.597586,8.175221,9.757430,7.309368,3.421661,1.562720,calls/second,milliseconds
1506653149,1174,8.422790,0.187127,0.001285,0.658838,0.093150,0.186349,0.366236,0.693470,4.597586,8.175221,9.008936,6.187246,3.309486,1.545453,calls/second,milliseconds
1506653159,1174,8.422790,0.187127,0.001285,0.658838,0.093150,0.186349,0.366236,0.693470,4.597586,8.175221,8.366918,5.237391,3.200988,1.528376,calls/second,milliseconds
1506653169,1760,10.359870,0.163760,0.001171,0.665375,0.073211,0.139993,0.279945,0.743417,4.492854,10.359870,11.708847,13.054903,5.001174,2.157197,calls/second,milliseconds
1506653179,1760,10.359870,0.163760,0.001171,0.665375,0.073211,0.139993,0.279945,0.743417,4.492854,10.359870,10.978468,11.050737,4.837216,2.133361,calls/second,milliseconds
1506653189,1760,10.359870,0.163760,0.001171,0.665375,0.073211,0.139993,0.279945,0.743417,4.492854,10.359870,10.333798,9.354247,4.678634,2.109788,calls/second,milliseconds
1506653199,1760,10.359870,0.163760,0.001171,0.665375,0.073211,0.139993,0.279945,0.743417,4.492854,10.359870,9.760584,7.918199,4.525250,2.086475,calls/second,milliseconds
1506653209,1760,10.359870,0.163760,0.001171,0.665375,0.073211,0.139993,0.279945,0.743417,4.492854,10.359870,9.247901,6.702611,4.376894,2.063421,calls/second,milliseconds
1506653219,1760,10.359870,0.163760,0.001171,0.665375,0.073211,0.139993,0.279945,0.743417,4.492854,10.359870,8.786178,5.673637,4.233403,2.040621,calls/second,milliseconds
1506653229,2346,15.542826,0.183513,0.001116,0.879111,0.072494,0.135121,0.240423,1.564296,4.721492,15.542826,11.154761,13.424178,5.999743,2.663781,calls/second,milliseconds
1506653239,2346,15.542826,0.183513,0.001116,0.879111,0.072494,0.135121,0.240423,1.564296,4.721492,15.542826,10.648451,11.363321,5.803048,2.634347,calls/second,milliseconds
1506653249,2346,15.542826,0.183513,0.001116,0.879111,0.072494,0.135121,0.240423,1.564296,4.721492,15.542826,10.186140,9.618844,5.612801,2.605239,calls/second,milliseconds
1506653259,2346,15.542826,0.183513,0.001116,0.879111,0.072494,0.135121,0.240423,1.564296,4.721492,15.542826,9.762121,8.142175,5.428792,2.576452,calls/second,milliseconds
1506653269,2346,15.542826,0.183513,0.001116,0.879111,0.072494,0.135121,0.240423,1.564296,4.721492,15.542826,9.372118,6.892203,5.250815,2.547983,calls/second,milliseconds
1506653279,2346,15.542826,0.183513,0.001116,0.879111,0.072494,0.135121,0.240423,1.564296,4.721492,15.542826,9.012216,5.834124,5.078673,2.519829,calls/second,milliseconds
1506653289,2932,15.542826,0.142018,0.001060,0.625413,0.065568,0.129493,0.226311,0.482298,3.582817,6.435750,10.846612,13.560026,6.817301,3.137694,calls/second,milliseconds
1506653299,2932,15.542826,0.142018,0.001060,0.625413,0.065568,0.129493,0.226311,0.482298,3.582817,6.435750,10.459725,11.478314,6.593804,3.103024,calls/second,milliseconds
1506653309,2932,15.542826,0.142018,0.001060,0.625413,0.065568,0.129493,0.226311,0.482298,3.582817,6.435750,10.099417,9.716183,6.377633,3.068737,calls/second,milliseconds
1506653319,2932,15.542826,0.142018,0.001060,0.625413,0.065568,0.129493,0.226311,0.482298,3.582817,6.435750,9.763050,8.224572,6.168549,3.034829,calls/second,milliseconds
1506653329,2932,15.542826,0.142018,0.001060,0.625413,0.065568,0.129493,0.226311,0.482298,3.582817,6.435750,9.448510,6.961950,5.966320,3.001295,calls/second,milliseconds
1506653339,2932,15.542826,0.142018,0.001060,0.625413,0.065568,0.129493,0.226311,0.482298,3.582817,6.435750,9.153519,5.893163,5.770721,2.968132,calls/second,milliseconds
1506653349,3518,6.435750,0.129536,0.000526,0.479745,0.064521,0.129574,0.237664,0.393289,2.768302,6.127036,10.650462,13.610002,7.486662,3.581044,calls/second,milliseconds
1506653359,3518,6.435750,0.129536,0.000526,0.479745,0.064521,0.129574,0.237664,0.393289,2.768302,6.127036,10.337529,11.520618,7.241220,3.541474,calls/second,milliseconds
1506653369,3518,6.435750,0.129536,0.000526,0.479745,0.064521,0.129574,0.237664,0.393289,2.768302,6.127036,10.042432,9.751993,7.003824,3.502343,calls/second,milliseconds
1506653379,3518,6.435750,0.129536,0.000526,0.479745,0.064521,0.129574,0.237664,0.393289,2.768302,6.127036,9.763655,8.254884,6.774212,3.463643,calls/second,milliseconds
1506653389,3518,6.435750,0.129536,0.000526,0.479745,0.064521,0.129574,0.237664,0.393289,2.768302,6.127036,9.500042,6.987608,6.552127,3.425371,calls/second,milliseconds
1506653399,3518,6.435750,0.129536,0.000526,0.479745,0.064521,0.129574,0.237664,0.393289,2.768302,6.127036,9.250167,5.914883,6.337322,3.387522,calls/second,milliseconds
1506653409,3791,6.435750,0.157852,0.000526,0.523878,0.011953,0.193071,0.247343,0.684133,3.907535,5.162533,9.712687,9.204255,7.016966,3.648682,calls/second,milliseconds
