Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.11384
100,1000,3,5000,120,48,0.56510
100,10000,3,5000,120,48,6.14521
100,100000,3,5000,120,48,67.86973
100,1000000,3,5000,120,48,735.40308
