t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1508264191,2,7.130719,3.567106,0.003492,3.563613,7.130719,7.130719,7.130719,7.130719,7.130719,7.130719,0.192761,0.368018,0.393389,0.397784,calls/second,milliseconds
1508264201,2,7.130719,3.567106,0.003492,3.563613,7.130719,7.130719,7.130719,7.130719,7.130719,7.130719,0.098404,0.311520,0.380492,0.393389,calls/second,milliseconds
1508264211,2,7.130719,3.567106,0.003492,3.563613,7.130719,7.130719,7.130719,7.130719,7.130719,7.130719,0.065957,0.263696,0.368018,0.389042,calls/second,milliseconds
1508264221,51,116.296820,2.432950,0.003492,16.262196,0.015115,0.020604,0.785569,7.130719,116.296820,116.296820,1.264781,1.006779,0.517932,0.439037,calls/second,milliseconds
1508264231,588,116.296820,0.493730,0.002708,4.840540,0.124467,0.268599,0.518281,3.563544,7.154914,116.296820,11.683738,8.752853,2.246778,1.025901,calls/second,milliseconds
1508264241,588,116.296820,0.493730,0.002708,4.840540,0.124467,0.268599,0.518281,3.563544,7.154914,116.296820,9.747406,7.409130,2.173119,1.014565,calls/second,milliseconds
1508264251,588,116.296820,0.493730,0.002708,4.840540,0.124467,0.268599,0.518281,3.563544,7.154914,116.296820,8.361506,6.271693,2.101876,1.003355,calls/second,milliseconds
1508264261,588,116.296820,0.493730,0.002708,4.840540,0.124467,0.268599,0.518281,3.563544,7.154914,116.296820,7.320665,5.308874,2.032968,0.992268,calls/second,milliseconds
1508264271,588,116.296820,0.493730,0.002708,4.840540,0.124467,0.268599,0.518281,3.563544,7.154914,116.296820,6.510095,4.493864,1.966320,0.981304,calls/second,milliseconds
1508264281,861,116.296820,0.343483,0.001108,3.390285,0.023365,0.225229,0.418359,3.707102,5.251317,21.576456,8.582333,7.066162,2.576221,1.196499,calls/second,milliseconds
1508264291,1174,116.296820,0.252697,0.001108,2.741832,0.085418,0.190291,0.330103,0.785569,4.958932,10.567135,10.641467,11.601566,3.733671,1.604201,calls/second,milliseconds
1508264301,1174,116.296820,0.252697,0.001108,2.741832,0.085418,0.190291,0.330103,0.785569,4.958932,10.567135,9.757211,9.820514,3.611267,1.586475,calls/second,milliseconds
1508264311,1174,116.296820,0.252697,0.001108,2.741832,0.085418,0.190291,0.330103,0.785569,4.958932,10.567135,9.008359,8.312886,3.492876,1.568945,calls/second,milliseconds
1508264321,1174,116.296820,0.252697,0.001108,2.741832,0.085418,0.190291,0.330103,0.785569,4.958932,10.567135,8.366504,7.036706,3.378365,1.551609,calls/second,milliseconds
1508264331,1174,116.296820,0.252697,0.001108,2.741832,0.085418,0.190291,0.330103,0.785569,4.958932,10.567135,7.809953,5.956443,3.267609,1.534464,calls/second,milliseconds
1508264341,1469,116.296820,0.244946,0.001108,2.210637,0.080651,0.165905,0.303475,3.397051,4.159605,14.705462,9.162883,8.703986,3.917492,1.771248,calls/second,milliseconds
1508264351,1760,116.296820,0.210135,0.001108,1.911344,0.073411,0.154529,0.277952,1.257529,4.674597,14.705462,10.333413,12.620141,4.949693,2.145052,calls/second,milliseconds
1508264361,1760,116.296820,0.210135,0.001108,1.911344,0.073411,0.154529,0.277952,1.257529,4.674597,14.705462,9.760447,10.682719,4.787423,2.121350,calls/second,milliseconds
1508264371,1760,116.296820,0.210135,0.001108,1.911344,0.073411,0.154529,0.277952,1.257529,4.674597,14.705462,9.247577,9.042726,4.630473,2.097910,calls/second,milliseconds
1508264381,1760,116.296820,0.210135,0.001108,1.911344,0.073411,0.154529,0.277952,1.257529,4.674597,14.705462,8.785976,7.654502,4.478668,2.074729,calls/second,milliseconds
1508264391,1760,116.296820,0.210135,0.001108,1.911344,0.073411,0.154529,0.277952,1.257529,4.674597,14.705462,8.368244,6.479396,4.331840,2.051804,calls/second,milliseconds
1508264401,2105,116.296820,0.177688,0.001111,1.439883,0.006246,0.142550,0.266898,2.910375,3.839646,6.744517,9.554261,9.146656,4.946832,2.282871,calls/second,milliseconds
1508264411,2346,116.296820,0.174107,0.001071,1.359855,0.070708,0.144039,0.238858,0.432027,3.731277,14.207303,10.185820,12.994854,5.945288,2.651022,calls/second,milliseconds
1508264421,2346,116.296820,0.174107,0.001071,1.359855,0.070708,0.144039,0.238858,0.432027,3.731277,14.207303,9.761972,10.999906,5.750379,2.621729,calls/second,milliseconds
1508264431,2346,116.296820,0.174107,0.001071,1.359855,0.070708,0.144039,0.238858,0.432027,3.731277,14.207303,9.372024,9.311219,5.561859,2.592760,calls/second,milliseconds
1508264441,2346,116.296820,0.174107,0.001071,1.359855,0.070708,0.144039,0.238858,0.432027,3.731277,14.207303,9.011971,7.881777,5.379519,2.564111,calls/second,milliseconds
1508264451,2346,116.296820,0.174107,0.001071,1.359855,0.070708,0.144039,0.238858,0.432027,3.731277,14.207303,8.678614,6.671780,5.203158,2.535778,calls/second,milliseconds
1508264461,2691,15.098513,0.170810,0.000848,0.884313,0.005976,0.136335,0.249791,2.910375,3.904389,15.098513,9.599775,9.309506,5.789585,2.761498,calls/second,milliseconds
1508264471,2932,15.098513,0.157075,0.000848,0.798838,0.068678,0.131494,0.239829,0.415926,3.731277,15.098513,10.099204,13.132703,6.760412,3.124360,calls/second,milliseconds
1508264481,2932,15.098513,0.157075,0.000848,0.798838,0.068678,0.131494,0.239829,0.415926,3.731277,15.098513,9.762982,11.116593,6.538780,3.089837,calls/second,milliseconds
1508264491,2932,15.098513,0.157075,0.000848,0.798838,0.068678,0.131494,0.239829,0.415926,3.731277,15.098513,9.448348,9.409993,6.324413,3.055695,calls/second,milliseconds
1508264501,2932,15.098513,0.157075,0.000848,0.798838,0.068678,0.131494,0.239829,0.415926,3.731277,15.098513,9.153371,7.965387,6.117074,3.021931,calls/second,milliseconds
1508264511,2932,15.098513,0.157075,0.000848,0.798838,0.068678,0.131494,0.239829,0.415926,3.731277,15.098513,8.876269,6.742554,5.916532,2.988540,calls/second,milliseconds
1508264521,3228,15.098513,0.188340,0.000848,0.941266,0.071396,0.163948,0.260931,2.399637,3.399392,15.003649,9.485188,9.369415,6.479573,3.209257,calls/second,milliseconds
1508264531,3518,15.003649,0.154441,0.000908,0.741814,0.069678,0.141930,0.244381,0.401263,3.399392,15.003649,10.042239,13.183414,7.427779,3.567171,calls/second,milliseconds
1508264541,3518,15.003649,0.154441,0.000908,0.741814,0.069678,0.141930,0.244381,0.401263,3.399392,15.003649,9.763564,11.159519,7.184268,3.527755,calls/second,milliseconds
1508264551,3518,15.003649,0.154441,0.000908,0.741814,0.069678,0.141930,0.244381,0.401263,3.399392,15.003649,9.499900,9.446329,6.948740,3.488775,calls/second,milliseconds
1508264561,3518,15.003649,0.154441,0.000908,0.741814,0.069678,0.141930,0.244381,0.401263,3.399392,15.003649,9.250179,7.996145,6.720933,3.450225,calls/second,milliseconds
1508264571,3518,15.003649,0.154441,0.000908,0.741814,0.069678,0.141930,0.244381,0.401263,3.399392,15.003649,9.013179,6.768591,6.500594,3.412102,calls/second,milliseconds
1508264581,3863,14.207303,0.143848,0.000908,0.511331,0.005929,0.153270,0.262461,0.470205,3.204991,5.111930,9.649817,9.391454,7.044487,3.628138,calls/second,milliseconds
1508264591,4104,14.207303,0.151034,0.000908,0.668831,0.069695,0.141896,0.236548,0.408121,3.399392,12.871774,10.002000,13.202070,7.974173,3.981424,calls/second,milliseconds
1508264601,4104,14.207303,0.151034,0.000908,0.668831,0.069695,0.141896,0.236548,0.408121,3.399392,12.871774,9.764012,11.175311,7.712749,3.937431,calls/second,milliseconds
1508264611,4104,14.207303,0.151034,0.000908,0.668831,0.069695,0.141896,0.236548,0.408121,3.399392,12.871774,9.537108,9.459697,7.459895,3.893924,calls/second,milliseconds
1508264621,4104,14.207303,0.151034,0.000908,0.668831,0.069695,0.141896,0.236548,0.408121,3.399392,12.871774,9.320413,8.007460,7.215331,3.850897,calls/second,milliseconds
1508264631,4104,14.207303,0.151034,0.000908,0.668831,0.069695,0.141896,0.236548,0.408121,3.399392,12.871774,9.113547,6.778169,6.978784,3.808346,calls/second,milliseconds
1508264641,4153,14.207303,0.141938,0.000908,0.658420,0.004199,0.128960,0.231160,0.408121,3.615491,12.871774,9.022009,6.521161,6.911972,3.820559,calls/second,milliseconds
1508264651,4390,12.871774,0.181574,0.000951,0.775276,0.069260,0.210068,0.264165,0.447839,3.321079,12.230937,9.334097,9.054187,7.447405,4.035594,calls/second,milliseconds
1508264661,4593,12.230937,0.168435,0.000951,0.659998,0.069901,0.216025,0.263633,0.387239,3.237862,12.230937,9.562400,10.889979,7.883926,4.219959,calls/second,milliseconds
1508264671,4593,12.230937,0.168435,0.000951,0.659998,0.069901,0.216025,0.263633,0.387239,3.237862,12.230937,9.367383,9.218168,7.625460,4.173330,calls/second,milliseconds
1508264681,4593,12.230937,0.168435,0.000951,0.659998,0.069901,0.216025,0.263633,0.387239,3.237862,12.230937,9.180158,7.803011,7.375467,4.127217,calls/second,milliseconds
1508264691,4593,12.230937,0.168435,0.000951,0.659998,0.069901,0.216025,0.263633,0.387239,3.237862,12.230937,9.000256,6.605106,7.133671,4.081612,calls/second,milliseconds
1508264701,4642,12.230937,0.153343,0.000951,0.635293,0.003695,0.209651,0.259629,0.386466,3.072538,12.230937,8.921450,6.374666,7.061781,4.090806,calls/second,milliseconds
1508264711,4668,12.230937,0.163401,0.000962,0.614202,0.010670,0.222000,0.265350,0.391622,3.072538,12.230937,8.802243,5.763834,6.906300,4.071089,calls/second,milliseconds
1508264721,4841,15.364359,0.185007,0.000962,0.851896,0.005681,0.213079,0.264165,0.419583,3.072538,15.364359,8.959528,7.532316,7.254805,4.220345,calls/second,milliseconds
