t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1505342620,2,3.159846,1.582837,0.005828,1.577009,3.159846,3.159846,3.159846,3.159846,3.159846,3.159846,0.193140,0.368018,0.393389,0.397784,calls/second,milliseconds
1505342630,2,3.159846,1.582837,0.005828,1.577009,3.159846,3.159846,3.159846,3.159846,3.159846,3.159846,0.098488,0.311520,0.380492,0.393389,calls/second,milliseconds
1505342640,51,118.399890,2.419638,0.005828,16.519922,0.009800,0.013279,0.762347,3.159846,118.399890,118.399890,1.682676,1.047261,0.529998,0.443335,calls/second,milliseconds
1505342650,53,118.399890,2.379799,0.005828,16.156784,0.009872,0.013328,2.697809,3.159846,118.399890,118.399890,1.314978,0.918470,0.519234,0.440653,calls/second,milliseconds
1505342660,250,118.399890,0.758363,0.003749,6.967481,0.013496,0.306845,0.762347,4.613859,12.578108,118.399890,4.969272,3.882967,1.151523,0.653851,calls/second,milliseconds
1505342670,253,118.399890,0.752487,0.003749,6.914998,0.013694,0.309836,0.628595,4.613859,12.578108,118.399890,4.195214,3.318843,1.120383,0.648842,calls/second,milliseconds
1505342680,347,118.399890,0.583207,0.003749,5.630719,0.014809,0.295403,0.582937,3.159846,9.804040,118.399890,4.935732,4.302925,1.396602,0.746813,calls/second,milliseconds
1505342690,348,118.399890,0.582421,0.003749,5.618230,0.014941,0.296813,0.582937,3.159846,9.804040,118.399890,4.333544,3.642347,1.350816,0.738561,calls/second,milliseconds
1505342700,439,118.399890,0.470586,0.002270,4.675399,0.015133,0.289590,0.467112,0.979692,7.964594,118.399890,4.861285,4.528143,1.606914,0.831182,calls/second,milliseconds
1505342710,540,118.399890,0.399863,0.002270,4.022679,0.016225,0.269155,0.419607,0.851888,7.964594,118.399890,5.383544,5.333669,1.885842,0.934390,calls/second,milliseconds
1505342720,545,118.399890,0.398756,0.002270,3.989239,0.020228,0.273572,0.412245,0.851888,7.964594,118.399890,4.940883,4.594809,1.840545,0.929606,calls/second,milliseconds
1505342730,585,118.399890,0.383466,0.002270,3.724845,0.177904,0.282027,0.406970,0.763101,6.467022,22.976131,4.862701,4.486225,1.907980,0.962418,calls/second,milliseconds
1505342740,739,118.399890,0.327381,0.001547,3.018106,0.015940,0.266011,0.405259,1.026624,5.393848,22.976131,5.671367,6.077951,2.349345,1.122577,calls/second,milliseconds
1505342750,739,118.399890,0.327381,0.001547,3.018106,0.015940,0.266011,0.405259,1.026624,5.393848,22.976131,5.267168,5.144875,2.272325,1.110173,calls/second,milliseconds
1505342760,790,118.399890,0.296829,0.001547,2.800502,0.009646,0.257624,0.389943,1.026624,5.577062,22.976131,5.256046,5.170589,2.366420,1.154416,calls/second,milliseconds
1505342770,811,118.399890,0.294859,0.001547,2.708882,0.012744,0.261014,0.388227,0.979692,5.393848,22.976131,5.059106,4.691517,2.354735,1.163796,calls/second,milliseconds
1505342780,834,118.399890,0.293727,0.001547,2.608201,0.024020,0.263450,0.387677,0.791495,5.393848,12.578108,4.897108,4.335892,2.356055,1.177437,calls/second,milliseconds
1505342790,890,118.399890,0.268274,0.001224,2.402365,0.009605,0.257932,0.378057,0.763101,5.577062,12.578108,4.936097,4.500548,2.461148,1.226163,calls/second,milliseconds
1505342800,922,118.399890,0.265008,0.001224,2.272961,0.025379,0.257052,0.371432,0.628595,5.393848,12.578108,4.844875,4.290014,2.482283,1.246890,calls/second,milliseconds
1505342810,933,118.399890,0.266416,0.001224,2.229594,0.176984,0.258931,0.378909,0.670640,5.393848,12.578108,4.657952,3.807969,2.439917,1.246335,calls/second,milliseconds
1505342820,989,118.399890,0.244323,0.000829,2.032896,0.009519,0.251149,0.371831,0.670640,5.577062,9.804040,4.702724,4.117600,2.544992,1.294607,calls/second,milliseconds
1505342830,1017,118.399890,0.247133,0.000829,1.929241,0.020758,0.252447,0.378057,0.614895,5.393848,9.804040,4.616330,3.887178,2.546905,1.309044,calls/second,milliseconds
1505342840,1277,118.399890,0.251047,0.000829,1.719353,0.007172,0.234029,0.318910,0.611536,5.202333,19.822181,5.544853,7.463476,3.328793,1.584803,calls/second,milliseconds
1505342850,1296,118.399890,0.247739,0.000829,1.679264,0.013824,0.233941,0.315082,0.581888,5.202333,19.822181,5.393203,6.605536,3.279165,1.587236,calls/second,milliseconds
1505342860,1325,118.399890,0.246764,0.000829,1.624725,0.096178,0.233871,0.323606,0.573739,4.838116,19.822181,5.293583,6.045628,3.269739,1.602816,calls/second,milliseconds
1505342870,1326,118.399890,0.247003,0.000829,1.622448,0.100676,0.233910,0.325183,0.573739,4.838116,19.822181,5.094066,5.117513,3.162545,1.585106,calls/second,milliseconds
1505342880,1414,118.399890,0.223590,0.000829,1.447222,0.078033,0.230394,0.300307,0.482970,4.002079,19.822181,5.231187,5.723757,3.349111,1.665024,calls/second,milliseconds
1505342890,1471,118.399890,0.207827,0.000829,1.365406,0.005968,0.226237,0.293629,0.475531,4.749256,19.822181,5.247916,5.762312,3.430608,1.710843,calls/second,milliseconds
1505342900,1471,118.399890,0.207827,0.000829,1.365406,0.005968,0.226237,0.293629,0.475531,4.749256,19.822181,5.067152,4.877692,3.318139,1.691939,calls/second,milliseconds
1505342910,1472,118.399890,0.209849,0.000829,1.363407,0.006009,0.226643,0.301670,0.581888,4.688125,19.822181,4.901723,4.144868,3.212663,1.674351,calls/second,milliseconds
1505342920,1510,118.399890,0.212659,0.000829,1.273446,0.137870,0.228901,0.289157,0.507031,4.002079,19.822181,4.866225,4.095760,3.232083,1.697857,calls/second,milliseconds
1505342930,1524,118.399890,0.214623,0.000829,1.240347,0.189556,0.229634,0.294284,0.475531,4.002079,19.822181,4.757987,3.631381,3.161993,1.691230,calls/second,milliseconds
1505342940,1613,118.399890,0.192237,0.000829,1.075713,0.096178,0.228445,0.281014,0.430861,4.002079,9.643457,4.883432,4.518230,3.361309,1.774352,calls/second,milliseconds
1505342950,1863,19.822181,0.177617,0.000829,0.721947,0.006142,0.217064,0.266363,0.430861,4.002079,7.031573,5.474528,7.566663,4.066611,2.030526,calls/second,milliseconds
1505342960,1863,19.822181,0.177617,0.000829,0.721947,0.006142,0.217064,0.266363,0.430861,4.002079,7.031573,5.318267,6.405042,3.933292,2.008090,calls/second,milliseconds
1505342970,1872,19.822181,0.178721,0.000829,0.713456,0.007317,0.216504,0.269203,0.430861,4.002079,7.031573,5.195645,5.533689,3.827483,1.993657,calls/second,milliseconds
1505342980,1909,19.822181,0.183401,0.000829,0.679077,0.122057,0.215789,0.265003,0.430861,3.969369,7.031573,5.155231,5.279691,3.829724,2.014706,calls/second,milliseconds
1505342990,1955,19.822181,0.187121,0.000829,0.613292,0.189645,0.223540,0.277550,0.415062,3.826955,7.031573,5.140647,5.181739,3.855250,2.043303,calls/second,milliseconds
1505343000,2057,19.822181,0.168623,0.000829,0.647956,0.005588,0.213572,0.269203,0.430861,3.826955,7.031573,5.270287,5.949577,4.063146,2.133419,calls/second,milliseconds
1505343010,2057,19.822181,0.168623,0.000829,0.647956,0.005588,0.213572,0.269203,0.430861,3.826955,7.031573,5.138609,5.036208,3.929941,2.109846,calls/second,milliseconds
1505343020,2057,19.822181,0.168623,0.000829,0.647956,0.005588,0.213572,0.269203,0.430861,3.826955,7.031573,5.013368,4.263058,3.801102,2.086533,calls/second,milliseconds
1505343030,2057,19.822181,0.168623,0.000829,0.647956,0.005588,0.213572,0.269203,0.430861,3.826955,7.031573,4.894098,3.608601,3.676487,2.063478,calls/second,milliseconds
1505343040,2117,19.822181,0.179562,0.000829,0.572800,0.189522,0.219477,0.273379,0.384929,3.805263,7.031573,4.919801,3.950765,3.743727,2.103761,calls/second,milliseconds
1505343050,2400,7.031573,0.177991,0.000801,0.584031,0.108090,0.207355,0.277446,0.463899,4.358224,6.340795,5.450793,7.682451,4.556372,2.396283,calls/second,milliseconds
1505343060,2449,7.031573,0.168400,0.000801,0.580466,0.009260,0.204187,0.270412,0.495656,4.002079,6.340795,5.438570,7.286620,4.568977,2.424098,calls/second,milliseconds
1505343070,2449,7.031573,0.168400,0.000801,0.580466,0.009260,0.204187,0.270412,0.495656,4.002079,6.340795,5.320419,6.167990,4.419188,2.397313,calls/second,milliseconds
