TIMESTAMP        scratch-RQ       scratch-RD       scratch-WR       
1.000000          71.000000         0.019872          0.006082         
2.000000          83.000000         0.023832          0.007166         
3.000000          112.000000        58.769256         0.013531         
4.000000          128.000000        590.710388        0.014252         
7.000000          27.333333         359.327918        0.004340         
8.000000          82.000000         390.117892        0.013018         
9.000000          89.000000         474.003972        0.013019         
10.000000         82.000000         453.032452        0.013018         
12.000000         41.000000         230.710536        0.006510         
13.000000         82.000000         440.449540        0.013017         
14.000000         82.000000         427.866616        0.013015         
15.000000         82.000000         494.975480        0.013013         
16.000000         82.000000         16.824848         0.013021         
17.000000         82.000000         33.602064         0.013023         
18.000000         82.000000         58.767888         0.013022         
19.000000         82.000000         41.990672         0.013022         
21.000000         41.000000         140.532994        0.006509         
22.000000         82.000000         490.781176        0.013014         
23.000000         82.000000         427.866640        0.013024         
24.000000         82.000000         264.288784        0.013019         
25.000000         82.000000         335.591940        0.013016         
26.000000         82.000000         239.122960        0.013020         
27.000000         82.000000         457.226756        0.013015         
29.000000         41.000000         249.584898        0.006509         
30.000000         82.000000         499.169784        0.013018         
31.000000         82.000000         457.226756        0.013019         
32.000000         86.000000         591.444472        0.013015         
33.000000         82.000000         419.478032        0.013023         
35.000000         41.000000         241.196284        0.006507         
36.000000         82.000000         415.283728        0.013022         
37.000000         88.000000         528.529924        0.013016         
38.000000         82.000000         474.003960        0.013020         
39.000000         82.000000         557.890040        0.013016         
40.000000         82.000000         448.838160        0.013021         
41.000000         90.000000         377.534968        0.013017         
43.000000         41.000000         207.641854        0.006507         
45.000000         41.000000         446.717182        0.006507         
46.000000         82.000000         461.421056        0.013014         
48.000000         46.000000         343.956736        0.006508         
49.000000         82.000000         381.729280        0.013018         
50.000000         82.000000         121.682456        0.013027         
51.000000         90.000000         21.019160         0.013026         
53.000000         41.000000         37.772556         0.006511         
54.000000         82.000000         46.184972         0.013021         
55.000000         82.000000         356.563456        0.013018         
56.000000         82.000000         234.928664        0.013027         
57.000000         92.000000         323.009048        0.013023         
58.000000         82.000000         461.421056        0.013022         
59.000000         82.000000         490.781184        0.013017         
61.000000         41.000000         243.293446        0.006509         
62.000000         90.000000         461.421080        0.013020         
63.000000         82.000000         486.586880        0.013016         
64.000000         82.000000         520.141316        0.013017         
65.000000         82.000000         423.672324        0.013020         
66.000000         82.000000         411.089424        0.013022         
68.000000         45.000000         385.899784        0.006511         
