time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1481737934        0                 1076              0                 29075910          29102161          0                 56                56780385275       75716991157       0                 10752            
1481737936        0                 1076              0                 29075966          29102214          0                 56                56780408627       75717013077       0                 10752            
1481737937        0                 1076              0                 29076022          29102268          0                 56                56780431787       75717034941       0                 10752            
1481737938        0                 1076              0                 29076090          29102334          0                 56                56780461482       75717059589       0                 10752            
1481737939        0                 1076              0                 29076145          29102387          0                 56                56780484258       75717080877       0                 10752            
1481737940        0                 1076              0                 29076210          29102450          0                 56                56780512002       75717107181       0                 10752            
1481737941        0                 1076              0                 29076407          29102645          0                 56                56780581298       75719274661       0                 10752            
1481737942        0                 1076              0                 29076484          29102720          0                 56                56780612586       75719319933       0                 10752            
1481737943        0                 1076              0                 29076823          29103056          0                 56                56780731944       75728099084       0                 10752            
1481737945        0                 1076              0                 29078078          29104301          0                 56                56781068144       76209593804       0                 10752            
1481737946        0                 1076              0                 29079848          29106077          0                 56                56781511200       77103350500       0                 10752            
1481737947        1                 1076              0                 29081546          29107774          0                 56                56781937960       77958293188       0                 10752            
1481737948        1                 1076              0                 29083270          29109494          0                 56                56782396006       78813242156       0                 10752            
1481737949        0                 1076              0                 29084965          29111188          0                 56                56782821790       79666087292       0                 10752            
1481737950        0                 1076              0                 29086675          29112897          0                 56                56783250830       80522080972       0                 10752            
1481737951        0                 1076              0                 29088388          29114607          0                 56                56783678758       81377025236       0                 10752            
1481737952        0                 1076              0                 29090075          29116292          0                 56                56784102886       82225674108       0                 10752            
1481737953        0                 1076              0                 29091232          29117448          0                 56                56784427323       82784814980       0                 10752            
1481737955        0                 1076              0                 29091327          29117541          0                 56                56784460707       82784992604       0                 10752            
1481737956        0                 1076              0                 29091381          29117593          0                 56                56784483483       82785013812       0                 10752            
1481737957        0                 1076              0                 29091449          29117659          0                 56                56784517618       82785038388       0                 10752            
1481737958        0                 1076              0                 29091505          29117713          0                 56                56784541298       82785060324       0                 10752            
1481737959        0                 1076              0                 29091562          29117768          0                 56                56784564762       82785082484       0                 10752            
