Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,8000,0,8000,0.0,0.0
0,8000,1,8000,496.0,9990.13068386
8000,16000,2,8000,996.0,12931.3575563
16000,24000,3,8000,1486.0,13661.9584885
24000,32000,4,8000,1985.0,13336.1099605
32000,40000,5,8000,2486.0,13748.552556
40000,48000,6,8000,2981.0,13491.1792829
48000,56000,7,8000,3482.0,13744.6464665
56000,64000,8,8000,3977.0,13551.3147826
64000,72000,9,8000,4469.0,13718.6029707
72000,80000,10,8000,4967.0,13840.7021816
80000,88000,11,8000,5462.0,13942.5280079
88000,96000,12,8000,5962.0,14142.0665332
0,8000,13,8000,6455.0,10568.3296803
8000,16000,14,8000,6957.0,9964.935628
16000,24000,15,8000,7466.0,10287.1306093
24000,32000,16,8000,7974.0,10566.486152
32000,40000,17,8000,8479.0,10672.9264244
40000,48000,18,8000,8983.0,10839.3324357
48000,56000,19,8000,9482.0,10892.100122
56000,64000,20,8000,9985.0,10970.9713996
64000,72000,21,8000,10477.0,11015.9326446
72000,80000,22,8000,10961.0,10885.1623369
80000,88000,23,8000,11462.0,10969.889395
88000,96000,24,8000,11962.0,10865.4865931
96000,104000,25,8000,12465.0,11028.3569305
104000,112000,26,8000,12967.0,11082.8962265
112000,120000,27,8000,13464.0,11192.8666931
120000,128000,28,8000,13947.0,11220.9205711
128000,136000,29,8000,14452.0,11330.8308825
136000,144000,30,8000,14963.0,11434.2348637
144000,152000,31,8000,15468.0,11468.5578743
152000,160000,32,8000,15966.0,11367.1154861
160000,168000,33,8000,16462.0,11269.8155541
168000,176000,34,8000,16965.0,11320.1497912
176000,184000,35,8000,17450.0,11444.8892713
184000,192000,36,8000,17930.0,11462.5369191
192000,200000,37,8000,18418.0,11369.3240091
200000,208000,38,8000,18926.0,11300.4060706
208000,216000,39,8000,19413.0,11410.7921184
216000,224000,40,8000,19912.0,11488.3306074
224000,232000,41,8000,20409.0,11580.3558427
232000,240000,42,8000,20904.0,11641.0974323
240000,248000,43,8000,21412.0,11661.6235854
248000,256000,44,8000,21900.0,11582.4165149
256000,264000,45,8000,22399.0,11517.7106765
264000,272000,46,8000,22895.0,11539.1198585
272000,280000,47,8000,23387.0,11625.1551949
280000,288000,48,8000,23885.0,11685.9514966
288000,296000,49,8000,24406.0,11706.7670225
296000,304000,50,8000,24913.0,11763.3445393
304000,312000,51,8000,25417.0,11777.090626
312000,320000,52,8000,25915.0,11839.349673
320000,328000,53,8000,26392.0,11844.4788451
328000,336000,54,8000,26906.0,11828.4093085
336000,344000,55,8000,27409.0,11758.9714381
344000,352000,56,8000,27915.0,11701.9588578
352000,360000,57,8000,28421.0,11640.8800961
360000,368000,58,8000,28908.0,11582.6023524
368000,376000,59,8000,29414.0,11601.6223727
376000,384000,60,8000,29905.0,11612.1125944
384000,392000,61,8000,30397.0,11550.8548777
392000,400000,62,8000,30891.0,11615.4583635
400000,408000,63,8000,31369.0,11657.4810341
408000,416000,64,8000,31896.0,11725.5475096
416000,424000,65,8000,32387.0,11738.9754623
424000,432000,66,8000,32879.0,11781.9651978
432000,440000,67,8000,33378.0,11800.5591131
440000,448000,68,8000,33859.0,11840.8558884
448000,456000,69,8000,34360.0,11849.5380222
456000,464000,70,8000,34859.0,11903.5091179
464000,472000,71,8000,35356.0,11941.6213327
472000,480000,72,8000,35855.0,11980.2431215
480000,488000,73,8000,36363.0,11989.8624045
488000,496000,74,8000,36866.0,12037.0988211
496000,504000,75,8000,37370.0,12041.9574331
504000,512000,76,8000,37863.0,12043.3752764
512000,520000,77,8000,38345.0,11988.9078132
520000,528000,78,8000,38823.0,12036.6280412
528000,536000,79,8000,39321.0,12061.8452544
536000,544000,80,8000,39822.0,12062.5058372
544000,552000,81,8000,40312.0,12004.0103239
552000,560000,82,8000,40791.0,12041.6302268
560000,568000,83,8000,41270.0,12067.5792871
568000,576000,84,8000,41757.0,12092.2126349
576000,584000,85,8000,42254.0,12118.698229
584000,592000,86,8000,42744.0,12115.5705332
592000,600000,87,8000,43233.0,12058.6634676
600000,608000,88,8000,43740.0,12006.2221859
608000,616000,89,8000,44249.0,11957.4469178
616000,624000,90,8000,44740.0,11957.3072356
624000,632000,91,8000,45234.0,11942.8059568
632000,640000,92,8000,45737.0,11945.5458158
640000,648000,93,8000,46243.0,11898.6446031
648000,656000,94,8000,46736.0,11898.5029127
656000,664000,95,8000,47218.0,11897.391641
664000,672000,96,8000,47707.0,11930.5260194
