time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1481764767        0                 3029              0                 33988891          33864174          0                 25                108189755480      17271430371       0                 5232             
1481764768        0                 3029              0                 33988952          33864232          0                 25                108189780856      17271454363       0                 5232             
1481764769        0                 3029              0                 33989016          33864294          0                 25                108189807719      17271478659       0                 5232             
1481764770        0                 3029              0                 33989103          33864379          0                 25                108189845126      17271513387       0                 5232             
1481764772        0                 3029              0                 33989324          33864598          0                 25                108189920766      17273751203       0                 5232             
1481764773        0                 3029              0                 33989405          33864677          0                 25                108189954693      17273782355       0                 5232             
1481764774        0                 3029              0                 33989492          33864765          0                 25                108190006026      17273815275       0                 5232             
1481764777        0                 3029              0                 33990892          33866158          0                 25                108190384907      17752584780       0                 5232             
1481764778        0                 3029              0                 33991792          33867058          0                 25                108190623887      18182696492       0                 5232             
1481764779        0                 3029              0                 33992722          33867986          0                 25                108190863959      18631687684       0                 5232             
1481764781        0                 3029              0                 33994508          33869772          0                 25                108191325559      19525446764       0                 5232             
1481764782        0                 3029              0                 33995419          33870681          0                 25                108191567467      19960802956       0                 5232             
1481764783        0                 3029              0                 33996313          33871574          0                 25                108191805087      20388815660       0                 5232             
1481764785        0                 3029              0                 33997198          33872458          0                 25                108192040563      20812632100       0                 5232             
1481764786        0                 3029              0                 33997345          33872602          0                 25                108192090595      20847070016       0                 5232             
1481764788        0                 3029              0                 33997494          33872740          0                 25                108192154819      20870181864       0                 5232             
1481764789        0                 3029              0                 33997606          33872852          0                 25                108192201631      20888045144       0                 5232             
1481764790        0                 3029              0                 33997696          33872948          0                 25                108192241419      20898565040       0                 5232             
1481764791        0                 3029              0                 33997774          33873025          0                 25                108192279607      20899643904       0                 5232             
1481764792        0                 3029              0                 33997848          33873098          0                 25                108192310951      20899673616       0                 5232             
1481764794        0                 3029              0                 33997956          33873196          0                 25                108192359035      20911242488       0                 5232             
1481764795        0                 3029              0                 33998089          33873334          0                 25                108192403035      20946936416       0                 5232             
1481764796        0                 3029              0                 33998235          33873473          0                 25                108192467123      20973195216       0                 5232             
1481764797        0                 3029              0                 33998397          33873635          0                 25                108192531091      21010991296       0                 5232             
1481764798        0                 3029              0                 33998584          33873821          0                 25                108192595663      21066617976       0                 5232             
1481764799        0                 3029              0                 33998686          33873930          0                 25                108192631559      21086577624       0                 5232             
1481764800        0                 3029              0                 33998825          33874071          0                 25                108192718566      21105496800       0                 5232             
1481764801        0                 3029              0                 33998937          33874177          0                 25                108192773174      21118116040       0                 5232             
1481764803        0                 3029              0                 33999024          33874269          0                 25                108192812266      21124441344       0                 5232             
1481764804        0                 3029              0                 33999096          33874339          0                 25                108192843090      21124470088       0                 5232             
1481764805        0                 3029              0                 33999169          33874410          0                 25                108192874106      21124499192       0                 5232             
1481764806        0                 3029              0                 33999264          33874505          0                 25                108192925234      21124534664       0                 5232             
1481764807        0                 3029              0                 33999340          33874579          0                 25                108192956634      21124564504       0                 5232             
1481764808        0                 3029              0                 33999455          33874693          0                 25                108193003742      21143476368       0                 5232             
1481764809        0                 3029              0                 33999544          33874782          0                 25                108193050334      21143509448       0                 5232             
1481764810        0                 3029              0                 33999629          33874866          0                 25                108193091562      21143541752       0                 5232             
1481764812        0                 3029              0                 33999712          33874949          0                 25                108193137578      21143573640       0                 5232             
1481764813        0                 3029              0                 34000801          33876036          0                 25                108193396146      21143797920       0                 5232             
1481764814        0                 3029              0                 34000921          33876156          0                 25                108193451138      21162711672       0                 5232             
1481764815        0                 3029              0                 34001006          33876239          0                 25                108193487258      21162744360       0                 5232             
1481764818        0                 3029              0                 34001089          33876322          0                 25                108193533274      21162776248       0                 5232             
1481764819        0                 3029              0                 34001166          33876398          0                 25                108193571598      21162806384       0                 5232             
1481764820        0                 3029              0                 34001274          33876497          0                 25                108193613918      21174375736       0                 5232             
1481764821        0                 3029              0                 34001355          33876583          0                 25                108193645126      21181747968       0                 5232             
1481764824        0                 3029              0                 34001512          33876738          0                 25                108193716210      21216397456       0                 5232             
1481764825        0                 3029              0                 34001628          33876856          0                 25                108193763318      21238456088       0                 5232             
1481764826        0                 3029              0                 34001721          33876947          0                 25                108193801742      21241636208       0                 5232             
1481764827        0                 3029              0                 34001793          33877017          0                 25                108193832566      21241664952       0                 5232             
1481764828        0                 3029              0                 34001867          33877089          0                 25                108193863878      21242742672       0                 5232             
1481764830        0                 3029              0                 34001965          33877188          0                 25                108193925897      21245923832       0                 5232             
1481764831        0                 3029              0                 34002073          33877286          0                 25                108193975454      21251202128       0                 5232             
1481764832        0                 3029              0                 34002175          33877396          0                 25                108194011646      21271161800       0                 5232             
1481764833        0                 3029              0                 34002283          33877497          0                 25                108194052022      21284828624       0                 5232             
1481764834        0                 3029              0                 34002364          33877582          0                 25                108194083422      21291152240       0                 5232             
1481764835        0                 3029              0                 34002460          33877682          0                 25                108194169283      21291188704       0                 5232             
1481764836        0                 3029              0                 34002542          33877764          0                 25                108194215109      21291220232       0                 5232             
1481764837        0                 3029              0                 34003653          33878876          0                 25                108194498052      21297741312       0                 5232             
1481764839        0                 3029              0                 34003734          33878955          0                 25                108194537545      21298820784       0                 5232             
1481764840        0                 3029              0                 34003839          33879059          0                 25                108194576177      21316682120       0                 5232             
1481764841        0                 3029              0                 34003925          33879144          0                 25                108194618054      21316714632       0                 5232             
1481764842        0                 3029              0                 34004003          33879221          0                 25                108194656571      21316745128       0                 5232             
1481764843        0                 3029              0                 34004085          33879303          0                 25                108194702397      21316776656       0                 5232             
1481764844        0                 3029              0                 34004199          33879417          0                 25                108194756031      21333591800       0                 5232             
1481764845        0                 3029              0                 34004288          33879503          0                 25                108194793319      21334673760       0                 5232             
1481764846        0                 3029              0                 34004372          33879588          0                 25                108194839337      21335754624       0                 5232             
1481764847        0                 3029              0                 34004450          33879665          0                 25                108194877854      21335785120       0                 5232             
1481764849        0                 3029              0                 34004527          33879741          0                 25                108194916180      21335815256       0                 5232             
1481764850        0                 3029              0                 34004643          33879851          0                 25                108194966194      21349484248       0                 5232             
1481764852        0                 3029              0                 34004729          33879940          0                 25                108195005288      21354760384       0                 5232             
1481764853        0                 3029              0                 34004806          33880016          0                 25                108195043478      21354790464       0                 5232             
1481764854        0                 3029              0                 34004885          33880095          0                 25                108195082324      21354821568       0                 5232             
1481764855        0                 3029              0                 34004974          33880183          0                 25                108195125754      21354855288       0                 5232             
1481764856        0                 3029              0                 34005093          33880300          0                 25                108195166722      21375864608       0                 5232             
1481764857        0                 3029              0                 34005207          33880412          0                 25                108195207306      21396873032       0                 5232             
1481764858        0                 3029              0                 34005288          33880492          0                 25                108195246504      21397952800       0                 5232             
1481764860        0                 3029              0                 34005377          33880582          0                 25                108195300082      21397986544       0                 5232             
1481764861        0                 3029              0                 34005468          33880672          0                 25                108195343056      21398020496       0                 5232             
1481764862        0                 3029              0                 34005546          33880749          0                 25                108195381574      21398050992       0                 5232             
1481764863        0                 3029              0                 34006655          33881851          0                 25                108195652740      21401424064       0                 5232             
1481764864        0                 3029              0                 34006752          33881946          0                 25                108195689612      21414040880       0                 5232             
1481764865        0                 3029              0                 34006844          33882042          0                 25                108195725924      21420367720       0                 5232             
1481764867        0                 3029              0                 34006953          33882148          0                 25                108195784574      21428793040       0                 5232             
1481764868        0                 3029              0                 34007065          33882263          0                 25                108195830252      21445608192       0                 5232             
1481764869        0                 3029              0                 34007176          33882372          0                 25                108195870052      21464519024       0                 5232             
1481764870        0                 3029              0                 34007271          33882473          0                 25                108195966657      21464554952       0                 5232             
1481764871        0                 3029              0                 34007352          33882553          0                 25                108196005751      21464586400       0                 5232             
1481764873        0                 3029              0                 34007469          33882669          0                 25                108196053629      21483499416       0                 5232             
1481764874        0                 3029              0                 34007546          33882745          0                 25                108196091955      21483529552       0                 5232             
1481764875        0                 3029              0                 34007630          33882829          0                 25                108196138167      21483561736       0                 5232             
1481764876        0                 3029              0                 34007720          33882918          0                 25                108196181789      21483595816       0                 5232             
1481764877        0                 3029              0                 34007799          33882996          0                 25                108196220499      21483626608       0                 5232             
1481764878        0                 3029              0                 34007871          33883066          0                 25                108196251323      21483655352       0                 5232             
1481764879        0                 3029              0                 34007985          33883178          0                 25                108196298489      21502567104       0                 5232             
1481764880        0                 3029              0                 34008071          33883264          0                 25                108196340503      21502599864       0                 5232             
1481764882        0                 3029              0                 34008152          33883344          0                 25                108196385867      21502631016       0                 5232             
1481764883        0                 3029              0                 34008228          33883419          0                 25                108196417595      21502661384       0                 5232             
1481764884        0                 3029              0                 34008302          33883491          0                 25                108196448803      21502690784       0                 5232             
1481764885        0                 3029              0                 34008398          33883581          0                 25                108196492881      21509015496       0                 5232             
1481764887        0                 3029              0                 34008519          33883708          0                 25                108196555763      21521640912       0                 5232             
1481764888        0                 3029              0                 34009618          33884806          0                 25                108196822889      21521867816       0                 5232             
1481764889        0                 3029              0                 34009697          33884884          0                 25                108196861599      21521898608       0                 5232             
1481764890        0                 3029              0                 34009784          33884970          0                 25                108196904125      21521931264       0                 5232             
1481764892        0                 3029              0                 34009926          33885102          0                 25                108196960403      21550284472       0                 5232             
1481764893        0                 3029              0                 34010013          33885196          0                 25                108196998590      21559755224       0                 5232             
1481764895        0                 3029              0                 34010129          33885312          0                 25                108197052746      21576571144       0                 5232             
1481764896        0                 3029              0                 34010218          33885400          0                 25                108197089842      21578701976       0                 5232             
1481764898        0                 3029              0                 34010296          33885477          0                 25                108197128360      21578732472       0                 5232             
1481764899        0                 3029              0                 34010387          33885563          0                 25                108197170974      21582959232       0                 5232             
