TIMESTAMP        scratch-RQ       scratch-RD       scratch-WR       
1483660025 16104018 11223647374567 2805681679336
1483660027 16104232 11223647414347 2805681693802
1483660028 16104446 11223647454147 2805681708271
1483660029 16104687 11223647513835 2805681727700
1483660030 16104927 11223647565567 2805681745166
1483660031 16105271 11224041172773 2805681768566
1483660032 16105545 11224225817581 2805681796927
1483660033 16105932 11224879507267 2805681829346
1483660034 16106296 11225600325645 2805681866604
1483660036 16106580 11226128938981 2805681903865
1483660037 16106899 11227021723827 2805681942983
1483660038 16107182 11227651000443 2805681980235
1483660039 16107465 11228292859995 2805682017492
1483660040 16107748 11228976662587 2805682054748
1483660041 16108031 11229652076583 2805682092012
1483660042 16108314 11230361044951 2805682129257
1483660043 16108597 11231023875999 2805682166504
1483660045 16108880 11231766398847 2805682203758
1483660046 16109163 11232458590059 2805682241012
1483660047 16109446 11233108838231 2805682278267
1483660048 16109729 11233725531923 2805682315510
1483660049 16110012 11234388362971 2805682352758
1483660050 16110295 11235059582639 2805682390007
1483660051 16110578 11235726608015 2805682427261
1483660052 16110861 11236372661871 2805682464512
1483660054 16111144 11236989355587 2805682501766
1483660055 16111427 11237589272087 2805682539016
1483660056 16111710 11238268880375 2805682576272
1483660057 16111993 11238826853859 2805682613525
1483660058 16112291 11239422576079 2805682650780
1483660059 16112577 11240064435595 2805682688026
1483660060 16112872 11240693712223 2805682725280
1483660061 16113157 11241293628735 2805682762528
1483660063 16113457 11241956459807 2805682799776
1483660064 16113756 11242631873779 2805682837021
1483660065 16114039 11243223401695 2805682874282
1483660066 16114330 11243802346687 2805682911541
1483660067 16114613 11244557452399 2805682948782
1483660068 16114924 11245220283459 2805682986040
1483660069 16115209 11245845365783 2805683023300
1483660070 16115504 11246583694315 2805683060551
1483660072 16115787 11247284274111 2805683097802
1483660073 16116088 11247930327979 2805683135055
1483660074 16116381 11248614130583 2805683172313
1483660075 16116664 11249285350239 2805683209560
1483660076 16116957 11250057233179 2805683246809
1483660077 16117250 11250619400955 2805683284060
1483660078 16117555 11251282232043 2805683321313
1483660079 16117846 11251898925775 2805683358571
1483660080 16118137 11252553368243 2805683395819
1483660082 16118422 11253191033483 2805683433074
1483660083 16118721 11253828698723 2805683470330
1483660084 16119012 11254550250031 2805683507583
1483660085 16119295 11255263412767 2805683544848
1483660086 16119588 11255951409655 2805683582096
1483660087 16119881 11256576491963 2805683619344
1483660088 16120182 11257247711639 2805683656594
1483660089 16120467 11257889571163 2805683693847
1483660091 16120760 11258552402255 2805683731101
1483660092 16121043 11259194261815 2805683768362
1483660093 16121354 11259844509983 2805683805611
1483660094 16121639 11260578644231 2805683842866
1483660095 16121932 11261182755071 2805683880125
1483660096 16122215 11261690396895 2805683917380
1483660097 16122524 11262223204495 2805683954616
1483660098 16122807 11262688903291 2805683991872
1483660100 16123090 11263209128051 2805684029134
1483660101 16123381 11263712575587 2805684066388
1483660102 16123674 11264253771871 2805684103650
1483660103 16123975 11264828522579 2805684140912
1483660104 16124258 11265394884691 2805684178175
1483660105 16124551 11265986412591 2805684215426
1483660106 16124834 11266565357603 2805684252688
1483660108 16125143 11267223994403 2805684289950
1483660109 16125426 11267937157119 2805684327200
1483660110 16125709 11268641931271 2805684364460
1483660111 16126000 11269212487683 2805684401715
1483660112 16126301 11269929844723 2805684438975
1483660113 16126592 11270517178351 2805684476238
1483660114 16126875 11271175815135 2805684513486
1483660116 16127168 11271788314587 2805684550740
1483660117 16127459 11272463728623 2805684588006
1483660118 16127760 11273067839479 2805684625269
1483660119 16128043 11273663561715 2805684662531
1483660120 16128334 11274322198523 2805684699799
1483660121 16128617 11274955669507 2805684737061
1483660122 16128928 11275547197451 2805684774320
1483660123 16129211 11276088393735 2805684811583
1483660125 16129494 11276784779295 2805684848846
1483660126 16129787 11277418250247 2805684886103
1483660127 16130076 11278139801607 2805684923367
1483660128 16130377 11278756495367 2805684960630
1483660129 16130660 11279348023291 2805684997886
1483660130 16130951 11279922774023 2805685035150
1483660131 16131242 11280480747543 2805685072418
1483660132 16131543 11281097441283 2805685109676
1483660134 16131826 11281714135059 2805685146946
1483660135 16132109 11282293080111 2805685184212
1483660136 16132410 11282905579559 2805685221467
1483660137 16132701 11283543244843 2805685258735
1483660138 16132992 11284193493039 2805685295995
1483660139 16133275 11284936015899 2805685333253
1483660140 16133570 11285552709651 2805685370514
1483660141 16133863 11286190374947 2805685407785
1483660143 16134164 11286857400335 2805685445045
1483660144 16134447 11287490871339 2805685482310
1483660145 16134732 11288115953711 2805685519570
1483660146 16135033 11288652955675 2805685556830
1483660147 16135334 11289273843743 2805685594091
1483660148 16135619 11289940869155 2805685631349
1483660149 16135904 11290637254683 2805685668612
1483660151 16136197 11291363000351 2805685705872
1483660152 16136492 11292013248547 2805685743137
1483660153 16136795 11292663496731 2805685780396
1483660154 16137078 11293317939255 2805685817662
1483660155 16137369 11293938827335 2805685854929
1483660156 16137660 11294542938187 2805685892188
1483660157 16137961 11295079940199 2805685929460
1483660158 16138244 11295549833347 2805685966725
1483660160 16138527 11296187498643 2805686003987
1483660161 16138826 11296862912663 2805686041249
1483660162 16139125 11297378943143 2805686078511
1483660163 16139408 11297911750839 2805686115771
1483660164 16139691 11298620719267 2805686153021
1483660165 16139984 11299279356071 2805686190280
1483660166 16140275 11299954770103 2805686227548
1483660168 16140578 11300479189191 2805686264809
1483660169 16140861 11301112660195 2805686302078
1483660170 16141144 11301737742543 2805686339334
1483660171 16141445 11302367019219 2805686376593
1483660172 16141744 11302996295919 2805686413862
1483660173 16142027 11303629766899 2805686451127
1483660174 16142310 11304280015119 2805686488396
1483660175 16142603 11304988983559 2805686525654
1483660177 16142902 11305542762779 2805686562915
1483660178 16143193 11306167845143 2805686600179
1483660179 16143476 11306709041451 2805686637442
1483660180 16143759 11307233460507 2805686674699
1483660181 16144060 11307854348591 2805686711970
1483660182 16144363 11308479430955 2805686749234
1483660183 16144646 11309083541787 2805686786489
1483660184 16144929 11309641515311 2805686823756
1483660186 16145230 11310287569219 2805686861028
1483660187 16145521 11310929428799 2805686898291
1483660188 16145812 11311525151047 2805686935556
1483660189 16146095 11312125067599 2805686972817
1483660190 16146386 11312754344279 2805687010081
1483660191 16146677 11313400398175 2805687047348
1483660192 16146978 11314021286211 2805687084597
1483660194 16147261 11314654757183 2805687121856
1483660195 16147544 11315254673747 2805687159125
1483660196 16147845 11315850395995 2805687196386
1483660197 16148146 11316525810019 2805687233645
1483660198 16148429 11317364801887 2805687270904
1483660199 16148720 11317918581107 2805687308172
1483660200 16149013 11318547857799 2805687345439
1483660201 16149304 11319164551567 2805687382696
1483660203 16149595 11319785439639 2805687419959
1483660204 16149886 11320435687839 2805687457221
1483660205 16150169 11321090130331 2805687494482
1483660206 16150470 11321736184227 2805687531745
1483660207 16150763 11322378043819 2805687569008
1483660208 16151056 11323024097679 2805687606260
1483660209 16151339 11323619819927 2805687643515
1483660211 16151640 11324228125063 2805687680770
1483660212 16151931 11324987425119 2805687718020
1483660213 16152214 11325612507447 2805687755279
1483660214 16152505 11326317281563 2805687792542
1483660215 16152796 11326896226535 2805687829801
1483660216 16153087 11327483560151 2805687867067
1483660217 16153380 11328112836795 2805687904327
1483660218 16153673 11328779862175 2805687941591
1483660220 16153956 11329421721699 2805687978843
1483660221 16154259 11329996472371 2805688016105
1483660222 16154554 11330424422407 2805688053366
1483660223 16154845 11331099836391 2805688090626
1483660224 16155128 11331804610479 2805688127879
1483660225 16155423 11332425284667 2805688165138
1483660226 16155714 11332966480899 2805688202399
1483660227 16156005 11333524454347 2805688239661
1483660228 16156292 11333918849939 2805688276922
1483660230 16156575 11334732675931 2805688314186
1483660231 16156876 11335131265827 2805688351450
1483660237 16157185 11335429192427 2805688388711
1483660238 16157478 11335722924723 2805688425978
1483660239 16157749 11336016637191 2805688458276
1483660240 16158028 11336310349667 2805688490581
1483660241 16158289 11336599847943 2805688517914
1483660242 16158558 11336897734827 2805688545251
1483660243 15210160 9360409949096 2461699712428
1483660244 15210373 9360409996808 2461699727773
