CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,cpptraj_ens1_1,5.52130198479,5.52274107933,5.6088988781,49.4300160408,50.4232859612
unit.000001,cpptraj_ens1_2,5.56976389885,5.57131099701,5.96633005142,53.7518649101,54.9719009399
unit.000002,cpptraj_ens1_3,5.52935695648,5.53088998795,5.66218590736,47.3170959949,48.1700179577
unit.000003,cpptraj_ens1_4,5.54189395905,5.54334688187,5.74510788918,51.6384899616,52.6200540066
unit.000004,cpptraj_ens2_1,5.54947686195,5.55104494095,5.7963449955,49.1285438538,50.4195330143
unit.000005,cpptraj_ens2_2,5.55103993416,5.55252504349,5.81066703796,37.9712879658,38.6401269436
unit.000006,cpptraj_ens2_3,5.5603158474,5.56190085411,5.90529704094,50.8352019787,52.5706689358
unit.000007,cpptraj_ens2_4,5.56796789169,5.56974506378,5.95613598824,32.2364339828,33.3617119789
unit.000008,cpptraj_ens3_1,5.57425689697,5.57566595078,6.00084996223,52.1431808472,53.7467360497
unit.000009,cpptraj_ens3_2,5.58508992195,5.58657288551,6.10322189331,46.610517025,48.0703299046
unit.000010,cpptraj_ens3_3,5.60535502434,5.60679101944,6.24020385742,54.8587379456,55.0715630054
unit.000011,cpptraj_ens3_4,5.51035404205,5.51315784454,5.53664088249,33.9461529255,34.4370660782
unit.000012,cpptraj_ens4_1,5.51353192329,5.51555895805,5.55677199364,48.726017952,50.3699710369
unit.000013,cpptraj_ens4_2,5.51507592201,5.51674199104,5.5672109127,25.8065109253,27.1477868557
unit.000014,cpptraj_ens4_3,5.51819586754,5.5197520256,5.58682703972,44.2988729477,45.9687240124
unit.000015,cpptraj_ens4_4,5.52428984642,5.52595090866,5.63100886345,39.979074955,41.765969038
unit.000016,cpptraj_ens5_1,5.55554294586,5.55704402924,5.85146594048,59.0687479973,60.399394989
unit.000017,cpptraj_ens5_2,5.53530693054,5.53674602509,5.7046020031,56.9645988941,58.3472120762
unit.000018,cpptraj_ens5_3,5.53386092186,5.53529500961,5.69418907166,56.4631259441,57.2725269794
unit.000019,cpptraj_ens5_4,5.54791307449,5.5494389534,5.78538990021,53.2495260239,54.9218440056
unit.000020,cpptraj_ens6_1,5.52593898773,5.52781200409,5.64170098305,46.5094959736,48.0695800781
unit.000021,cpptraj_ens6_2,5.56492805481,5.56641197205,5.93615698814,48.4240100384,49.2932729721
unit.000022,cpptraj_ens6_3,5.55703401566,5.558770895,5.87727689743,54.8558540344,55.0708239079
unit.000023,cpptraj_ens6_4,5.51188087463,5.51435089111,5.54699707031,44.6011140347,45.9691948891
unit.000024,cpptraj_ens7_1,5.57131195068,5.57276105881,5.97717404366,52.0423059464,53.7455968857
unit.000025,cpptraj_ens7_2,5.58060097694,5.58222007751,6.07164907455,49.6309769154,50.4694769382
unit.000026,cpptraj_ens7_3,5.58814287186,5.58968400955,6.13871693611,47.4183058739,48.2185280323
unit.000027,cpptraj_ens7_4,5.59686589241,5.59842896461,6.19051003456,52.9475960732,54.872467041
unit.000028,cpptraj_ens8_1,5.60389685631,5.60539007187,6.23022484779,51.9413900375,53.6973750591
unit.000029,cpptraj_ens8_2,5.50610399246,5.51058602333,5.51364088058,22.1910159588,23.9537899494
unit.000030,cpptraj_ens8_3,5.546407938,5.54791402817,5.77532291412,46.7121720314,48.1193900108
unit.000031,cpptraj_ens8_4,5.58658099174,5.58809494972,6.12326407433,39.985861063,41.7667319775
unit.000032,cpptraj_ens9_1,5.52278184891,5.5242228508,5.61987495422,47.1151819229,48.1688439846
unit.000033,cpptraj_ens9_2,5.55877900124,5.56027603149,5.89278888702,24.7998790741,26.0726590157
unit.000034,cpptraj_ens9_3,5.60234189034,5.60388994217,6.22026395798,48.4279198647,49.2988069057
unit.000035,cpptraj_ens9_4,5.53677487373,5.53878593445,5.71467590332,24.3961849213,26.0548169613
unit.000036,cpptraj_ens10_1,5.57279086113,5.57421684265,5.98770785332,53.953455925,55.0219490528
unit.000037,cpptraj_ens10_2,5.58219003677,5.58364486694,6.08303403854,34.4502489567,35.4636490345
unit.000038,cpptraj_ens10_3,5.56644201279,5.56790590286,5.94619703293,52.547565937,53.7961959839
unit.000039,cpptraj_ens10_4,5.55254793167,5.55402207375,5.82308101654,35.2555589676,35.5130500793
unit.000040,cpptraj_ens11_1,5.54338693619,5.5448820591,5.75514388084,50.9361190796,52.5734238625
unit.000041,cpptraj_ens11_2,5.53088593483,5.53235793114,5.67254805565,40.0806059837,41.8155698776
unit.000042,cpptraj_ens11_3,5.51980304718,5.52127790451,5.59832191467,47.0140709877,48.1201469898
unit.000043,cpptraj_ens11_4,5.50873589516,5.51195502281,5.52569794655,41.6878678799,42.842140913
unit.000044,cpptraj_ens12_1,5.59843587875,5.60078001022,6.2004108429,53.5508038998,54.9711608887
unit.000045,cpptraj_ens12_2,5.5634598732,5.56488800049,5.9260840416,52.5447268486,53.7954800129
unit.000046,cpptraj_ens12_3,5.58364295959,5.58506584167,6.09297394753,50.6340758801,51.4986350536
unit.000047,cpptraj_ens12_4,5.60681891441,5.60830402374,6.25001192093,55.158290863,56.1472790241
unit.000048,cpptraj_ens13_1,5.54028892517,5.54180502892,5.73512005806,51.8403930664,53.6955339909
unit.000049,cpptraj_ens13_2,5.53238296509,5.53381204605,5.68297100067,37.2642810345,38.6394300461
unit.000050,cpptraj_ens13_3,5.53871202469,5.54029607773,5.72490692139,47.6197559834,49.2483320236
unit.000051,cpptraj_ens13_4,5.54492306709,5.54635691643,5.76511406898,34.5509040356,35.5122978687
unit.000052,cpptraj_ens14_1,5.59291887283,5.59439301491,6.16998696327,52.846683979,54.8716859818
unit.000053,cpptraj_ens14_2,5.5540368557,5.55552101135,5.83306193352,55.9609758854,57.2232780457
unit.000054,cpptraj_ens14_3,5.59141492844,5.59289002419,6.15954089165,53.0484609604,54.9210569859
unit.000055,cpptraj_ens14_4,5.57570099831,5.57720804214,6.01110291481,55.759996891,56.196518898
unit.000056,cpptraj_ens15_1,5.56193900108,5.56342887878,5.91578197479,55.0574450493,56.1465699673
unit.000057,cpptraj_ens15_2,5.57718396187,5.57904195786,6.02142000198,32.5396618843,33.3625278473
unit.000058,cpptraj_ens15_3,5.58971500397,5.59139299393,6.14916396141,51.7394628525,52.6227500439
unit.000059,cpptraj_ens15_4,5.60077500343,5.60232806206,6.21035885811,25.5041148663,27.1297578812
unit.000060,cpptraj_ens16_1,5.51663184166,5.51826190948,5.57700991631,48.8270220757,50.3736250401
unit.000061,cpptraj_ens16_2,5.52781295776,5.52938199043,5.6519010067,22.4864249229,23.971077919
unit.000062,cpptraj_ens16_3,5.59535694122,5.59683990479,6.18025898933,53.7547018528,55.021214962
unit.000063,cpptraj_ens16_4,5.57906794548,5.58060503006,6.04743099213,56.0617978573,57.2717649937
