#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1481664315        0.586864          0.586861          0.016949          0.016933          0.000000          27.594700         0.016933         
1481664316        0.740089          0.739105          0.022728          0.021942          0.000000          27.582500         0.021942         
1481664317        0.740089          0.547745          0.022728          0.009747          0.000000          27.535600         0.021942         
1481664319        1.248920          1.182400          0.065899          0.062569          0.000000          27.482400         0.062569         
1481664320        1.309780          1.243260          0.121799          0.118469          0.000000          26.934400         0.118469         
1481664321        1.309780          1.243260          0.121803          0.118473          0.000000          26.527800         0.118473         
1481664322        1.309780          1.243260          0.121803          0.115440          0.000000          26.059400         0.118473         
1481664323        1.309780          1.243260          0.121803          0.115444          0.000000          25.611400         0.118473         
1481664324        1.309780          1.243260          0.121803          0.115444          0.000000          25.144000         0.118473         
1481664325        1.309780          1.243260          0.121803          0.115448          0.000000          24.897500         0.118473         
1481664326        1.309780          1.243260          0.121803          0.115452          0.000000          24.440800         0.118473         
1481664328        1.309780          1.243260          0.121803          0.115456          0.000000          24.014100         0.118473         
1481664329        1.309780          1.243260          0.121803          0.115459          0.000000          23.760800         0.118473         
1481664330        1.309780          1.243260          0.121803          0.115463          0.000000          23.337200         0.118473         
1481664331        1.309780          1.243260          0.121803          0.115467          0.000000          22.720700         0.118473         
1481664332        1.309780          1.243260          0.121803          0.115475          0.000000          22.132600         0.118473         
1481664333        1.309780          1.243260          0.121803          0.115475          0.000000          21.731800         0.118473         
1481664334        1.309780          1.243260          0.121803          0.115479          0.000000          21.370200         0.118473         
1481664335        1.309780          1.243260          0.121803          0.115482          0.000000          20.951800         0.118473         
1481664337        1.309780          1.243260          0.121803          0.115490          0.000000          20.499500         0.118473         
1481664338        1.309780          1.243260          0.121803          0.115494          0.000000          19.976700         0.118473         
1481664339        1.309780          1.243260          0.121803          0.115498          0.000000          19.556400         0.118473         
1481664340        1.309780          1.243260          0.121803          0.115501          0.000000          19.092900         0.118473         
1481664341        1.309780          1.243260          0.121803          0.115505          0.000000          18.568900         0.118473         
1481664342        1.309780          1.243260          0.121803          0.115505          0.000000          18.361000         0.118473         
1481664343        1.309780          1.243260          0.121803          0.115520          0.000000          17.946600         0.118473         
1481664345        1.309780          1.243260          0.121803          0.115524          0.000000          17.461400         0.118473         
1481664346        1.309780          1.243260          0.121807          0.115524          0.000000          16.943000         0.118473         
1481664347        1.309780          1.243260          0.121807          0.115524          0.000000          16.616000         0.118473         
1481664348        1.309780          1.243260          0.121807          0.115528          0.000000          16.267300         0.118473         
1481664349        1.309780          1.243260          0.121807          0.115536          0.000000          15.731800         0.118473         
1481664350        1.309780          1.243260          0.121807          0.115536          0.000000          15.251400         0.118473         
1481664351        1.309780          1.243260          0.121807          0.115543          0.000000          14.743600         0.118473         
1481664352        1.309780          1.243260          0.121807          0.115547          0.000000          14.477400         0.118473         
1481664354        1.309790          1.243260          0.121811          0.115555          0.000000          14.194600         0.118473         
1481664355        1.309790          1.243260          0.121811          0.115559          0.000000          14.194100         0.118473         
1481664356        1.309790          1.243260          0.121811          0.115562          0.000000          14.194000         0.118473         
1481664357        1.309790          1.243260          0.121811          0.115570          0.000000          14.194200         0.118473         
1481664358        1.309790          1.243260          0.121811          0.115570          0.000000          14.193400         0.118473         
1481664359        1.309790          1.243260          0.121811          0.115578          0.000000          14.192500         0.118473         
1481664361        1.309790          1.243260          0.121811          0.115585          0.000000          14.193100         0.118473         
1481664362        1.309790          1.243270          0.121815          0.115589          0.000000          14.192400         0.118473         
1481664363        1.309790          1.243270          0.121815          0.115597          0.000000          14.191400         0.118473         
1481664364        1.309790          1.243270          0.121815          0.115601          0.000000          14.190100         0.118473         
1481664365        1.309790          1.243270          0.121815          0.115604          0.000000          14.190400         0.118473         
1481664366        1.309790          1.243270          0.121815          0.115612          0.000000          14.192700         0.118473         
1481664367        1.309790          1.243270          0.121815          0.115623          0.000000          14.188800         0.118473         
1481664369        1.309790          1.243270          0.121815          0.115627          0.000000          14.190300         0.118473         
1481664370        1.309800          1.243270          0.121819          0.115646          0.000000          14.189900         0.118473         
1481664371        1.309800          1.243270          0.121819          0.115650          0.000000          14.188800         0.118473         
1481664372        1.309800          1.243270          0.121819          0.115635          0.000000          14.189800         0.118473         
1481664373        1.309800          1.243270          0.121819          0.115639          0.000000          14.189100         0.118473         
1481664374        1.309800          1.243270          0.121819          0.115643          0.000000          14.187600         0.118473         
1481664376        1.309800          1.243270          0.121819          0.115650          0.000000          14.188000         0.118473         
1481664377        1.309800          1.243270          0.121819          0.115654          0.000000          14.187400         0.118473         
1481664378        1.309800          1.243270          0.121822          0.115662          0.000000          14.185800         0.118473         
1481664379        1.309800          1.243270          0.121822          0.115665          0.000000          14.187200         0.118473         
1481664380        1.309800          1.243270          0.121822          0.115673          0.000000          14.186100         0.118473         
1481664381        1.309800          1.243270          0.121822          0.115677          0.000000          14.185000         0.118473         
1481664382        1.309800          1.243270          0.121822          0.115681          0.000000          14.184900         0.118473         
1481664384        1.309800          1.243270          0.121822          0.115688          0.000000          14.184100         0.118473         
1481664385        1.309800          1.243270          0.121822          0.115692          0.000000          14.183300         0.118473         
1481664386        1.309800          1.243280          0.121826          0.115700          0.000000          14.184200         0.118473         
1481664387        1.309800          1.243280          0.121826          0.115707          0.000000          14.183400         0.118473         
1481664388        1.309800          1.243280          0.121826          0.115707          0.000000          14.183300         0.118473         
1481664389        1.309800          1.243280          0.121826          0.115715          0.000000          14.182800         0.118473         
1481664390        1.309800          1.243280          0.121826          0.115719          0.000000          14.182300         0.118473         
1481664392        1.309800          1.243280          0.121826          0.115723          0.000000          14.183200         0.118473         
1481664393        1.309800          1.243280          0.121826          0.115730          0.000000          14.182100         0.118473         
1481664394        1.309810          1.243280          0.121830          0.115738          0.000000          14.182100         0.118473         
1481664395        1.309810          1.243280          0.121830          0.115738          0.000000          14.181600         0.118473         
1481664396        1.309810          1.243280          0.121830          0.115746          0.000000          14.180300         0.118473         
1481664397        1.309810          1.243280          0.121830          0.115749          0.000000          14.180500         0.118473         
1481664399        1.309810          1.243280          0.121830          0.115772          0.000000          14.179800         0.118473         
1481664400        1.309810          1.243280          0.121830          0.115780          0.000000          14.179300         0.118473         
1481664401        1.309810          1.243280          0.121830          0.115784          0.000000          14.180300         0.118473         
1481664402        1.309810          1.243290          0.121834          0.115772          0.000000          14.178600         0.118473         
1481664403        1.309810          1.243290          0.121834          0.115780          0.000000          14.178800         0.118473         
1481664404        1.309810          1.243290          0.121834          0.115780          0.000000          14.179400         0.118473         
1481664405        1.309810          1.243290          0.121834          0.115788          0.000000          14.179200         0.118473         
