Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,8000,0,8000,0.0,0.0
0,8000,1,8000,495.0,2775.6460637
8000,16000,2,8000,990.0,4004.45250237
16000,24000,3,8000,1478.0,4326.16721588
24000,32000,4,8000,1976.0,4216.51110072
32000,40000,5,8000,2471.0,3831.9597198
40000,48000,6,8000,2967.0,3765.56401398
48000,56000,7,8000,3462.0,3784.88485001
56000,64000,8,8000,3955.0,3792.88100986
64000,72000,9,8000,4451.0,3800.61617839
72000,80000,10,8000,4950.0,3810.35982747
80000,88000,11,8000,5449.0,3692.9105715
88000,96000,12,8000,5944.0,3708.88992735
0,8000,13,8000,6443.0,2929.40615481
8000,16000,14,8000,6939.0,2980.84707695
16000,24000,15,8000,7439.0,3029.87489481
24000,32000,16,8000,7933.0,3071.65836398
32000,40000,17,8000,8419.0,3144.54510722
40000,48000,18,8000,8898.0,3152.97473931
48000,56000,19,8000,9380.0,3182.90118094
56000,64000,20,8000,9881.0,3213.02213256
64000,72000,21,8000,10392.0,3243.0470292
72000,80000,22,8000,10899.0,3303.75344774
80000,88000,23,8000,11384.0,3355.28852191
88000,96000,24,8000,11907.0,3413.99894466
96000,104000,25,8000,12396.0,3462.11937623
104000,112000,26,8000,12887.0,3506.48927284
112000,120000,27,8000,13387.0,3549.66028938
120000,128000,28,8000,13882.0,3559.98481783
128000,136000,29,8000,14376.0,3597.93350699
136000,144000,30,8000,14881.0,3624.28449403
144000,152000,31,8000,15387.0,3682.80274162
152000,160000,32,8000,15892.0,3731.87967846
160000,168000,33,8000,16405.0,3766.72358575
168000,176000,34,8000,16907.0,3813.22159098
176000,184000,35,8000,17404.0,3856.10045959
184000,192000,36,8000,17901.0,3896.52794326
192000,200000,37,8000,18399.0,3896.28804712
200000,208000,38,8000,18899.0,3921.47930415
208000,216000,39,8000,19395.0,3945.33457213
216000,224000,40,8000,19890.0,3968.12732604
224000,232000,41,8000,20388.0,3990.32998807
232000,240000,42,8000,20888.0,3998.04694224
240000,248000,43,8000,21379.0,4017.57900748
248000,256000,44,8000,21858.0,4058.04014348
256000,264000,45,8000,22337.0,4088.3106524
264000,272000,46,8000,22814.0,4117.99261851
272000,280000,47,8000,23295.0,4148.03511227
280000,288000,48,8000,23797.0,4168.1527257
288000,296000,49,8000,24291.0,4184.42337935
296000,304000,50,8000,24787.0,4200.10097642
304000,312000,51,8000,25285.0,4227.22182861
312000,320000,52,8000,25786.0,4254.22395078
320000,328000,53,8000,26288.0,4280.16454361
328000,336000,54,8000,26775.0,4281.28614304
336000,344000,55,8000,27274.0,4275.61403274
344000,352000,56,8000,27771.0,4290.99737913
352000,360000,57,8000,28258.0,4282.99866071
360000,368000,58,8000,28737.0,4274.94435338
368000,376000,59,8000,29221.0,4266.3788057
376000,384000,60,8000,29720.0,4295.10869815
384000,392000,61,8000,30217.0,4316.90307588
392000,400000,62,8000,30707.0,4327.44200141
400000,408000,63,8000,31195.0,4337.4083019
408000,416000,64,8000,31687.0,4347.39722205
416000,424000,65,8000,32187.0,4340.77937689
424000,432000,66,8000,32686.0,4353.29019061
432000,440000,67,8000,33186.0,4356.3982186
440000,448000,68,8000,33693.0,4368.00279812
448000,456000,69,8000,34172.0,4376.68264029
456000,464000,70,8000,34676.0,4387.37613224
464000,472000,71,8000,35190.0,4398.9722138
472000,480000,72,8000,35701.0,4424.48765745
480000,488000,73,8000,36204.0,4441.80260547
488000,496000,74,8000,36695.0,4458.11958983
496000,504000,75,8000,37192.0,4475.45529788
504000,512000,76,8000,37690.0,4492.24841294
512000,520000,77,8000,38187.0,4499.4158112
520000,528000,78,8000,38687.0,4490.66216607
528000,536000,79,8000,39177.0,4504.67084229
536000,544000,80,8000,39668.0,4519.79977098
544000,552000,81,8000,40160.0,4539.3954916
552000,560000,82,8000,40655.0,4546.18146459
560000,568000,83,8000,41156.0,4537.55547418
568000,576000,84,8000,41657.0,4529.22612086
576000,584000,85,8000,42150.0,4519.86060548
584000,592000,86,8000,42635.0,4509.4786385
592000,600000,87,8000,43119.0,4528.51613661
600000,608000,88,8000,43616.0,4545.12353232
608000,616000,89,8000,44116.0,4559.58970633
616000,624000,90,8000,44612.0,4565.36016624
624000,632000,91,8000,45110.0,4549.01109833
632000,640000,92,8000,45608.0,4554.87691725
640000,648000,93,8000,46094.0,4545.57474239
648000,656000,94,8000,46579.0,4550.96198929
656000,664000,95,8000,47060.0,4542.44349071
664000,672000,96,8000,47547.0,4534.06734562
672000,680000,97,8000,48043.0,4539.37747326
680000,688000,98,8000,48544.0,4545.47377939
688000,696000,99,8000,49046.0,4538.76223953
696000,704000,100,8000,49549.0,4545.52882665
704000,712000,101,8000,50045.0,4538.13209366
712000,720000,102,8000,50539.0,4543.56496856
720000,728000,103,8000,51044.0,4530.79669482
728000,736000,104,8000,51570.0,4525.95751309
736000,744000,105,8000,52078.0,4533.48611573
744000,752000,106,8000,52581.0,4540.41559523
752000,760000,107,8000,53086.0,4556.9302718
760000,768000,108,8000,53592.0,4571.40871009
768000,776000,109,8000,54073.0,4581.54333254
776000,784000,110,8000,54568.0,4585.94200142
784000,792000,111,8000,55066.0,4578.79588247
792000,800000,112,8000,55561.0,4583.88208347
800000,808000,113,8000,56059.0,4589.78085126
808000,816000,114,8000,56544.0,4594.13966795
816000,824000,115,8000,57037.0,4582.35991673
824000,832000,116,8000,57533.0,4587.51921509
832000,840000,117,8000,58031.0,4591.92406237
840000,848000,118,8000,58534.0,4597.10001186
848000,856000,119,8000,59038.0,4590.25786445
856000,864000,120,8000,59521.0,4582.3104713
864000,872000,121,8000,60011.0,4574.98904337
872000,880000,122,8000,60514.0,4580.0949145
880000,888000,123,8000,61016.0,4585.66564102
888000,896000,124,8000,61513.0,4589.74353826
896000,904000,125,8000,62014.0,4594.39778186
904000,912000,126,8000,62510.0,4598.92767744
912000,920000,127,8000,63005.0,4587.50800881
