BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1510178940000 ms, 2017-11-08T16:09:00, 0, 1615, 0,1_Producer_Count
1510179000000 ms, 2017-11-08T16:10:00, 1, 1593, 0,1_Producer_Count
1510179060000 ms, 2017-11-08T16:11:00, 1, 1568, 0,1_Producer_Count
1510179120000 ms, 2017-11-08T16:12:00, 1, 1592, 0,1_Producer_Count
1510179180000 ms, 2017-11-08T16:13:00, 1, 1585, 0,1_Producer_Count
1510179240000 ms, 2017-11-08T16:14:00, 1, 1599, 0,1_Producer_Count
1510179300000 ms, 2017-11-08T16:15:00, 1, 1595, 0,1_Producer_Count
1510179360000 ms, 2017-11-08T16:16:00, 1, 1567, 0,1_Producer_Count
1510179420000 ms, 2017-11-08T16:17:00, 1, 1648, 0,1_Producer_Count
1510179480000 ms, 2017-11-08T16:18:00, 0, 1592, 0,1_Producer_Count
1510179540000 ms, 2017-11-08T16:19:00, 1, 1581, 0,1_Producer_Count
1510179600000 ms, 2017-11-08T16:20:00, 1, 1614, 0,1_Producer_Count
1510179660000 ms, 2017-11-08T16:21:00, 0, 1644, 0,1_Producer_Count
1510179720000 ms, 2017-11-08T16:22:00, 1, 1597, 0,1_Producer_Count
1510179780000 ms, 2017-11-08T16:23:00, 1, 1587, 0,1_Producer_Count
1510179840000 ms, 2017-11-08T16:24:00, 1, 1552, 0,1_Producer_Count
1510179900000 ms, 2017-11-08T16:25:00, 1, 1592, 0,1_Producer_Count
1510179960000 ms, 2017-11-08T16:26:00, 0, 1614, 0,1_Producer_Count
1510180020000 ms, 2017-11-08T16:27:00, 1, 1590, 0,1_Producer_Count
1510180080000 ms, 2017-11-08T16:28:00, 2, 1586, 0,1_Producer_Count
1510180140000 ms, 2017-11-08T16:29:00, 1, 1573, 0,1_Producer_Count
1510180200000 ms, 2017-11-08T16:30:00, 0, 1582, 0,1_Producer_Count
1510180260000 ms, 2017-11-08T16:31:00, 0, 1589, 0,1_Producer_Count
1510180320000 ms, 2017-11-08T16:32:00, 1, 1584, 0,1_Producer_Count
1510180380000 ms, 2017-11-08T16:33:00, 1, 1588, 0,1_Producer_Count
1510180440000 ms, 2017-11-08T16:34:00, 1, 1588, 0,1_Producer_Count
1510180500000 ms, 2017-11-08T16:35:00, 1, 1567, 0,1_Producer_Count
1510180560000 ms, 2017-11-08T16:36:00, 1, 1839, 0,1_Producer_Count
1510180620000 ms, 2017-11-08T16:37:00, 0, 1575, 0,1_Producer_Count
1510180680000 ms, 2017-11-08T16:38:00, 1, 1588, 0,1_Producer_Count
1510180740000 ms, 2017-11-08T16:39:00, 1, 1810, 0,1_Producer_Count
1510180800000 ms, 2017-11-08T16:40:00, 1, 1596, 0,1_Producer_Count
1510180860000 ms, 2017-11-08T16:41:00, 1, 1567, 0,1_Producer_Count
1510180920000 ms, 2017-11-08T16:42:00, 1, 1623, 0,1_Producer_Count
1510180980000 ms, 2017-11-08T16:43:00, 1, 1598, 0,1_Producer_Count
1510181040000 ms, 2017-11-08T16:44:00, 1, 1594, 0,1_Producer_Count
1510181100000 ms, 2017-11-08T16:45:00, 1, 1587, 0,1_Producer_Count
1510181160000 ms, 2017-11-08T16:46:00, 1, 1557, 0,1_Producer_Count
1510181220000 ms, 2017-11-08T16:47:00, 1, 1576, 0,1_Producer_Count
1510181280000 ms, 2017-11-08T16:48:00, 1, 1577, 0,1_Producer_Count
1510181340000 ms, 2017-11-08T16:49:00, 1, 1578, 0,1_Producer_Count
1510181400000 ms, 2017-11-08T16:50:00, 0, 1579, 0,1_Producer_Count
1510181460000 ms, 2017-11-08T16:51:00, 0, 1607, 0,1_Producer_Count
1510181520000 ms, 2017-11-08T16:52:00, 0, 1565, 0,1_Producer_Count
1510181580000 ms, 2017-11-08T16:53:00, 1, 1572, 0,1_Producer_Count
1510181640000 ms, 2017-11-08T16:54:00, 1, 1607, 0,1_Producer_Count
1510181700000 ms, 2017-11-08T16:55:00, 1, 1570, 0,1_Producer_Count
1510181760000 ms, 2017-11-08T16:56:00, 1, 1579, 0,1_Producer_Count
1510181820000 ms, 2017-11-08T16:57:00, 0, 1573, 0,1_Producer_Count
1510181880000 ms, 2017-11-08T16:58:00, 0, 1575, 0,1_Producer_Count
1510181940000 ms, 2017-11-08T16:59:00, 0, 1578, 0,1_Producer_Count
1510182000000 ms, 2017-11-08T17:00:00, 1, 1590, 0,1_Producer_Count
1510182060000 ms, 2017-11-08T17:01:00, 1, 1585, 0,1_Producer_Count
1510182120000 ms, 2017-11-08T17:02:00, 0, 1573, 0,1_Producer_Count
1510182180000 ms, 2017-11-08T17:03:00, 1, 1578, 0,1_Producer_Count
1510182240000 ms, 2017-11-08T17:04:00, 0, 1599, 0,1_Producer_Count
1510182300000 ms, 2017-11-08T17:05:00, 0, 1582, 0,1_Producer_Count
1510182360000 ms, 2017-11-08T17:06:00, 1, 1585, 0,1_Producer_Count
1510182420000 ms, 2017-11-08T17:07:00, 1, 1591, 0,1_Producer_Count
1510182480000 ms, 2017-11-08T17:08:00, 0, 1585, 0,1_Producer_Count
1510182540000 ms, 2017-11-08T17:09:00, 1, 1569, 0,1_Producer_Count
1510182600000 ms, 2017-11-08T17:10:00, 0, 1601, 0,1_Producer_Count
1510182660000 ms, 2017-11-08T17:11:00, 0, 1605, 0,1_Producer_Count
1510182720000 ms, 2017-11-08T17:12:00, 0, 1657, 0,1_Producer_Count
1510182780000 ms, 2017-11-08T17:13:00, 1, 1626, 0,1_Producer_Count
1510182840000 ms, 2017-11-08T17:14:00, 0, 1598, 0,1_Producer_Count
1510182900000 ms, 2017-11-08T17:15:00, 0, 1609, 0,1_Producer_Count
1510182960000 ms, 2017-11-08T17:16:00, 0, 1606, 0,1_Producer_Count
