TIMESTAMP        home1-RQ         home1-RD         home1-WR         
1.000000          38.000000         24.458786         0.000000         
2.000000          16.000000         0.005459          0.000000         
3.000000          37.000000         24.460647         0.000000         
4.000000          58.000000         24.458315         0.000405         
5.000000          20.000000         0.010207          0.000000         
6.000000          59.000000         20.629700         0.000000         
7.000000          53.000000         24.459935         0.000405         
9.000000          28.000000         0.007833          0.000000         
10.000000         37.000000         24.463887         0.000405         
11.000000         24.000000         0.001430          0.000000         
12.000000         276.000000        0.009416          0.000000         
13.000000         116.000000        0.270350          0.000000         
14.000000         104.000000        25.940266         0.015795         
15.000000         150.000000        212.740419        0.001924         
17.000000         0.500000          0.000000          0.000000         
18.000000         0.000000          0.000000          0.000000         
19.000000         11.000000         0.000000          0.000000         
20.000000         4.000000          0.000000          0.000000         
21.000000         4.000000          0.000000          0.000000         
