TIMESTAMP        scratch-RQ       scratch-RD       scratch-WR       
1.000000          8.000000          0.000000          0.000000         
2.000000          2.000000          0.000000          0.000000         
3.000000          2.000000          0.000000          0.000000         
4.000000          0.000000          0.000000          0.000000         
5.000000          2.000000          0.000000          0.000000         
6.000000          15.000000         242.535520        0.000000         
7.000000          13.000000         50.331648         0.000000         
9.000000          1.000000          96.101936         0.000000         
10.000000         15.000000         242.535520        0.000000         
11.000000         17.000000         95.191616         0.000000         
12.000000         10.000000         147.343904        0.000000         
13.000000         20.000000         242.535520        0.000000         
14.000000         8.000000          0.000000          0.000000         
15.000000         20.000000         242.535520        0.000000         
17.000000         10.000000         121.267760        0.000000         
18.000000         0.000000          0.000000          0.000000         
19.000000         20.000000         242.535520        0.000000         
20.000000         2.000000          0.000000          0.000000         
21.000000         4.000000          0.000000          0.000000         
