Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171107-234146
5000,10000,1,5000,311.0,3734.84589946,20171107-234146
0,5000,2,5000,620.0,2695.13789365,20171107-234146
5000,10000,3,5000,928.0,3008.06602991,20171107-234146
10000,15000,4,5000,1235.0,3481.38417532,20171107-234146
15000,20000,5,5000,1546.0,3854.1514511,20171107-234146
20000,25000,6,5000,1859.0,4412.08389127,20171107-234146
25000,30000,7,5000,2175.0,4890.76200065,20171107-234146
30000,35000,8,5000,2487.0,5312.76356212,20171107-234146
35000,40000,9,5000,2802.0,5509.90231354,20171107-234146
40000,45000,10,5000,3111.0,5599.32154235,20171107-234146
45000,50000,11,5000,3426.0,5687.7523838,20171107-234146
50000,55000,12,5000,3737.0,5479.35975367,20171107-234146
55000,60000,13,5000,4050.0,5556.09635796,20171107-234146
60000,65000,14,5000,4360.0,5618.25963639,20171107-234146
65000,70000,15,5000,4672.0,5464.5452669,20171107-234146
70000,75000,16,5000,4979.0,5325.81711331,20171107-234147
75000,80000,17,5000,5290.0,5545.96876562,20171107-234147
80000,85000,18,5000,5598.0,5730.37798551,20171107-234147
85000,90000,19,5000,5910.0,5902.63420405,20171107-234147
90000,95000,20,5000,6220.0,6028.25390576,20171107-234147
95000,100000,21,5000,6529.0,6142.47258077,20171107-234147
0,5000,22,5000,6837.0,5493.82556941,20171107-234147
5000,10000,23,5000,7145.0,5391.58628844,20171107-234147
10000,15000,24,5000,7452.0,5307.05768887,20171107-234147
15000,20000,25,5000,7757.0,5231.15340225,20171107-234147
20000,25000,26,5000,8061.0,5366.92310173,20171107-234147
25000,30000,27,5000,8377.0,5466.11079024,20171107-234147
30000,35000,28,5000,8694.0,5561.98904541,20171107-234147
35000,40000,29,5000,9004.0,5674.90362502,20171107-234147
40000,45000,30,5000,9314.0,5753.84747861,20171107-234147
45000,50000,31,5000,9626.0,5774.90579483,20171107-234147
50000,55000,32,5000,9938.0,5849.86697729,20171107-234147
55000,60000,33,5000,10235.0,5863.63307107,20171107-234147
60000,65000,34,5000,10532.0,5874.99020529,20171107-234147
65000,70000,35,5000,10840.0,5943.09703601,20171107-234147
70000,75000,36,5000,11147.0,6006.75252731,20171107-234147
75000,80000,37,5000,11463.0,6020.9105371,20171107-234148
80000,85000,38,5000,11779.0,6083.66343701,20171107-234148
85000,90000,39,5000,12085.0,6142.34988475,20171107-234148
90000,95000,40,5000,12390.0,6051.00474824,20171107-234148
95000,100000,41,5000,12695.0,6057.72584179,20171107-234148
100000,105000,42,5000,12999.0,5974.50263716,20171107-234148
105000,110000,43,5000,13312.0,5986.28733047,20171107-234148
110000,115000,44,5000,13624.0,5996.62970239,20171107-234148
115000,120000,45,5000,13952.0,5931.78398707,20171107-234148
120000,125000,46,5000,14281.0,5874.73083107,20171107-234148
125000,130000,47,5000,14596.0,5847.79650758,20171107-234148
130000,135000,48,5000,14912.0,5789.72339295,20171107-234148
135000,140000,49,5000,15222.0,5802.1882484,20171107-234148
140000,145000,50,5000,15532.0,5814.89585804,20171107-234148
145000,150000,51,5000,15844.0,5762.71806977,20171107-234148
150000,155000,52,5000,16156.0,5710.79751342,20171107-234148
155000,160000,53,5000,16472.0,5664.1949002,20171107-234149
160000,165000,54,5000,16788.0,5619.3542227,20171107-234149
165000,170000,55,5000,17097.0,5632.83664895,20171107-234149
170000,175000,56,5000,17405.0,5588.66606995,20171107-234149
175000,180000,57,5000,17719.0,5603.2625307,20171107-234149
180000,185000,58,5000,18033.0,5563.37488036,20171107-234149
185000,190000,59,5000,18338.0,5575.23473727,20171107-234149
190000,195000,60,5000,18641.0,5534.70614793,20171107-234149
195000,200000,61,5000,18952.0,5498.30250868,20171107-234149
200000,205000,62,5000,19263.0,5461.89340507,20171107-234149
205000,210000,63,5000,19565.0,5475.367636,20171107-234149
210000,215000,64,5000,19868.0,5530.60001522,20171107-234149
215000,220000,65,5000,20184.0,5571.15376285,20171107-234149
220000,225000,66,5000,20501.0,5570.11256602,20171107-234149
225000,230000,67,5000,20820.0,5624.33201701,20171107-234149
230000,235000,68,5000,21138.0,5672.43193945,20171107-234149
235000,240000,69,5000,21455.0,5707.7884113,20171107-234149
240000,245000,70,5000,21773.0,5741.89918021,20171107-234149
245000,250000,71,5000,22087.0,5786.91505835,20171107-234149
250000,255000,72,5000,22400.0,5836.84003387,20171107-234149
255000,260000,73,5000,22715.0,5881.13456219,20171107-234150
260000,265000,74,5000,23029.0,5925.00781281,20171107-234150
265000,270000,75,5000,23344.0,5956.60795297,20171107-234150
270000,275000,76,5000,23659.0,6007.07414299,20171107-234150
275000,280000,77,5000,23969.0,6048.43078779,20171107-234150
280000,285000,78,5000,24279.0,6094.95416558,20171107-234150
285000,290000,79,5000,24587.0,6133.80763874,20171107-234150
290000,295000,80,5000,24896.0,6172.97582557,20171107-234150
295000,300000,81,5000,25195.0,6209.86680419,20171107-234150
300000,305000,82,5000,25495.0,6246.74576556,20171107-234150
305000,310000,83,5000,25805.0,6283.96759514,20171107-234150
310000,315000,84,5000,26115.0,6309.39010616,20171107-234150
315000,320000,85,5000,26428.0,6340.40520935,20171107-234150
320000,325000,86,5000,26742.0,6365.86824358,20171107-234150
325000,330000,87,5000,27043.0,6407.71999556,20171107-234150
330000,335000,88,5000,27344.0,6442.99069244,20171107-234150
335000,340000,89,5000,27657.0,6480.42299767,20171107-234150
340000,345000,90,5000,27971.0,6518.16406607,20171107-234150
345000,350000,91,5000,28281.0,6553.45299859,20171107-234150
350000,355000,92,5000,28592.0,6575.91527892,20171107-234150
355000,360000,93,5000,28907.0,6617.41057106,20171107-234150
360000,365000,94,5000,29223.0,6652.155671,20171107-234150
365000,370000,95,5000,29538.0,6692.44138084,20171107-234150
370000,375000,96,5000,29854.0,6732.90874451,20171107-234150
375000,380000,97,5000,30153.0,6769.37589107,20171107-234150
380000,385000,98,5000,30452.0,6793.18810919,20171107-234150
385000,390000,99,5000,30763.0,6811.99129319,20171107-234150
390000,395000,100,5000,31075.0,6837.16889856,20171107-234150
395000,400000,101,5000,31378.0,6869.42479032,20171107-234150
400000,405000,102,5000,31681.0,6869.39405211,20171107-234150
405000,410000,103,5000,31997.0,6908.80704189,20171107-234150
410000,415000,104,5000,32312.0,6930.04641553,20171107-234150
415000,420000,105,5000,32635.0,6969.19263261,20171107-234150
420000,425000,106,5000,32958.0,7002.28124117,20171107-234150
425000,430000,107,5000,33276.0,7022.47423165,20171107-234150
430000,435000,108,5000,33594.0,7041.23074783,20171107-234150
435000,440000,109,5000,33909.0,7077.30588173,20171107-234150
440000,445000,110,5000,34224.0,7096.44427959,20171107-234150
445000,450000,111,5000,34537.0,7115.82250188,20171107-234150
450000,455000,112,5000,34850.0,7147.04681637,20171107-234151
455000,460000,113,5000,35150.0,7174.09896874,20171107-234151
460000,465000,114,5000,35451.0,7188.7097212,20171107-234151
465000,470000,115,5000,35759.0,7216.4421788,20171107-234151
470000,475000,116,5000,36066.0,7231.82655216,20171107-234151
475000,480000,117,5000,36371.0,7246.64263885,20171107-234151
480000,485000,118,5000,36675.0,7261.13979042,20171107-234151
485000,490000,119,5000,36989.0,7277.73782834,20171107-234151
490000,495000,120,5000,37303.0,7306.24251355,20171107-234151
495000,500000,121,5000,37612.0,7321.39429025,20171107-234151
500000,505000,122,5000,37920.0,7336.56981428,20171107-234151
505000,510000,123,5000,38233.0,7341.4865487,20171107-234151
510000,515000,124,5000,38547.0,7373.93489332,20171107-234151
515000,520000,125,5000,38855.0,7387.74876673,20171107-234151
520000,525000,126,5000,39164.0,7401.31518835,20171107-234151
525000,530000,127,5000,39482.0,7417.34365183,20171107-234151
530000,535000,128,5000,39800.0,7433.05315853,20171107-234151
535000,540000,129,5000,40110.0,7458.19360608,20171107-234151
540000,545000,130,5000,40420.0,7481.18273401,20171107-234151
545000,550000,131,5000,40726.0,7503.4219799,20171107-234151
550000,555000,132,5000,41032.0,7515.89945889,20171107-234151
555000,560000,133,5000,41338.0,7527.72264742,20171107-234151
560000,565000,134,5000,41644.0,7551.1208135,20171107-234151
565000,570000,135,5000,41951.0,7563.71436999,20171107-234151
570000,575000,136,5000,42258.0,7574.80169281,20171107-234151
575000,580000,137,5000,42575.0,7603.35881788,20171107-234151
580000,585000,138,5000,42892.0,7627.47776389,20171107-234151
585000,590000,139,5000,43194.0,7649.3397117,20171107-234151
590000,595000,140,5000,43495.0,7670.54838179,20171107-234151
595000,600000,141,5000,43797.0,7680.98251317,20171107-234151
