t,value
1505329669,0
1505329679,0
1505329689,0
1505329699,0
1505329709,0
1505329719,0
1505329729,0
1505329739,0
1505329749,0
1505329759,0
1505329769,1
1505329779,1
1505329789,1
1505329799,1
1505329809,1
1505329819,1
1505329829,1
1505329839,1
1505329849,1
1505329859,1
1505329869,1
1505329879,1
1505329889,1
1505329899,1
1505329909,1
1505329919,1
1505329929,1
1505329939,1
1505329949,1
1505329959,2
1505329969,2
1505329979,2
1505329989,2
1505329999,2
1505330009,2
1505330019,2
1505330029,2
1505330039,2
1505330049,2
1505330059,2
1505330069,2
1505330079,2
1505330089,2
1505330099,2
1505330109,2
1505330119,2
1505330129,2
1505330139,2
1505330149,2
1505330159,2
1505330169,2
1505330179,2
1505330189,2
1505330199,2
1505330209,3
1505330219,3
1505330229,3
1505330239,3
1505330249,3
1505330259,3
1505330269,3
1505330279,3
1505330289,3
1505330299,3
1505330309,3
1505330319,3
1505330329,3
1505330339,3
1505330349,3
1505330359,3
1505330369,3
1505330379,3
1505330389,3
1505330399,3
1505330409,3
1505330419,3
1505330429,3
1505330439,3
1505330449,3
1505330459,3
1505330469,3
1505330479,3
1505330489,3
1505330499,3
1505330509,3
1505330519,3
1505330529,3
1505330539,4
1505330549,4
1505330559,4
1505330569,4
1505330579,4
1505330589,4
1505330599,4
1505330609,4
1505330619,4
1505330629,4
1505330639,4
1505330649,4
1505330659,4
1505330669,4
1505330679,4
1505330689,4
1505330699,4
1505330709,4
1505330719,4
1505330729,4
1505330739,4
1505330749,4
1505330759,4
1505330769,4
1505330779,4
1505330789,4
1505330799,4
1505330809,4
1505330819,4
1505330829,4
1505330839,4
1505330849,4
1505330859,5
1505330869,5
1505330879,5
1505330889,5
1505330899,5
1505330909,5
1505330919,5
1505330929,5
1505330939,5
1505330949,5
1505330959,5
1505330969,5
1505330979,5
1505330989,5
1505330999,5
1505331009,5
1505331019,5
1505331029,5
1505331039,5
1505331049,5
1505331059,5
1505331069,5
1505331079,5
1505331089,5
1505331099,5
1505331109,6
1505331119,6
1505331129,6
1505331139,6
1505331149,6
1505331159,6
1505331169,6
1505331179,6
1505331189,6
1505331199,6
1505331209,6
1505331219,6
1505331229,6
1505331239,6
1505331249,6
1505331259,6
1505331269,6
1505331279,6
1505331289,6
1505331299,6
1505331309,6
1505331319,6
1505331329,6
1505331339,6
1505331349,6
1505331359,6
1505331369,7
1505331379,7
1505331389,7
1505331399,7
1505331409,7
1505331419,7
1505331429,7
1505331439,7
1505331449,7
1505331459,7
1505331469,7
1505331479,7
1505331489,7
1505331499,7
1505331509,7
1505331519,7
1505331529,7
1505331539,7
1505331549,7
1505331559,7
1505331569,7
1505331579,7
1505331589,7
1505331599,7
1505331609,7
1505331619,7
1505331629,7
1505331639,7
1505331649,7
1505331659,7
1505331669,7
1505331679,7
1505331689,7
1505331699,7
1505331709,8
1505331719,8
1505331729,8
1505331739,8
1505331749,8
1505331759,8
1505331769,8
1505331779,8
1505331789,9
1505331799,9
1505331809,9
1505331819,12
1505331829,18
1505331839,18
1505331849,19
1505331859,19
1505331869,21
1505331879,22
1505331889,23
1505331899,24
1505331909,25
1505331919,26
1505331929,27
1505331939,28
1505331949,35
1505331959,38
1505331969,39
1505331979,39
1505331989,39
1505331999,39
1505332009,39
1505332019,39
1505332029,40
1505332039,40
1505332049,40
1505332059,40
1505332069,40
1505332079,40
1505332089,41
1505332099,41
1505332109,41
1505332119,41
1505332129,41
1505332139,41
1505332149,42
1505332159,42
1505332169,42
1505332179,42
1505332189,42
1505332199,42
1505332209,43
1505332219,43
1505332229,43
1505332239,43
1505332249,43
1505332259,43
1505332269,44
1505332279,44
1505332289,44
1505332299,44
1505332309,44
1505332319,44
1505332329,45
1505332339,45
1505332349,45
1505332359,45
1505332369,45
1505332379,45
1505332389,46
1505332399,46
1505332409,46
1505332419,46
1505332429,46
1505332439,46
1505332449,47
1505332459,47
1505332469,47
1505332479,47
1505332489,47
1505332499,47
1505332509,48
1505332519,48
1505332529,48
1505332539,48
1505332549,48
1505332559,48
1505332569,49
1505332579,49
1505332589,49
1505332599,49
1505332609,49
1505332619,49
1505332629,50
1505332639,50
1505332649,50
1505332659,50
1505332669,50
1505332679,50
1505332689,51
1505332699,51
1505332709,51
1505332719,51
1505332729,51
1505332739,51
1505332749,52
1505332759,52
1505332769,52
1505332779,52
1505332789,52
1505332799,52
1505332809,53
1505332819,53
1505332829,53
1505332839,53
1505332849,53
1505332859,53
1505332869,54
1505332879,54
1505332889,54
1505332899,54
1505332909,54
1505332919,54
1505332929,55
1505332939,55
1505332949,55
1505332959,55
1505332969,55
1505332979,55
1505332989,56
1505332999,56
1505333009,56
1505333019,56
1505333029,56
1505333039,56
1505333049,57
1505333059,57
1505333069,57
1505333079,57
1505333089,57
1505333099,57
1505333109,58
1505333119,58
1505333129,58
1505333139,58
1505333149,58
1505333159,58
1505333169,59
1505333179,59
1505333189,59
1505333199,59
1505333209,59
1505333219,59
1505333229,60
1505333239,60
1505333249,60
1505333259,60
1505333269,60
1505333279,60
1505333289,61
1505333299,61
1505333309,61
1505333319,61
1505333329,61
1505333339,61
1505333349,62
1505333359,62
1505333369,62
1505333379,62
1505333389,62
1505333399,62
1505333409,63
1505333419,63
1505333429,63
1505333439,63
1505333449,63
1505333459,63
1505333469,64
1505333479,64
1505333489,64
1505333499,64
1505333509,64
1505333519,64
1505333529,65
1505333539,65
1505333549,65
1505333559,65
1505333569,65
1505333579,65
1505333589,66
1505333599,66
1505333609,66
1505333619,66
1505333629,66
1505333639,66
1505333649,67
1505333659,67
1505333669,67
1505333679,67
1505333689,67
1505333699,67
1505333709,68
1505333719,68
1505333729,68
1505333739,68
1505333749,68
1505333759,68
1505333769,69
1505333779,69
1505333789,69
1505333799,69
1505333809,69
1505333819,69
1505333829,70
1505333839,70
1505333849,70
1505333859,70
1505333869,70
1505333879,70
1505333889,71
1505333899,71
1505333909,71
1505333919,71
1505333929,71
1505333939,71
1505333949,72
1505333959,72
1505333969,72
1505333979,72
1505333989,72
1505333999,72
1505334009,73
1505334019,73
1505334029,73
1505334039,73
1505334049,73
1505334059,73
1505334069,74
1505334079,74
1505334089,74
1505334099,74
1505334109,74
1505334119,74
1505334129,75
1505334139,75
1505334149,75
1505334159,75
1505334169,75
1505334179,75
1505334189,76
1505334199,76
1505334209,76
1505334219,76
1505334229,76
1505334239,76
1505334249,77
1505334259,77
1505334269,77
1505334279,77
1505334289,77
1505334299,77
1505334309,78
1505334319,78
1505334329,78
1505334339,78
1505334349,78
1505334359,78
1505334369,79
1505334379,79
1505334389,79
1505334399,79
1505334409,79
1505334419,79
1505334429,80
1505334439,80
1505334449,80
1505334459,80
1505334469,80
1505334479,80
1505334489,81
1505334499,81
1505334509,81
1505334519,81
1505334529,81
1505334539,81
1505334549,82
1505334559,82
1505334569,82
1505334579,82
1505334589,82
1505334599,82
1505334609,83
1505334619,83
1505334629,83
1505334639,83
1505334649,83
1505334659,83
1505334669,84
1505334679,84
1505334689,84
1505334699,84
1505334709,84
1505334719,84
1505334729,85
1505334739,85
1505334749,85
1505334759,85
1505334769,85
1505334779,85
1505334789,86
1505334799,86
1505334809,86
1505334819,86
1505334829,86
1505334839,86
1505334849,87
1505334859,87
1505334869,87
1505334879,87
1505334889,87
1505334899,87
1505334909,88
1505334919,88
1505334929,88
1505334939,88
1505334949,88
1505334959,88
1505334969,89
1505334979,89
1505334989,89
1505334999,89
1505335009,89
1505335019,89
1505335029,90
1505335039,90
1505335049,90
1505335059,90
1505335069,90
1505335079,90
1505335089,91
1505335099,91
1505335109,91
1505335119,91
1505335129,91
1505335139,91
1505335149,92
1505335159,92
1505335169,92
1505335179,92
1505335189,92
1505335199,92
1505335209,93
1505335219,93
1505335229,93
1505335239,93
1505335249,93
1505335259,93
1505335269,94
1505335279,94
1505335289,94
1505335299,94
1505335309,94
1505335319,94
1505335329,95
1505335339,95
1505335349,95
1505335359,95
1505335369,95
1505335379,95
1505335389,96
1505335399,96
1505335409,96
1505335419,96
1505335429,96
1505335439,96
1505335449,97
1505335459,97
1505335469,97
1505335479,97
1505335489,97
1505335499,97
1505335509,98
1505335519,98
1505335529,98
1505335539,98
1505335549,98
1505335559,98
1505335569,99
1505335579,99
1505335589,99
1505335599,99
1505335609,99
1505335619,99
1505335629,100
1505335639,100
1505335649,100
1505335659,100
1505335669,100
1505335679,100
1505335689,101
1505335699,101
1505335709,101
1505335719,101
1505335729,101
1505335739,101
1505335749,102
1505335759,102
1505335769,102
1505335779,102
1505335789,102
1505335799,102
1505335809,103
1505335819,103
1505335829,103
1505335839,103
1505335849,103
1505335859,103
1505335869,104
1505335879,104
1505335889,104
1505335899,104
1505335909,104
1505335919,104
1505335929,105
1505335939,105
1505335949,105
1505335959,105
1505335969,105
1505335979,105
1505335989,106
1505335999,106
1505336009,106
1505336019,106
1505336029,106
1505336039,106
1505336049,107
1505336059,107
1505336069,107
1505336079,107
1505336089,107
1505336099,107
1505336109,108
1505336119,108
1505336129,108
1505336139,108
1505336149,108
1505336159,108
