t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1505329669,1,5.268970,5.268970,5.268970,0.000000,5.268970,5.268970,5.268970,5.268970,5.268970,5.268970,0.096421,0.184009,0.196694,0.198892,calls/second,milliseconds
1505329679,1,5.268970,5.268970,5.268970,0.000000,5.268970,5.268970,5.268970,5.268970,5.268970,5.268970,0.049222,0.155760,0.190246,0.196694,calls/second,milliseconds
1505329689,51,100.026449,2.131903,0.006597,13.883476,0.008452,0.011399,2.920592,5.268970,100.026449,100.026449,1.682288,0.868754,0.346617,0.249622,calls/second,milliseconds
1505329699,199,100.026449,0.903288,0.003663,6.749459,0.183638,0.378312,0.962185,4.528691,12.573140,100.026449,4.935952,2.390158,0.681315,0.363090,calls/second,milliseconds
1505329709,250,100.026449,0.742927,0.003341,5.983791,0.014914,0.340780,0.857678,4.528691,12.573140,100.026449,4.968889,3.407482,0.964634,0.462662,calls/second,milliseconds
1505329719,296,100.026449,0.659082,0.003341,5.349773,0.226864,0.337401,0.791081,3.813777,7.161282,100.026449,4.907248,3.591186,1.081220,0.507350,calls/second,milliseconds
1505329729,346,100.026449,0.577854,0.003341,4.860424,0.016730,0.319722,0.775773,3.813777,10.095865,100.026449,4.920796,3.790213,1.211578,0.557940,calls/second,milliseconds
1505329739,368,100.026449,0.551230,0.003341,4.619024,0.174008,0.319769,0.751152,2.920592,10.095865,100.026449,4.581852,3.541602,1.241168,0.575031,calls/second,milliseconds
1505329749,443,100.026449,0.493204,0.003341,4.028675,0.021080,0.300232,0.614400,3.813777,9.328064,100.026449,4.904946,4.126283,1.447997,0.652470,calls/second,milliseconds
1505329759,443,100.026449,0.493204,0.003341,4.028675,0.021080,0.300232,0.614400,3.813777,9.328064,100.026449,4.416165,3.492823,1.400526,0.645261,calls/second,milliseconds
1505329769,545,100.026449,0.387227,0.003341,3.319582,0.030842,0.295005,0.540414,0.962185,6.994827,25.119590,4.940278,4.463683,1.686493,0.750555,calls/second,milliseconds
1505329779,585,100.026449,0.367924,0.003341,3.091615,0.215118,0.290624,0.460243,0.875213,5.268970,25.119590,4.862126,4.395056,1.762448,0.786472,calls/second,milliseconds
1505329789,738,100.026449,0.316261,0.001899,2.518860,0.022213,0.267657,0.445304,1.073721,5.436029,25.119590,5.663253,6.035282,2.204814,0.946678,calls/second,milliseconds
1505329799,738,100.026449,0.316261,0.001899,2.518860,0.022213,0.267657,0.445304,1.073721,5.436029,25.119590,5.259716,5.108756,2.132532,0.936218,calls/second,milliseconds
1505329809,739,100.026449,0.330284,0.001899,2.527293,0.028102,0.268675,0.453796,3.472839,5.436029,25.119590,4.916442,4.339181,2.065870,0.926975,calls/second,milliseconds
1505329819,743,100.026449,0.327892,0.001899,2.507817,0.028102,0.269506,0.449222,3.472839,5.436029,25.119590,4.634654,3.737002,2.011366,0.921164,calls/second,milliseconds
1505329829,775,100.026449,0.302973,0.001899,2.344959,0.028102,0.264587,0.433223,0.962185,4.784576,25.119590,4.550393,3.667348,2.050880,0.946406,calls/second,milliseconds
1505329839,819,100.026449,0.272718,0.001899,2.145346,0.028102,0.257708,0.415153,0.775773,4.784576,12.573140,4.542034,3.784938,2.128112,0.984591,calls/second,milliseconds
1505329849,835,100.026449,0.263986,0.001899,2.075063,0.028102,0.257708,0.406416,0.678148,4.528691,12.573140,4.387451,3.452067,2.110908,0.991404,calls/second,milliseconds
1505329859,862,100.026449,0.276714,0.001899,2.002717,0.030254,0.255745,0.414124,0.794911,5.436029,12.573140,4.303283,3.305268,2.123636,1.008070,calls/second,milliseconds
1505329869,906,100.026449,0.250372,0.001899,1.819333,0.030254,0.252279,0.390691,0.603018,4.784576,10.095865,4.307859,3.505312,2.204876,1.047766,calls/second,milliseconds
1505329879,924,100.026449,0.242368,0.001899,1.748482,0.035273,0.253083,0.390735,0.574172,4.369521,10.095865,4.194036,3.244794,2.191657,1.056084,calls/second,milliseconds
1505329889,932,100.026449,0.240555,0.001899,1.715726,0.035273,0.254178,0.411261,0.661623,4.369521,10.095865,4.046672,2.866916,2.145924,1.053242,calls/second,milliseconds
1505329899,935,100.026449,0.272111,0.001899,1.754676,0.048024,0.255194,0.429139,0.775773,6.170620,10.095865,3.890712,2.470930,2.085325,1.044909,calls/second,milliseconds
1505329909,941,100.026449,0.266861,0.001899,1.721770,0.048024,0.255745,0.428841,0.708935,6.170620,10.095865,3.759337,2.155561,2.030183,1.037796,calls/second,milliseconds
1505329919,975,100.026449,0.238003,0.001899,1.547164,0.048024,0.249341,0.389376,0.678148,4.784576,9.328064,3.745504,2.374752,2.081539,1.066095,calls/second,milliseconds
1505329929,1011,100.026449,0.217052,0.001899,1.391978,0.048024,0.250582,0.346324,0.649348,3.472839,9.328064,3.740089,2.498885,2.118097,1.089661,calls/second,milliseconds
1505329939,1025,100.026449,0.208881,0.001899,1.336194,0.048024,0.252092,0.336883,0.574172,1.163715,9.328064,3.656610,2.387758,2.107504,1.097492,calls/second,milliseconds
1505329949,1029,100.026449,0.251291,0.001899,1.430564,0.048142,0.253148,0.350613,0.708935,6.994827,9.328064,3.544431,2.080044,2.051416,1.089773,calls/second,milliseconds
1505329959,1140,100.026449,0.208893,0.001899,1.083581,0.119607,0.234305,0.321782,0.456977,5.366948,7.178502,3.796041,3.535733,2.351097,1.200722,calls/second,milliseconds
1505329969,1246,10.095865,0.213831,0.001173,0.703252,0.131868,0.234511,0.314834,0.661623,4.966016,7.161282,4.015265,4.473732,2.586422,1.292534,calls/second,milliseconds
1505329979,1284,10.095865,0.201652,0.001173,0.661457,0.131868,0.232286,0.301107,0.459968,4.369521,7.105108,4.008568,4.535976,2.662133,1.332379,calls/second,milliseconds
1505329989,1308,10.095865,0.192465,0.001173,0.635486,0.108403,0.230633,0.289754,0.459968,4.234258,7.105108,3.959856,4.210621,2.653649,1.344188,calls/second,milliseconds
1505329999,1318,10.095865,0.189895,0.001173,0.623814,0.108403,0.231116,0.294221,0.459968,4.234258,7.105108,3.872882,3.719011,2.599490,1.340391,calls/second,milliseconds
1505330009,1328,10.095865,0.187436,0.001173,0.603101,0.125424,0.229724,0.289754,0.456977,4.234258,7.105108,3.790857,3.300314,2.546998,1.336624,calls/second,milliseconds
1505330019,1365,10.095865,0.197631,0.001173,0.647876,0.108403,0.230654,0.313440,0.456977,4.966016,7.105108,3.788340,3.331609,2.578269,1.360532,calls/second,milliseconds
1505330029,1401,10.095865,0.186829,0.001173,0.594396,0.108403,0.234445,0.308555,0.389376,4.234258,7.105108,3.783266,3.409909,2.618595,1.387518,calls/second,milliseconds
1505330039,1413,10.095865,0.183811,0.001173,0.578957,0.108403,0.234759,0.308423,0.363291,4.234258,7.105108,3.715339,3.068090,2.571979,1.385433,calls/second,milliseconds
1505330049,1419,10.095865,0.182729,0.001173,0.570765,0.108403,0.235454,0.308555,0.363291,4.234258,7.105108,3.635526,2.687915,2.507275,1.376748,calls/second,milliseconds
1505330059,1422,10.095865,0.221010,0.001173,0.740570,0.111632,0.238832,0.322281,0.762346,5.474741,7.105108,3.552221,2.319408,2.434830,1.364842,calls/second,milliseconds
1505330069,1424,10.095865,0.219730,0.001173,0.735545,0.111632,0.240268,0.322281,0.762346,5.474741,7.105108,3.470518,1.995319,2.361618,1.351977,calls/second,milliseconds
1505330079,1430,10.095865,0.215627,0.001173,0.719773,0.111632,0.238832,0.320492,0.762346,5.474741,7.105108,3.402230,1.779833,2.303811,1.343661,calls/second,milliseconds
1505330089,1450,10.095865,0.200853,0.001173,0.664660,0.111632,0.238298,0.320492,0.459968,4.966016,7.105108,3.369641,1.818747,2.294069,1.350938,calls/second,milliseconds
1505330099,1478,10.095865,0.185289,0.001173,0.598921,0.111632,0.238832,0.304689,0.358946,4.234258,6.503460,3.356701,1.939962,2.304153,1.364746,calls/second,milliseconds
