Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.10319
100,1000,3,5000,120,48,2.12140
100,10000,3,5000,120,48,8.09124
100,100000,3,5000,120,48,95.08301
100,1000000,3,5000,120,48,885.67247
