TIMESTAMP        home1-RQ         home1-RD         home1-WR         
1481747723 2628130 16115558904 1372048
1481747724 2628161 16136197466 1372048
1481747725 2628174 16136202925 1372048
1481747726 2628210 16156844556 1372048
1481747727 2628248 16177484777 1372048
1481747729 2628263 16177491646 1372048
1481747730 2628307 16201991736 1372048
1481747731 2628330 16201998403 1372048
1481747732 2628370 16222640034 1372048
1481747733 2628408 16243280255 1372048
1481747734 2628423 16243287124 1372048
1481747735 2628609 16243296318 1372048
1481747736 2628820 16243567112 1372048
1481747738 2628864 16269507378 1387591
1481747739 2629073 16463180625 1389731
1481747740 2629073 16463180625 1389731
1481747741 2629085 16463180625 1389731
1481747742 2629091 16463180625 1389731
1481747744 2629101 16463180625 1389731
1481747745 2629105 16463180625 1389731
1481747746 2629105 16463180625 1389731
1481747747 2629105 16463180625 1389731
1481747748 2629109 16463180625 1389731
1481747749 2629109 16463180625 1389731
1481747750 2629119 16463180625 1389731
1481747751 2629134 16463180625 1389731
1481747753 2629139 16463180625 1389731
1481747754 2629151 16463180625 1389731
1481747755 2629177 16463180625 1389731
1481747756 2629194 16463180625 1389731
1481747757 2629194 16463180625 1389731
1481747758 2629198 16463180625 1389731
1481747759 2629198 16463180625 1389731
1481747760 2629206 16463180625 1389731
1481747762 2629218 16463180625 1389731
1481747763 2629222 16463180625 1389731
1481747764 2629226 16463180625 1389731
1481747765 2629231 16463180625 1389731
1481747766 2629231 16463180625 1389731
1481747767 2629231 16463180625 1389731
1481747768 2629235 16463180625 1389731
1481747769 2629248 16463180625 1389731
1481747771 2629252 16463180625 1389731
1481747772 2629265 16463180625 1389731
1481747773 2629269 16463180625 1389731
1481747774 2629273 16463180625 1389731
1481747775 2629273 16463180625 1389731
1481747776 2629273 16463180625 1389731
1481747777 2629277 16463180625 1389731
1481747778 2629277 16463180625 1389731
1481747780 2629277 16463180625 1389731
1481747781 2629289 16463180625 1389731
1481747782 2629297 16463180625 1389731
1481747783 2629301 16463180625 1389731
1481747784 2629305 16463180625 1389731
1481747785 2629305 16463180625 1389731
1481747786 2629305 16463180625 1389731
1481747787 2629309 16463180625 1389731
1481747789 2629309 16463180625 1389731
1481747790 2629313 16463180625 1389731
1481747791 2629325 16463180625 1389731
1481747792 2629329 16463180625 1389731
1481747793 2629333 16463180625 1389731
1481747794 2629337 16463180625 1389731
1481747795 2629337 16463180625 1389731
1481747797 2629337 16463180625 1389731
1481747798 2629341 16463180625 1389731
1481747799 2629341 16463180625 1389731
1481747800 2629348 16463180625 1389731
1481747801 2629362 16463180625 1389731
1481747802 2629362 16463180625 1389731
1481747803 2629367 16463180625 1389731
1481747804 2629371 16463180625 1389731
1481747805 2629371 16463180625 1389731
1481747807 2629371 16463180625 1389731
1481747808 2629375 16463180625 1389731
1481747809 2629375 16463180625 1389731
1481747810 2629383 16463180625 1389731
1481747811 2629395 16463180625 1389731
1481747812 2629395 16463180625 1389731
1481747813 2629399 16463180625 1389731
1481747815 2629403 16463180625 1389731
1481747816 2629403 16463180625 1389731
1481747817 2629403 16463180625 1389731
1481747818 2629407 16463180625 1389731
1481747819 2629411 16463180625 1389731
1481747820 2629415 16463180625 1389731
1481747821 2629427 16463180625 1389731
1481747822 2629428 16463180625 1389731
1481747823 2629432 16463180625 1389731
1481747824 2629437 16463180625 1389731
1481747826 2629438 16463180625 1389731
1481747827 2629438 16463180625 1389731
1481747828 2629440 16463180625 1389731
1481747829 2629453 16463183963 1389731
