2017-07-28 15:03:08.141099  svmem(total=134778585088, available=126553649152, percent=6.1, used=7913472000, free=125707636736, active=3551305728, inactive=314150912, buffers=0, cached=1157476352, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:08.341688  svmem(total=134778585088, available=126554132480, percent=6.1, used=7912497152, free=125707128832, active=3554422784, inactive=314150912, buffers=0, cached=1158959104, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:08.542263  svmem(total=134778585088, available=126553518080, percent=6.1, used=7913607168, free=125706018816, active=3554918400, inactive=314150912, buffers=0, cached=1158959104, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:08.742853  svmem(total=134778585088, available=126553427968, percent=6.1, used=7914213376, free=125705142272, active=3555840000, inactive=314159104, buffers=0, cached=1159229440, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:08.943427  svmem(total=134778585088, available=126553903104, percent=6.1, used=7913451520, free=125704888320, active=3556438016, inactive=314159104, buffers=0, cached=1160245248, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:09.144011  svmem(total=134778585088, available=126553395200, percent=6.1, used=7913959424, free=125704380416, active=3556438016, inactive=314159104, buffers=0, cached=1160245248, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:09.344564  svmem(total=134778585088, available=126552494080, percent=6.1, used=7915356160, free=125702983680, active=3556933632, inactive=314159104, buffers=0, cached=1160245248, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:09.545116  svmem(total=134778585088, available=126552227840, percent=6.1, used=7916118016, free=125702221824, active=3557429248, inactive=314159104, buffers=0, cached=1160245248, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:09.745653  svmem(total=134778585088, available=126554431488, percent=6.1, used=7912673280, free=125702324224, active=3559444480, inactive=314155008, buffers=0, cached=1163587584, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:09.946197  svmem(total=134778585088, available=126554497024, percent=6.1, used=7912804352, free=125702070272, active=3559751680, inactive=314155008, buffers=0, cached=1163710464, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:10.146775  svmem(total=134778585088, available=126553989120, percent=6.1, used=7913312256, free=125701562368, active=3559751680, inactive=314155008, buffers=0, cached=1163710464, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:10.347374  svmem(total=134778585088, available=126553964544, percent=6.1, used=7912845312, free=125700546560, active=3560742912, inactive=314155008, buffers=0, cached=1165193216, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:10.547929  svmem(total=134778585088, available=126553952256, percent=6.1, used=7912611840, free=125700038656, active=3561238528, inactive=314155008, buffers=0, cached=1165934592, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:10.748485  svmem(total=134778585088, available=126554603520, percent=6.1, used=7912558592, free=125698895872, active=3548389376, inactive=314134528, buffers=0, cached=1167130624, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:10.949337  svmem(total=134778585088, available=126554705920, percent=6.1, used=7912210432, free=125698387968, active=3542708224, inactive=314134528, buffers=0, cached=1167986688, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:11.150123  svmem(total=134778585088, available=126554193920, percent=6.1, used=7912972288, free=125697626112, active=3538763776, inactive=314134528, buffers=0, cached=1167986688, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:11.350863  svmem(total=134778585088, available=126554181632, percent=6.1, used=7911997440, free=125697118208, active=3541356544, inactive=314134528, buffers=0, cached=1169469440, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:11.551382  svmem(total=134778585088, available=126554284032, percent=6.1, used=7912886272, free=125696229376, active=3565416448, inactive=314134528, buffers=0, cached=1169469440, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:11.751932  svmem(total=134778585088, available=126554521600, percent=6.1, used=7912550400, free=125695086592, active=3566710784, inactive=314142720, buffers=0, cached=1170948096, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:11.952472  svmem(total=134778585088, available=126554394624, percent=6.1, used=7912677376, free=125694959616, active=3566710784, inactive=314142720, buffers=0, cached=1170948096, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:12.152830  svmem(total=134778585088, available=126554382336, percent=6.1, used=7912443904, free=125694451712, active=3567206400, inactive=314142720, buffers=0, cached=1171689472, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:12.353365  svmem(total=134778585088, available=126554865664, percent=6.1, used=7911469056, free=125693943808, active=3568197632, inactive=314142720, buffers=0, cached=1173172224, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:12.553903  svmem(total=134778585088, available=126553964544, percent=6.1, used=7912865792, free=125692547072, active=3568693248, inactive=314142720, buffers=0, cached=1173172224, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:12.754463  svmem(total=134778585088, available=126554480640, percent=6.1, used=7912534016, free=125691498496, active=3570216960, inactive=314138624, buffers=0, cached=1174552576, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:12.955076  svmem(total=134778585088, available=126554480640, percent=6.1, used=7912534016, free=125691498496, active=3570216960, inactive=314138624, buffers=0, cached=1174552576, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:13.155614  svmem(total=134778585088, available=126554480640, percent=6.1, used=7912534016, free=125691498496, active=3570216960, inactive=314138624, buffers=0, cached=1174552576, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:13.356158  svmem(total=134778585088, available=126554468352, percent=6.1, used=7912300544, free=125690990592, active=3570712576, inactive=314138624, buffers=0, cached=1175293952, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:13.556683  svmem(total=134778585088, available=126554456064, percent=6.1, used=7912067072, free=125690482688, active=3571208192, inactive=314138624, buffers=0, cached=1176035328, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:13.757248  svmem(total=134778585088, available=126555168768, percent=6.1, used=7911948288, free=125689757696, active=3572596736, inactive=314159104, buffers=0, cached=1176879104, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:13.957802  svmem(total=134778585088, available=126555156480, percent=6.1, used=7911714816, free=125689249792, active=3573092352, inactive=314159104, buffers=0, cached=1177620480, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:14.158363  svmem(total=134778585088, available=126555144192, percent=6.1, used=7912222720, free=125688741888, active=3573587968, inactive=314159104, buffers=0, cached=1177620480, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:14.358896  svmem(total=134778585088, available=126555119616, percent=6.1, used=7911755776, free=125687726080, active=3574579200, inactive=314159104, buffers=0, cached=1179103232, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:14.559436  svmem(total=134778585088, available=126555107328, percent=6.1, used=7911522304, free=125687218176, active=3575074816, inactive=314159104, buffers=0, cached=1179844608, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:14.760026  svmem(total=134778585088, available=126555594752, percent=6.1, used=7911424000, free=125686824960, active=3575906304, inactive=314146816, buffers=0, cached=1180336128, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:14.960579  svmem(total=134778585088, available=126555582464, percent=6.1, used=7911190528, free=125686317056, active=3576401920, inactive=314146816, buffers=0, cached=1181077504, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:15.161115  svmem(total=134778585088, available=126555074560, percent=6.1, used=7911698432, free=125685809152, active=3576401920, inactive=314146816, buffers=0, cached=1181077504, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:15.361659  svmem(total=134778585088, available=126555049984, percent=6.1, used=7911231488, free=125684793344, active=3577393152, inactive=314146816, buffers=0, cached=1182560256, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:15.562192  svmem(total=134778585088, available=126555533312, percent=6.1, used=7911739392, free=125684285440, active=3578384384, inactive=314146816, buffers=0, cached=1182560256, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:15.762720  svmem(total=134778585088, available=126555926528, percent=6.1, used=7911149568, free=125683585024, active=3579469824, inactive=314138624, buffers=0, cached=1183850496, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:15.963272  svmem(total=134778585088, available=126555672576, percent=6.1, used=7911403520, free=125683331072, active=3579469824, inactive=314138624, buffers=0, cached=1183850496, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:16.163818  svmem(total=134778585088, available=126555660288, percent=6.1, used=7911170048, free=125682823168, active=3579965440, inactive=314138624, buffers=0, cached=1184591872, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:16.364392  svmem(total=134778585088, available=126554644480, percent=6.1, used=7912185856, free=125681807360, active=3579965440, inactive=314138624, buffers=0, cached=1184591872, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:16.564935  svmem(total=134778585088, available=126555623424, percent=6.1, used=7910469632, free=125681299456, active=3581452288, inactive=314138624, buffers=0, cached=1186816000, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:16.765464  svmem(total=134778585088, available=126556192768, percent=6.1, used=7910793216, free=125680308224, active=3582967808, inactive=314155008, buffers=0, cached=1187483648, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:16.966054  svmem(total=134778585088, available=126556192768, percent=6.1, used=7910793216, free=125680308224, active=3582967808, inactive=314155008, buffers=0, cached=1187483648, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:17.166627  svmem(total=134778585088, available=126555672576, percent=6.1, used=7911067648, free=125679292416, active=3583463424, inactive=314155008, buffers=0, cached=1188225024, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:17.367213  svmem(total=134778585088, available=126556651520, percent=6.1, used=7910092800, free=125678784512, active=3584950272, inactive=314155008, buffers=0, cached=1189707776, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:17.567798  svmem(total=134778585088, available=126556528640, percent=6.1, used=7910711296, free=125678166016, active=3585445888, inactive=314155008, buffers=0, cached=1189707776, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:17.768342  svmem(total=134778585088, available=126556614656, percent=6.1, used=7910354944, free=125677256704, active=3586527232, inactive=314163200, buffers=0, cached=1190973440, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:17.968779  svmem(total=134778585088, available=126556094464, percent=6.1, used=7911370752, free=125676240896, active=3587022848, inactive=314163200, buffers=0, cached=1190973440, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:18.169329  svmem(total=134778585088, available=126550728704, percent=6.1, used=7915749376, free=125670379520, active=3592830976, inactive=314163200, buffers=0, cached=1192456192, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:18.369871  svmem(total=134778585088, available=126556155904, percent=6.1, used=7911313408, free=125674815488, active=3588354048, inactive=314163200, buffers=0, cached=1192456192, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:18.570474  svmem(total=134778585088, available=126555635712, percent=6.1, used=7910846464, free=125673799680, active=3588849664, inactive=314163200, buffers=0, cached=1193938944, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:18.770985  svmem(total=134778585088, available=126555926528, percent=6.1, used=7911063552, free=125673066496, active=3590000640, inactive=314118144, buffers=0, cached=1194455040, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:18.971576  svmem(total=134778585088, available=126555152384, percent=6.1, used=7911837696, free=125672292352, active=3589505024, inactive=314118144, buffers=0, cached=1194455040, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:19.172121  svmem(total=134778585088, available=126555127808, percent=6.1, used=7911370752, free=125671276544, active=3590496256, inactive=314118144, buffers=0, cached=1195937792, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:19.372682  svmem(total=134778585088, available=126555103232, percent=6.1, used=7912386560, free=125670260736, active=3591487488, inactive=314118144, buffers=0, cached=1195937792, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:19.573221  svmem(total=134778585088, available=126555103232, percent=6.1, used=7910903808, free=125670260736, active=3591487488, inactive=314118144, buffers=0, cached=1197420544, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:19.773810  svmem(total=134778585088, available=126549794816, percent=6.1, used=7917125632, free=125663518720, active=3596660736, inactive=314138624, buffers=0, cached=1197940736, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:19.974462  svmem(total=134778585088, available=126553780224, percent=6.1, used=7912894464, free=125667008512, active=3592241152, inactive=314138624, buffers=0, cached=1198682112, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:20.175089  svmem(total=134778585088, available=126553645056, percent=6.1, used=7913279488, free=125665882112, active=3593232384, inactive=314138624, buffers=0, cached=1199423488, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:20.375680  svmem(total=134778585088, available=126553632768, percent=6.1, used=7913046016, free=125665374208, active=3595833344, inactive=314138624, buffers=0, cached=1200164864, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:20.576229  svmem(total=134778585088, available=126553092096, percent=6.1, used=7913959424, free=125664088064, active=3596578816, inactive=314138624, buffers=0, cached=1200537600, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:20.776806  svmem(total=134778585088, available=126548918272, percent=6.1, used=7917957120, free=125659107328, active=3602124800, inactive=314138624, buffers=0, cached=1201520640, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:20.977360  svmem(total=134778585088, available=126554497024, percent=6.1, used=7912628224, free=125663694848, active=3597410304, inactive=314138624, buffers=0, cached=1202262016, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:21.177950  svmem(total=134778585088, available=126548324352, percent=6.1, used=7918555136, free=125657026560, active=3603845120, inactive=314138624, buffers=0, cached=1203003392, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:21.378557  svmem(total=134778585088, available=126555389952, percent=6.1, used=7911243776, free=125663596544, active=3598258176, inactive=314138624, buffers=0, cached=1203744768, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:21.579211  svmem(total=134778585088, available=126553591808, percent=6.1, used=7913291776, free=125660807168, active=3600240640, inactive=314138624, buffers=0, cached=1204486144, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:21.779862  svmem(total=134778585088, available=126553919488, percent=6.1, used=7912882176, free=125660553216, active=3600384000, inactive=314138624, buffers=0, cached=1205149696, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:21.980491  svmem(total=134778585088, available=126553894912, percent=6.1, used=7913156608, free=125659537408, active=3601375232, inactive=314138624, buffers=0, cached=1205891072, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:22.181051  svmem(total=134778585088, available=126553882624, percent=6.1, used=7912923136, free=125659029504, active=3601870848, inactive=314138624, buffers=0, cached=1206632448, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:22.381596  svmem(total=134778585088, available=126548135936, percent=6.1, used=7918424064, free=125652787200, active=3607654400, inactive=314138624, buffers=0, cached=1207373824, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:22.582221  svmem(total=134778585088, available=126545682432, percent=6.1, used=7921127424, free=125649342464, active=3610755072, inactive=314138624, buffers=0, cached=1208115200, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:22.782855  svmem(total=134778585088, available=126545027072, percent=6.1, used=7921754112, free=125648093184, active=3613138944, inactive=314146816, buffers=0, cached=1208737792, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:22.983539  svmem(total=134778585088, available=126547439616, percent=6.1, used=7919095808, free=125650010112, active=3607347200, inactive=314146816, buffers=0, cached=1209479168, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:23.184293  svmem(total=134778585088, available=126544756736, percent=6.1, used=7922028544, free=125646336000, active=3611656192, inactive=314146816, buffers=0, cached=1210220544, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:23.384903  svmem(total=134778585088, available=126551883776, percent=6.1, used=7914655744, free=125652967424, active=3604717568, inactive=314146816, buffers=0, cached=1210961920, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:23.585473  svmem(total=134778585088, available=126551871488, percent=6.1, used=7915163648, free=125652459520, active=3605213184, inactive=314146816, buffers=0, cached=1210961920, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:23.786078  svmem(total=134778585088, available=126551449600, percent=6.1, used=7915278336, free=125651066880, active=3605270528, inactive=314155008, buffers=0, cached=1212239872, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:23.986658  svmem(total=134778585088, available=126551437312, percent=6.1, used=7915044864, free=125650558976, active=3605766144, inactive=314155008, buffers=0, cached=1212981248, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:24.187223  svmem(total=134778585088, available=126551425024, percent=6.1, used=7914811392, free=125650051072, active=3606261760, inactive=314155008, buffers=0, cached=1213722624, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:24.387764  svmem(total=134778585088, available=126550892544, percent=6.1, used=7915593728, free=125648527360, active=3607252992, inactive=314155008, buffers=0, cached=1214464000, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:24.588315  svmem(total=134778585088, available=126551277568, percent=6.1, used=7914962944, free=125648416768, active=3607748608, inactive=314155008, buffers=0, cached=1215205376, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:24.788858  svmem(total=134778585088, available=126551666688, percent=6.1, used=7915032576, free=125647708160, active=3608809472, inactive=314150912, buffers=0, cached=1215844352, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:24.989398  svmem(total=134778585088, available=126551654400, percent=6.1, used=7915540480, free=125647200256, active=3609305088, inactive=314150912, buffers=0, cached=1215844352, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:25.189972  svmem(total=134778585088, available=126551642112, percent=6.1, used=7915307008, free=125646692352, active=3609800704, inactive=314150912, buffers=0, cached=1216585728, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:25.390531  svmem(total=134778585088, available=126551121920, percent=6.1, used=7914840064, free=125645676544, active=3610296320, inactive=314150912, buffers=0, cached=1218068480, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:25.591062  svmem(total=134778585088, available=126551605248, percent=6.1, used=7914606592, free=125645168640, active=3611287552, inactive=314150912, buffers=0, cached=1218809856, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:25.791596  svmem(total=134778585088, available=126552367104, percent=6.1, used=7914262528, free=125644926976, active=3612266496, inactive=314126336, buffers=0, cached=1219395584, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:25.992168  svmem(total=134778585088, available=126552354816, percent=6.1, used=7914029056, free=125644419072, active=3612762112, inactive=314126336, buffers=0, cached=1220136960, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:26.192674  svmem(total=134778585088, available=126551834624, percent=6.1, used=7914303488, free=125643403264, active=3613257728, inactive=314126336, buffers=0, cached=1220878336, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:26.393227  svmem(total=134778585088, available=126551822336, percent=6.1, used=7914811392, free=125642895360, active=3613753344, inactive=314126336, buffers=0, cached=1220878336, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:26.593760  svmem(total=134778585088, available=126552305664, percent=6.1, used=7914577920, free=125642387456, active=3614744576, inactive=314126336, buffers=0, cached=1221619712, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:26.794307  svmem(total=134778585088, available=126552870912, percent=6.1, used=7913639936, free=125641854976, active=3615744000, inactive=314171392, buffers=0, cached=1223090176, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:26.994829  svmem(total=134778585088, available=126552858624, percent=6.1, used=7913406464, free=125641347072, active=3616239616, inactive=314171392, buffers=0, cached=1223831552, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:27.195350  svmem(total=134778585088, available=126552834048, percent=6.1, used=7913680896, free=125640331264, active=3617230848, inactive=314171392, buffers=0, cached=1224572928, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:27.395864  svmem(total=134778585088, available=126552821760, percent=6.1, used=7913447424, free=125639823360, active=3617726464, inactive=314171392, buffers=0, cached=1225314304, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:27.596437  svmem(total=134778585088, available=126552301568, percent=6.1, used=7913721856, free=125638807552, active=3618222080, inactive=314171392, buffers=0, cached=1226055680, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:27.797040  svmem(total=134778585088, available=126552788992, percent=6.1, used=7913693184, free=125638553600, active=3618922496, inactive=314171392, buffers=0, cached=1226338304, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:27.997572  svmem(total=134778585088, available=126552764416, percent=6.1, used=7913967616, free=125637537792, active=3619913728, inactive=314171392, buffers=0, cached=1227079680, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:28.198140  svmem(total=134778585088, available=126552498176, percent=6.1, used=7913988096, free=125636775936, active=3620409344, inactive=314171392, buffers=0, cached=1227821056, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:28.398685  svmem(total=134778585088, available=126552485888, percent=6.1, used=7913754624, free=125636268032, active=3620904960, inactive=314171392, buffers=0, cached=1228562432, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:28.599213  svmem(total=134778585088, available=126552092672, percent=6.1, used=7913902080, free=125635379200, active=3621400576, inactive=314171392, buffers=0, cached=1229303808, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:28.799779  svmem(total=134778585088, available=126552567808, percent=6.1, used=7913926656, free=125634777088, active=3622387712, inactive=314163200, buffers=0, cached=1229881344, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:29.000338  svmem(total=134778585088, available=126553051136, percent=6.1, used=7913693184, free=125634269184, active=3623378944, inactive=314163200, buffers=0, cached=1230622720, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
2017-07-28 15:03:29.200890  svmem(total=134778585088, available=126553038848, percent=6.1, used=7913459712, free=125633761280, active=3623874560, inactive=314163200, buffers=0, cached=1231364096, shared=37572608) sswap(total=1073737728, used=0, free=1073737728, percent=0.0, sin=0, sout=0)
