CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,13.1029698849,13.1181828976,13.1478419304,732.59847784,733.494518995,0.012314,716.367123,0.011348
unit.000001,Mapper-0-2,N/A,13.0948219299,13.1055488586,13.1451559067,760.746232033,760.887560844,0.011178,744.478447,0.010101
unit.000002,Mapper-0-3,N/A,13.0404269695,13.056071043,13.0618059635,716.117946863,716.247988939,0.012729,699.883927,0.01068
unit.000003,Mapper-0-4,N/A,13.1157870293,13.1282269955,13.1502959728,715.779284,716.255570889,0.013949,699.557263,0.010682
unit.000004,Mapper-0-5,N/A,13.1257128716,13.1390678883,13.152782917,783.080946922,783.185760975,0.012553,766.833538,0.011272
unit.000005,Mapper-0-6,N/A,13.0532648563,13.070168972,13.0866038799,724.383921862,725.393198967,0.011565,708.133943,0.011453
unit.000006,Mapper-0-7,N/A,13.0674040318,13.0810320377,13.110850811,763.648622036,763.928256989,0.011951,747.413904,0.011016
unit.000007,Mapper-0-8,N/A,13.0781719685,13.0922369957,13.1338949203,705.448920965,706.112870932,0.009734,689.209399,0.010325
unit.000008,Reducer-0,N/A,788.613276958,788.672027826,788.681952,791.701164007,793.885272026,0.287545,1.609269,0.010254
unit.000009,Mapper-1-1,N/A,800.568305016,800.580647945,800.586164951,1515.55505204,1516.24668694,0.008772,713.71628,0.011163
unit.000010,Mapper-1-2,N/A,799.82565093,799.838506937,799.844079971,1482.39372182,1483.04093289,0.009116,681.336851,0.010383
unit.000011,Mapper-1-3,N/A,800.863993883,800.876973867,800.882472992,1497.02068782,1497.36454797,0.008529,694.87286,0.01065
unit.000012,Mapper-1-4,N/A,798.580879927,798.635483027,798.640239,1507.52563787,1508.12079787,0.007901,707.751848,0.01171
unit.000013,Mapper-1-5,N/A,801.606048822,801.618923903,801.625113964,1512.75153685,1513.19800186,0.008479,709.85498,0.011086
unit.000014,Mapper-1-6,N/A,801.309211969,801.32305789,801.328626871,1493.06441689,1492.541749,0.010725,690.478021,0.010962
unit.000015,Mapper-1-7,N/A,800.12318182,800.136360884,800.141880035,1491.41155601,1491.50257993,0.009528,690.018931,0.011714
unit.000016,Mapper-1-8,N/A,799.695999861,799.708691835,799.713981867,1518.35997701,1519.30792999,0.007696,717.433684,0.011381
unit.000017,Reducer-1,N/A,1526.60522604,1527.40772986,1527.41794205,1529.68943191,1531.8664999,0.28486,1.609811,0.010006
