CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,13.6593589783,13.7980880737,13.8034191132,368.869239092,370.584678173,0.142195,352.144436,0.002094
unit.000001,Mapper-0-2,N/A,12.9527390003,13.0211551189,13.0274419785,394.194881201,396.463780165,0.155366,374.792116,0.002268
unit.000002,Mapper-0-3,N/A,13.1508870125,13.2248191833,13.2308270931,366.663953066,368.433396101,0.157696,349.899341,0.00203
unit.000003,Mapper-0-4,N/A,13.5873701572,13.6620810032,13.6676390171,484.940690041,485.61513114,0.241238,468.127775,0.002356
unit.000004,Mapper-0-5,N/A,13.2911820412,13.3615469933,13.3696401119,503.227282047,504.965690136,0.155338,486.528206,0.002434
unit.000005,Mapper-0-6,N/A,12.8873829842,12.9559152126,12.9615130424,482.984986067,484.604320049,0.157498,466.230498,0.002209
unit.000006,Mapper-0-7,N/A,13.7954320908,13.8110370636,13.816313982,488.900111198,490.760843992,0.245462,472.032797,0.002694
unit.000007,Mapper-0-8,N/A,13.5144991875,13.5900521278,13.5960919857,500.821787119,501.911759138,0.237081,483.982052,0.002512
unit.000008,Mapper-0-9,N/A,13.0182449818,13.0857491493,13.0911700726,490.458345175,491.788317204,0.158275,473.756065,0.002451
unit.000009,Mapper-0-10,N/A,13.22194314,13.2938110828,13.2993321419,394.252760172,396.46670413,0.207077,377.047029,0.002284
unit.000010,Mapper-0-11,N/A,13.3642070293,13.4432580471,13.4489181042,489.051954985,490.760126114,0.1451,472.376369,0.002076
unit.000011,Mapper-0-12,N/A,12.82020998,12.8903980255,12.8960180283,503.278741121,504.965415001,0.171989,486.602011,0.014031
unit.000012,Mapper-0-13,N/A,13.0830671787,13.1538159847,13.1602020264,384.099831104,385.969408035,0.163669,367.367535,0.002193
unit.000013,Mapper-0-14,N/A,13.8084821701,13.8857440948,13.8914020061,511.043981075,512.070852995,0.168463,494.261844,0.002962
unit.000014,Mapper-0-15,N/A,12.6958680153,12.8230390549,12.8293499947,486.493103981,487.655933142,0.155408,469.767907,0.002581
unit.000015,Mapper-0-16,N/A,13.4406080246,13.5170621872,13.5225200653,373.27737999,374.628394127,0.101964,356.593943,0.002127
unit.000016,Reducer-0,N/A,515.41754508,515.499791145,515.517319202,516.717276096,519.458429098,0.050779,0.027321,0.003647
unit.000017,Mapper-1-1,N/A,526.051438093,526.127632141,526.133095026,906.119488001,907.69818306,0.140117,378.620758,0.002786
unit.000018,Mapper-1-2,N/A,529.463966131,529.549390078,529.555027008,938.331551075,940.130750179,0.159461,407.208892,0.001666
unit.000019,Mapper-1-3,N/A,527.840044022,527.918698072,527.924316168,910.433114052,911.746277094,0.139663,380.874319,0.002794
unit.000020,Mapper-1-4,N/A,526.347357035,526.425374985,526.430835009,945.194951057,946.575182199,0.141636,417.29319,0.002178
unit.000021,Mapper-1-5,N/A,527.39669919,527.472994089,527.478457212,939.183149099,941.521428108,0.205554,410.16597,0.001767
unit.000022,Mapper-1-6,N/A,525.161064148,525.238092184,525.243565083,893.699134111,895.54700017,0.142206,367.000187,0.002453
unit.000023,Mapper-1-7,N/A,526.792345047,526.873035192,526.878502131,959.421262026,963.785372019,0.149834,431.04686,0.003252
unit.000024,Mapper-1-8,N/A,523.521290064,523.597975016,523.603464127,931.568587065,933.001003027,0.123562,406.629284,0.002411
unit.000025,Mapper-1-9,N/A,525.235447168,525.307788134,525.313254118,913.037341118,914.792322159,0.139869,386.329096,0.002208
unit.000026,Mapper-1-10,N/A,528.580443144,528.660207033,528.665940046,937.831773996,939.110910177,0.213919,407.532678,0.042944
unit.000027,Mapper-1-11,N/A,525.606827021,525.683866978,525.689380169,900.408521175,901.612622023,0.139757,373.245455,0.002926
unit.000028,Mapper-1-12,N/A,529.372807026,529.461392164,529.46943903,955.717617989,956.785421133,0.22757,424.489714,0.003519
unit.000029,Mapper-1-13,N/A,528.433875084,528.520302057,528.525778055,932.929105043,934.029299021,0.140877,402.888637,0.002037
unit.000030,Mapper-1-14,N/A,523.966577053,524.039211035,524.044619083,932.923555136,934.01919198,0.122167,407.654752,0.00195
unit.000031,Mapper-1-15,N/A,524.261952162,524.335379124,524.340854168,936.078303099,937.080661058,0.14259,410.247112,0.003449
unit.000032,Mapper-1-16,N/A,527.543771982,527.621494055,527.62697506,934.12889719,935.048799992,0.101269,405.036067,0.001948
unit.000033,Reducer-1,N/A,969.245130062,969.321461201,969.335355043,970.505973101,972.960112095,0.020628,0.024284,0.003366
