CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.8305039406,12.8964669704,12.9022610188,247.064493895,248.415276051,0.096541,229.939092,0.002469
unit.000001,Mapper-0-2,N/A,13.769961834,13.7857289314,13.7911598682,293.759742022,294.726682901,0.101275,276.61886,0.002088
unit.000002,Mapper-0-3,N/A,12.4580860138,12.5757269859,12.5823550224,250.325143814,250.548477888,0.077191,233.238669,0.001939
unit.000003,Mapper-0-4,N/A,13.1739609241,13.2463729382,13.2519659996,297.722151995,297.80624795,0.173898,280.577514,0.002005
unit.000004,Mapper-0-5,N/A,13.0303900242,13.1016149521,13.1072690487,252.073137999,253.580384016,0.097534,234.923333,0.003319
unit.000005,Mapper-0-6,N/A,13.387542963,13.7461509705,13.7515590191,256.287720919,257.74135685,0.100548,239.20612,0.002576
unit.000006,Mapper-0-7,N/A,13.7963318825,13.8376438618,13.8439838886,313.517104864,314.233036995,0.110086,296.347278,0.00378
unit.000007,Mapper-0-8,N/A,14.6809468269,14.7679018974,14.7734258175,199.932966948,200.550144911,0.163357,180.325918,0.001675
unit.000008,Mapper-0-9,N/A,13.3177039623,13.3902130127,13.3959059715,313.96566391,314.22883296,0.113867,296.911099,0.001826
unit.000009,Mapper-0-10,N/A,14.2936029434,14.3734920025,14.379005909,192.107141972,193.085592985,0.156524,172.435004,0.001539
unit.000010,Mapper-0-11,N/A,14.1448090076,14.2209620476,14.2263958454,253.536650896,254.613714933,0.096166,236.210013,0.002611
unit.000011,Mapper-0-12,N/A,13.9182908535,13.9973728657,14.0028169155,307.79339385,309.092687845,0.104726,290.729786,0.003199
unit.000012,Mapper-0-13,N/A,13.8350338936,13.915722847,13.9237499237,258.792884827,261.627302885,0.114954,241.675585,0.002166
unit.000013,Mapper-0-14,N/A,13.7566988468,13.7725708485,13.7779598236,317.621506929,318.325619936,0.075892,300.531959,0.004159
unit.000014,Mapper-0-15,N/A,12.6395039558,12.7048609257,12.7107648849,313.511476994,314.204005957,0.102918,296.425637,0.001799
unit.000015,Mapper-0-16,N/A,14.61024189,14.6265199184,14.6325478554,204.447860003,205.68849802,0.13885,184.864959,0.001925
unit.000016,Mapper-0-17,N/A,13.0989048481,13.1779489517,13.1868309975,313.960042953,314.212483883,0.128289,296.883833,0.001721
unit.000017,Mapper-0-18,N/A,14.2183368206,14.2962679863,14.3017199039,185.48120904,186.045580864,0.127427,165.887069,0.002044
unit.000018,Mapper-0-19,N/A,14.4465680122,14.6129360199,14.6183738708,204.801484823,205.669221878,0.167885,185.162737,0.001658
unit.000019,Mapper-0-20,N/A,13.7434740067,13.7593379021,13.7647538185,304.585475922,305.922174931,0.098655,287.492436,0.002414
unit.000020,Mapper-0-21,N/A,12.7019779682,12.7698509693,12.7758908272,252.926216841,253.559902906,0.098012,235.910602,0.002223
unit.000021,Mapper-0-22,N/A,13.2436950207,13.3203468323,13.3258600235,305.941365957,306.960005045,0.130141,288.824277,0.002793
unit.000022,Mapper-0-23,N/A,12.8936319351,12.9612729549,12.9696829319,317.616233826,318.324753046,0.088436,300.552951,0.002736
unit.000023,Mapper-0-24,N/A,13.7830889225,13.7989480495,13.8043470383,295.965728998,296.790586948,0.176212,278.764406,0.002173
unit.000024,Mapper-0-25,N/A,14.765283823,14.8426690102,14.8483810425,209.266739845,210.789106846,0.181497,189.550368,0.002013
unit.000025,Mapper-0-26,N/A,13.9947860241,14.0719020367,14.0773119926,249.872488022,250.524772882,0.09492,232.727672,0.002045
unit.000026,Mapper-0-27,N/A,14.0692670345,14.1475169659,14.1529519558,256.73841691,257.752527952,0.115777,239.625195,0.00233
unit.000027,Mapper-0-28,N/A,14.3708088398,14.4493749142,14.4548249245,205.002759933,205.649799824,0.144762,185.459648,0.001885
unit.000028,Mapper-0-29,N/A,12.7667639256,12.8332250118,12.8388450146,317.867882013,318.304358006,0.159706,300.719871,0.002351
unit.000029,Mapper-0-30,N/A,14.6237819195,14.6836700439,14.689098835,196.222450972,197.161381006,0.136459,176.521121,0.001901
unit.000030,Mapper-0-31,N/A,12.9667079449,13.0331809521,13.0388720036,309.996846914,311.121829033,0.16961,292.825968,0.002248
unit.000031,Mapper-0-32,N/A,12.5725319386,12.6422328949,12.6480569839,301.378193855,302.883827925,0.109305,284.219068,0.004089
unit.000032,Reducer-0,N/A,324.492209911,324.63815403,324.661587954,325.805651903,327.888844013,0.04155,0.021324,0.0041
unit.000033,Mapper-1-1,N/A,337.124951839,337.163991928,337.170661926,574.876793861,576.159672976,0.07149,236.389983,0.002941
unit.000034,Mapper-1-2,N/A,334.345468998,334.423015833,334.428416967,586.098876953,587.319553852,0.072292,250.414645,0.00231
unit.000035,Mapper-1-3,N/A,340.365475893,340.463513851,340.47315383,606.692240953,607.625321865,0.073349,264.857045,0.002927
