CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,13.2192790508,13.2381181717,13.2486431599,201.506108046,201.255398035,0.032928,183.760319,0.003797
unit.000001,Mapper-0-2,N/A,12.8214840889,12.8378000259,12.8434691429,327.755994081,327.88619709,0.025519,310.619515,0.003231
unit.000002,Mapper-0-3,N/A,12.9869129658,13.0114290714,13.0218360424,271.28472805,270.924188137,0.031381,254.095964,0.022448
unit.000003,Mapper-0-4,N/A,12.8515541553,12.8651630878,12.8705911636,282.460591078,283.097481966,0.024805,265.30992,0.003366
unit.000004,Mapper-0-5,N/A,13.0850579739,13.1032819748,13.1115801334,332.217372179,332.295986176,0.062743,315.054149,0.0035
unit.000005,Mapper-0-6,N/A,13.0064191818,13.0298781395,13.0354280472,312.4766891,312.571525097,0.031071,295.373476,0.00339
unit.000006,Mapper-0-7,N/A,12.9298090935,12.9441800117,12.9523060322,249.531891108,249.512356997,0.029991,232.44254,0.005612
unit.000007,Mapper-0-8,N/A,13.2570500374,13.2735881805,13.2816491127,224.825833082,224.991291046,0.051,207.002025,0.003607
unit.000008,Mapper-0-9,N/A,12.7801179886,12.7969331741,12.8025670052,249.178690195,249.49200201,0.023639,231.978265,0.003723
unit.000009,Mapper-0-10,N/A,12.794023037,12.8079941273,12.8162250519,292.079391003,292.239865065,0.031673,274.862727,0.003351
unit.000010,Mapper-0-11,N/A,13.1817631721,13.2026979923,13.2108139992,204.218464136,207.736927032,0.054381,186.273413,0.003371
unit.000011,Mapper-0-12,N/A,13.0680689812,13.088198185,13.0935730934,328.408565998,327.906677961,0.03705,311.307007,0.003827
unit.000012,Mapper-0-13,N/A,13.0406560898,13.0570240021,13.0626161098,333.729357004,333.361759186,0.10649,316.520283,0.003631
unit.000013,Mapper-0-14,N/A,12.8623251915,12.8759961128,12.8839859962,333.723894119,333.33534503,0.026716,316.554275,0.003945
unit.000014,Mapper-0-15,N/A,12.8892149925,12.9025640488,12.9105911255,324.901549101,324.80608511,0.029923,307.743988,0.003086
unit.000015,Mapper-0-16,N/A,12.9160571098,12.9326930046,12.9383490086,269.629801035,269.891910076,0.018917,252.50586,0.003711
unit.000016,Mapper-0-17,N/A,12.9577291012,12.9755210876,12.9816961288,315.835371971,315.950988054,0.030368,298.646084,0.003331
unit.000017,Mapper-0-18,N/A,12.9725999832,12.9913601875,12.9970550537,257.507951975,257.651282072,0.042021,240.338992,0.0041
unit.000018,Mapper-0-19,N/A,12.8785459995,12.8918411732,12.8972699642,314.837319136,314.912679195,0.027437,297.619775,0.003384
unit.000019,Mapper-0-20,N/A,13.0543739796,13.0709781647,13.0798640251,251.991532087,252.568236113,0.052729,234.751547,0.004587
unit.000020,Mapper-0-21,N/A,13.1002571583,13.1204001904,13.1344881058,324.147927046,324.828302145,0.043086,306.966413,0.003544
unit.000021,Mapper-0-22,N/A,13.1501390934,13.166960001,13.1759951115,203.46590519,207.738463163,0.065081,185.641615,0.003468
unit.000022,Mapper-0-23,N/A,13.1695520878,13.1879370213,13.1964011192,200.655853033,201.244529009,0.031742,182.859533,0.004042
unit.000023,Mapper-0-24,N/A,12.8106241226,12.8242580891,12.8298370838,324.199428082,324.784237146,0.035237,307.105395,0.003347
unit.000024,Mapper-0-25,N/A,13.2413711548,13.2538011074,13.2658600807,193.619419098,193.915595055,0.026242,175.756646,0.004101
unit.000025,Mapper-0-26,N/A,13.1255700588,13.1450049877,13.1611430645,198.241091013,199.211565018,0.053689,180.393093,0.00344
unit.000026,Mapper-0-27,N/A,12.7584381104,12.7829141617,12.7885000706,258.509068012,258.687788963,0.026394,241.355985,0.003638
unit.000027,Mapper-0-28,N/A,13.2053091526,13.2220451832,13.2302839756,207.755007982,208.769253969,0.050947,187.315329,0.00335
unit.000028,Mapper-0-29,N/A,12.8350930214,12.8489260674,12.8570990562,273.641018152,273.979370117,0.02281,256.474992,0.003338
unit.000029,Mapper-0-30,N/A,13.0271921158,13.0432500839,13.04865098,311.123138189,311.53877902,0.031559,293.945374,0.003338
unit.000030,Mapper-0-31,N/A,12.905174017,12.9188711643,12.9243199825,334.223599195,334.394503117,0.028224,317.066391,0.003218
unit.000031,Mapper-0-32,N/A,12.9467771053,12.9603760242,12.9673771858,332.065234184,332.262163162,0.021419,314.88409,0.003472
unit.000032,Reducer-0,N/A,341.157831192,341.359407187,341.384059191,342.757867098,344.422218084,0.129414,0.149745,0.003885
unit.000033,Mapper-1-1,N/A,359.402634144,359.424038172,359.429530144,633.07329011,633.350084066,0.010821,272.314502,0.005761
unit.000034,Mapper-1-2,N/A,356.898924112,356.922084093,356.927428961,657.130307198,657.303241968,0.01082,298.968619,0.003591
unit.000035,Mapper-1-3,N/A,367.38601017,367.415014982,367.426215172,547.997889042,548.598759174,0.064291,179.276755,0.00392
unit.000036,Mapper-1-4,N/A,352.957108021,353.019040108,353.023957014,651.718877077,652.149679184,0.010879,297.540144,0.003727
unit.000037,Mapper-1-5,N/A,368.112240076,368.147384167,368.159273148,552.067905188,551.681421041,0.045997,182.67068,0.003404
unit.000038,Mapper-1-6,N/A,353.74319005,353.759625196,353.765220165,596.131150007,596.397299051,0.010139,241.168602,0.003559
unit.000039,Mapper-1-7,N/A,365.606042147,365.62394619,365.63126111,550.105901003,550.629431009,0.061457,183.210521,0.003911
unit.000040,Mapper-1-8,N/A,361.976616144,362.004765034,362.016120195,639.69443202,640.523926973,0.017616,276.074319,0.003852
unit.000041,Mapper-1-9,N/A,363.91694212,363.977045059,363.983558178,641.397940159,641.556034088,0.012657,275.849924,0.004576
unit.000042,Mapper-1-10,N/A,360.478403091,360.50841403,360.520573139,649.061630964,650.10396719,0.018218,287.012477,0.004588
unit.000043,Mapper-1-11,N/A,356.919358969,356.935608149,356.941179991,662.190940142,662.403011084,0.010137,304.020022,0.004606
unit.000044,Mapper-1-12,N/A,367.356207132,367.391806126,367.403800964,551.996877193,551.665067196,0.047538,183.331889,0.003404
unit.000045,Mapper-1-13,N/A,356.151362181,356.209143162,356.214583158,659.184316158,659.362385988,0.010955,301.822038,0.004063
unit.000046,Mapper-1-14,N/A,360.166167021,360.188568115,360.199239016,632.623022079,633.372610092,0.016151,270.991662,0.005458
unit.000047,Mapper-1-15,N/A,359.549412966,359.573215961,359.583950996,623.896067142,624.182887077,0.010312,262.827,0.003387
unit.000048,Mapper-1-16,N/A,363.991582155,364.003831148,364.011399031,662.743476152,662.417973995,0.015316,297.112065,0.003501
