CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,11.7648649216,11.7817728519,11.7873518467,727.19064188,727.092633009,0.03748,712.213972,0.003556
unit.000001,Mapper-0-2,N/A,11.7925419807,11.8085229397,11.8139338493,730.144350052,730.147723913,0.039086,715.104952,0.004341
unit.000002,Mapper-0-3,N/A,11.8190670013,11.8349640369,11.8405530453,702.598175049,703.150795937,0.037079,687.550746,0.003276
unit.000003,Mapper-0-4,N/A,11.8482248783,11.8588218689,11.8642430305,715.733770847,716.326567888,0.036594,700.673503,0.003608
unit.000004,Mapper-0-5,N/A,11.7789449692,11.795208931,11.8006939888,731.49946785,732.176225901,0.036063,716.485909,0.00397
unit.000005,Mapper-0-6,N/A,11.7403759956,11.7682418823,11.7738280296,725.937301874,726.079908848,0.038081,710.916604,0.004177
unit.000006,Mapper-0-7,N/A,11.805793047,11.8217010498,11.8271379471,719.127361059,719.517910957,0.038628,704.075698,0.004107
unit.000007,Mapper-0-8,N/A,11.8323540688,11.8457529545,11.8536360264,735.354992867,736.238659859,0.025312,720.329457,0.004537
unit.000008,Reducer-0,N/A,743.134433985,743.198011875,743.208498001,744.525321007,745.691916943,0.036012,0.156113,0.003873
unit.000009,Mapper-1-1,N/A,750.191658974,750.245868921,750.250927925,1475.64707303,1475.926162,0.029078,724.242093,0.00476
unit.000010,Mapper-1-2,N/A,752.125889063,752.145153046,752.150549889,1498.05285501,1499.05037689,0.031565,744.579406,0.003752
unit.000011,Mapper-1-3,N/A,752.870332956,752.889524937,752.895098925,1450.35509586,1450.16751099,0.033456,696.270402,0.003659
unit.000012,Mapper-1-4,N/A,752.574555874,752.593495846,752.599076986,1446.29659605,1447.12249184,0.029859,692.517596,0.003492
unit.000013,Mapper-1-5,N/A,751.828676939,751.847173929,751.852480888,1471.03982806,1471.85566592,0.031605,717.901933,0.0041
unit.000014,Mapper-1-6,N/A,751.086644888,751.105762959,751.111261845,1468.13368392,1468.81246305,0.031874,715.768993,0.004569
unit.000015,Mapper-1-7,N/A,753.316549063,753.378417015,753.389442921,1450.10317302,1450.18403506,0.030404,695.502732,0.003894
unit.000016,Mapper-1-8,N/A,751.382936001,751.402446985,751.408040047,1456.0151,1456.26368093,0.020356,703.41365,0.004571
unit.000017,Reducer-1,N/A,1505.27158403,1505.33063698,1505.34120488,1506.55144095,1510.37437296,0.034163,0.153072,0.00345
