CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.0908019543,12.101804018,12.1154019833,736.257623911,736.536336899,0.013566,720.840478,0.011125
unit.000001,Mapper-0-2,N/A,12.0664680004,12.0772709846,12.1099598408,737.709980965,737.546221972,0.017018,722.31278,0.011631
unit.000002,Mapper-0-3,N/A,12.0532159805,12.0639500618,12.1072719097,717.630724907,718.050040007,0.012423,702.230048,0.011103
unit.000003,Mapper-0-4,N/A,12.0799069405,12.0882730484,12.1127660275,721.43363905,722.123476028,0.010517,705.996892,0.011449
unit.000004,Mapper-0-5,N/A,12.0285949707,12.0394668579,12.0718429089,715.524065971,716.025100946,0.012807,700.101728,0.011227
unit.000005,Mapper-0-6,N/A,12.0041458607,12.0181479454,12.0234808922,732.749629021,733.263578892,0.010872,717.280569,0.0118
unit.000006,Mapper-0-7,N/A,12.0419929028,12.0559828281,12.0963249207,714.520979881,714.985724926,0.016741,699.078093,0.010349
unit.000007,Mapper-0-8,N/A,12.0155599117,12.0313639641,12.0475120544,744.769706011,745.67051506,0.011891,729.368437,0.011358
unit.000008,Reducer-0,N/A,752.050819874,752.112519026,752.123105049,755.090635061,757.139533043,0.27394,1.543872,0.010438
unit.000009,Mapper-1-1,N/A,763.248605013,763.262763977,763.268087864,1495.63382792,1495.69846106,0.008598,731.058319,0.009956
unit.000010,Mapper-1-2,N/A,764.588642836,764.644431829,764.650022984,1468.09869003,1468.59984183,0.009008,702.257674,0.011283
unit.000011,Mapper-1-3,N/A,765.330091,765.343390942,765.350206852,1463.69044805,1464.55042791,0.008421,697.098131,0.010432
unit.000012,Mapper-1-4,N/A,763.693984032,763.70676589,763.712638855,1476.91134691,1477.79675102,0.008619,711.94261,0.011173
unit.000013,Mapper-1-5,N/A,763.991719961,764.005060911,764.010366917,1483.4725709,1482.87846684,0.008586,718.31849,0.010262
unit.000014,Mapper-1-6,N/A,762.506562948,762.560384035,762.565052032,1471.89987993,1472.67266488,0.00826,708.204633,0.011163
unit.000015,Mapper-1-7,N/A,764.73525095,764.747408867,764.752884865,1481.71775985,1481.85654402,0.008317,715.67792,0.011566
unit.000016,Mapper-1-8,N/A,762.952107906,762.96558094,762.970896006,1498.04847503,1498.73959994,0.007553,733.859894,0.010408
unit.000017,Reducer-1,N/A,1504.24453688,1504.30427384,1504.31470084,1507.47088003,1509.75763988,0.268756,1.793221,0.009753
