CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,13.0098650455,13.0205011368,13.0534930229,402.409300089,403.849622011,0.021725,385.415616,0.009575
unit.000001,Mapper-0-2,N/A,12.9073901176,12.9187121391,12.9944341183,450.949246168,451.640911102,0.020165,434.004955,0.009721
unit.000002,Mapper-0-3,N/A,12.9214799404,12.932639122,13.0151209831,445.584684134,446.524722099,0.012719,428.617863,0.009666
unit.000003,Mapper-0-4,N/A,12.9723210335,12.9862999916,13.0452151299,455.157957077,455.788031101,0.01416,438.214131,0.009541
unit.000004,Mapper-0-5,N/A,12.8677649498,12.8819949627,12.9271240234,395.696763039,396.634515047,0.021976,378.709704,0.009371
unit.000005,Mapper-0-6,N/A,12.9504029751,12.9584989548,13.0394730568,395.844853163,396.634166002,0.016044,378.860652,0.009299
unit.000006,Mapper-0-7,N/A,12.8293709755,12.8447921276,12.8503820896,450.245669127,450.60771203,0.011431,433.315094,0.009841
unit.000007,Mapper-0-8,N/A,12.8590190411,12.8704149723,12.9017710686,449.592285156,450.627346039,0.023321,432.537881,0.009978
unit.000008,Mapper-0-9,N/A,12.8847689629,12.8933420181,12.9531879425,452.901174068,453.731629133,0.010349,435.9517,0.010649
unit.000009,Mapper-0-10,N/A,12.8421311378,12.8559961319,12.8761219978,457.310892105,458.832250118,0.020976,440.309745,0.010279
unit.000010,Mapper-0-11,N/A,13.022947073,13.0310180187,13.0561990738,399.003054142,399.745852947,0.018631,381.958433,0.009975
unit.000011,Mapper-0-12,N/A,12.9610280991,12.9697351456,13.0424261093,399.153821945,399.746318102,0.012046,382.219831,0.009828
unit.000012,Mapper-0-13,N/A,12.996999979,13.0073759556,13.050755024,402.5645051,403.847347975,0.011972,385.631991,0.009025
unit.000013,Mapper-0-14,N/A,12.9835751057,12.9995620251,13.0479130745,442.279721975,443.448811054,0.01937,425.288069,0.009865
unit.000014,Mapper-0-15,N/A,12.9351971149,12.9450809956,13.0364069939,453.912290096,454.747001171,0.013199,436.874355,0.010075
unit.000015,Mapper-0-16,N/A,12.8960080147,12.9102210999,12.9782650471,390.805461168,391.49617815,0.017696,373.758646,0.010085
unit.000016,Reducer-0,N/A,464.838521004,464.904118061,464.920045137,468.341418982,470.43731904,0.54473,1.737577,0.013212
unit.000017,Mapper-1-1,N/A,476.497920036,476.510828972,476.516396999,945.907642126,947.087682009,0.007555,468.115003,0.008946
unit.000018,Mapper-1-2,N/A,475.255913973,475.269231081,475.274783134,865.208873987,866.701917171,0.00804,388.70535,0.009116
unit.000019,Mapper-1-3,N/A,479.678413153,479.691910028,479.700366974,952.477945089,953.551928043,0.012567,471.318771,0.00974
unit.000020,Mapper-1-4,N/A,478.951647997,478.964352131,478.976387024,890.754845142,892.08004117,0.009043,410.427729,0.010231
unit.000021,Mapper-1-5,N/A,477.582365036,477.595504045,477.601017952,942.099503994,942.939443111,0.011785,463.140874,0.008878
unit.000022,Mapper-1-6,N/A,473.704164982,473.758516073,473.763277054,881.041805029,881.93521595,0.007335,406.155267,0.00958
unit.000023,Mapper-1-7,N/A,478.03287816,478.049745083,478.061808109,947.512212038,948.110629082,0.014707,467.993902,0.009037
unit.000024,Mapper-1-8,N/A,474.197394133,474.210199118,474.215615988,946.008531094,947.074917078,0.007239,470.625886,0.008574
unit.000025,Mapper-1-9,N/A,476.051864147,476.064629078,476.070109129,937.841263056,938.857795,0.007288,460.542714,0.008953
unit.000026,Mapper-1-10,N/A,474.498334169,474.512550116,474.518151045,862.402029991,863.641917944,0.007004,386.699109,0.009147
unit.000027,Mapper-1-11,N/A,479.086641073,479.102653027,479.114740133,870.014677048,870.768934011,0.010229,389.44806,0.009479
unit.000028,Mapper-1-12,N/A,477.284314156,477.298815966,477.304372072,892.210443974,893.114207029,0.013274,413.459833,0.011004
unit.000029,Mapper-1-13,N/A,476.793852091,476.850418091,476.85600996,944.664046049,946.052304029,0.010856,466.545435,0.009699
unit.000030,Mapper-1-14,N/A,474.941467047,474.95483017,474.960301161,941.448286057,942.936918974,0.007356,465.287168,0.008741
unit.000031,Mapper-1-15,N/A,478.330183983,478.347748041,478.359771013,859.394065142,860.60332799,0.008428,379.779622,0.010797
unit.000032,Mapper-1-16,N/A,475.753983974,475.817811966,475.823137045,939.694200039,939.871999025,0.007444,462.717404,0.009243
unit.000033,Reducer-1,N/A,960.760754108,960.878651142,960.905174017,964.300239086,966.711568117,0.50345,1.699742,0.00948
