CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,13.2459790707,13.3185548782,13.3265509605,704.662853956,704.985466003,0.281035,688.292324,0.001609
unit.000001,Mapper-0-2,N/A,13.3210799694,13.3888380527,13.3942379951,738.221965075,738.783966064,0.282318,721.924342,0.00212
unit.000002,Mapper-0-3,N/A,13.1105079651,13.1780948639,13.1864509583,734.213306904,734.71261096,0.283623,717.88899,0.003217
unit.000003,Mapper-0-4,N/A,13.040817976,13.1136949062,13.1193490028,739.073670864,738.772528887,0.285792,722.784433,0.001849
unit.000004,Mapper-0-5,N/A,12.9151110649,13.0434670448,13.0489680767,718.086170912,718.459461927,0.284649,701.736008,0.003052
unit.000005,Mapper-0-6,N/A,13.3861608505,13.4589879513,13.4643988609,706.517760992,706.307360888,0.286309,690.268736,0.002175
unit.000006,Mapper-0-7,N/A,13.4562320709,13.5295848846,13.5349490643,723.949920893,724.575835943,0.287643,707.620877,0.002177
unit.000007,Mapper-0-8,N/A,13.1811358929,13.2485160828,13.2537798882,723.89538002,724.557221889,0.182385,707.674984,0.003046
unit.000008,Reducer-0,N/A,744.343729973,744.40279603,744.412421942,745.590762854,747.603893042,0.012824,0.019585,0.003181
unit.000009,Mapper-1-1,N/A,757.697408915,757.777489901,757.782787085,1459.11360192,1459.43820095,0.277603,699.860139,0.001969
unit.000010,Mapper-1-2,N/A,757.978208065,758.053367853,758.058693886,1455.30815387,1455.26920891,0.27558,695.736042,0.0029
unit.000011,Mapper-1-3,N/A,756.119112015,756.196137905,756.215606928,1437.67596388,1438.02057886,0.275994,679.919462,0.001746
unit.000012,Mapper-1-4,N/A,757.029022932,757.269608974,757.27498889,1444.3902669,1445.12465191,0.278068,685.721306,0.002755
unit.000013,Mapper-1-5,N/A,756.044461012,756.190918922,756.203845978,1456.86303496,1456.3833909,0.270745,699.178388,0.001814
unit.000014,Mapper-1-6,N/A,756.949769974,757.03162694,757.037035942,1456.46154499,1456.38287592,0.271793,697.982514,0.002595
unit.000015,Mapper-1-7,N/A,756.18651104,756.260282993,756.265588999,1498.56805301,1498.95174503,0.279568,740.791512,0.001834
unit.000016,Mapper-1-8,N/A,751.712754011,751.786181927,751.791612864,1440.68217587,1441.0659349,0.175162,687.51736,0.001961
unit.000017,Reducer-1,N/A,1505.28949189,1505.34895396,1505.3594799,1506.43698096,1508.49888992,0.009543,0.017623,0.003197
