CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.9368560314,12.9588429928,12.9824609756,310.023097038,310.148798943,0.026955,292.601593,0.003422
unit.000001,Mapper-0-2,N/A,12.98782897,13.0089008808,13.0201249123,321.121458054,320.851907969,0.021632,303.80102,0.003733
unit.000002,Mapper-0-3,N/A,13.2215709686,13.2323060036,13.2403080463,196.918952942,197.396646023,0.064014,178.98183,0.003896
unit.000003,Mapper-0-4,N/A,13.0737738609,13.0941410065,13.1006319523,302.958233833,304.019109964,0.026013,281.633613,0.003882
unit.000004,Mapper-0-5,N/A,12.9734299183,12.9905378819,13.0031108856,294.926070929,295.680560827,0.025633,277.51811,0.003174
unit.000005,Mapper-0-6,N/A,12.9013588428,12.9222619534,12.9486029148,291.650146961,292.625216007,0.027299,274.324606,0.003206
unit.000006,Mapper-0-7,N/A,12.8569569588,12.8747439384,12.8951978683,311.103075027,311.183761835,0.030675,293.792684,0.003558
unit.000007,Mapper-0-8,N/A,12.8151409626,12.8278388977,12.8515019417,290.951261044,292.601933002,0.031036,273.610969,0.004842
unit.000008,Mapper-0-9,N/A,13.1661298275,13.1773388386,13.1861598492,320.419213057,319.839293957,0.02022,303.137032,0.003651
unit.000009,Mapper-0-10,N/A,13.2747309208,13.2862830162,13.291864872,198.120584011,198.440790892,0.060062,180.254283,0.003886
unit.000010,Mapper-0-11,N/A,12.8866169453,12.9040219784,12.9283690453,317.31712389,316.750953913,0.030907,299.924166,0.003613
unit.000011,Mapper-0-12,N/A,12.9185738564,12.9396569729,12.9651648998,325.179748058,326.111814976,0.030591,307.830368,0.005265
unit.000012,Mapper-0-13,N/A,12.8308010101,12.8424220085,12.8659360409,305.338369846,306.042678833,0.033092,287.888038,0.006937
unit.000013,Mapper-0-14,N/A,13.0229129791,13.0381748676,13.0484979153,320.119072914,319.809757948,0.034546,302.728457,0.003281
unit.000014,Mapper-0-15,N/A,13.056114912,13.0702610016,13.0821499825,315.460175037,316.750411034,0.034245,298.018166,0.005318
unit.000015,Mapper-0-16,N/A,13.1091170311,13.1234939098,13.1294429302,306.28669405,307.081671,0.031631,288.980465,0.003674
unit.000016,Mapper-0-17,N/A,13.1520118713,13.1630439758,13.1717429161,287.894155025,288.827887058,0.021194,270.486603,0.003546
unit.000017,Mapper-0-18,N/A,13.1801228523,13.1915500164,13.1998169422,201.380467892,202.503820896,0.072424,183.413898,0.003811
unit.000018,Mapper-0-19,N/A,13.1941869259,13.2078490257,13.2136018276,196.486237049,197.375289917,0.070229,178.521013,0.003526
unit.000019,Mapper-0-20,N/A,13.2051608562,13.2190198898,13.2270908356,213.915669918,214.67791605,0.06709,195.956911,0.003908
unit.000020,Mapper-0-21,N/A,13.2348668575,13.2455539703,13.2540938854,197.464843035,198.418400049,0.07761,179.479308,0.003318
unit.000021,Mapper-0-22,N/A,13.2482209206,13.2618699074,13.2670910358,209.402855873,209.599550962,0.049381,191.515388,0.004402
unit.000022,Mapper-0-23,N/A,13.2592709064,13.2721140385,13.2807149887,190.97218585,191.292206049,0.056048,172.929046,0.003623
unit.000023,Mapper-0-24,N/A,12.8451678753,12.8602929115,12.8807728291,294.91512394,295.66019702,0.031282,277.474685,0.004769
unit.000024,Mapper-0-25,N/A,12.7969968319,12.817743063,12.836961031,290.898877859,292.602582932,0.034388,273.463765,0.004085
unit.000025,Mapper-0-26,N/A,12.8715779781,12.8893609047,12.9114329815,310.009953022,310.147716045,0.019469,292.1142,0.00552
unit.000026,Mapper-0-27,N/A,13.1207318306,13.1375658512,13.1433918476,312.770040035,313.207744837,0.040413,295.276691,0.003189
unit.000027,Mapper-0-28,N/A,12.9553978443,12.9763059616,12.9933569431,295.917347908,296.719109058,0.024786,278.53081,0.003447
unit.000028,Mapper-0-29,N/A,13.0060520172,13.0257689953,13.0321819782,295.163522959,295.681607008,0.023742,277.872672,0.003917
unit.000029,Mapper-0-30,N/A,13.0414419174,13.0589158535,13.0646698475,297.27222085,297.748200893,0.035724,279.88533,0.003949
unit.000030,Mapper-0-31,N/A,13.089220047,13.1064939499,13.1152398586,295.36499095,295.705093861,0.028077,278.058196,0.003158
unit.000031,Mapper-0-32,N/A,13.1349229813,13.1492459774,13.157668829,319.670629025,319.808955908,0.054732,302.27563,0.004642
unit.000032,Reducer-0,N/A,330.351423979,330.479040861,330.502943993,331.860872984,333.002758026,0.132642,0.153412,0.003837
unit.000033,Mapper-1-1,N/A,352.678098917,352.702649832,352.710583925,526.75233984,527.402914047,0.029206,172.815348,0.003556
unit.000034,Mapper-1-2,N/A,355.018395901,355.046527863,355.057248831,539.437116861,540.44201684,0.027623,183.08461,0.003566
unit.000035,Mapper-1-3,N/A,347.418629885,347.446789026,347.453346968,642.888471842,642.678994894,0.012244,294.060909,0.004538
unit.000036,Mapper-1-4,N/A,346.653909922,346.675719023,346.681288004,620.946255922,621.322583914,0.011715,272.842735,0.004029
unit.000037,Mapper-1-5,N/A,346.672989845,346.692165852,346.69775486,612.866914034,613.154628038,0.013882,264.725168,0.005323
unit.000038,Mapper-1-6,N/A,347.443953991,347.467591047,347.47320199,643.993912935,643.715203047,0.010226,295.154537,0.003287
unit.000039,Mapper-1-7,N/A,345.15512991,345.214982986,345.220422029,638.176429987,638.566876888,0.010359,291.768008,0.00458
unit.000040,Mapper-1-8,N/A,344.25850606,344.279036045,344.284476995,592.873164892,593.867993832,0.011278,247.32884,0.005185
unit.000041,Mapper-1-9,N/A,341.321447849,341.377893925,341.383055925,638.023731947,638.567941904,0.009847,295.514546,0.003821
unit.000042,Mapper-1-10,N/A,345.006029844,345.025238037,345.030601978,638.77908206,638.589951992,0.010002,292.562061,0.003681
unit.000043,Mapper-1-11,N/A,352.531570911,352.556774855,352.564898014,554.118933916,554.269006014,0.065617,200.25943,0.003605
unit.000044,Mapper-1-12,N/A,354.271522999,354.311025858,354.320500851,537.271492004,539.428925037,0.028582,181.734673,0.003962
