CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.260915041,12.2759690285,12.4125568867,309.479871035,310.1186409,0.014901,293.032822,0.008923
unit.000001,Mapper-0-2,N/A,12.2159519196,12.228511095,12.3405220509,304.321672916,305.010377884,0.024307,287.873936,0.007763
unit.000002,Mapper-0-3,N/A,12.199712038,12.2131299973,12.3153789043,306.627697945,307.056229115,0.02265,290.147593,0.008545
unit.000003,Mapper-0-4,N/A,12.4959030151,12.50958395,12.566163063,204.553615093,204.160932064,0.020851,187.593677,0.007962
unit.000004,Mapper-0-5,N/A,12.1308839321,12.1481640339,12.1932239532,314.244815111,314.414902925,0.01576,297.831903,0.0084
unit.000005,Mapper-0-6,N/A,12.2732748985,12.2865149975,12.4308969975,313.69197607,314.415888071,0.010972,297.21082,0.008383
unit.000006,Mapper-0-7,N/A,12.3317599297,12.3484690189,12.5225539207,291.178009033,291.738456964,0.023531,274.728966,0.009714
unit.000007,Mapper-0-8,N/A,12.3705499172,12.383701086,12.5367379189,310.242106915,310.131511927,0.025591,293.761112,0.008226
unit.000008,Mapper-0-9,N/A,12.4835960865,12.4985620975,12.5633819103,216.23325491,216.40040493,0.041272,199.167616,0.008932
unit.000009,Mapper-0-10,N/A,12.1572639942,12.1748790741,12.2483780384,305.624891043,306.032488108,0.013329,289.167668,0.008076
unit.000010,Mapper-0-11,N/A,12.1452970505,12.1600279808,12.2222700119,310.236675978,310.103420973,0.01297,293.753354,0.00811
unit.000011,Mapper-0-12,N/A,12.4440329075,12.4609920979,12.5553150177,200.080147028,201.099560976,0.040687,182.933717,0.009
unit.000012,Mapper-0-13,N/A,12.0962951183,12.1169888973,12.1380860806,311.938421011,312.184017897,0.011592,295.531253,0.008386
unit.000013,Mapper-0-14,N/A,12.0840439796,12.1000039577,12.1065580845,316.350429058,316.462388039,0.013568,299.849018,0.008429
unit.000014,Mapper-0-15,N/A,12.4692850113,12.4874229431,12.5606839657,196.821850061,197.022388935,0.048936,179.725192,0.008377
unit.000015,Mapper-0-16,N/A,12.29697299,12.3100008965,12.4776980877,298.805825949,298.85867095,0.023143,282.347982,0.008281
unit.000016,Mapper-0-17,N/A,12.2838509083,12.2996990681,12.4527719021,310.634469032,311.158386946,0.049307,294.102832,0.008237
unit.000017,Mapper-0-18,N/A,12.2446050644,12.2573881149,12.3863489628,282.699960947,283.379067898,0.016111,266.194903,0.016327
unit.000018,Mapper-0-19,N/A,12.3569200039,12.373128891,12.5328121185,289.723692894,290.727554083,0.025,273.200661,0.009433
unit.000019,Mapper-0-20,N/A,12.1132090092,12.1276168823,12.1658930779,296.949606895,297.842614889,0.012447,280.464267,0.016148
unit.000020,Mapper-0-21,N/A,12.1716339588,12.1868829727,12.2707650661,301.257303953,301.936996937,0.019672,284.713331,0.00885
unit.000021,Mapper-0-22,N/A,12.4204618931,12.4368350506,12.5491080284,218.968588114,219.44253397,0.019253,201.963931,0.00906
unit.000022,Mapper-0-23,N/A,12.3950629234,12.4098200798,12.5437688828,315.547656059,315.450766087,0.03537,299.093931,0.008073
unit.000023,Mapper-0-24,N/A,12.4340250492,12.4464170933,12.5516469479,201.643565893,202.112117052,0.021623,184.737084,0.007916
unit.000024,Mapper-0-25,N/A,12.4584069252,12.4721770287,12.5580039024,204.001013994,204.162009001,0.068006,186.916098,0.008559
unit.000025,Mapper-0-26,N/A,12.345746994,12.3597109318,12.5276958942,298.400149107,298.877571106,0.023716,281.906249,0.009693
unit.000026,Mapper-0-27,N/A,12.1839339733,12.2034249306,12.2944331169,299.395792961,299.896306038,0.021539,282.817996,0.010298
unit.000027,Mapper-0-28,N/A,12.3205289841,12.3344810009,12.5174500942,302.316139936,302.953088999,0.025894,285.856422,0.008496
unit.000028,Mapper-0-29,N/A,12.4058179855,12.4230489731,12.5464589596,195.261816025,196.009747028,0.040372,178.267905,0.009091
unit.000029,Mapper-0-30,N/A,12.3073699474,12.3230509758,12.50406003,303.268371105,303.985903978,0.026553,286.775626,0.009069
unit.000030,Mapper-0-31,N/A,12.3810861111,12.3976929188,12.5407600403,302.263721943,302.967633963,0.017359,285.759615,0.016225
unit.000031,Mapper-0-32,N/A,12.232129097,12.241945982,12.365281105,311.582268,312.201282978,0.016638,295.10014,0.008306
unit.000032,Reducer-0,N/A,322.214067936,322.350614071,322.375001907,326.737694025,328.996256113,1.358358,1.835479,0.011314
unit.000033,Mapper-1-1,N/A,337.523730993,337.536079884,337.541594982,630.544604063,630.997606039,0.009949,291.818604,0.010236
unit.000034,Mapper-1-2,N/A,337.820548058,337.833216906,337.838601112,656.3481071,656.477587938,0.009631,317.173996,0.009874
unit.000035,Mapper-1-3,N/A,341.704901934,341.720033884,341.726342916,584.195832014,584.341977119,0.008141,241.077961,0.008175
unit.000036,Mapper-1-4,N/A,345.332051992,345.353876114,345.367022038,527.153616905,527.989963055,0.020427,180.516122,0.008509
unit.000037,Mapper-1-5,N/A,339.913455963,339.92531395,339.930879116,642.398607969,643.483125925,0.011279,299.108016,0.00889
unit.000038,Mapper-1-6,N/A,336.62787199,336.699536085,336.704833031,643.974683046,644.495975971,0.006747,306.12116,0.008666
unit.000039,Mapper-1-7,N/A,335.285826921,335.298607111,335.30399704,578.880892992,579.039804935,0.006671,242.363865,0.010855
unit.000040,Mapper-1-8,N/A,340.809417963,340.868066072,340.876665115,601.435069084,601.598910093,0.007617,259.301164,0.009915
unit.000041,Mapper-1-9,N/A,338.566911936,338.581056118,338.590420961,574.170448065,574.987586021,0.006663,234.350624,0.01139
unit.000042,Mapper-1-10,N/A,336.030216932,336.043067932,336.048331976,630.391284943,630.996541977,0.006567,293.059886,0.008221
