CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,14.0617961884,14.0813980103,14.1224980354,415.452629089,417.031973124,0.038108,397.61799,0.01764
unit.000001,Mapper-0-2,N/A,13.9854650497,13.9948179722,14.06914711,413.288186073,414.124328136,0.017318,395.476667,0.01444
unit.000002,Mapper-0-3,N/A,14.0497951508,14.0592269897,14.119738102,453.020102978,453.760446072,0.01911,435.282703,0.009922
unit.000003,Mapper-0-4,N/A,14.0228190422,14.0336070061,14.1130201817,452.618757963,453.678505182,0.025269,434.829585,0.009388
unit.000004,Mapper-0-5,N/A,13.8797290325,13.8994300365,13.905313015,470.998910189,472.091394186,0.012113,453.230517,0.009661
unit.000005,Mapper-0-6,N/A,13.9135479927,13.9225711823,13.9479660988,419.49604702,420.077162981,0.010531,401.559772,0.009877
unit.000006,Mapper-0-7,N/A,14.0119810104,14.0255579948,14.1098899841,451.363485098,452.661133051,0.019974,433.511348,0.009708
unit.000007,Mapper-0-8,N/A,13.9980900288,14.0094351768,14.0985560417,461.686277151,462.905315161,0.052351,443.839563,0.010185
unit.000008,Mapper-0-9,N/A,13.9415080547,13.9554011822,14.003868103,416.398554087,417.054491043,0.0125,398.553464,0.009444
unit.000009,Mapper-0-10,N/A,13.928483963,13.9372251034,13.9766750336,391.749602079,392.806048155,0.009765,373.92802,0.009648
unit.000010,Mapper-0-11,N/A,14.0784401894,14.0926730633,14.1254501343,414.291697025,415.160547972,0.01687,396.446172,0.009453
unit.000011,Mapper-0-12,N/A,13.9707319736,13.9821550846,14.0415921211,454.123661995,454.776293993,0.014941,436.343223,0.0093
unit.000012,Mapper-0-13,N/A,14.0900120735,14.1042220592,14.1281280518,456.174728155,456.825894117,0.01816,438.335161,0.009865
unit.000013,Mapper-0-14,N/A,13.9623019695,13.9680249691,14.0202331543,465.794675112,467.012871981,0.010901,447.988084,0.009549
unit.000014,Mapper-0-15,N/A,13.8962090015,13.9106750488,13.9315869808,429.270102024,430.238415003,0.018653,411.377005,0.009497
unit.000015,Mapper-0-16,N/A,14.0361709595,14.0471761227,14.1169691086,471.050322056,472.26514411,0.050121,453.218412,0.009446
unit.000016,Reducer-0,N/A,477.203672171,477.272300005,477.287539005,480.523838043,482.744423151,0.488752,1.606242,0.010678
unit.000017,Mapper-1-1,N/A,487.986917019,488.000276089,488.005805969,868.253295183,869.161375999,0.007828,379.118606,0.009084
unit.000018,Mapper-1-2,N/A,488.876680136,488.890676975,488.896300077,927.566433191,928.304316998,0.007358,437.501862,0.009487
unit.000019,Mapper-1-3,N/A,491.105726957,491.117738962,491.123377085,869.901859045,871.236715078,0.008731,377.307424,0.009712
unit.000020,Mapper-1-4,N/A,489.321866989,489.334220171,489.339826107,931.924555063,933.391702175,0.008092,441.261241,0.0097
unit.000021,Mapper-1-5,N/A,486.900407076,486.913922071,486.919461012,926.212120056,927.258560181,0.007816,438.043571,0.008806
unit.000022,Mapper-1-6,N/A,485.564236164,485.618048191,485.622999191,866.587625027,868.107460976,0.007355,379.113947,0.00884
unit.000023,Mapper-1-7,N/A,486.45512414,486.467751026,486.473364115,934.927047968,936.444265127,0.007299,447.223401,0.010359
unit.000024,Mapper-1-8,N/A,488.579940081,488.592727184,488.598344088,860.280699968,861.486401081,0.007556,370.413005,0.011342
unit.000025,Mapper-1-9,N/A,490.359827995,490.375245094,490.38083601,872.41329813,873.27098608,0.007631,380.522423,0.00957
unit.000026,Mapper-1-10,N/A,486.158674955,486.170964003,486.1764431,915.389857054,916.097018003,0.007158,428.012741,0.009362
unit.000027,Mapper-1-11,N/A,491.698935032,491.713304043,491.719861984,939.638180017,940.533625126,0.010449,446.199953,0.009311
unit.000028,Mapper-1-12,N/A,489.617580175,489.632821083,489.638519049,940.389770031,940.534878969,0.011562,449.462918,0.008693
unit.000029,Mapper-1-13,N/A,490.955494165,490.972985029,490.98200798,947.755038023,948.693892002,0.00788,455.29592,0.010404
unit.000030,Mapper-1-14,N/A,490.063665152,490.07844305,490.084042072,926.366692066,927.267685175,0.008715,435.006418,0.008836
unit.000031,Mapper-1-15,N/A,487.245457172,487.259747028,487.265189171,866.599605083,868.134643078,0.007323,377.401821,0.0091
unit.000032,Mapper-1-16,N/A,487.840269089,487.854164124,487.859560013,864.391052961,867.086660147,0.006879,375.253294,0.009386
unit.000033,Reducer-1,N/A,954.189152956,954.258996964,954.275123119,957.624161959,959.80213809,0.566042,1.643632,0.009792
