CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,15.5616929531,15.6300051212,15.6354429722,740.995774031,740.764029026,0.288404,722.312398,0.001983
unit.000001,Mapper-0-2,N/A,15.3586039543,15.4322431087,15.4376060963,709.061291933,716.284075022,0.285353,690.359506,0.001618
unit.000002,Mapper-0-3,N/A,15.2329630852,15.3614749908,15.3672740459,729.777841091,730.546823978,0.28732,711.113381,0.003165
unit.000003,Mapper-0-4,N/A,15.7735099792,15.8419220448,15.8478341103,716.28303504,716.312896967,0.285276,696.836227,0.002454
unit.000004,Mapper-0-5,N/A,15.4973051548,15.5643279552,15.5697309971,716.404441118,716.309263945,0.286495,697.802773,0.002021
unit.000005,Mapper-0-6,N/A,15.4292769432,15.4999160767,15.5050859451,716.274387121,716.285326004,0.288104,693.90887,0.001909
unit.000006,Mapper-0-7,N/A,15.6988999844,15.7761499882,15.7817249298,717.908239126,717.346861124,0.284662,699.267508,0.002353
unit.000007,Mapper-0-8,N/A,15.6273350716,15.7017500401,15.7072820663,723.62699914,724.371114969,0.17938,703.709127,0.003213
unit.000008,Reducer-0,N/A,748.172080994,748.231194019,748.240616083,749.317093134,751.208476067,0.015208,0.027861,0.003013
unit.000009,Mapper-1-1,N/A,756.152291059,756.221259117,756.226634026,1467.04092002,1466.20561194,0.275516,709.399037,0.002129
unit.000010,Mapper-1-2,N/A,756.449650049,756.525841951,756.531610012,1480.06494093,1479.41159606,0.283903,722.070851,0.002073
unit.000011,Mapper-1-3,N/A,757.787197113,757.866564035,757.871940136,1476.70836997,1476.511904,0.280141,717.261116,0.002566
unit.000012,Mapper-1-4,N/A,758.083909988,758.157222986,758.162816048,1452.06392002,1451.98213816,0.278406,692.355049,0.00168
unit.000013,Mapper-1-5,N/A,757.192177057,757.269047022,757.274482965,1495.33739901,1495.75987911,0.280061,736.594958,0.002344
unit.000014,Mapper-1-6,N/A,756.89587307,756.972065926,756.977543116,1465.08721113,1465.17009497,0.279013,706.573663,0.002288
unit.000015,Mapper-1-7,N/A,755.252421141,755.325843096,755.331181049,1475.70905709,1475.45434308,0.293474,718.899715,0.003108
unit.000016,Mapper-1-8,N/A,758.531888962,758.605006933,758.610646009,1479.31177711,1479.44464898,0.181796,719.301651,0.002264
unit.000017,Reducer-1,N/A,1503.89916897,1503.95898104,1503.96959496,1505.10927701,1506.396873,0.00965,0.020521,0.003409
