CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.2116611004,12.2209649086,12.3824119568,297.985766888,297.298806906,0.021685,281.309465,0.008121
unit.000001,Mapper-0-2,N/A,12.1279280186,12.1429200172,12.2676420212,302.201552868,302.490680933,0.031348,285.508944,0.008606
unit.000002,Mapper-0-3,N/A,12.1862499714,12.1948020458,12.354943037,316.787659883,317.673712969,0.026724,300.000264,0.009573
unit.000003,Mapper-0-4,N/A,12.084125042,12.1045770645,12.2030029297,302.152292967,302.463460922,0.017178,285.405592,0.007807
unit.000004,Mapper-0-5,N/A,12.1018950939,12.116590023,12.229309082,300.093719959,300.322644949,0.011433,283.377724,0.016025
unit.000005,Mapper-0-6,N/A,12.0719430447,12.0877149105,12.1810660362,302.007634878,301.423779011,0.023923,285.27419,0.010683
unit.000006,Mapper-0-7,N/A,12.0493350029,12.0605239868,12.1369569302,306.614305019,307.013707876,0.013436,289.978166,0.009005
unit.000007,Mapper-0-8,N/A,12.006401062,12.0175709724,12.0662519932,306.362240076,307.014292955,0.020573,289.63065,0.013085
unit.000008,Mapper-0-9,N/A,12.0145790577,12.032558918,12.0962839127,308.322620869,308.049911976,0.011679,291.631048,0.008875
unit.000009,Mapper-0-10,N/A,12.2346189022,12.248003006,12.3890039921,300.59411788,300.375874996,0.022994,283.926259,0.009145
unit.000010,Mapper-0-11,N/A,12.3355689049,12.3464329243,12.422755003,208.005392075,208.491230965,0.038521,190.835531,0.00862
unit.000011,Mapper-0-12,N/A,12.3148810863,12.3225488663,12.4097719193,227.96062088,228.764312983,0.020628,210.822296,0.007733
unit.000012,Mapper-0-13,N/A,12.2262589931,12.2371048927,12.3862450123,300.101748943,300.364135981,0.035234,283.36068,0.012574
unit.000013,Mapper-0-14,N/A,12.1727569103,12.1836869717,12.3304860592,300.039485931,300.351618052,0.075742,283.206414,0.016417
unit.000014,Mapper-0-15,N/A,12.1976399422,12.2084410191,12.3797399998,307.616875887,308.246016026,0.024684,290.93056,0.008393
unit.000015,Mapper-0-16,N/A,11.9600529671,11.978208065,11.9978508949,302.50315094,302.450351954,0.012996,285.846742,0.008469
unit.000016,Mapper-0-17,N/A,12.1549050808,12.1689250469,12.3098740578,297.887810946,297.276988983,0.026333,281.151263,0.014775
unit.000017,Mapper-0-18,N/A,11.995028019,12.0033330917,12.0432739258,287.605638027,288.115983009,0.016564,270.88137,0.01685
unit.000018,Mapper-0-19,N/A,12.0578210354,12.0747139454,12.1631500721,302.001230001,301.409231901,0.008828,285.332964,0.007806
unit.000019,Mapper-0-20,N/A,12.029763937,12.0460119247,12.1193840504,301.599773884,301.396930933,0.016884,284.938627,0.009436
unit.000020,Mapper-0-21,N/A,12.2973160744,12.312390089,12.405066967,189.084099054,189.34382391,0.021245,171.932394,0.008387
unit.000021,Mapper-0-22,N/A,12.2507579327,12.2594769001,12.391700983,304.910152912,304.965089083,0.026079,288.184702,0.009053
unit.000022,Mapper-0-23,N/A,12.2837738991,12.2998359203,12.4021821022,188.334176064,189.339969873,0.019259,171.15955,0.009168
