CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,13.9669539928,14.0516428947,14.0571379662,203.608604908,204.278801918,0.144695,184.400546,0.001959
unit.000001,Mapper-0-2,N/A,13.1085140705,13.2492120266,13.2552120686,296.711947918,297.880380869,0.097211,280.219476,0.001764
unit.000002,Mapper-0-3,N/A,13.4116790295,13.4900610447,13.4956760406,282.926573038,283.753448963,0.092796,266.346245,0.003186
unit.000003,Mapper-0-4,N/A,12.6039609909,12.6744279861,12.6799280643,275.494289875,276.240542889,0.093817,258.886193,0.002577
unit.000004,Mapper-0-5,N/A,12.8885259628,12.9598908424,12.9665720463,293.601841927,294.767343044,0.085535,277.12923,0.001937
unit.000005,Mapper-0-6,N/A,12.7421219349,12.8160059452,12.8221440315,292.296149015,292.586632967,0.092764,275.776966,0.001951
unit.000006,Mapper-0-7,N/A,12.6717638969,12.7450690269,12.750649929,289.288321018,289.951432943,0.094029,272.78417,0.002168
unit.000007,Mapper-0-8,N/A,13.487393856,13.5706129074,13.5788738728,291.492351055,292.610440016,0.09754,274.951353,0.017345
unit.000008,Mapper-0-9,N/A,12.2792029381,12.3448438644,12.3499128819,298.918493032,299.94974494,0.094185,282.368554,0.001962
unit.000009,Mapper-0-10,N/A,14.2938258648,14.3736720085,14.3803310394,192.869685888,193.531934023,0.148233,173.550387,0.002055
unit.000010,Mapper-0-11,N/A,12.4097859859,12.4766440392,12.4816129208,296.610784054,297.85774684,0.12345,280.029766,0.002148
unit.000011,Mapper-0-12,N/A,13.8079459667,13.8931159973,13.8997559547,292.094740868,292.634202003,0.078903,275.573455,0.003026
unit.000012,Mapper-0-13,N/A,12.5409209728,12.6065108776,12.6118810177,292.597683907,293.669846058,0.096091,276.096923,0.002114
unit.000013,Mapper-0-14,N/A,13.6541109085,13.7378809452,13.743598938,287.024597883,287.872398853,0.08802,270.440745,0.002958
unit.000014,Mapper-0-15,N/A,12.812942028,12.8915350437,12.8973300457,293.100225925,293.691280842,0.089471,276.629315,0.002029
unit.000015,Mapper-0-16,N/A,14.1325919628,14.2803690434,14.2864558697,190.761242867,191.465383053,0.155124,171.463011,0.002386
unit.000016,Mapper-0-17,N/A,13.3381450176,13.414427042,13.4211058617,299.520392895,299.969814062,0.188528,282.950208,0.002409
unit.000017,Mapper-0-18,N/A,13.5760798454,13.6568300724,13.6624548435,287.879482985,287.850514889,0.115762,271.327352,0.002265
unit.000018,Mapper-0-19,N/A,13.1827960014,13.2650909424,13.2715940475,292.698647976,293.713072062,0.165417,276.103588,0.001709
unit.000019,Mapper-0-20,N/A,13.2624230385,13.3407690525,13.3463509083,287.477009058,287.826575994,0.129669,270.957767,0.002515
unit.000020,Mapper-0-21,N/A,13.7347159386,13.8119008541,13.8174090385,296.559576035,297.903538942,0.489761,279.5821,0.002441
unit.000021,Mapper-0-22,N/A,12.9570989609,13.0373709202,13.0428948402,289.135405064,289.974102974,0.109306,272.547833,0.002447
unit.000022,Mapper-0-23,N/A,14.0489709377,14.1352949142,14.1408760548,193.726678848,193.509507895,0.18946,174.447966,0.001551
unit.000023,Mapper-0-24,N/A,14.2773959637,14.2966010571,14.3023159504,194.330101013,194.566483021,0.14085,175.171836,0.001584
unit.000024,Mapper-0-25,N/A,14.4557929039,14.5343408585,14.5398440361,208.926280022,209.804237843,0.139373,189.728445,0.001855
unit.000025,Mapper-0-26,N/A,12.1800010204,12.2824239731,12.288244009,291.440083981,292.563614845,0.073835,274.865223,0.003508
unit.000026,Mapper-0-27,N/A,12.3423509598,12.4072208405,12.415268898,293.802958012,294.745676041,0.092777,277.30038,0.001613
unit.000027,Mapper-0-28,N/A,14.531719923,14.6098780632,14.6153838634,207.923194885,208.77042985,0.127972,188.68712,0.001985
unit.000028,Mapper-0-29,N/A,12.4742150307,12.5435938835,12.5486910343,289.988026857,289.924479961,0.085075,273.505636,0.003682
unit.000029,Mapper-0-30,N/A,13.8898570538,13.9695999622,13.9752209187,298.86587286,299.990506887,0.078785,282.329581,0.005296
unit.000030,Mapper-0-31,N/A,14.3706119061,14.4584469795,14.4639930725,197.387758017,198.185374975,0.114368,178.172844,0.002369
unit.000031,Mapper-0-32,N/A,13.0344619751,13.1111769676,13.1169250011,294.104436874,294.78981185,0.067333,277.614599,0.001745
unit.000032,Reducer-0,N/A,306.092193842,306.238116026,306.261594057,307.456567049,309.465009928,0.044055,0.017277,0.003706
unit.000033,Mapper-1-1,N/A,324.801324844,324.886083841,324.892745972,569.707226992,570.89061594,0.07938,243.21458,0.002344
unit.000034,Mapper-1-2,N/A,325.558722973,325.658066988,325.663812876,572.061729908,572.941496849,0.119059,244.926632,0.002464
unit.000035,Mapper-1-3,N/A,321.964127064,322.937280893,322.942885876,605.644193888,606.554517031,0.07142,282.346688,0.001765
unit.000036,Mapper-1-4,N/A,329.523884058,329.590916872,329.600172997,507.847465992,508.802578926,0.160071,176.873941,0.002336
unit.000037,Mapper-1-5,N/A,329.046539068,329.128788948,329.141486883,511.54861784,513.256743908,0.125277,181.037895,0.001879
unit.000038,Mapper-1-6,N/A,328.298995018,328.45342207,328.459012985,567.499822855,568.865401983,0.096738,237.423964,0.003595
unit.000039,Mapper-1-7,N/A,327.999898911,328.113767862,328.120085955,584.598917961,585.151751995,0.138812,254.716353,0.00229
unit.000040,Mapper-1-8,N/A,327.549962997,327.650264025,327.662471056,616.064480066,616.825499058,0.09676,286.795558,0.002009
unit.000041,Mapper-1-9,N/A,327.245724916,327.389570951,327.396021843,578.228366852,579.052142859,0.101805,249.216995,0.0036
unit.000042,Mapper-1-10,N/A,326.642664909,326.722100019,326.727767944,575.318716049,576.001600981,0.094901,246.925792,0.003453
unit.000043,Mapper-1-11,N/A,331.169133902,331.284458876,331.297359943,527.701562881,529.285435915,0.138375,195.00568,0.002445
unit.000044,Mapper-1-12,N/A,320.886682987,320.968596935,320.974073887,609.049576998,609.684063911,0.069847,286.873345,0.004121
unit.000045,Mapper-1-13,N/A,324.882763863,324.995811939,325.003993988,597.724424839,598.375758886,0.139551,271.172925,0.002369
unit.000046,Mapper-1-14,N/A,323.932029963,324.058979988,324.064637899,607.895695925,608.616451979,0.11513,282.305131,0.001927
unit.000047,Mapper-1-15,N/A,331.466440916,331.629171848,331.639242887,516.523380995,516.436766863,0.149828,183.607552,0.002354
unit.000048,Mapper-1-16,N/A,323.291939974,323.375149012,323.380730867,614.408369064,615.782021046,0.073468,289.685434,0.003244
unit.000049,Mapper-1-17,N/A,322.93453598,322.948271036,322.953847885,603.189291,604.486232042,0.072458,279.689969,0.0022
unit.000050,Mapper-1-18,N/A,331.914186954,332.03678894,332.048827887,509.695647955,509.837329865,0.125733,176.152131,0.001659
unit.000051,Mapper-1-19,N/A,320.140764952,320.220934868,320.226500988,597.173907042,598.373741865,0.072019,275.654246,0.00251
unit.000052,Mapper-1-20,N/A,330.426779985,330.585995913,330.59790206,514.512145996,514.388509035,0.114835,182.70036,0.002201
unit.000053,Mapper-1-21,N/A,329.954418898,330.057070971,330.069088936,513.661650896,514.387487888,0.10998,182.185068,0.001846
unit.000054,Mapper-1-22,N/A,330.603539944,330.673521996,330.685353041,514.813561916,515.423676014,0.110294,182.83289,0.001772
unit.000055,Mapper-1-23,N/A,324.056267977,324.404103041,324.409749031,583.844119072,585.148100853,0.075792,258.101638,0.002344
unit.000056,Mapper-1-24,N/A,321.033166885,321.16643095,321.171977997,600.579066992,601.449611902,0.070462,278.159222,0.002579
unit.000057,Mapper-1-25,N/A,323.214531898,323.294743061,323.300531864,585.397096872,586.181396961,0.123686,260.637802,0.002767
unit.000058,Mapper-1-26,N/A,320.218276978,320.290757895,320.296195984,561.483906984,562.749357939,0.071087,239.870926,0.002417
unit.000059,Mapper-1-27,N/A,318.045439005,318.124157906,318.129575014,561.732650995,562.728424072,0.06441,242.430579,0.001916
unit.000060,Mapper-1-28,N/A,325.65516901,325.774741888,325.780461073,605.846318007,606.55675602,0.106959,278.491534,0.001583
unit.000061,Mapper-1-29,N/A,319.994379997,320.082413912,320.087877035,571.260043859,571.926939011,0.071768,249.950718,0.002332
unit.000062,Mapper-1-30,N/A,326.719369888,326.79737401,326.806113958,604.641057014,605.520802975,0.095874,276.174973,0.00175
unit.000063,Mapper-1-31,N/A,328.748368979,328.835963964,328.847760916,593.565155029,594.284512997,0.084376,263.040536,0.002521
unit.000064,Mapper-1-32,N/A,317.899067879,317.977082014,317.982429981,604.338620901,605.519763947,0.040404,285.231366,0.00295
unit.000065,Reducer-1,N/A,624.404160976,624.555857897,624.579421043,625.704318047,628.021702051,0.038953,0.023391,0.003095
