CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.6663820744,12.6804308891,12.6892139912,385.127893925,386.18246007,0.034559,368.572837,0.00467
unit.000001,Mapper-0-2,N/A,12.7111129761,12.7249519825,12.7308599949,460.224027872,462.004143953,0.034918,443.603591,0.005634
unit.000002,Mapper-0-3,N/A,12.7535638809,12.7648949623,12.7703049183,396.027605057,397.480468988,0.031512,379.051935,0.00474
unit.000003,Mapper-0-4,N/A,12.7369198799,12.7508990765,12.7593259811,393.493522882,395.444943905,0.031748,376.93044,0.00571
unit.000004,Mapper-0-5,N/A,12.6524739265,12.669137001,12.6750359535,467.344526052,469.232784033,0.027125,450.769298,0.004599
unit.000005,Mapper-0-6,N/A,12.5841588974,12.6007869244,12.6064050198,380.970660925,382.916204929,0.031206,364.391541,0.004253
unit.000006,Mapper-0-7,N/A,12.6970100403,12.708466053,12.7168030739,385.329436064,386.186627865,0.030193,368.805816,0.005038
unit.000007,Mapper-0-8,N/A,12.6829500198,12.6943910122,12.7027440071,457.870573044,458.928889036,0.033252,441.356716,0.004173
unit.000008,Mapper-0-9,N/A,12.6255588531,12.6415250301,12.6471669674,479.460499048,480.476752996,0.02899,462.885912,0.005199
unit.000009,Mapper-0-10,N/A,12.5980520248,12.6144239902,12.6199839115,476.254822016,477.371682882,0.028008,459.704557,0.005853
unit.000010,Mapper-0-11,N/A,12.6117370129,12.6281819344,12.6336429119,467.339084864,469.212127924,0.025334,450.711003,0.005056
unit.000011,Mapper-0-12,N/A,12.7221610546,12.7397379875,12.7454750538,384.675149918,386.240329981,0.033884,368.102697,0.005722
unit.000012,Mapper-0-13,N/A,12.5557150841,12.5724818707,12.5783228874,456.11201787,457.873426914,0.030611,439.508483,0.004987
unit.000013,Mapper-0-14,N/A,12.5316898823,12.5583810806,12.5638699532,461.305492878,463.019741058,0.029733,444.744847,0.00472
unit.000014,Mapper-0-15,N/A,12.6388959885,12.6552009583,12.6608409882,457.57138586,458.903476954,0.027844,440.991144,0.004111
unit.000015,Mapper-0-16,N/A,12.5690610409,12.5872359276,12.5927319527,430.264111996,431.26432085,0.019126,413.708916,0.004209
unit.000016,Reducer-0,N/A,483.839261055,483.919739008,483.935476065,485.333695889,488.230234861,0.070052,0.215877,0.004685
unit.000017,Mapper-1-1,N/A,491.775109053,491.828706026,491.833884001,904.910234928,906.306082964,0.015772,411.853054,0.004506
unit.000018,Mapper-1-2,N/A,496.121515989,496.145353079,496.150861025,876.558790922,877.835212946,0.017232,379.089893,0.004511
unit.000019,Mapper-1-3,N/A,498.048522949,498.110504866,498.12223506,921.879276991,922.807838917,0.031787,421.968883,0.00463
unit.000020,Mapper-1-4,N/A,492.070658922,492.090811014,492.096226931,915.530400038,916.599549055,0.017368,422.16609,0.004523
unit.000021,Mapper-1-5,N/A,492.66395092,492.683282852,492.688807964,905.763198853,906.327455044,0.016702,411.84071,0.003543
unit.000022,Mapper-1-6,N/A,495.229737997,495.250638008,495.256146908,930.560692072,932.021359921,0.016878,434.033428,0.005011
unit.000023,Mapper-1-7,N/A,497.158042908,497.180991888,497.186701059,938.576184988,939.842907906,0.031155,439.809529,0.004304
unit.000024,Mapper-1-8,N/A,497.75384593,497.772346973,497.778805017,891.08481288,892.124047041,0.030946,391.606653,0.003902
unit.000025,Mapper-1-9,N/A,496.862946987,496.886591911,496.892946959,864.933680058,866.542865038,0.015851,366.789606,0.004148
unit.000026,Mapper-1-10,N/A,494.291702032,494.31516099,494.320630074,923.498019934,923.824184895,0.01705,427.928565,0.003615
unit.000027,Mapper-1-11,N/A,492.95835495,492.978484869,492.983803034,899.722256899,901.208915949,0.016681,405.416806,0.004021
unit.000028,Mapper-1-12,N/A,493.551460028,493.571707964,493.577286005,872.649518013,873.781002045,0.016514,377.833967,0.004359
unit.000029,Mapper-1-13,N/A,494.586402893,494.607079983,494.612578869,905.965121984,907.362093925,0.016667,410.07868,0.003195
unit.000030,Mapper-1-14,N/A,495.526011944,495.546097994,495.551795006,907.567064047,908.468011856,0.016965,410.715896,0.00456
unit.000031,Mapper-1-15,N/A,496.418703079,496.437809944,496.443295002,916.383835077,916.604312897,0.025867,418.625163,0.003319
unit.000032,Mapper-1-16,N/A,493.847097874,493.902346849,493.907829046,891.135396957,892.091300964,0.011869,395.97587,0.003982
unit.000033,Reducer-1,N/A,946.418226004,946.498938084,946.513244867,947.857085943,949.593145847,0.063836,0.168514,0.004486
